time,N1,N2,N3,N4,N5,N6,N7,N8
171.8,5245.75,494.123,1393.78,6341.51,1285.31,5480.28,3231.91,208.204
171.85,5247.14,495.512,1395.17,6342.91,1286.7,5481.67,3233.3,209.591
171.9,5248.53,496.901,1396.56,6344.31,1288.09,5483.06,3234.69,210.977
171.95,5249.92,498.29,1397.95,6345.7,1289.48,5484.45,3236.08,212.364
172,5251.31,499.679,1399.34,6347.1,1290.87,5485.84,3237.47,213.75
172.05,5252.7,501.068,1400.73,6348.5,1292.26,5487.23,3238.86,215.137
172.1,5254.09,502.456,1402.11,6349.89,1293.65,5488.62,3240.25,216.523
172.15,5255.47,503.845,1403.5,6351.29,1295.04,5490,3241.64,217.91
172.2,5256.86,505.234,1404.89,6352.69,1296.43,5491.39,3243.03,219.296
172.25,5258.25,506.623,1406.28,6354.08,1297.82,5492.78,3244.42,220.683
172.3,5259.64,508.012,1407.67,6355.48,1299.21,5494.17,3245.81,222.069
172.35,5261.03,509.401,1409.06,6356.88,1300.6,5495.56,3247.2,223.456
172.4,5262.42,510.79,1410.45,6358.27,1301.99,5496.95,3248.59,224.842
172.45,5263.81,512.179,1411.84,6359.67,1303.38,5498.34,3249.98,226.229
172.5,5265.2,513.568,1413.23,6361.07,1304.77,5499.73,3251.37,227.615
172.55,5266.59,514.956,1414.61,6362.46,1306.16,5501.12,3252.76,229.002
172.6,5267.98,516.345,1416,6363.86,1307.55,5502.5,3254.15,230.388
172.65,5269.36,517.734,1417.39,6365.26,1308.94,5503.89,3255.54,231.775
172.7,5270.75,519.123,1418.78,6366.65,1310.33,5505.28,3256.93,233.161
172.75,5272.14,520.512,1420.17,6368.05,1311.72,5506.67,3258.32,234.548
172.8,5273.53,521.901,1421.56,6369.45,1313.11,5508.06,3259.71,235.934
172.85,5274.92,523.29,1422.95,6370.84,1314.5,5509.45,3261.1,237.321
172.9,5276.31,524.679,1424.34,6372.24,1315.89,5510.84,3262.49,238.707
172.95,5277.7,526.068,1425.73,6373.64,1317.28,5512.23,3263.88,240.094
173,5279.09,527.456,1427.11,6375.03,1318.67,5513.62,3265.27,241.48
173.05,5280.48,528.845,1428.5,6376.43,1320.06,5515,3266.66,242.867
173.1,5281.86,530.234,1429.89,6377.83,1321.45,5516.39,3268.05,244.253
173.15,5283.25,531.623,1431.28,6379.23,1322.84,5517.78,3269.44,245.64
173.2,5284.64,533.012,1432.67,6380.62,1324.23,5519.17,3270.83,247.026
173.25,5286.03,534.401,1434.06,6382.02,1325.62,5520.56,3272.22,248.413
173.3,5287.42,535.79,1435.45,6383.42,1327.01,5521.95,3273.61,249.799
173.35,5288.81,537.179,1436.84,6384.81,1328.4,5523.34,3275,251.186
173.4,5290.2,538.568,1438.23,6386.21,1329.79,5524.73,3276.39,252.572
173.45,5291.59,539.956,1439.61,6387.61,1331.18,5526.12,3277.78,253.959
173.5,5292.98,541.345,1441,6389,1332.57,5527.5,3279.17,255.345
173.55,5294.37,542.734,1442.39,6390.4,1333.96,5528.89,3280.56,256.732
173.6,5295.75,544.123,1443.78,6391.8,1335.35,5530.28,3281.95,258.118
173.65,5297.14,545.512,1445.17,6393.19,1336.74,5531.67,3283.34,259.505
173.7,5298.53,546.901,1446.56,6394.59,1338.13,5533.06,3284.73,260.891
173.75,5299.92,548.29,1447.95,6395.99,1339.52,5534.45,3286.12,262.278
173.8,5301.31,549.679,1449.34,6397.38,1340.91,5535.84,3287.51,263.664
173.85,5302.7,551.068,1450.73,6398.78,1342.3,5537.23,3288.9,265.051
173.9,5304.09,552.456,1452.11,6400.18,1343.69,5538.62,3290.29,266.437
173.95,5305.48,553.845,1453.5,6401.57,1345.08,5540,3291.68,267.824
174,5306.87,555.234,1454.89,6402.97,1346.47,5541.39,3293.07,269.21
174.05,5308.26,556.623,1456.28,6404.37,1347.86,5542.78,3294.46,270.597
174.1,5309.64,558.012,1457.67,6405.76,1349.25,5544.17,3295.85,271.984
174.15,5311.03,559.401,1459.06,6407.16,1350.64,5545.56,3297.25,273.37
174.2,5312.42,560.79,1460.45,6408.56,1352.03,5546.95,3298.64,274.757
174.25,5313.81,562.179,1461.84,6409.95,1353.42,5548.34,3300.03,276.143
174.3,5315.2,563.568,1463.23,6411.35,1354.82,5549.73,3301.42,277.53
174.35,5316.59,564.956,1464.61,6412.75,1356.21,5551.12,3302.81,278.916
174.4,5317.98,566.345,1466,6414.14,1357.6,5552.5,3304.2,280.303
174.45,5319.37,567.734,1467.39,6415.54,1358.99,5553.89,3305.59,281.689
174.5,5320.76,569.123,1468.78,6416.94,1360.38,5555.28,3306.98,283.076
174.55,5322.14,570.512,1470.17,6418.33,1361.77,5556.67,3308.37,284.462
174.6,5323.53,571.901,1471.56,6419.73,1363.16,5558.06,3309.76,285.849
174.65,5324.92,573.29,1472.95,6421.13,1364.55,5559.45,3311.15,287.235
174.7,5326.31,574.679,1474.34,6422.52,1365.94,5560.84,3312.54,288.622
174.75,5327.7,576.068,1475.73,6423.92,1367.33,5562.23,3313.93,290.008
174.8,5329.09,577.456,1477.11,6425.32,1368.72,5563.62,3315.32,291.395
174.85,5330.48,578.845,1478.5,6426.71,1370.11,5565,3316.71,292.781
174.9,5331.87,580.234,1479.89,6428.11,1371.5,5566.39,3318.1,294.168
174.95,5333.26,581.623,1481.28,6429.51,1372.89,5567.78,3319.49,295.554
175,5334.65,583.012,1482.67,6430.9,1374.28,5569.17,3320.88,296.941
175.05,5336.03,584.401,1484.06,6432.3,1375.67,5570.56,3322.27,298.327
175.1,5337.42,585.79,1485.45,6433.7,1377.06,5571.95,3323.66,299.714
175.15,5338.81,587.179,1486.84,6435.09,1378.45,5573.34,3325.05,301.1
175.2,5340.2,588.568,1488.23,6436.49,1379.84,5574.73,3326.44,302.487
175.25,5341.59,589.956,1489.61,6437.89,1381.23,5576.12,3327.83,303.873
175.3,5342.98,591.345,1491,6439.28,1382.62,5577.5,3329.22,305.26
175.35,5344.37,592.734,1492.39,6440.68,1384.01,5578.89,3330.61,306.646
175.4,5345.76,594.123,1493.78,6442.08,1385.4,5580.28,3332,308.033
175.45,5347.15,595.512,1495.17,6443.47,1386.79,5581.67,3333.39,309.419
175.5,5348.54,596.901,1496.56,6444.87,1388.18,5583.06,3334.78,310.806
175.55,5349.92,598.29,1497.95,6446.27,1389.57,5584.45,3336.17,312.192
175.6,5351.31,599.679,1499.34,6447.66,1390.96,5585.84,3337.56,313.579
175.65,5352.7,601.068,1500.73,6449.06,1392.35,5587.23,3338.95,314.965
175.7,5354.09,602.456,1502.11,6450.46,1393.74,5588.62,3340.34,316.352
175.75,5355.48,603.845,1503.5,6451.85,1395.13,5590,3341.73,317.738
175.8,5356.87,605.234,1504.89,6453.25,1396.52,5591.39,3343.12,319.125
175.85,5358.26,606.623,1506.28,6454.65,1397.91,5592.78,3344.51,320.511
175.9,5359.65,608.012,1507.67,6456.04,1399.3,5594.17,3345.9,321.898
175.95,5361.04,609.401,1509.06,6457.44,1400.69,5595.56,3347.29,323.284
176,5362.42,610.79,1510.45,6458.84,1402.08,5596.95,3348.68,324.671
176.05,5363.81,612.179,1511.84,6460.23,1403.47,5598.34,3350.07,326.058
176.1,5365.2,613.568,1513.23,6461.63,1404.86,5599.73,3351.46,327.444
176.15,5366.59,614.956,1514.61,6463.03,1406.25,5601.12,3352.85,328.831
176.2,5367.98,616.345,1516,6464.42,1407.64,5602.5,3354.24,330.217
176.25,5369.37,617.734,1517.39,6465.82,1409.03,5603.89,3355.63,331.604
176.3,5370.76,619.123,1518.78,6467.22,1410.42,5605.28,3357.02,332.99
176.35,5372.15,620.512,1520.17,6468.61,1411.81,5606.67,3358.41,334.377
176.4,5373.54,621.901,1521.56,6470.01,1413.2,5608.06,3359.8,335.763
176.45,5374.93,623.29,1522.95,6471.41,1414.59,5609.45,3361.19,337.15
176.5,5376.31,624.679,1524.34,6472.8,1415.98,5610.84,3362.58,338.536
176.55,5377.7,626.068,1525.73,6474.2,1417.37,5612.23,3363.97,339.923
176.6,5379.09,627.456,1527.11,6475.6,1418.76,5613.62,3365.36,341.309
176.65,5380.48,628.845,1528.5,6476.99,1420.15,5615,3366.75,342.696
176.7,5381.87,630.234,1529.89,6478.39,1421.54,5616.39,3368.14,344.082
176.75,5383.26,631.623,1531.28,6479.79,1422.93,5617.78,3369.53,345.469
176.8,5384.65,633.012,1532.67,6481.18,1424.32,5619.17,3370.92,346.855
176.85,5386.04,634.401,1534.06,6482.58,1425.71,5620.56,3372.31,348.242
176.9,5387.43,635.79,1535.45,6483.98,1427.1,5621.95,3373.7,349.628
176.95,5388.82,637.179,1536.84,6485.37,1428.49,5623.34,3375.09,351.015
177,5390.2,638.568,1538.23,6486.77,1429.88,5624.73,3376.48,352.401
177.05,5391.59,639.956,1539.61,6488.17,1431.27,5626.12,3377.87,353.788
177.1,5392.98,641.345,1541,6489.56,1432.66,5627.5,3379.26,355.174
177.15,5394.37,642.734,1542.39,6490.96,1434.05,5628.89,3380.65,356.561
177.2,5395.76,644.123,1543.78,6492.36,1435.44,5630.28,3382.04,357.947
177.25,5397.15,645.512,1545.17,6493.75,1436.83,5631.67,3383.43,359.334
177.3,5398.54,646.901,1546.56,6495.15,1438.22,5633.06,3384.82,360.721
177.35,5399.93,648.29,1547.95,6496.55,1439.61,5634.45,3386.21,362.107
177.4,5401.32,649.679,1549.34,6497.94,1441,5635.84,3387.6,363.494
177.45,5402.7,651.068,1550.73,6499.34,1442.39,5637.23,3388.99,364.88
177.5,5404.09,652.456,1552.11,6500.74,1443.78,5638.62,3390.38,366.267
177.55,5405.48,653.845,1553.5,6502.13,1445.17,5640,3391.77,367.653
177.6,5406.87,655.234,1554.89,6503.53,1446.56,5641.39,3393.16,369.04
177.65,5408.26,656.623,1556.28,6504.93,1447.95,5642.78,3394.55,370.426
177.7,5409.65,658.012,1557.67,6506.32,1449.34,5644.17,3395.94,371.813
177.75,5411.04,659.401,1559.06,6507.72,1450.73,5645.56,3397.33,373.199
177.8,5412.43,660.79,1560.45,6509.12,1452.12,5646.95,3398.72,374.586
177.85,5413.82,662.179,1561.84,6510.51,1453.51,5648.34,3400.11,375.972
177.9,5415.21,663.568,1563.23,6511.91,1454.9,5649.73,3401.5,377.359
177.95,5416.59,664.956,1564.61,6513.31,1456.29,5651.12,3402.89,378.745
178,5417.98,666.345,1566,6514.7,1457.68,5652.5,3404.28,380.132
178.05,5419.37,667.734,1567.39,6516.1,1459.07,5653.89,3405.67,381.518
178.1,5420.76,669.123,1568.78,6517.5,1460.46,5655.28,3407.06,382.905
178.15,5422.15,670.512,1570.17,6518.89,1461.85,5656.67,3408.45,384.292
178.2,5423.54,671.901,1571.56,6520.29,1463.24,5658.06,3409.84,385.678
178.25,5424.93,673.29,1572.95,6521.69,1464.63,5659.45,3411.23,387.065
178.3,5426.32,674.679,1574.34,6523.08,1466.02,5660.84,3412.62,388.451
178.35,5427.71,676.068,1575.73,6524.48,1467.41,5662.23,3414.01,389.838
178.4,5429.1,677.456,1577.11,6525.88,1468.8,5663.62,3415.4,391.224
178.45,5430.48,678.845,1578.5,6527.27,1470.19,5665,3416.79,392.611
178.5,5431.87,680.234,1579.89,6528.67,1471.58,5666.39,3418.18,393.997
178.55,5433.26,681.623,1581.28,6530.07,1472.97,5667.78,3419.57,395.384
178.6,5434.65,683.012,1582.67,6531.46,1474.36,5669.17,3420.96,396.77
178.65,5436.04,684.401,1584.06,6532.86,1475.75,5670.56,3422.35,398.157
178.7,5437.43,685.79,1585.45,6534.26,1477.14,5671.95,3423.74,399.543
178.75,5438.82,687.179,1586.84,6535.65,1478.53,5673.34,3425.13,400.93
178.8,5440.21,688.568,1588.23,6537.05,1479.92,5674.73,3426.52,402.316
178.85,5441.6,689.956,1589.61,6538.45,1481.31,5676.12,3427.91,403.703
178.9,5442.98,691.345,1591,6539.84,1482.7,5677.5,3429.3,405.089
178.95,5444.37,692.734,1592.39,6541.24,1484.09,5678.89,3430.69,406.476
179,5445.76,694.123,1593.78,6542.64,1485.48,5680.28,3432.08,407.863
179.05,5447.15,695.512,1595.17,6544.03,1486.87,5681.67,3433.47,409.249
179.1,5448.54,696.901,1596.56,6545.43,1488.26,5683.06,3434.86,410.636
179.15,5449.93,698.29,1597.95,6546.83,1489.65,5684.45,3436.25,412.022
179.2,5451.32,699.679,1599.34,6548.22,1491.04,5685.84,3437.64,413.409
179.25,5452.71,701.068,1600.73,6549.62,1492.43,5687.23,3439.03,414.795
179.3,5454.1,702.456,1602.11,6551.02,1493.82,5688.62,3440.42,416.182
179.35,5455.49,703.845,1603.5,6552.41,1495.21,5690,3441.81,417.568
179.4,5456.87,705.234,1604.89,6553.81,1496.6,5691.39,3443.2,418.955
179.45,5458.26,706.623,1606.28,6555.21,1497.99,5692.78,3444.59,420.341
179.5,5459.65,708.012,1607.67,6556.6,1499.38,5694.17,3445.98,421.728
179.55,5461.04,709.401,1609.06,6558,1500.77,5695.56,3447.37,423.114
179.6,5462.43,710.79,1610.45,6559.4,1502.16,5696.95,3448.76,424.501
179.65,5463.82,712.179,1611.84,6560.79,1503.55,5698.34,3450.15,425.888
179.7,5465.21,713.568,1613.23,6562.19,1504.94,5699.73,3451.54,427.274
179.75,5466.6,714.956,1614.61,6563.59,1506.33,5701.12,3452.93,428.661
179.8,5467.99,716.345,1616,6564.98,1507.72,5702.5,3454.32,430.047
179.85,5469.38,717.734,1617.39,6566.38,1509.11,5703.89,3455.71,431.434
179.9,5470.76,719.123,1618.78,6567.78,1510.5,5705.28,3457.1,432.82
179.95,5472.15,720.512,1620.17,6569.17,1511.89,5706.67,3458.49,434.207
180,5473.54,721.901,1621.56,6570.57,1513.28,5708.06,3459.88,435.593
180.05,5474.93,723.29,1622.95,6571.97,1514.67,5709.45,3461.27,436.98
180.1,5476.32,724.679,1624.34,6573.36,1516.06,5710.84,3462.66,438.366
180.15,5477.71,726.068,1625.73,6574.76,1517.46,5712.23,3464.05,439.753
180.2,5479.1,727.456,1627.11,6576.16,1518.85,5713.62,3465.44,441.139
180.25,5480.49,728.845,1628.5,6577.55,1520.24,5715,3466.83,442.526
180.3,5481.88,730.234,1629.89,6578.95,1521.63,5716.39,3468.22,443.913
180.35,5483.26,731.623,1631.28,6580.35,1523.02,5717.78,3469.61,445.299
180.4,5484.65,733.012,1632.67,6581.74,1524.41,5719.17,3471,446.686
180.45,5486.04,734.401,1634.06,6583.14,1525.8,5720.56,3472.39,448.072
180.5,5487.43,735.79,1635.45,6584.54,1527.19,5721.95,3473.78,449.459
180.55,5488.82,737.179,1636.84,6585.93,1528.58,5723.34,3475.17,450.845
180.6,5490.21,738.568,1638.23,6587.33,1529.97,5724.73,3476.56,452.232
180.65,5491.6,739.956,1639.61,6588.73,1531.36,5726.12,3477.95,453.618
180.7,5492.99,741.345,1641,6590.12,1532.75,5727.5,3479.34,455.005
180.75,5494.38,742.734,1642.39,6591.52,1534.14,5728.89,3480.73,456.391
180.8,5495.77,744.123,1643.78,6592.92,1535.53,5730.28,3482.12,457.778
180.85,5497.15,745.512,1645.17,6594.31,1536.92,5731.67,3483.51,459.164
180.9,5498.54,746.901,1646.56,6595.71,1538.31,5733.06,3484.9,460.551
180.95,5499.93,748.29,1647.95,6597.11,1539.7,5734.45,3486.29,461.938
181,5501.32,749.679,1649.34,6598.5,1541.09,5735.84,3487.68,463.324
181.05,5502.71,751.068,1650.73,6599.9,1542.48,5737.23,3489.07,464.711
181.1,5504.1,752.456,1652.11,6601.3,1543.87,5738.62,3490.46,466.097
181.15,5505.49,753.845,1653.5,6602.69,1545.26,5740,3491.85,467.484
181.2,5506.88,755.234,1654.89,6604.09,1546.65,5741.39,3493.24,468.87
181.25,5508.27,756.623,1656.28,6605.49,1548.04,5742.78,3494.63,470.257
181.3,5509.65,758.012,1657.67,6606.88,1549.43,5744.17,3496.02,471.643
181.35,5511.04,759.401,1659.06,6608.28,1550.82,5745.56,3497.41,473.03
181.4,5512.43,760.79,1660.45,6609.68,1552.21,5746.95,3498.8,474.416
181.45,5513.82,762.179,1661.84,6611.07,1553.6,5748.34,3500.19,475.803
181.5,5515.21,763.568,1663.23,6612.47,1554.99,5749.73,3501.58,477.19
181.55,5516.6,764.956,1664.61,6613.87,1556.38,5751.12,3502.97,478.576
181.6,5517.99,766.345,1666,6615.26,1557.77,5752.5,3504.36,479.963
181.65,5519.38,767.734,1667.39,6616.66,1559.16,5753.89,3505.75,481.349
181.7,5520.77,769.123,1668.78,6618.06,1560.55,5755.28,3507.14,482.736
181.75,5522.16,770.512,1670.17,6619.45,1561.94,5756.67,3508.53,484.122
181.8,5523.54,771.901,1671.56,6620.85,1563.33,5758.06,3509.92,485.509
181.85,5524.93,773.29,1672.95,6622.25,1564.72,5759.45,3511.31,486.895
181.9,5526.32,774.679,1674.34,6623.64,1566.11,5760.84,3512.7,488.282
181.95,5527.71,776.068,1675.73,6625.04,1567.5,5762.23,3514.09,489.668
182,5529.1,777.456,1677.11,6626.44,1568.89,5763.62,3515.48,491.055
182.05,5530.49,778.845,1678.5,6627.83,1570.28,5765,3516.87,492.442
182.1,5531.88,780.234,1679.89,6629.23,1571.67,5766.39,3518.26,493.828
182.15,5533.27,781.623,1681.28,6630.63,1573.06,5767.78,3519.65,495.215
182.2,5534.66,783.012,1682.67,6632.02,1574.45,5769.17,3521.04,496.601
182.25,5536.05,784.401,1684.06,6633.42,1575.84,5770.56,3522.43,497.988
182.3,5537.43,785.79,1685.45,6634.82,1577.23,5771.95,3523.82,499.374
182.35,5538.82,787.179,1686.84,6636.21,1578.62,5773.34,3525.21,500.761
182.4,5540.21,788.568,1688.23,6637.61,1580.01,5774.73,3526.6,502.147
182.45,5541.6,789.956,1689.61,6639.01,1581.4,5776.12,3527.99,503.534
182.5,5542.99,791.345,1691,6640.4,1582.79,5777.5,3529.38,504.921
182.55,5544.38,792.734,1692.39,6641.8,1584.18,5778.89,3530.77,506.307
182.6,5545.77,794.123,1693.78,6643.2,1585.57,5780.28,3532.16,507.694
182.65,5547.16,795.512,1695.17,6644.59,1586.96,5781.67,3533.55,509.08
182.7,5548.55,796.901,1696.56,6645.99,1588.35,5783.06,3534.94,510.467
182.75,5549.93,798.29,1697.95,6647.39,1589.74,5784.45,3536.33,511.853
182.8,5551.32,799.679,1699.34,6648.78,1591.13,5785.84,3537.72,513.24
182.85,5552.71,801.068,1700.73,6650.18,1592.52,5787.23,3539.11,514.626
182.9,5554.1,802.456,1702.11,6651.58,1593.91,5788.62,3540.5,516.013
182.95,5555.49,803.845,1703.5,6652.97,1595.3,5790,3541.89,517.4
183,5556.88,805.234,1704.89,6654.37,1596.69,5791.39,3543.28,518.786
183.05,5558.27,806.623,1706.28,6655.77,1598.08,5792.78,3544.67,520.173
183.1,5559.66,808.012,1707.67,6657.16,1599.47,5794.17,3546.06,521.559
183.15,5561.05,809.401,1709.06,6658.56,1600.86,5795.56,3547.45,522.946
183.2,5562.44,810.79,1710.45,6659.96,1602.25,5796.95,3548.84,524.332
183.25,5563.82,812.179,1711.84,6661.35,1603.64,5798.34,3550.23,525.719
183.3,5565.21,813.568,1713.23,6662.75,1605.03,5799.73,3551.62,527.105
183.35,5566.6,814.956,1714.61,6664.15,1606.42,5801.12,3553.01,528.492
183.4,5567.99,816.345,1716,6665.54,1607.81,5802.5,3554.4,529.879
183.45,5569.38,817.734,1717.39,6666.94,1609.2,5803.89,3555.79,531.265
183.5,5570.77,819.123,1718.78,6668.34,1610.59,5805.28,3557.18,532.652
183.55,5572.16,820.512,1720.17,6669.73,1611.98,5806.67,3558.57,534.038
183.6,5573.55,821.901,1721.56,6671.13,1613.37,5808.06,3559.96,535.425
183.65,5574.94,823.29,1722.95,6672.53,1614.76,5809.45,3561.35,536.811
183.7,5576.33,824.679,1724.34,6673.92,1616.15,5810.84,3562.74,538.198
183.75,5577.71,826.068,1725.73,6675.32,1617.54,5812.23,3564.13,539.584
183.8,5579.1,827.456,1727.11,6676.72,1618.93,5813.62,3565.52,540.971
183.85,5580.49,828.845,1728.5,6678.11,1620.32,5815,3566.91,542.358
183.9,5581.88,830.234,1729.89,6679.51,1621.71,5816.39,3568.3,543.744
183.95,5583.27,831.623,1731.28,6680.91,1623.1,5817.78,3569.69,545.131
184,5584.66,833.012,1732.67,6682.3,1624.49,5819.17,3571.08,546.517
184.05,5586.05,834.401,1734.06,6683.7,1625.88,5820.56,3572.47,547.904
184.1,5587.44,835.79,1735.45,6685.1,1627.27,5821.95,3573.86,549.29
184.15,5588.83,837.179,1736.84,6686.49,1628.66,5823.34,3575.25,550.677
184.2,5590.21,838.568,1738.23,6687.89,1630.05,5824.73,3576.64,552.063
184.25,5591.6,839.956,1739.61,6689.29,1631.44,5826.12,3578.03,553.45
184.3,5592.99,841.345,1741,6690.68,1632.83,5827.5,3579.42,554.837
184.35,5594.38,842.734,1742.39,6692.08,1634.22,5828.89,3580.81,556.223
184.4,5595.77,844.123,1743.78,6693.48,1635.61,5830.28,3582.2,557.61
184.45,5597.16,845.512,1745.17,6694.87,1637,5831.67,3583.59,558.996
184.5,5598.55,846.901,1746.56,6696.27,1638.39,5833.06,3584.98,560.383
184.55,5599.94,848.29,1747.95,6697.67,1639.78,5834.45,3586.37,561.769
184.6,5601.33,849.679,1749.34,6699.06,1641.17,5835.84,3587.76,563.156
184.65,5602.72,851.068,1750.73,6700.46,1642.56,5837.23,3589.15,564.543
184.7,5604.1,852.456,1752.11,6701.86,1643.95,5838.62,3590.54,565.929
184.75,5605.49,853.845,1753.5,6703.25,1645.34,5840,3591.93,567.316
184.8,5606.88,855.234,1754.89,6704.65,1646.73,5841.39,3593.32,568.702
184.85,5608.27,856.623,1756.28,6706.05,1648.12,5842.78,3594.71,570.089
184.9,5609.66,858.012,1757.67,6707.44,1649.51,5844.17,3596.1,571.475
184.95,5611.05,859.401,1759.06,6708.84,1650.9,5845.56,3597.49,572.862
185,5612.44,860.79,1760.45,6710.24,1652.29,5846.95,3598.88,574.249
185.05,5613.83,862.179,1761.84,6711.63,1653.68,5848.34,3600.27,575.635
185.1,5615.22,863.568,1763.23,6713.03,1655.07,5849.73,3601.66,577.022
185.15,5616.6,864.956,1764.61,6714.43,1656.46,5851.12,3603.05,578.408
185.2,5617.99,866.345,1766,6715.82,1657.85,5852.5,3604.44,579.795
185.25,5619.38,867.734,1767.39,6717.22,1659.24,5853.89,3605.83,581.181
185.3,5620.77,869.123,1768.78,6718.61,1660.63,5855.28,3607.22,582.568
185.35,5622.16,870.512,1770.17,6720.01,1662.02,5856.67,3608.61,583.954
185.4,5623.55,871.901,1771.56,6721.41,1663.41,5858.06,3610,585.341
185.45,5624.94,873.29,1772.95,6722.8,1664.8,5859.45,3611.39,586.728
185.5,5626.33,874.679,1774.34,6724.2,1666.19,5860.84,3612.78,588.114
185.55,5627.72,876.068,1775.73,6725.6,1667.58,5862.23,3614.17,589.501
185.6,5629.11,877.456,1777.11,6726.99,1668.97,5863.62,3615.56,590.887
185.65,5630.49,878.845,1778.5,6728.39,1670.36,5865,3616.95,592.274
185.7,5631.88,880.234,1779.89,6729.79,1671.75,5866.39,3618.34,593.66
185.75,5633.27,881.623,1781.28,6731.18,1673.14,5867.78,3619.73,595.047
185.8,5634.66,883.012,1782.67,6732.58,1674.53,5869.17,3621.12,596.434
185.85,5636.05,884.401,1784.06,6733.98,1675.92,5870.56,3622.51,597.82
185.9,5637.44,885.79,1785.45,6735.37,1677.31,5871.95,3623.9,599.207
185.95,5638.83,887.179,1786.84,6736.77,1678.7,5873.34,3625.29,600.593
186,5640.22,888.568,1788.23,6738.17,1680.09,5874.73,3626.68,601.98
186.05,5641.61,889.956,1789.61,6739.56,1681.48,5876.12,3628.07,603.366
186.1,5643,891.345,1791,6740.96,1682.87,5877.5,3629.46,604.753
186.15,5644.38,892.734,1792.39,6742.36,1684.26,5878.89,3630.85,606.14
186.2,5645.77,894.123,1793.78,6743.75,1685.65,5880.28,3632.24,607.526
186.25,5647.16,895.512,1795.17,6745.15,1687.04,5881.67,3633.64,608.913
186.3,5648.55,896.901,1796.56,6746.55,1688.43,5883.06,3635.03,610.299
186.35,5649.94,898.29,1797.95,6747.94,1689.82,5884.45,3636.42,611.686
186.4,5651.33,899.679,1799.34,6749.34,1691.21,5885.84,3637.81,613.072
186.45,5652.72,901.068,1800.73,6750.74,1692.6,5887.23,3639.2,614.459
186.5,5654.11,902.456,1802.11,6752.13,1693.99,5888.62,3640.59,615.846
186.55,5655.5,903.845,1803.5,6753.53,1695.38,5890,3641.98,617.232
186.6,5656.88,905.234,1804.89,6754.93,1696.77,5891.39,3643.37,618.619
186.65,5658.27,906.623,1806.28,6756.32,1698.16,5892.78,3644.76,620.005
186.7,5659.66,908.012,1807.67,6757.72,1699.55,5894.17,3646.15,621.392
186.75,5661.05,909.401,1809.06,6759.12,1700.94,5895.56,3647.54,622.778
186.8,5662.44,910.79,1810.45,6760.51,1702.33,5896.95,3648.93,624.165
186.85,5663.83,912.179,1811.84,6761.91,1703.72,5898.34,3650.32,625.552
186.9,5665.22,913.568,1813.23,6763.31,1705.11,5899.73,3651.71,626.938
186.95,5666.61,914.956,1814.61,6764.7,1706.5,5901.12,3653.1,628.325
187,5668,916.345,1816,6766.1,1707.89,5902.5,3654.49,629.711
187.05,5669.39,917.734,1817.39,6767.5,1709.28,5903.89,3655.88,631.098
187.1,5670.77,919.123,1818.78,6768.89,1710.67,5905.28,3657.27,632.484
187.15,5672.16,920.512,1820.17,6770.29,1712.06,5906.67,3658.66,633.871
187.2,5673.55,921.901,1821.56,6771.69,1713.45,5908.06,3660.05,635.258
187.25,5674.94,923.29,1822.95,6773.08,1714.84,5909.45,3661.44,636.644
187.3,5676.33,924.679,1824.34,6774.48,1716.24,5910.84,3662.83,638.031
187.35,5677.72,926.068,1825.73,6775.88,1717.63,5912.23,3664.22,639.417
187.4,5679.11,927.456,1827.11,6777.27,1719.02,5913.62,3665.61,640.804
187.45,5680.5,928.845,1828.5,6778.67,1720.41,5915,3667,642.191
187.5,5681.89,930.234,1829.89,6780.07,1721.8,5916.39,3668.39,643.577
187.55,5683.27,931.623,1831.28,6781.46,1723.19,5917.78,3669.78,644.964
187.6,5684.66,933.012,1832.67,6782.86,1724.58,5919.17,3671.17,646.35
187.65,5686.05,934.401,1834.06,6784.26,1725.97,5920.56,3672.56,647.737
187.7,5687.44,935.79,1835.45,6785.65,1727.36,5921.95,3673.95,649.123
187.75,5688.83,937.179,1836.84,6787.05,1728.75,5923.34,3675.34,650.51
187.8,5690.22,938.568,1838.23,6788.45,1730.14,5924.73,3676.73,651.897
187.85,5691.61,939.956,1839.61,6789.84,1731.53,5926.12,3678.12,653.283
187.9,5693,941.345,1841,6791.24,1732.92,5927.5,3679.51,654.67
187.95,5694.39,942.734,1842.39,6792.64,1734.31,5928.89,3680.9,656.056
188,5695.78,944.123,1843.78,6794.03,1735.7,5930.28,3682.29,657.443
188.05,5697.16,945.512,1845.17,6795.43,1737.09,5931.67,3683.68,658.829
188.1,5698.55,946.901,1846.56,6796.83,1738.48,5933.06,3685.07,660.216
188.15,5699.94,948.29,1847.95,6798.22,1739.87,5934.45,3686.46,661.603
188.2,5701.33,949.679,1849.34,6799.62,1741.26,5935.84,3687.85,662.989
188.25,5702.72,951.068,1850.73,6801.02,1742.65,5937.23,3689.24,664.376
188.3,5704.11,952.456,1852.11,6802.41,1744.04,5938.62,3690.63,665.762
188.35,5705.5,953.845,1853.5,6803.81,1745.43,5940,3692.02,667.149
188.4,5706.89,955.234,1854.89,6805.21,1746.82,5941.39,3693.41,668.536
188.45,5708.28,956.623,1856.28,6806.6,1748.21,5942.78,3694.8,669.922
188.5,5709.67,958.012,1857.67,6808,1749.6,5944.17,3696.19,671.309
