time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21
204.7,3299.79,8301.43,3156.4,9407.07,7863.7,3517.22,1395.19,3929.32,1834.57,3781.34,2232.28,2421.16,6504.4,8451.27,7691.54,6092.95,2927.04,6735.64,4164.16,870.475,9749.72
204.75,3301.17,8302.83,3157.79,9408.46,7865.09,3518.61,1396.58,3930.7,1835.96,3782.73,2233.67,2422.55,6505.82,8452.65,7692.92,6094.34,2928.43,6737.03,4165.54,871.866,9751.11
204.8,3302.56,8304.23,3159.18,9409.86,7866.48,3520,1397.97,3932.08,1837.35,3784.12,2235.06,2423.94,6507.23,8454.04,7694.3,6095.74,2929.82,6738.42,4166.93,873.258,9752.5
204.85,3303.94,8305.63,3160.56,9411.25,7867.86,3521.39,1399.36,3933.46,1838.74,3785.51,2236.45,2425.33,6508.65,8455.43,7695.68,6097.13,2931.21,6739.8,4168.32,874.649,9753.9
204.9,3305.32,8307.03,3161.95,9412.64,7869.25,3522.78,1400.75,3934.84,1840.13,3786.9,2237.84,2426.72,6510.06,8456.82,7697.05,6098.52,2932.59,6741.19,4169.71,876.041,9755.29
204.95,3306.71,8308.43,3163.34,9414.03,7870.64,3524.17,1402.15,3936.23,1841.52,3788.28,2239.23,2428.11,6511.48,8458.21,7698.43,6099.92,2933.98,6742.58,4171.1,877.432,9756.68
205,3308.09,8309.83,3164.73,9415.42,7872.03,3525.56,1403.54,3937.61,1842.91,3789.67,2240.62,2429.5,6512.89,8459.6,7699.81,6101.31,2935.37,6743.97,4172.49,878.824,9758.07
205.05,3309.47,8311.23,3166.12,9416.81,7873.42,3526.95,1404.93,3938.99,1844.3,3791.06,2242.01,2430.89,6514.31,8460.99,7701.19,6102.71,2936.76,6745.36,4173.88,880.215,9759.46
205.1,3310.86,8312.63,3167.51,9418.2,7874.81,3528.34,1406.32,3940.37,1845.69,3792.45,2243.4,2432.28,6515.72,8462.38,7702.57,6104.1,2938.15,6746.75,4175.27,881.606,9760.85
205.15,3312.24,8314.03,3168.9,9419.6,7876.2,3529.74,1407.71,3941.75,1847.08,3793.84,2244.79,2433.67,6517.14,8463.77,7703.94,6105.5,2939.54,6748.14,4176.66,882.998,9762.24
205.2,3313.63,8315.43,3170.29,9420.99,7877.59,3531.13,1409.1,3943.13,1848.48,3795.23,2246.18,2435.06,6518.55,8465.15,7705.32,6106.89,2940.93,6749.52,4178.04,884.389,9763.64
205.25,3315.01,8316.83,3171.67,9422.38,7878.98,3532.52,1410.49,3944.51,1849.87,3796.62,2247.58,2436.45,6519.97,8466.54,7706.7,6108.29,2942.32,6750.91,4179.43,885.781,9765.03
205.3,3316.39,8318.23,3173.06,9423.77,7880.36,3533.91,1411.89,3945.9,1851.26,3798,2248.97,2437.84,6521.38,8467.93,7708.08,6109.68,2943.71,6752.3,4180.82,887.172,9766.42
205.35,3317.78,8319.63,3174.45,9425.16,7881.75,3535.3,1413.28,3947.28,1852.65,3799.39,2250.36,2439.24,6522.8,8469.32,7709.46,6111.08,2945.09,6753.69,4182.21,888.564,9767.81
205.4,3319.16,8321.03,3175.84,9426.55,7883.14,3536.69,1414.67,3948.66,1854.04,3800.78,2251.75,2440.63,6524.21,8470.71,7710.83,6112.47,2946.48,6755.08,4183.6,889.955,9769.2
205.45,3320.54,8322.43,3177.23,9427.95,7884.53,3538.08,1416.06,3950.04,1855.43,3802.17,2253.14,2442.02,6525.63,8472.1,7712.21,6113.87,2947.87,6756.47,4184.99,891.347,9770.59
205.5,3321.93,8323.83,3178.62,9429.34,7885.92,3539.47,1417.45,3951.42,1856.82,3803.56,2254.53,2443.41,6527.04,8473.49,7713.59,6115.26,2949.26,6757.86,4186.38,892.738,9771.99
205.55,3323.31,8325.23,3180.01,9430.73,7887.31,3540.86,1418.84,3952.8,1858.21,3804.95,2255.92,2444.8,6528.46,8474.88,7714.97,6116.66,2950.65,6759.25,4187.77,894.13,9773.38
205.6,3324.7,8326.63,3181.39,9432.12,7888.7,3542.25,1420.23,3954.18,1859.6,3806.33,2257.31,2446.19,6529.87,8476.27,7716.35,6118.05,2952.04,6760.63,4189.16,895.521,9774.77
205.65,3326.08,8328.03,3182.78,9433.51,7890.09,3543.64,1421.62,3955.57,1860.99,3807.72,2258.7,2447.58,6531.29,8477.65,7717.72,6119.45,2953.43,6762.02,4190.54,896.912,9776.16
205.7,3327.46,8329.43,3184.17,9434.9,7891.48,3545.03,1423.02,3956.95,1862.38,3809.11,2260.09,2448.97,6532.7,8479.04,7719.1,6120.84,2954.82,6763.41,4191.93,898.304,9777.55
205.75,3328.85,8330.83,3185.56,9436.29,7892.86,3546.42,1424.41,3958.33,1863.78,3810.5,2261.48,2450.36,6534.12,8480.43,7720.48,6122.24,2956.2,6764.8,4193.32,899.695,9778.94
205.8,3330.23,8332.23,3186.95,9437.69,7894.25,3547.81,1425.8,3959.71,1865.17,3811.89,2262.87,2451.75,6535.53,8481.82,7721.86,6123.63,2957.59,6766.19,4194.71,901.087,9780.33
205.85,3331.61,8333.63,3188.34,9439.08,7895.64,3549.21,1427.19,3961.09,1866.56,3813.28,2264.27,2453.14,6536.95,8483.21,7723.24,6125.03,2958.98,6767.58,4196.1,902.478,9781.73
205.9,3333,8335.03,3189.73,9440.47,7897.03,3550.6,1428.58,3962.47,1867.95,3814.67,2265.66,2454.53,6538.36,8484.6,7724.61,6126.42,2960.37,6768.97,4197.49,903.87,9783.12
205.95,3334.38,8336.43,3191.12,9441.86,7898.42,3551.99,1429.97,3963.85,1869.34,3816.05,2267.05,2455.92,6539.78,8485.99,7725.99,6127.82,2961.76,6770.35,4198.88,905.261,9784.51
206,3335.77,8337.83,3192.5,9443.25,7899.81,3553.38,1431.36,3965.24,1870.73,3817.44,2268.44,2457.31,6541.19,8487.38,7727.37,6129.21,2963.15,6771.74,4200.27,906.653,9785.9
206.05,3337.15,8339.23,3193.89,9444.64,7901.2,3554.77,1432.76,3966.62,1872.12,3818.83,2269.83,2458.7,6542.61,8488.77,7728.75,6130.61,2964.54,6773.13,4201.66,908.044,9787.29
206.1,3338.53,8340.63,3195.28,9446.04,7902.59,3556.16,1434.15,3968,1873.51,3820.22,2271.22,2460.09,6544.02,8490.15,7730.13,6132,2965.93,6774.52,4203.04,909.435,9788.68
206.15,3339.92,8342.03,3196.67,9447.43,7903.98,3557.55,1435.54,3969.38,1874.9,3821.61,2272.61,2461.48,6545.44,8491.54,7731.5,6133.4,2967.31,6775.91,4204.43,910.827,9790.07
206.2,3341.3,8343.43,3198.06,9448.82,7905.36,3558.94,1436.93,3970.76,1876.29,3823,2274,2462.87,6546.85,8492.93,7732.88,6134.79,2968.7,6777.3,4205.82,912.218,9791.47
206.25,3342.68,8344.83,3199.45,9450.21,7906.75,3560.33,1438.32,3972.14,1877.68,3824.38,2275.39,2464.26,6548.27,8494.32,7734.26,6136.19,2970.09,6778.69,4207.21,913.61,9792.86
206.3,3344.07,8346.23,3200.84,9451.6,7908.14,3561.72,1439.71,3973.52,1879.08,3825.77,2276.78,2465.65,6549.68,8495.71,7735.64,6137.58,2971.48,6780.07,4208.6,915.001,9794.25
206.35,3345.45,8347.62,3202.23,9452.99,7909.53,3563.11,1441.1,3974.91,1880.47,3827.16,2278.17,2467.04,6551.1,8497.1,7737.01,6138.97,2972.87,6781.46,4209.99,916.393,9795.64
206.4,3346.84,8349.02,3203.61,9454.38,7910.92,3564.5,1442.5,3976.29,1881.86,3828.55,2279.57,2468.43,6552.51,8498.49,7738.39,6140.37,2974.26,6782.85,4211.38,917.784,9797.03
206.45,3348.22,8350.42,3205,9455.78,7912.31,3565.89,1443.89,3977.67,1883.25,3829.94,2280.96,2469.82,6553.93,8499.88,7739.77,6141.76,2975.65,6784.24,4212.77,919.176,9798.42
206.5,3349.6,8351.82,3206.39,9457.17,7913.7,3567.28,1445.28,3979.05,1884.64,3831.33,2282.35,2471.21,6555.34,8501.27,7741.15,6143.16,2977.04,6785.63,4214.16,920.567,9799.81
206.55,3350.99,8353.22,3207.78,9458.56,7915.09,3568.67,1446.67,3980.43,1886.03,3832.72,2283.74,2472.6,6556.76,8502.65,7742.53,6144.55,2978.42,6787.02,4215.54,921.959,9801.21
206.6,3352.37,8354.62,3209.17,9459.95,7916.48,3570.07,1448.06,3981.81,1887.42,3834.1,2285.13,2473.99,6558.17,8504.04,7743.9,6145.95,2979.81,6788.41,4216.93,923.35,9802.6
206.65,3353.75,8356.02,3210.56,9461.34,7917.86,3571.46,1449.45,3983.19,1888.81,3835.49,2286.52,2475.38,6559.59,8505.43,7745.28,6147.34,2981.2,6789.8,4218.32,924.741,9803.99
206.7,3355.14,8357.42,3211.95,9462.73,7919.25,3572.85,1450.84,3984.58,1890.2,3836.88,2287.91,2476.77,6561.01,8506.82,7746.66,6148.74,2982.59,6791.18,4219.71,926.133,9805.38
206.75,3356.52,8358.82,3213.34,9464.13,7920.64,3574.24,1452.23,3985.96,1891.59,3838.27,2289.3,2478.16,6562.42,8508.21,7748.04,6150.13,2983.98,6792.57,4221.1,927.524,9806.77
206.8,3357.91,8360.22,3214.72,9465.52,7922.03,3575.63,1453.63,3987.34,1892.98,3839.66,2290.69,2479.55,6563.84,8509.6,7749.42,6151.53,2985.37,6793.96,4222.49,928.916,9808.16
206.85,3359.29,8361.62,3216.11,9466.91,7923.42,3577.02,1455.02,3988.72,1894.38,3841.05,2292.08,2480.94,6565.25,8510.99,7750.79,6152.92,2986.76,6795.35,4223.88,930.307,9809.56
206.9,3360.67,8363.02,3217.5,9468.3,7924.81,3578.41,1456.41,3990.1,1895.77,3842.43,2293.47,2482.33,6566.67,8512.38,7752.17,6154.32,2988.15,6796.74,4225.27,931.699,9810.95
206.95,3362.06,8364.42,3218.89,9469.69,7926.2,3579.8,1457.8,3991.48,1897.16,3843.82,2294.87,2483.72,6568.08,8513.77,7753.55,6155.71,2989.53,6798.13,4226.66,933.09,9812.34
207,3363.44,8365.82,3220.28,9471.08,7927.59,3581.19,1459.19,3992.86,1898.55,3845.21,2296.26,2485.11,6569.5,8515.15,7754.93,6157.11,2990.92,6799.52,4228.04,934.482,9813.73
207.05,3364.83,8367.22,3221.67,9472.47,7928.98,3582.58,1460.58,3994.25,1899.94,3846.6,2297.65,2486.5,6570.91,8516.54,7756.31,6158.5,2992.31,6800.9,4229.43,935.873,9815.12
207.1,3366.21,8368.62,3223.06,9473.87,7930.36,3583.97,1461.97,3995.63,1901.33,3847.99,2299.04,2487.89,6572.33,8517.93,7757.68,6159.9,2993.7,6802.29,4230.82,937.264,9816.51
207.15,3367.59,8370.02,3224.44,9475.26,7931.75,3585.36,1463.37,3997.01,1902.72,3849.38,2300.43,2489.28,6573.74,8519.32,7759.06,6161.29,2995.09,6803.68,4232.21,938.656,9817.9
207.2,3368.98,8371.42,3225.83,9476.65,7933.14,3586.75,1464.76,3998.39,1904.11,3850.77,2301.82,2490.67,6575.16,8520.71,7760.44,6162.69,2996.48,6805.07,4233.6,940.047,9819.3
207.25,3370.36,8372.82,3227.22,9478.04,7934.53,3588.14,1466.15,3999.77,1905.5,3852.15,2303.21,2492.06,6576.57,8522.1,7761.82,6164.08,2997.87,6806.46,4234.99,941.439,9820.69
207.3,3371.74,8374.22,3228.61,9479.43,7935.92,3589.54,1467.54,4001.15,1906.89,3853.54,2304.6,2493.45,6577.99,8523.49,7763.2,6165.48,2999.26,6807.85,4236.38,942.83,9822.08
207.35,3373.13,8375.62,3230,9480.82,7937.31,3590.93,1468.93,4002.53,1908.28,3854.93,2305.99,2494.84,6579.4,8524.88,7764.57,6166.87,3000.65,6809.24,4237.77,944.222,9823.47
207.4,3374.51,8377.02,3231.39,9482.22,7938.7,3592.32,1470.32,4003.92,1909.68,3856.32,2307.38,2496.23,6580.82,8526.27,7765.95,6168.27,3002.03,6810.62,4239.16,945.613,9824.86
207.45,3375.9,8378.42,3232.78,9483.61,7940.09,3593.71,1471.71,4005.3,1911.07,3857.71,2308.77,2497.62,6582.23,8527.65,7767.33,6169.66,3003.42,6812.01,4240.54,947.005,9826.25
207.5,3377.28,8379.82,3234.17,9485,7941.48,3595.1,1473.11,4006.68,1912.46,3859.1,2310.17,2499.01,6583.65,8529.04,7768.71,6171.06,3004.81,6813.4,4241.93,948.396,9827.64
207.55,3378.66,8381.22,3235.55,9486.39,7942.86,3596.49,1474.5,4008.06,1913.85,3860.48,2311.56,2500.41,6585.06,8530.43,7770.09,6172.45,3006.2,6814.79,4243.32,949.788,9829.04
207.6,3380.05,8382.62,3236.94,9487.78,7944.25,3597.88,1475.89,4009.44,1915.24,3861.87,2312.95,2501.8,6586.48,8531.82,7771.46,6173.85,3007.59,6816.18,4244.71,951.179,9830.43
207.65,3381.43,8384.02,3238.33,9489.17,7945.64,3599.27,1477.28,4010.82,1916.63,3863.26,2314.34,2503.19,6587.89,8533.21,7772.84,6175.24,3008.98,6817.57,4246.1,952.57,9831.82
207.7,3382.81,8385.42,3239.72,9490.56,7947.03,3600.66,1478.67,4012.2,1918.02,3864.65,2315.73,2504.58,6589.31,8534.6,7774.22,6176.64,3010.37,6818.96,4247.49,953.962,9833.21
207.75,3384.2,8386.82,3241.11,9491.96,7948.42,3602.05,1480.06,4013.59,1919.41,3866.04,2317.12,2505.97,6590.72,8535.99,7775.6,6178.03,3011.76,6820.35,4248.88,955.353,9834.6
207.8,3385.58,8388.22,3242.5,9493.35,7949.81,3603.44,1481.45,4014.97,1920.8,3867.43,2318.51,2507.36,6592.14,8537.38,7776.98,6179.42,3013.14,6821.73,4250.27,956.745,9835.99
207.85,3386.97,8389.62,3243.89,9494.74,7951.2,3604.83,1482.84,4016.35,1922.19,3868.82,2319.9,2508.75,6593.55,8538.77,7778.35,6180.82,3014.53,6823.12,4251.66,958.136,9837.39
207.9,3388.35,8391.02,3245.28,9496.13,7952.59,3606.22,1484.24,4017.73,1923.58,3870.2,2321.29,2510.14,6594.97,8540.15,7779.73,6182.21,3015.92,6824.51,4253.04,959.528,9838.78
207.95,3389.73,8392.42,3246.66,9497.52,7953.98,3607.61,1485.63,4019.11,1924.98,3871.59,2322.68,2511.53,6596.38,8541.54,7781.11,6183.61,3017.31,6825.9,4254.43,960.919,9840.17
208,3391.12,8393.82,3248.05,9498.91,7955.36,3609.01,1487.02,4020.49,1926.37,3872.98,2324.07,2512.92,6597.8,8542.93,7782.49,6185,3018.7,6827.29,4255.82,962.311,9841.56
208.05,3392.5,8395.21,3249.44,9500.31,7956.75,3610.4,1488.41,4021.88,1927.76,3874.37,2325.46,2514.31,6599.21,8544.32,7783.87,6186.4,3020.09,6828.68,4257.21,963.702,9842.95
208.1,3393.88,8396.61,3250.83,9501.7,7958.14,3611.79,1489.8,4023.26,1929.15,3875.76,2326.86,2515.7,6600.63,8545.71,7785.24,6187.79,3021.48,6830.07,4258.6,965.093,9844.34
208.15,3395.27,8398.01,3252.22,9503.09,7959.53,3613.18,1491.19,4024.64,1930.54,3877.15,2328.25,2517.09,6602.04,8547.1,7786.62,6189.19,3022.87,6831.45,4259.99,966.485,9845.73
208.2,3396.65,8399.41,3253.61,9504.48,7960.92,3614.57,1492.58,4026.02,1931.93,3878.53,2329.64,2518.48,6603.46,8548.49,7788,6190.58,3024.25,6832.84,4261.38,967.876,9847.13
208.25,3398.04,8400.81,3255,9505.87,7962.31,3615.96,1493.98,4027.4,1933.32,3879.92,2331.03,2519.87,6604.87,8549.88,7789.38,6191.98,3025.64,6834.23,4262.77,969.268,9848.52
208.3,3399.42,8402.21,3256.39,9507.26,7963.7,3617.35,1495.37,4028.78,1934.71,3881.31,2332.42,2521.26,6606.29,8551.27,7790.76,6193.37,3027.03,6835.62,4264.16,970.659,9849.91
208.35,3400.8,8403.61,3257.77,9508.65,7965.09,3618.74,1496.76,4030.16,1936.1,3882.7,2333.81,2522.65,6607.7,8552.65,7792.13,6194.77,3028.42,6837.01,4265.54,972.051,9851.3
208.4,3402.19,8405.01,3259.16,9510.05,7966.48,3620.13,1498.15,4031.55,1937.49,3884.09,2335.2,2524.04,6609.12,8554.04,7793.51,6196.16,3029.81,6838.4,4266.93,973.442,9852.69
208.45,3403.57,8406.41,3260.55,9511.44,7967.86,3621.52,1499.54,4032.93,1938.88,3885.48,2336.59,2525.43,6610.53,8555.43,7794.89,6197.56,3031.2,6839.79,4268.32,974.834,9854.08
208.5,3404.95,8407.81,3261.94,9512.83,7969.25,3622.91,1500.93,4034.31,1940.28,3886.87,2337.98,2526.82,6611.95,8556.82,7796.27,6198.95,3032.59,6841.17,4269.71,976.225,9855.47
208.55,3406.34,8409.21,3263.33,9514.22,7970.64,3624.3,1502.32,4035.69,1941.67,3888.25,2339.37,2528.21,6613.37,8558.21,7797.65,6200.35,3033.98,6842.56,4271.1,977.616,9856.87
208.6,3407.72,8410.61,3264.72,9515.61,7972.03,3625.69,1503.72,4037.07,1943.06,3889.64,2340.76,2529.6,6614.78,8559.6,7799.02,6201.74,3035.36,6843.95,4272.49,979.008,9858.26
208.65,3409.11,8412.01,3266.11,9517,7973.42,3627.08,1505.11,4038.45,1944.45,3891.03,2342.16,2530.99,6616.2,8560.99,7800.4,6203.14,3036.75,6845.34,4273.88,980.399,9859.65
208.7,3410.49,8413.41,3267.49,9518.4,7974.81,3628.47,1506.5,4039.83,1945.84,3892.42,2343.55,2532.38,6617.61,8562.38,7801.78,6204.53,3038.14,6846.73,4275.27,981.791,9861.04
208.75,3411.87,8414.81,3268.88,9519.79,7976.2,3629.87,1507.89,4041.22,1947.23,3893.81,2344.94,2533.77,6619.03,8563.77,7803.16,6205.93,3039.53,6848.12,4276.66,983.182,9862.43
208.8,3413.26,8416.21,3270.27,9521.18,7977.59,3631.26,1509.28,4042.6,1948.62,3895.2,2346.33,2535.16,6620.44,8565.15,7804.54,6207.32,3040.92,6849.51,4278.04,984.574,9863.82
208.85,3414.64,8417.61,3271.66,9522.57,7978.98,3632.65,1510.67,4043.98,1950.01,3896.58,2347.72,2536.55,6621.86,8566.54,7805.91,6208.72,3042.31,6850.9,4279.43,985.965,9865.21
208.9,3416.02,8419.01,3273.05,9523.96,7980.36,3634.04,1512.06,4045.36,1951.4,3897.97,2349.11,2537.94,6623.27,8567.93,7807.29,6210.11,3043.7,6852.28,4280.82,987.357,9866.61
208.95,3417.41,8420.41,3274.44,9525.35,7981.75,3635.43,1513.45,4046.74,1952.79,3899.36,2350.5,2539.33,6624.69,8569.32,7808.67,6211.51,3045.09,6853.67,4282.21,988.748,9868
209,3418.79,8421.81,3275.83,9526.74,7983.14,3636.82,1514.85,4048.12,1954.18,3900.75,2351.89,2540.72,6626.1,8570.71,7810.05,6212.9,3046.48,6855.06,4283.6,990.139,9869.39
209.05,3420.18,8423.21,3277.22,9528.14,7984.53,3638.21,1516.24,4049.5,1955.58,3902.14,2353.28,2542.11,6627.52,8572.1,7811.43,6214.3,3047.86,6856.45,4284.99,991.531,9870.78
209.1,3421.56,8424.61,3278.6,9529.53,7985.92,3639.6,1517.63,4050.89,1956.97,3903.53,2354.67,2543.5,6628.93,8573.49,7812.8,6215.69,3049.25,6857.84,4286.38,992.922,9872.17
209.15,3422.94,8426.01,3279.99,9530.92,7987.31,3640.99,1519.02,4052.27,1958.36,3904.92,2356.06,2544.89,6630.35,8574.88,7814.18,6217.09,3050.64,6859.23,4287.77,994.314,9873.56
209.2,3424.33,8427.41,3281.38,9532.31,7988.7,3642.38,1520.41,4053.65,1959.75,3906.3,2357.46,2546.28,6631.76,8576.27,7815.56,6218.48,3052.03,6860.62,4289.16,995.705,9874.96
209.25,3425.71,8428.81,3282.77,9533.7,7990.09,3643.77,1521.8,4055.03,1961.14,3907.69,2358.85,2547.67,6633.18,8577.65,7816.94,6219.87,3053.42,6862,4290.54,997.097,9876.35
209.3,3427.09,8430.21,3284.16,9535.09,7991.48,3645.16,1523.19,4056.41,1962.53,3909.08,2360.24,2549.06,6634.59,8579.04,7818.32,6221.27,3054.81,6863.39,4291.93,998.488,9877.74
209.35,3428.48,8431.61,3285.55,9536.49,7992.86,3646.55,1524.59,4057.79,1963.92,3910.47,2361.63,2550.45,6636.01,8580.43,7819.69,6222.66,3056.2,6864.78,4293.32,999.88,9879.13
209.4,3429.86,8433.01,3286.94,9537.88,7994.25,3647.94,1525.98,4059.17,1965.31,3911.86,2363.02,2551.84,6637.42,8581.82,7821.07,6224.06,3057.59,6866.17,4294.71,1001.27,9880.52
209.45,3431.25,8434.41,3288.33,9539.27,7995.64,3649.34,1527.37,4060.56,1966.7,3913.25,2364.41,2553.23,6638.84,8583.21,7822.45,6225.45,3058.97,6867.56,4296.1,1002.66,9881.91
209.5,3432.63,8435.81,3289.71,9540.66,7997.03,3650.73,1528.76,4061.94,1968.09,3914.63,2365.8,2554.62,6640.25,8584.6,7823.83,6226.85,3060.36,6868.95,4297.49,1004.05,9883.3
209.55,3434.01,8437.21,3291.1,9542.05,7998.42,3652.12,1530.15,4063.32,1969.48,3916.02,2367.19,2556.01,6641.67,8585.99,7825.21,6228.24,3061.75,6870.34,4298.88,1005.45,9884.7
209.6,3435.4,8438.61,3292.49,9543.44,7999.81,3653.51,1531.54,4064.7,1970.88,3917.41,2368.58,2557.4,6643.08,8587.38,7826.58,6229.64,3063.14,6871.72,4300.27,1006.84,9886.09
209.65,3436.78,8440.01,3293.88,9544.83,8001.2,3654.9,1532.93,4066.08,1972.27,3918.8,2369.97,2558.79,6644.5,8588.77,7827.96,6231.03,3064.53,6873.11,4301.66,1008.23,9887.48
209.7,3438.16,8441.41,3295.27,9546.23,8002.59,3656.29,1534.33,4067.46,1973.66,3920.19,2371.36,2560.18,6645.91,8590.15,7829.34,6232.43,3065.92,6874.5,4303.04,1009.62,9888.87
209.75,3439.55,8442.81,3296.66,9547.62,8003.98,3657.68,1535.72,4068.85,1975.05,3921.58,2372.76,2561.57,6647.33,8591.54,7830.72,6233.82,3067.31,6875.89,4304.43,1011.01,9890.26
209.8,3440.93,8444.2,3298.05,9549.01,8005.36,3659.07,1537.11,4070.23,1976.44,3922.97,2374.15,2562.97,6648.74,8592.93,7832.1,6235.22,3068.7,6877.28,4305.82,1012.4,9891.65
209.85,3442.32,8445.6,3299.44,9550.4,8006.75,3660.46,1538.5,4071.61,1977.83,3924.35,2375.54,2564.36,6650.16,8594.32,7833.47,6236.61,3070.08,6878.67,4307.21,1013.79,9893.04
209.9,3443.7,8447,3300.82,9551.79,8008.14,3661.85,1539.89,4072.99,1979.22,3925.74,2376.93,2565.75,6651.57,8595.71,7834.85,6238.01,3071.47,6880.06,4308.6,1015.19,9894.44
209.95,3445.08,8448.4,3302.21,9553.18,8009.53,3663.24,1541.28,4074.37,1980.61,3927.13,2378.32,2567.14,6652.99,8597.1,7836.23,6239.4,3072.86,6881.45,4309.99,1016.58,9895.83
210,3446.47,8449.8,3303.6,9554.58,8010.92,3664.63,1542.67,4075.75,1982,3928.52,2379.71,2568.53,6654.4,8598.49,7837.61,6240.8,3074.25,6882.83,4311.38,1017.97,9897.22
210.05,3447.85,8451.2,3304.99,9555.97,8012.31,3666.02,1544.06,4077.13,1983.39,3929.91,2381.1,2569.92,6655.82,8599.88,7838.99,6242.19,3075.64,6884.22,4312.77,1019.36,9898.61
210.1,3449.24,8452.6,3306.38,9557.36,8013.7,3667.41,1545.46,4078.52,1984.78,3931.3,2382.49,2571.31,6657.24,8601.27,7840.36,6243.59,3077.03,6885.61,4314.16,1020.75,9900
210.15,3450.62,8454,3307.77,9558.75,8015.09,3668.81,1546.85,4079.9,1986.18,3932.68,2383.88,2572.7,6658.65,8602.65,7841.74,6244.98,3078.42,6887,4315.54,1022.14,9901.39
210.2,3452,8455.4,3309.16,9560.14,8016.48,3670.2,1548.24,4081.28,1987.57,3934.07,2385.27,2574.09,6660.07,8604.04,7843.12,6246.38,3079.81,6888.39,4316.93,1023.53,9902.78
210.25,3453.39,8456.8,3310.54,9561.53,8017.86,3671.59,1549.63,4082.66,1988.96,3935.46,2386.66,2575.48,6661.48,8605.43,7844.5,6247.77,3081.2,6889.78,4318.32,1024.93,9904.18
210.3,3454.77,8458.2,3311.93,9562.92,8019.25,3672.98,1551.02,4084.04,1990.35,3936.85,2388.05,2576.87,6662.9,8606.82,7845.88,6249.17,3082.58,6891.17,4319.71,1026.32,9905.57
210.35,3456.15,8459.6,3313.32,9564.32,8020.64,3674.37,1552.41,4085.42,1991.74,3938.24,2389.45,2578.26,6664.31,8608.21,7847.25,6250.56,3083.97,6892.55,4321.1,1027.71,9906.96
210.4,3457.54,8461,3314.71,9565.71,8022.03,3675.76,1553.8,4086.8,1993.13,3939.63,2390.84,2579.65,6665.73,8609.6,7848.63,6251.96,3085.36,6893.94,4322.49,1029.1,9908.35
210.45,3458.92,8462.4,3316.1,9567.1,8023.42,3677.15,1555.2,4088.19,1994.52,3941.02,2392.23,2581.04,6667.14,8610.99,7850.01,6253.35,3086.75,6895.33,4323.88,1030.49,9909.74
210.5,3460.31,8463.8,3317.49,9568.49,8024.81,3678.54,1556.59,4089.57,1995.91,3942.4,2393.62,2582.43,6668.56,8612.38,7851.39,6254.75,3088.14,6896.72,4325.27,1031.88,9911.13
210.55,3461.69,8465.2,3318.88,9569.88,8026.2,3679.93,1557.98,4090.95,1997.3,3943.79,2395.01,2583.82,6669.97,8613.77,7852.77,6256.14,3089.53,6898.11,4326.66,1033.27,9912.53
210.6,3463.07,8466.6,3320.27,9571.27,8027.59,3681.32,1559.37,4092.33,1998.69,3945.18,2396.4,2585.21,6671.39,8615.15,7854.15,6257.53,3090.92,6899.5,4328.04,1034.67,9913.92
210.65,3464.46,8468,3321.65,9572.67,8028.98,3682.71,1560.76,4093.71,2000.08,3946.57,2397.79,2586.6,6672.8,8616.54,7855.52,6258.93,3092.31,6900.89,4329.43,1036.06,9915.31
210.7,3465.84,8469.4,3323.04,9574.06,8030.36,3684.1,1562.15,4095.09,2001.48,3947.96,2399.18,2587.99,6674.22,8617.93,7856.9,6260.32,3093.69,6902.27,4330.82,1037.45,9916.7
210.75,3467.22,8470.8,3324.43,9575.45,8031.75,3685.49,1563.54,4096.47,2002.87,3949.35,2400.57,2589.38,6675.63,8619.32,7858.28,6261.72,3095.08,6903.66,4332.21,1038.84,9918.09
210.8,3468.61,8472.2,3325.82,9576.84,8033.14,3686.88,1564.94,4097.86,2004.26,3950.73,2401.96,2590.77,6677.05,8620.71,7859.66,6263.11,3096.47,6905.05,4333.6,1040.23,9919.48
210.85,3469.99,8473.6,3327.21,9578.23,8034.53,3688.28,1566.33,4099.24,2005.65,3952.12,2403.35,2592.16,6678.46,8622.1,7861.04,6264.51,3097.86,6906.44,4334.99,1041.62,9920.87
210.9,3471.38,8475,3328.6,9579.62,8035.92,3689.67,1567.72,4100.62,2007.04,3953.51,2404.75,2593.55,6679.88,8623.49,7862.41,6265.9,3099.25,6907.83,4336.38,1043.01,9922.27
210.95,3472.76,8476.4,3329.99,9581.01,8037.31,3691.06,1569.11,4102,2008.43,3954.9,2406.14,2594.94,6681.29,8624.88,7863.79,6267.3,3100.64,6909.22,4337.77,1044.41,9923.66
211,3474.14,8477.8,3331.38,9582.41,8038.7,3692.45,1570.5,4103.38,2009.82,3956.29,2407.53,2596.33,6682.71,8626.27,7865.17,6268.69,3102.03,6910.61,4339.16,1045.8,9925.05
211.05,3475.53,8479.2,3332.76,9583.8,8040.09,3693.84,1571.89,4104.76,2011.21,3957.68,2408.92,2597.72,6684.12,8627.65,7866.55,6270.09,3103.42,6912,4340.54,1047.19,9926.44
211.1,3476.91,8480.6,3334.15,9585.19,8041.48,3695.23,1573.28,4106.15,2012.6,3959.07,2410.31,2599.11,6685.54,8629.04,7867.93,6271.48,3104.8,6913.38,4341.93,1048.58,9927.83
