time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17
176.5,1483.8,2999.4,9795.35,99.3606,3614.69,5046.37,6940.51,9172.3,6687.14,7277.81,8460.38,6460.94,4143.64,3149.54,5908.1,1842.38,1896.38
176.55,1485.19,3000.79,9796.74,100.751,3616.08,5047.76,6941.9,9173.7,6688.54,7279.2,8461.77,6462.33,4145.03,3150.93,5909.49,1843.72,1897.76
176.6,1486.58,3002.18,9798.13,102.142,3617.47,5049.15,6943.29,9175.09,6689.93,7280.6,8463.16,6463.72,4146.43,3152.32,5910.88,1845.07,1899.15
176.65,1487.97,3003.58,9799.52,103.533,3618.86,5050.54,6944.68,9176.48,6691.32,7281.99,8464.55,6465.11,4147.82,3153.71,5912.27,1846.42,1900.54
176.7,1489.36,3004.97,9800.91,104.924,3620.25,5051.93,6946.07,9177.87,6692.71,7283.39,8465.94,6466.49,4149.21,3155.1,5913.67,1847.77,1901.93
176.75,1490.75,3006.36,9802.3,106.314,3621.64,5053.32,6947.46,9179.27,6694.1,7284.79,8467.33,6467.88,4150.6,3156.49,5915.06,1849.12,1903.32
176.8,1492.14,3007.75,9803.69,107.705,3623.03,5054.71,6948.85,9180.66,6695.49,7286.18,8468.72,6469.27,4151.99,3157.88,5916.45,1850.47,1904.71
176.85,1493.53,3009.14,9805.08,109.096,3624.42,5056.09,6950.24,9182.05,6696.89,7287.58,8470.1,6470.66,4153.39,3159.27,5917.84,1851.82,1906.1
176.9,1494.92,3010.54,9806.46,110.486,3625.81,5057.48,6951.63,9183.44,6698.28,7288.98,8471.49,6472.05,4154.78,3160.66,5919.24,1853.17,1907.49
176.95,1496.3,3011.93,9807.85,111.877,3627.2,5058.87,6953.01,9184.83,6699.67,7290.37,8472.88,6473.44,4156.17,3162.05,5920.63,1854.52,1908.88
177,1497.69,3013.32,9809.24,113.268,3628.59,5060.26,6954.4,9186.23,6701.06,7291.77,8474.27,6474.83,4157.56,3163.45,5922.02,1855.87,1910.26
177.05,1499.08,3014.71,9810.63,114.659,3629.98,5061.65,6955.79,9187.62,6702.45,7293.17,8475.66,6476.22,4158.95,3164.84,5923.41,1857.22,1911.65
177.1,1500.47,3016.1,9812.02,116.049,3631.37,5063.04,6957.18,9189.01,6703.84,7294.56,8477.05,6477.61,4160.34,3166.23,5924.8,1858.57,1913.04
177.15,1501.86,3017.5,9813.41,117.44,3632.76,5064.43,6958.57,9190.4,6705.24,7295.96,8478.44,6478.99,4161.74,3167.62,5926.2,1859.92,1914.43
177.2,1503.25,3018.89,9814.8,118.831,3634.15,5065.82,6959.96,9191.79,6706.63,7297.36,8479.83,6480.38,4163.13,3169.01,5927.59,1861.27,1915.82
177.25,1504.64,3020.28,9816.19,120.222,3635.54,5067.21,6961.35,9193.19,6708.02,7298.75,8481.22,6481.77,4164.52,3170.4,5928.98,1862.62,1917.21
177.3,1506.03,3021.67,9817.58,121.612,3636.93,5068.59,6962.74,9194.58,6709.41,7300.15,8482.6,6483.16,4165.91,3171.79,5930.37,1863.97,1918.6
177.35,1507.42,3023.07,9818.96,123.003,3638.32,5069.98,6964.13,9195.97,6710.8,7301.54,8483.99,6484.55,4167.3,3173.18,5931.77,1865.32,1919.99
177.4,1508.8,3024.46,9820.35,124.394,3639.71,5071.37,6965.51,9197.36,6712.19,7302.94,8485.38,6485.94,4168.7,3174.57,5933.16,1866.67,1921.38
177.45,1510.19,3025.85,9821.74,125.784,3641.1,5072.76,6966.9,9198.75,6713.59,7304.34,8486.77,6487.33,4170.09,3175.96,5934.55,1868.02,1922.76
177.5,1511.58,3027.24,9823.13,127.175,3642.49,5074.15,6968.29,9200.15,6714.98,7305.73,8488.16,6488.72,4171.48,3177.35,5935.94,1869.37,1924.15
177.55,1512.97,3028.63,9824.52,128.566,3643.88,5075.54,6969.68,9201.54,6716.37,7307.13,8489.55,6490.11,4172.87,3178.74,5937.33,1870.73,1925.54
177.6,1514.36,3030.03,9825.91,129.957,3645.27,5076.93,6971.07,9202.93,6717.76,7308.53,8490.94,6491.49,4174.26,3180.13,5938.73,1872.08,1926.93
177.65,1515.75,3031.42,9827.3,131.347,3646.66,5078.32,6972.46,9204.32,6719.15,7309.92,8492.33,6492.88,4175.66,3181.52,5940.12,1873.43,1928.32
177.7,1517.14,3032.81,9828.69,132.738,3648.05,5079.71,6973.85,9205.72,6720.54,7311.32,8493.72,6494.27,4177.05,3182.91,5941.51,1874.78,1929.71
177.75,1518.53,3034.2,9830.08,134.129,3649.43,5081.09,6975.24,9207.11,6721.94,7312.72,8495.1,6495.66,4178.44,3184.3,5942.9,1876.13,1931.1
177.8,1519.92,3035.59,9831.46,135.52,3650.82,5082.48,6976.63,9208.5,6723.33,7314.11,8496.49,6497.05,4179.83,3185.69,5944.3,1877.48,1932.49
177.85,1521.3,3036.99,9832.85,136.91,3652.21,5083.87,6978.01,9209.89,6724.72,7315.51,8497.88,6498.44,4181.22,3187.08,5945.69,1878.83,1933.88
177.9,1522.69,3038.38,9834.24,138.301,3653.6,5085.26,6979.4,9211.28,6726.11,7316.91,8499.27,6499.83,4182.62,3188.47,5947.08,1880.18,1935.26
177.95,1524.08,3039.77,9835.63,139.692,3654.99,5086.65,6980.79,9212.68,6727.5,7318.3,8500.66,6501.22,4184.01,3189.86,5948.47,1881.53,1936.65
178,1525.47,3041.16,9837.02,141.083,3656.38,5088.04,6982.18,9214.07,6728.89,7319.7,8502.05,6502.61,4185.4,3191.26,5949.86,1882.88,1938.04
178.05,1526.86,3042.55,9838.41,142.473,3657.77,5089.43,6983.57,9215.46,6730.29,7321.1,8503.44,6503.99,4186.79,3192.65,5951.26,1884.24,1939.43
178.1,1528.25,3043.95,9839.8,143.864,3659.16,5090.82,6984.96,9216.85,6731.68,7322.49,8504.83,6505.38,4188.18,3194.04,5952.65,1885.59,1940.82
178.15,1529.64,3045.34,9841.19,145.255,3660.55,5092.21,6986.35,9218.24,6733.07,7323.89,8506.22,6506.77,4189.57,3195.43,5954.04,1886.94,1942.21
178.2,1531.03,3046.73,9842.58,146.645,3661.94,5093.59,6987.74,9219.64,6734.46,7325.28,8507.6,6508.16,4190.97,3196.82,5955.43,1888.29,1943.6
178.25,1532.42,3048.12,9843.96,148.036,3663.33,5094.98,6989.13,9221.03,6735.85,7326.68,8508.99,6509.55,4192.36,3198.21,5956.83,1889.64,1944.99
178.3,1533.8,3049.52,9845.35,149.427,3664.72,5096.37,6990.51,9222.42,6737.24,7328.08,8510.38,6510.94,4193.75,3199.6,5958.22,1890.99,1946.38
178.35,1535.19,3050.91,9846.74,150.818,3666.11,5097.76,6991.9,9223.81,6738.64,7329.47,8511.77,6512.33,4195.14,3200.99,5959.61,1892.34,1947.76
178.4,1536.58,3052.3,9848.13,152.208,3667.5,5099.15,6993.29,9225.21,6740.03,7330.87,8513.16,6513.72,4196.53,3202.38,5961,1893.69,1949.15
178.45,1537.97,3053.69,9849.52,153.599,3668.89,5100.54,6994.68,9226.6,6741.42,7332.27,8514.55,6515.11,4197.93,3203.77,5962.39,1895.05,1950.54
178.5,1539.36,3055.08,9850.91,154.99,3670.28,5101.93,6996.07,9227.99,6742.81,7333.66,8515.94,6516.49,4199.32,3205.16,5963.79,1896.4,1951.93
178.55,1540.75,3056.48,9852.3,156.381,3671.67,5103.32,6997.46,9229.38,6744.2,7335.06,8517.33,6517.88,4200.71,3206.55,5965.18,1897.75,1953.32
178.6,1542.14,3057.87,9853.69,157.771,3673.06,5104.71,6998.85,9230.77,6745.59,7336.46,8518.72,6519.27,4202.1,3207.94,5966.57,1899.1,1954.71
178.65,1543.53,3059.26,9855.08,159.162,3674.45,5106.09,7000.24,9232.17,6746.99,7337.85,8520.1,6520.66,4203.49,3209.33,5967.96,1900.45,1956.1
178.7,1544.92,3060.65,9856.46,160.553,3675.84,5107.48,7001.63,9233.56,6748.38,7339.25,8521.49,6522.05,4204.89,3210.72,5969.36,1901.8,1957.49
178.75,1546.3,3062.04,9857.85,161.944,3677.23,5108.87,7003.01,9234.95,6749.77,7340.65,8522.88,6523.44,4206.28,3212.11,5970.75,1903.16,1958.88
178.8,1547.69,3063.44,9859.24,163.334,3678.62,5110.26,7004.4,9236.34,6751.16,7342.04,8524.27,6524.83,4207.67,3213.5,5972.14,1904.51,1960.26
178.85,1549.08,3064.83,9860.63,164.725,3680.01,5111.65,7005.79,9237.73,6752.55,7343.44,8525.66,6526.22,4209.06,3214.89,5973.53,1905.86,1961.65
178.9,1550.47,3066.22,9862.02,166.116,3681.4,5113.04,7007.18,9239.13,6753.95,7344.84,8527.05,6527.61,4210.45,3216.28,5974.92,1907.21,1963.04
178.95,1551.86,3067.61,9863.41,167.506,3682.79,5114.43,7008.57,9240.52,6755.34,7346.23,8528.44,6528.99,4211.85,3217.67,5976.32,1908.56,1964.43
179,1553.25,3069,9864.8,168.897,3684.18,5115.82,7009.96,9241.91,6756.73,7347.63,8529.83,6530.38,4213.24,3219.07,5977.71,1909.91,1965.82
179.05,1554.64,3070.4,9866.19,170.288,3685.57,5117.21,7011.35,9243.3,6758.12,7349.02,8531.22,6531.77,4214.63,3220.46,5979.1,1911.27,1967.21
179.1,1556.03,3071.79,9867.58,171.679,3686.96,5118.59,7012.74,9244.69,6759.51,7350.42,8532.6,6533.16,4216.02,3221.85,5980.49,1912.62,1968.6
179.15,1557.41,3073.18,9868.96,173.069,3688.35,5119.98,7014.13,9246.09,6760.9,7351.82,8533.99,6534.55,4217.41,3223.24,5981.89,1913.97,1969.99
179.2,1558.8,3074.57,9870.35,174.46,3689.74,5121.37,7015.51,9247.48,6762.3,7353.21,8535.38,6535.94,4218.81,3224.63,5983.28,1915.32,1971.38
179.25,1560.19,3075.97,9871.74,175.851,3691.13,5122.76,7016.9,9248.87,6763.69,7354.61,8536.77,6537.33,4220.2,3226.02,5984.67,1916.67,1972.76
179.3,1561.58,3077.36,9873.13,177.242,3692.52,5124.15,7018.29,9250.26,6765.08,7356.01,8538.16,6538.72,4221.59,3227.41,5986.06,1918.02,1974.15
179.35,1562.97,3078.75,9874.52,178.632,3693.91,5125.54,7019.68,9251.66,6766.47,7357.4,8539.55,6540.11,4222.98,3228.8,5987.45,1919.38,1975.54
179.4,1564.36,3080.14,9875.91,180.023,3695.3,5126.93,7021.07,9253.05,6767.86,7358.8,8540.94,6541.49,4224.37,3230.19,5988.85,1920.73,1976.93
179.45,1565.75,3081.53,9877.3,181.414,3696.69,5128.32,7022.46,9254.44,6769.25,7360.2,8542.33,6542.88,4225.76,3231.58,5990.24,1922.08,1978.32
179.5,1567.14,3082.93,9878.69,182.805,3698.08,5129.71,7023.85,9255.83,6770.65,7361.59,8543.72,6544.27,4227.16,3232.97,5991.63,1923.43,1979.71
179.55,1568.53,3084.32,9880.08,184.195,3699.47,5131.09,7025.24,9257.22,6772.04,7362.99,8545.1,6545.66,4228.55,3234.36,5993.02,1924.78,1981.1
179.6,1569.91,3085.71,9881.46,185.586,3700.86,5132.48,7026.63,9258.62,6773.43,7364.39,8546.49,6547.05,4229.94,3235.75,5994.42,1926.14,1982.49
179.65,1571.3,3087.1,9882.85,186.977,3702.25,5133.87,7028.01,9260.01,6774.82,7365.78,8547.88,6548.44,4231.33,3237.14,5995.81,1927.49,1983.88
179.7,1572.69,3088.49,9884.24,188.368,3703.64,5135.26,7029.4,9261.4,6776.21,7367.18,8549.27,6549.83,4232.72,3238.53,5997.2,1928.84,1985.26
179.75,1574.08,3089.89,9885.63,189.758,3705.03,5136.65,7030.79,9262.79,6777.6,7368.58,8550.66,6551.22,4234.12,3239.92,5998.59,1930.19,1986.65
179.8,1575.47,3091.28,9887.02,191.149,3706.42,5138.04,7032.18,9264.18,6779,7369.97,8552.05,6552.61,4235.51,3241.31,5999.98,1931.54,1988.04
179.85,1576.86,3092.67,9888.41,192.54,3707.81,5139.43,7033.57,9265.58,6780.39,7371.37,8553.44,6553.99,4236.9,3242.7,6001.38,1932.9,1989.43
179.9,1578.25,3094.06,9889.8,193.931,3709.2,5140.82,7034.96,9266.97,6781.78,7372.76,8554.83,6555.38,4238.29,3244.09,6002.77,1934.25,1990.82
179.95,1579.64,3095.45,9891.19,195.321,3710.59,5142.21,7036.35,9268.36,6783.17,7374.16,8556.22,6556.77,4239.68,3245.48,6004.16,1935.6,1992.21
180,1581.03,3096.85,9892.58,196.712,3711.98,5143.59,7037.74,9269.75,6784.56,7375.56,8557.6,6558.16,4241.08,3246.88,6005.55,1936.95,1993.6
180.05,1582.41,3098.24,9893.96,198.103,3713.37,5144.98,7039.13,9271.14,6785.95,7376.95,8558.99,6559.55,4242.47,3248.27,6006.95,1938.31,1994.99
180.1,1583.8,3099.63,9895.35,199.493,3714.76,5146.37,7040.51,9272.54,6787.35,7378.35,8560.38,6560.94,4243.86,3249.66,6008.34,1939.66,1996.38
180.15,1585.19,3101.02,9896.74,200.884,3716.15,5147.76,7041.9,9273.93,6788.74,7379.75,8561.77,6562.33,4245.25,3251.05,6009.73,1941.01,1997.76
180.2,1586.58,3102.42,9898.13,202.275,3717.54,5149.15,7043.29,9275.32,6790.13,7381.14,8563.16,6563.72,4246.64,3252.44,6011.12,1942.36,1999.15
180.25,1587.97,3103.81,9899.52,203.666,3718.93,5150.54,7044.68,9276.71,6791.52,7382.54,8564.55,6565.11,4248.04,3253.83,6012.51,1943.72,2000.54
180.3,1589.36,3105.2,9900.91,205.056,3720.32,5151.93,7046.07,9278.11,6792.91,7383.94,8565.94,6566.49,4249.43,3255.22,6013.91,1945.07,2001.93
180.35,1590.75,3106.59,9902.3,206.447,3721.71,5153.32,7047.46,9279.5,6794.3,7385.33,8567.33,6567.88,4250.82,3256.61,6015.3,1946.42,2003.32
180.4,1592.14,3107.98,9903.69,207.838,3723.1,5154.71,7048.85,9280.89,6795.7,7386.73,8568.72,6569.27,4252.21,3258,6016.69,1947.77,2004.71
180.45,1593.53,3109.38,9905.08,209.229,3724.49,5156.09,7050.24,9282.28,6797.09,7388.13,8570.1,6570.66,4253.6,3259.39,6018.08,1949.13,2006.1
180.5,1594.91,3110.77,9906.46,210.619,3725.88,5157.48,7051.63,9283.67,6798.48,7389.52,8571.49,6572.05,4255,3260.78,6019.48,1950.48,2007.49
180.55,1596.3,3112.16,9907.85,212.01,3727.27,5158.87,7053.01,9285.07,6799.87,7390.92,8572.88,6573.44,4256.39,3262.17,6020.87,1951.83,2008.88
180.6,1597.69,3113.55,9909.24,213.401,3728.66,5160.26,7054.4,9286.46,6801.26,7392.32,8574.27,6574.83,4257.78,3263.56,6022.26,1953.18,2010.26
180.65,1599.08,3114.94,9910.63,214.792,3730.05,5161.65,7055.79,9287.85,6802.66,7393.71,8575.66,6576.22,4259.17,3264.95,6023.65,1954.54,2011.65
180.7,1600.47,3116.34,9912.02,216.182,3731.44,5163.04,7057.18,9289.24,6804.05,7395.11,8577.05,6577.61,4260.56,3266.34,6025.04,1955.89,2013.04
180.75,1601.86,3117.73,9913.41,217.573,3732.83,5164.43,7058.57,9290.63,6805.44,7396.5,8578.44,6578.99,4261.95,3267.73,6026.44,1957.24,2014.43
180.8,1603.25,3119.12,9914.8,218.964,3734.21,5165.82,7059.96,9292.03,6806.83,7397.9,8579.83,6580.38,4263.35,3269.12,6027.83,1958.59,2015.82
180.85,1604.64,3120.51,9916.19,220.355,3735.6,5167.21,7061.35,9293.42,6808.22,7399.3,8581.22,6581.77,4264.74,3270.51,6029.22,1959.95,2017.21
180.9,1606.03,3121.9,9917.58,221.745,3736.99,5168.59,7062.74,9294.81,6809.61,7400.69,8582.6,6583.16,4266.13,3271.9,6030.61,1961.3,2018.6
180.95,1607.41,3123.3,9918.96,223.136,3738.38,5169.98,7064.13,9296.2,6811.01,7402.09,8583.99,6584.55,4267.52,3273.29,6032,1962.65,2019.99
181,1608.8,3124.69,9920.35,224.527,3739.77,5171.37,7065.51,9297.59,6812.4,7403.49,8585.38,6585.94,4268.91,3274.68,6033.4,1964,2021.38
181.05,1610.19,3126.08,9921.74,225.918,3741.16,5172.76,7066.9,9298.99,6813.79,7404.88,8586.77,6587.33,4270.31,3276.08,6034.79,1965.36,2022.76
181.1,1611.58,3127.47,9923.13,227.308,3742.55,5174.15,7068.29,9300.38,6815.18,7406.28,8588.16,6588.72,4271.7,3277.47,6036.18,1966.71,2024.15
181.15,1612.97,3128.86,9924.52,228.699,3743.94,5175.54,7069.68,9301.77,6816.57,7407.68,8589.55,6590.11,4273.09,3278.86,6037.57,1968.06,2025.54
181.2,1614.36,3130.26,9925.91,230.09,3745.33,5176.93,7071.07,9303.16,6817.96,7409.07,8590.94,6591.49,4274.48,3280.25,6038.97,1969.42,2026.93
181.25,1615.75,3131.65,9927.3,231.481,3746.72,5178.32,7072.46,9304.56,6819.36,7410.47,8592.33,6592.88,4275.87,3281.64,6040.36,1970.77,2028.32
181.3,1617.14,3133.04,9928.69,232.871,3748.11,5179.71,7073.85,9305.95,6820.75,7411.87,8593.72,6594.27,4277.27,3283.03,6041.75,1972.12,2029.71
181.35,1618.53,3134.43,9930.08,234.262,3749.5,5181.09,7075.24,9307.34,6822.14,7413.26,8595.1,6595.66,4278.66,3284.42,6043.14,1973.48,2031.1
181.4,1619.91,3135.83,9931.46,235.653,3750.89,5182.48,7076.63,9308.73,6823.53,7414.66,8596.49,6597.05,4280.05,3285.81,6044.53,1974.83,2032.49
181.45,1621.3,3137.22,9932.85,237.044,3752.28,5183.87,7078.01,9310.12,6824.92,7416.06,8597.88,6598.44,4281.44,3287.2,6045.93,1976.18,2033.88
181.5,1622.69,3138.61,9934.24,238.434,3753.67,5185.26,7079.4,9311.52,6826.31,7417.45,8599.27,6599.83,4282.83,3288.59,6047.32,1977.53,2035.26
181.55,1624.08,3140,9935.63,239.825,3755.06,5186.65,7080.79,9312.91,6827.71,7418.85,8600.66,6601.22,4284.23,3289.98,6048.71,1978.89,2036.65
181.6,1625.47,3141.39,9937.02,241.216,3756.45,5188.04,7082.18,9314.3,6829.1,7420.24,8602.05,6602.61,4285.62,3291.37,6050.1,1980.24,2038.04
181.65,1626.86,3142.79,9938.41,242.607,3757.84,5189.43,7083.57,9315.69,6830.49,7421.64,8603.44,6603.99,4287.01,3292.76,6051.5,1981.59,2039.43
181.7,1628.25,3144.18,9939.8,243.997,3759.23,5190.82,7084.96,9317.08,6831.88,7423.04,8604.83,6605.38,4288.4,3294.15,6052.89,1982.95,2040.82
181.75,1629.64,3145.57,9941.19,245.388,3760.62,5192.21,7086.35,9318.48,6833.27,7424.43,8606.22,6606.77,4289.79,3295.54,6054.28,1984.3,2042.21
181.8,1631.03,3146.96,9942.58,246.779,3762.01,5193.59,7087.74,9319.87,6834.66,7425.83,8607.6,6608.16,4291.19,3296.93,6055.67,1985.65,2043.6
181.85,1632.41,3148.35,9943.96,248.17,3763.4,5194.98,7089.13,9321.26,6836.06,7427.23,8608.99,6609.55,4292.58,3298.32,6057.06,1987.01,2044.99
181.9,1633.8,3149.75,9945.35,249.56,3764.79,5196.37,7090.51,9322.65,6837.45,7428.62,8610.38,6610.94,4293.97,3299.71,6058.46,1988.36,2046.38
181.95,1635.19,3151.14,9946.74,250.951,3766.18,5197.76,7091.9,9324.04,6838.84,7430.02,8611.77,6612.33,4295.36,3301.1,6059.85,1989.71,2047.76
182,1636.58,3152.53,9948.13,252.342,3767.57,5199.15,7093.29,9325.44,6840.23,7431.42,8613.16,6613.72,4296.75,3302.49,6061.24,1991.07,2049.15
182.05,1637.97,3153.92,9949.52,253.733,3768.96,5200.54,7094.68,9326.83,6841.62,7432.81,8614.55,6615.11,4298.14,3303.89,6062.63,1992.42,2050.54
182.1,1639.36,3155.31,9950.91,255.123,3770.35,5201.93,7096.07,9328.22,6843.01,7434.21,8615.94,6616.49,4299.54,3305.28,6064.03,1993.77,2051.93
182.15,1640.75,3156.71,9952.3,256.514,3771.74,5203.32,7097.46,9329.61,6844.41,7435.61,8617.33,6617.88,4300.93,3306.67,6065.42,1995.13,2053.32
182.2,1642.14,3158.1,9953.69,257.905,3773.13,5204.71,7098.85,9331.01,6845.8,7437,8618.72,6619.27,4302.32,3308.06,6066.81,1996.48,2054.71
182.25,1643.53,3159.49,9955.08,259.296,3774.52,5206.09,7100.24,9332.4,6847.19,7438.4,8620.1,6620.66,4303.71,3309.45,6068.2,1997.83,2056.1
182.3,1644.91,3160.88,9956.46,260.686,3775.91,5207.48,7101.63,9333.79,6848.58,7439.8,8621.49,6622.05,4305.1,3310.84,6069.59,1999.19,2057.49
182.35,1646.3,3162.28,9957.85,262.077,3777.3,5208.87,7103.01,9335.18,6849.97,7441.19,8622.88,6623.44,4306.5,3312.23,6070.99,2000.54,2058.88
182.4,1647.69,3163.67,9959.24,263.468,3778.69,5210.26,7104.4,9336.57,6851.37,7442.59,8624.27,6624.83,4307.89,3313.62,6072.38,2001.9,2060.26
182.45,1649.08,3165.06,9960.63,264.858,3780.08,5211.65,7105.79,9337.97,6852.76,7443.98,8625.66,6626.22,4309.28,3315.01,6073.77,2003.25,2061.65
182.5,1650.47,3166.45,9962.02,266.249,3781.47,5213.04,7107.18,9339.36,6854.15,7445.38,8627.05,6627.61,4310.67,3316.4,6075.16,2004.6,2063.04
182.55,1651.86,3167.84,9963.41,267.64,3782.86,5214.43,7108.57,9340.75,6855.54,7446.78,8628.44,6628.99,4312.06,3317.79,6076.56,2005.96,2064.43
182.6,1653.25,3169.24,9964.8,269.031,3784.25,5215.82,7109.96,9342.14,6856.93,7448.17,8629.83,6630.38,4313.46,3319.18,6077.95,2007.31,2065.82
182.65,1654.64,3170.63,9966.19,270.421,3785.64,5217.21,7111.35,9343.53,6858.32,7449.57,8631.22,6631.77,4314.85,3320.57,6079.34,2008.66,2067.21
182.7,1656.03,3172.02,9967.58,271.812,3787.03,5218.59,7112.74,9344.93,6859.72,7450.97,8632.6,6633.16,4316.24,3321.96,6080.73,2010.02,2068.6
182.75,1657.41,3173.41,9968.96,273.203,3788.42,5219.98,7114.13,9346.32,6861.11,7452.36,8633.99,6634.55,4317.63,3323.35,6082.12,2011.37,2069.99
182.8,1658.8,3174.8,9970.35,274.594,3789.81,5221.37,7115.51,9347.71,6862.5,7453.76,8635.38,6635.94,4319.02,3324.74,6083.52,2012.73,2071.38
182.85,1660.19,3176.2,9971.74,275.985,3791.2,5222.76,7116.9,9349.1,6863.89,7455.16,8636.77,6637.33,4320.42,3326.13,6084.91,2014.08,2072.76
182.9,1661.58,3177.59,9973.13,277.375,3792.59,5224.15,7118.29,9350.49,6865.28,7456.55,8638.16,6638.72,4321.81,3327.52,6086.3,2015.43,2074.15
182.95,1662.97,3178.98,9974.52,278.766,3793.98,5225.54,7119.68,9351.89,6866.67,7457.95,8639.55,6640.11,4323.2,3328.91,6087.69,2016.79,2075.54
183,1664.36,3180.37,9975.91,280.157,3795.37,5226.93,7121.07,9353.28,6868.07,7459.35,8640.94,6641.49,4324.59,3330.3,6089.09,2018.14,2076.93
183.05,1665.75,3181.76,9977.3,281.548,3796.76,5228.32,7122.46,9354.67,6869.46,7460.74,8642.33,6642.88,4325.98,3331.69,6090.48,2019.49,2078.32
183.1,1667.14,3183.16,9978.69,282.938,3798.15,5229.71,7123.85,9356.06,6870.85,7462.14,8643.72,6644.27,4327.38,3333.09,6091.87,2020.85,2079.71
183.15,1668.53,3184.55,9980.08,284.329,3799.54,5231.09,7125.24,9357.45,6872.24,7463.54,8645.1,6645.66,4328.77,3334.48,6093.26,2022.2,2081.1
183.2,1669.91,3185.94,9981.46,285.72,3800.93,5232.48,7126.63,9358.85,6873.63,7464.93,8646.49,6647.05,4330.16,3335.87,6094.65,2023.56,2082.49
183.25,1671.3,3187.33,9982.85,287.111,3802.32,5233.87,7128.01,9360.24,6875.02,7466.33,8647.88,6648.44,4331.55,3337.26,6096.05,2024.91,2083.88
183.3,1672.69,3188.73,9984.24,288.501,3803.71,5235.26,7129.4,9361.63,6876.42,7467.73,8649.27,6649.83,4332.94,3338.65,6097.44,2026.27,2085.26
183.35,1674.08,3190.12,9985.63,289.892,3805.1,5236.65,7130.79,9363.02,6877.81,7469.12,8650.66,6651.22,4334.34,3340.04,6098.83,2027.62,2086.65
183.4,1675.47,3191.51,9987.02,291.283,3806.49,5238.04,7132.18,9364.42,6879.2,7470.52,8652.05,6652.61,4335.73,3341.43,6100.22,2028.97,2088.04
183.45,1676.86,3192.9,9988.41,292.674,3807.88,5239.43,7133.57,9365.81,6880.59,7471.91,8653.44,6653.99,4337.12,3342.82,6101.62,2030.33,2089.43
183.5,1678.25,3194.29,9989.8,294.064,3809.27,5240.82,7134.96,9367.2,6881.98,7473.31,8654.83,6655.38,4338.51,3344.21,6103.01,2031.68,2090.82
183.55,1679.64,3195.69,9991.19,295.455,3810.66,5242.21,7136.35,9368.59,6883.37,7474.71,8656.22,6656.77,4339.9,3345.6,6104.4,2033.04,2092.21
183.6,1681.02,3197.08,9992.58,296.846,3812.05,5243.59,7137.74,9369.98,6884.77,7476.1,8657.6,6658.16,4341.29,3346.99,6105.79,2034.39,2093.6
183.65,1682.41,3198.47,9993.96,298.237,3813.44,5244.98,7139.13,9371.38,6886.16,7477.5,8658.99,6659.55,4342.69,3348.38,6107.18,2035.74,2094.99
183.7,1683.8,3199.86,9995.35,299.627,3814.83,5246.37,7140.51,9372.77,6887.55,7478.9,8660.38,6660.94,4344.08,3349.77,6108.58,2037.1,2096.38
183.75,1685.19,3201.25,9996.74,301.018,3816.22,5247.76,7141.9,9374.16,6888.94,7480.29,8661.77,6662.33,4345.47,3351.16,6109.97,2038.45,2097.76
183.8,1686.58,3202.65,9998.13,302.409,3817.61,5249.15,7143.29,9375.55,6890.33,7481.69,8663.16,6663.72,4346.86,3352.55,6111.36,2039.81,2099.15
183.85,1687.97,3204.04,9999.52,303.8,3818.99,5250.54,7144.68,9376.94,6891.73,7483.09,8664.55,6665.11,4348.25,3353.94,6112.75,2041.16,2100.54
183.9,1689.36,3205.43,0.908402,305.19,3820.38,5251.93,7146.07,9378.34,6893.12,7484.48,8665.94,6666.49,4349.65,3355.33,6114.15,2042.52,2101.93
183.95,1690.75,3206.82,2.29729,306.581,3821.77,5253.32,7147.46,9379.73,6894.51,7485.88,8667.33,6667.88,4351.04,3356.72,6115.54,2043.87,2103.32
184,1692.14,3208.21,3.68618,307.972,3823.16,5254.71,7148.85,9381.12,6895.9,7487.28,8668.72,6669.27,4352.43,3358.11,6116.93,2045.23,2104.71
184.05,1693.52,3209.61,5.07507,309.363,3824.55,5256.09,7150.24,9382.51,6897.29,7488.67,8670.1,6670.66,4353.82,3359.5,6118.32,2046.58,2106.1
184.1,1694.91,3211,6.46396,310.753,3825.94,5257.48,7151.63,9383.9,6898.68,7490.07,8671.49,6672.05,4355.21,3360.9,6119.71,2047.94,2107.49
184.15,1696.3,3212.39,7.85285,312.144,3827.33,5258.87,7153.01,9385.3,6900.08,7491.47,8672.88,6673.44,4356.61,3362.29,6121.11,2049.29,2108.88
184.2,1697.69,3213.78,9.24174,313.535,3828.72,5260.26,7154.4,9386.69,6901.47,7492.86,8674.27,6674.83,4358,3363.68,6122.5,2050.64,2110.26
184.25,1699.08,3215.17,10.6306,314.926,3830.11,5261.65,7155.79,9388.08,6902.86,7494.26,8675.66,6676.22,4359.39,3365.07,6123.89,2052,2111.65
184.3,1700.47,3216.57,12.0195,316.316,3831.5,5263.04,7157.18,9389.47,6904.25,7495.65,8677.05,6677.61,4360.78,3366.46,6125.28,2053.35,2113.04
184.35,1701.86,3217.96,13.4084,317.707,3832.89,5264.43,7158.57,9390.87,6905.64,7497.05,8678.44,6678.99,4362.17,3367.85,6126.67,2054.71,2114.43
