time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18
134.25,1026.2,6901.29,1126.38,7184.48,5034.32,470.188,2873.21,4940.17,6924.59,4827.76,7633.67,9150.19,4086.52,2572.7,754.961,8524.99,6765.8,303.746
134.3,1027.59,6902.68,1127.77,7185.87,5035.71,471.577,2874.6,4941.56,6925.98,4829.15,7635.06,9151.58,4087.91,2574.1,756.35,8526.38,6767.19,305.13
134.35,1028.99,6904.08,1129.16,7187.26,5037.1,472.966,2875.99,4942.95,6927.37,4830.53,7636.45,9152.96,4089.3,2575.5,757.739,8527.76,6768.58,306.515
134.4,1030.39,6905.47,1130.55,7188.64,5038.49,474.355,2877.38,4944.34,6928.76,4831.92,7637.84,9154.35,4090.69,2576.9,759.128,8529.15,6769.98,307.899
134.45,1031.78,6906.86,1131.94,7190.03,5039.87,475.744,2878.77,4945.73,6930.15,4833.31,7639.24,9155.74,4092.08,2578.3,760.517,8530.54,6771.37,309.284
134.5,1033.18,6908.26,1133.32,7191.42,5041.26,477.133,2880.16,4947.12,6931.54,4834.7,7640.63,9157.13,4093.48,2579.7,761.906,8531.93,6772.76,310.668
134.55,1034.57,6909.65,1134.71,7192.81,5042.65,478.522,2881.55,4948.51,6932.92,4836.09,7642.02,9158.52,4094.87,2581.1,763.295,8533.32,6774.15,312.052
134.6,1035.97,6911.05,1136.1,7194.2,5044.04,479.911,2882.94,4949.9,6934.31,4837.48,7643.41,9159.91,4096.26,2582.5,764.684,8534.71,6775.54,313.437
134.65,1037.36,6912.44,1137.49,7195.59,5045.43,481.3,2884.33,4951.29,6935.7,4838.87,7644.8,9161.29,4097.65,2583.9,766.073,8536.1,6776.94,314.821
134.7,1038.76,6913.83,1138.88,7196.98,5046.82,482.689,2885.72,4952.68,6937.09,4840.26,7646.19,9162.68,4099.04,2585.3,767.461,8537.48,6778.33,316.205
134.75,1040.15,6915.23,1140.27,7198.37,5048.21,484.078,2887.11,4954.07,6938.48,4841.65,7647.59,9164.07,4100.44,2586.7,768.85,8538.87,6779.72,317.59
134.8,1041.55,6916.62,1141.66,7199.76,5049.6,485.467,2888.51,4955.46,6939.87,4843.03,7648.98,9165.46,4101.83,2588.1,770.239,8540.26,6781.11,318.974
134.85,1042.94,6918.01,1143.05,7201.15,5050.99,486.856,2889.9,4956.84,6941.26,4844.42,7650.37,9166.85,4103.22,2589.5,771.628,8541.65,6782.5,320.358
134.9,1044.34,6919.41,1144.44,7202.54,5052.37,488.245,2891.29,4958.23,6942.65,4845.81,7651.76,9168.24,4104.61,2590.9,773.017,8543.04,6783.9,321.743
134.95,1045.73,6920.8,1145.82,7203.93,5053.76,489.634,2892.68,4959.62,6944.04,4847.2,7653.15,9169.62,4106,2592.31,774.406,8544.43,6785.29,323.127
135,1047.13,6922.19,1147.21,7205.32,5055.15,491.023,2894.07,4961.01,6945.42,4848.59,7654.55,9171.01,4107.39,2593.71,775.795,8545.81,6786.68,324.512
135.05,1048.52,6923.59,1148.6,7206.7,5056.54,492.412,2895.46,4962.4,6946.81,4849.98,7655.94,9172.4,4108.79,2595.11,777.184,8547.2,6788.07,325.896
135.1,1049.92,6924.98,1149.99,7208.09,5057.93,493.801,2896.85,4963.79,6948.2,4851.37,7657.33,9173.79,4110.18,2596.51,778.573,8548.59,6789.46,327.28
135.15,1051.31,6926.37,1151.38,7209.48,5059.32,495.19,2898.24,4965.18,6949.59,4852.76,7658.72,9175.18,4111.57,2597.91,779.961,8549.98,6790.85,328.665
135.2,1052.71,6927.77,1152.77,7210.87,5060.71,496.579,2899.63,4966.57,6950.98,4854.15,7660.11,9176.57,4112.96,2599.31,781.35,8551.37,6792.25,330.049
135.25,1054.11,6929.16,1154.16,7212.26,5062.1,497.968,2901.02,4967.96,6952.37,4855.53,7661.5,9177.95,4114.35,2600.71,782.739,8552.76,6793.64,331.433
135.3,1055.5,6930.56,1155.55,7213.65,5063.49,499.357,2902.41,4969.35,6953.76,4856.92,7662.9,9179.34,4115.75,2602.11,784.128,8554.14,6795.03,332.818
135.35,1056.9,6931.95,1156.94,7215.04,5064.87,500.746,2903.81,4970.74,6955.15,4858.31,7664.29,9180.73,4117.14,2603.51,785.517,8555.53,6796.42,334.202
135.4,1058.29,6933.34,1158.32,7216.43,5066.26,502.135,2905.2,4972.13,6956.54,4859.7,7665.68,9182.12,4118.53,2604.91,786.906,8556.92,6797.81,335.586
135.45,1059.69,6934.74,1159.71,7217.82,5067.65,503.524,2906.59,4973.52,6957.92,4861.09,7667.07,9183.51,4119.92,2606.31,788.295,8558.31,6799.21,336.971
135.5,1061.08,6936.13,1161.1,7219.21,5069.04,504.913,2907.98,4974.91,6959.31,4862.48,7668.46,9184.9,4121.31,2607.71,789.684,8559.7,6800.6,338.355
135.55,1062.48,6937.52,1162.49,7220.6,5070.43,506.302,2909.37,4976.3,6960.7,4863.87,7669.86,9186.29,4122.71,2609.11,791.073,8561.09,6801.99,339.74
135.6,1063.87,6938.92,1163.88,7221.99,5071.82,507.691,2910.76,4977.69,6962.09,4865.26,7671.25,9187.67,4124.1,2610.51,792.461,8562.48,6803.38,341.124
135.65,1065.27,6940.31,1165.27,7223.37,5073.21,509.08,2912.15,4979.08,6963.48,4866.65,7672.64,9189.06,4125.49,2611.91,793.85,8563.86,6804.77,342.508
135.7,1066.66,6941.7,1166.66,7224.76,5074.6,510.469,2913.54,4980.47,6964.87,4868.03,7674.03,9190.45,4126.88,2613.31,795.239,8565.25,6806.16,343.893
135.75,1068.06,6943.1,1168.05,7226.15,5075.99,511.858,2914.93,4981.86,6966.26,4869.42,7675.42,9191.84,4128.27,2614.71,796.628,8566.64,6807.56,345.277
135.8,1069.45,6944.49,1169.44,7227.54,5077.37,513.247,2916.32,4983.25,6967.65,4870.81,7676.81,9193.23,4129.66,2616.11,798.017,8568.03,6808.95,346.661
135.85,1070.85,6945.88,1170.82,7228.93,5078.76,514.636,2917.71,4984.64,6969.04,4872.2,7678.21,9194.62,4131.06,2617.51,799.406,8569.42,6810.34,348.046
135.9,1072.24,6947.28,1172.21,7230.32,5080.15,516.025,2919.11,4986.03,6970.42,4873.59,7679.6,9196,4132.45,2618.91,800.795,8570.81,6811.73,349.43
135.95,1073.64,6948.67,1173.6,7231.71,5081.54,517.414,2920.5,4987.42,6971.81,4874.98,7680.99,9197.39,4133.84,2620.31,802.184,8572.19,6813.12,350.814
136,1075.03,6950.07,1174.99,7233.1,5082.93,518.803,2921.89,4988.81,6973.2,4876.37,7682.38,9198.78,4135.23,2621.71,803.573,8573.58,6814.52,352.199
136.05,1076.43,6951.46,1176.38,7234.49,5084.32,520.192,2923.28,4990.2,6974.59,4877.76,7683.77,9200.17,4136.62,2623.11,804.961,8574.97,6815.91,353.583
136.1,1077.83,6952.85,1177.77,7235.88,5085.71,521.581,2924.67,4991.59,6975.98,4879.15,7685.16,9201.56,4138.02,2624.51,806.35,8576.36,6817.3,354.968
136.15,1079.22,6954.25,1179.16,7237.27,5087.1,522.97,2926.06,4992.98,6977.37,4880.53,7686.56,9202.95,4139.41,2625.91,807.739,8577.75,6818.69,356.352
136.2,1080.62,6955.64,1180.55,7238.66,5088.49,524.359,2927.45,4994.37,6978.76,4881.92,7687.95,9204.33,4140.8,2627.31,809.128,8579.14,6820.08,357.736
136.25,1082.01,6957.03,1181.94,7240.05,5089.87,525.748,2928.84,4995.76,6980.15,4883.31,7689.34,9205.72,4142.19,2628.71,810.517,8580.52,6821.47,359.121
136.3,1083.41,6958.43,1183.32,7241.43,5091.26,527.137,2930.23,4997.15,6981.54,4884.7,7690.73,9207.11,4143.58,2630.11,811.906,8581.91,6822.87,360.505
136.35,1084.8,6959.82,1184.71,7242.82,5092.65,528.526,2931.62,4998.54,6982.92,4886.09,7692.12,9208.5,4144.98,2631.51,813.295,8583.3,6824.26,361.889
136.4,1086.2,6961.21,1186.1,7244.21,5094.04,529.915,2933.01,4999.93,6984.31,4887.48,7693.52,9209.89,4146.37,2632.91,814.684,8584.69,6825.65,363.274
136.45,1087.59,6962.61,1187.49,7245.6,5095.43,531.304,2934.41,5001.32,6985.7,4888.87,7694.91,9211.28,4147.76,2634.31,816.073,8586.08,6827.04,364.658
136.5,1088.99,6964,1188.88,7246.99,5096.82,532.693,2935.8,5002.71,6987.09,4890.26,7696.3,9212.66,4149.15,2635.71,817.461,8587.47,6828.43,366.043
136.55,1090.38,6965.39,1190.27,7248.38,5098.21,534.082,2937.19,5004.1,6988.48,4891.65,7697.69,9214.05,4150.54,2637.11,818.85,8588.86,6829.83,367.427
136.6,1091.78,6966.79,1191.66,7249.77,5099.6,535.471,2938.58,5005.49,6989.87,4893.03,7699.08,9215.44,4151.93,2638.51,820.239,8590.24,6831.22,368.811
136.65,1093.17,6968.18,1193.05,7251.16,5100.99,536.86,2939.97,5006.88,6991.26,4894.42,7700.47,9216.83,4153.33,2639.91,821.628,8591.63,6832.61,370.196
136.7,1094.57,6969.57,1194.44,7252.55,5102.37,538.249,2941.36,5008.27,6992.65,4895.81,7701.87,9218.22,4154.72,2641.31,823.017,8593.02,6834,371.58
136.75,1095.96,6970.97,1195.82,7253.94,5103.76,539.638,2942.75,5009.66,6994.04,4897.2,7703.26,9219.61,4156.11,2642.71,824.406,8594.41,6835.39,372.964
136.8,1097.36,6972.36,1197.21,7255.33,5105.15,541.027,2944.14,5011.05,6995.42,4898.59,7704.65,9221,4157.5,2644.11,825.795,8595.8,6836.79,374.349
136.85,1098.75,6973.76,1198.6,7256.72,5106.54,542.416,2945.53,5012.44,6996.81,4899.98,7706.04,9222.38,4158.89,2645.51,827.184,8597.19,6838.18,375.733
136.9,1100.15,6975.15,1199.99,7258.1,5107.93,543.805,2946.92,5013.83,6998.2,4901.37,7707.43,9223.77,4160.29,2646.91,828.573,8598.57,6839.57,377.118
136.95,1101.55,6976.54,1201.38,7259.49,5109.32,545.194,2948.31,5015.22,6999.59,4902.76,7708.83,9225.16,4161.68,2648.32,829.961,8599.96,6840.96,378.502
137,1102.94,6977.94,1202.77,7260.88,5110.71,546.584,2949.71,5016.61,7000.98,4904.15,7710.22,9226.55,4163.07,2649.72,831.35,8601.35,6842.35,379.886
137.05,1104.34,6979.33,1204.16,7262.27,5112.1,547.973,2951.1,5018,7002.37,4905.53,7711.61,9227.94,4164.46,2651.12,832.739,8602.74,6843.74,381.271
137.1,1105.73,6980.72,1205.55,7263.66,5113.49,549.362,2952.49,5019.39,7003.76,4906.92,7713,9229.33,4165.85,2652.52,834.128,8604.13,6845.14,382.655
137.15,1107.13,6982.12,1206.94,7265.05,5114.87,550.751,2953.88,5020.78,7005.15,4908.31,7714.39,9230.71,4167.25,2653.92,835.517,8605.52,6846.53,384.039
137.2,1108.52,6983.51,1208.32,7266.44,5116.26,552.14,2955.27,5022.17,7006.54,4909.7,7715.78,9232.1,4168.64,2655.32,836.906,8606.9,6847.92,385.424
137.25,1109.92,6984.9,1209.71,7267.83,5117.65,553.529,2956.66,5023.56,7007.92,4911.09,7717.18,9233.49,4170.03,2656.72,838.295,8608.29,6849.31,386.808
137.3,1111.31,6986.3,1211.1,7269.22,5119.04,554.918,2958.05,5024.95,7009.31,4912.48,7718.57,9234.88,4171.42,2658.12,839.684,8609.68,6850.7,388.193
137.35,1112.71,6987.69,1212.49,7270.61,5120.43,556.307,2959.44,5026.34,7010.7,4913.87,7719.96,9236.27,4172.81,2659.52,841.073,8611.07,6852.1,389.577
137.4,1114.1,6989.08,1213.88,7272,5121.82,557.696,2960.83,5027.73,7012.09,4915.26,7721.35,9237.66,4174.2,2660.92,842.461,8612.46,6853.49,390.961
137.45,1115.5,6990.48,1215.27,7273.39,5123.21,559.085,2962.22,5029.12,7013.48,4916.65,7722.74,9239.04,4175.6,2662.32,843.85,8613.85,6854.88,392.346
137.5,1116.89,6991.87,1216.66,7274.78,5124.6,560.474,2963.61,5030.51,7014.87,4918.03,7724.14,9240.43,4176.99,2663.72,845.239,8615.24,6856.27,393.73
137.55,1118.29,6993.27,1218.05,7276.16,5125.99,561.863,2965.01,5031.9,7016.26,4919.42,7725.53,9241.82,4178.38,2665.12,846.628,8616.62,6857.66,395.114
137.6,1119.68,6994.66,1219.44,7277.55,5127.37,563.252,2966.4,5033.29,7017.65,4920.81,7726.92,9243.21,4179.77,2666.52,848.017,8618.01,6859.05,396.499
137.65,1121.08,6996.05,1220.82,7278.94,5128.76,564.641,2967.79,5034.68,7019.04,4922.2,7728.31,9244.6,4181.16,2667.92,849.406,8619.4,6860.45,397.883
137.7,1122.47,6997.45,1222.21,7280.33,5130.15,566.03,2969.18,5036.07,7020.42,4923.59,7729.7,9245.99,4182.56,2669.32,850.795,8620.79,6861.84,399.268
137.75,1123.87,6998.84,1223.6,7281.72,5131.54,567.419,2970.57,5037.46,7021.81,4924.98,7731.09,9247.38,4183.95,2670.72,852.184,8622.18,6863.23,400.652
137.8,1125.27,7000.23,1224.99,7283.11,5132.93,568.808,2971.96,5038.85,7023.2,4926.37,7732.49,9248.76,4185.34,2672.12,853.573,8623.57,6864.62,402.036
137.85,1126.66,7001.63,1226.38,7284.5,5134.32,570.197,2973.35,5040.24,7024.59,4927.76,7733.88,9250.15,4186.73,2673.52,854.961,8624.95,6866.01,403.421
137.9,1128.06,7003.02,1227.77,7285.89,5135.71,571.586,2974.74,5041.63,7025.98,4929.15,7735.27,9251.54,4188.12,2674.92,856.35,8626.34,6867.41,404.805
137.95,1129.45,7004.41,1229.16,7287.28,5137.1,572.975,2976.13,5043.02,7027.37,4930.53,7736.66,9252.93,4189.52,2676.32,857.739,8627.73,6868.8,406.19
138,1130.85,7005.81,1230.55,7288.67,5138.49,574.364,2977.52,5044.41,7028.76,4931.92,7738.05,9254.32,4190.91,2677.72,859.128,8629.12,6870.19,407.574
138.05,1132.24,7007.2,1231.94,7290.06,5139.87,575.753,2978.91,5045.8,7030.15,4933.31,7739.45,9255.71,4192.3,2679.12,860.517,8630.51,6871.58,408.958
138.1,1133.64,7008.59,1233.32,7291.45,5141.26,577.142,2980.31,5047.19,7031.54,4934.7,7740.84,9257.09,4193.69,2680.52,861.906,8631.9,6872.97,410.343
138.15,1135.03,7009.99,1234.71,7292.84,5142.65,578.531,2981.7,5048.58,7032.92,4936.09,7742.23,9258.48,4195.08,2681.92,863.295,8633.28,6874.36,411.727
138.2,1136.43,7011.38,1236.1,7294.22,5144.04,579.92,2983.09,5049.97,7034.31,4937.48,7743.62,9259.87,4196.48,2683.32,864.684,8634.67,6875.76,413.111
138.25,1137.82,7012.77,1237.49,7295.61,5145.43,581.309,2984.48,5051.36,7035.7,4938.87,7745.01,9261.26,4197.87,2684.72,866.073,8636.06,6877.15,414.496
138.3,1139.22,7014.17,1238.88,7297,5146.82,582.698,2985.87,5052.75,7037.09,4940.26,7746.4,9262.65,4199.26,2686.12,867.461,8637.45,6878.54,415.88
138.35,1140.61,7015.56,1240.27,7298.39,5148.21,584.087,2987.26,5054.14,7038.48,4941.65,7747.8,9264.04,4200.65,2687.52,868.85,8638.84,6879.93,417.265
138.4,1142.01,7016.96,1241.66,7299.78,5149.6,585.476,2988.65,5055.53,7039.87,4943.03,7749.19,9265.42,4202.04,2688.92,870.239,8640.23,6881.32,418.649
138.45,1143.4,7018.35,1243.05,7301.17,5150.99,586.865,2990.04,5056.92,7041.26,4944.42,7750.58,9266.81,4203.43,2690.32,871.628,8641.62,6882.72,420.033
138.5,1144.8,7019.74,1244.44,7302.56,5152.37,588.254,2991.43,5058.31,7042.65,4945.81,7751.97,9268.2,4204.83,2691.72,873.017,8643,6884.11,421.418
138.55,1146.19,7021.14,1245.82,7303.95,5153.76,589.643,2992.82,5059.7,7044.04,4947.2,7753.36,9269.59,4206.22,2693.12,874.406,8644.39,6885.5,422.802
138.6,1147.59,7022.53,1247.21,7305.34,5155.15,591.032,2994.21,5061.09,7045.42,4948.59,7754.75,9270.98,4207.61,2694.52,875.795,8645.78,6886.89,424.187
138.65,1148.99,7023.92,1248.6,7306.73,5156.54,592.421,2995.61,5062.48,7046.81,4949.98,7756.15,9272.37,4209,2695.92,877.184,8647.17,6888.28,425.571
138.7,1150.38,7025.32,1249.99,7308.12,5157.93,593.81,2997,5063.87,7048.2,4951.37,7757.54,9273.75,4210.39,2697.32,878.573,8648.56,6889.67,426.955
138.75,1151.78,7026.71,1251.38,7309.51,5159.32,595.199,2998.39,5065.26,7049.59,4952.76,7758.93,9275.14,4211.79,2698.72,879.961,8649.95,6891.07,428.34
138.8,1153.17,7028.1,1252.77,7310.89,5160.71,596.588,2999.78,5066.65,7050.98,4954.15,7760.32,9276.53,4213.18,2700.13,881.35,8651.33,6892.46,429.724
138.85,1154.57,7029.5,1254.16,7312.28,5162.1,597.977,3001.17,5068.04,7052.37,4955.53,7761.71,9277.92,4214.57,2701.53,882.739,8652.72,6893.85,431.108
138.9,1155.96,7030.89,1255.55,7313.67,5163.49,599.366,3002.56,5069.43,7053.76,4956.92,7763.11,9279.31,4215.96,2702.93,884.128,8654.11,6895.24,432.493
138.95,1157.36,7032.28,1256.94,7315.06,5164.87,600.755,3003.95,5070.82,7055.15,4958.31,7764.5,9280.7,4217.35,2704.33,885.517,8655.5,6896.63,433.877
139,1158.75,7033.68,1258.32,7316.45,5166.26,602.144,3005.34,5072.21,7056.54,4959.7,7765.89,9282.09,4218.75,2705.73,886.906,8656.89,6898.03,435.262
139.05,1160.15,7035.07,1259.71,7317.84,5167.65,603.533,3006.73,5073.6,7057.92,4961.09,7767.28,9283.47,4220.14,2707.13,888.295,8658.28,6899.42,436.646
139.1,1161.54,7036.46,1261.1,7319.23,5169.04,604.922,3008.12,5074.99,7059.31,4962.48,7768.67,9284.86,4221.53,2708.53,889.684,8659.66,6900.81,438.03
139.15,1162.94,7037.86,1262.49,7320.62,5170.43,606.311,3009.51,5076.38,7060.7,4963.87,7770.06,9286.25,4222.92,2709.93,891.073,8661.05,6902.2,439.415
139.2,1164.33,7039.25,1263.88,7322.01,5171.82,607.7,3010.91,5077.77,7062.09,4965.26,7771.46,9287.64,4224.31,2711.33,892.461,8662.44,6903.59,440.799
139.25,1165.73,7040.64,1265.27,7323.4,5173.21,609.089,3012.3,5079.16,7063.48,4966.65,7772.85,9289.03,4225.7,2712.73,893.85,8663.83,6904.99,442.184
139.3,1167.12,7042.04,1266.66,7324.79,5174.6,610.478,3013.69,5080.55,7064.87,4968.03,7774.24,9290.42,4227.1,2714.13,895.239,8665.22,6906.38,443.568
139.35,1168.52,7043.43,1268.05,7326.18,5175.99,611.867,3015.08,5081.94,7066.26,4969.42,7775.63,9291.8,4228.49,2715.53,896.628,8666.61,6907.77,444.952
139.4,1169.92,7044.83,1269.44,7327.57,5177.37,613.256,3016.47,5083.33,7067.65,4970.81,7777.02,9293.19,4229.88,2716.93,898.017,8667.99,6909.16,446.337
139.45,1171.31,7046.22,1270.82,7328.95,5178.76,614.645,3017.86,5084.72,7069.04,4972.2,7778.42,9294.58,4231.27,2718.33,899.406,8669.38,6910.55,447.721
139.5,1172.71,7047.61,1272.21,7330.34,5180.15,616.034,3019.25,5086.11,7070.42,4973.59,7779.81,9295.97,4232.66,2719.73,900.795,8670.77,6911.94,449.106
139.55,1174.1,7049.01,1273.6,7331.73,5181.54,617.423,3020.64,5087.5,7071.81,4974.98,7781.2,9297.36,4234.06,2721.13,902.184,8672.16,6913.34,450.49
139.6,1175.5,7050.4,1274.99,7333.12,5182.93,618.812,3022.03,5088.89,7073.2,4976.37,7782.59,9298.75,4235.45,2722.53,903.573,8673.55,6914.73,451.874
139.65,1176.89,7051.79,1276.38,7334.51,5184.32,620.202,3023.42,5090.28,7074.59,4977.76,7783.98,9300.13,4236.84,2723.93,904.961,8674.94,6916.12,453.259
139.7,1178.29,7053.19,1277.77,7335.9,5185.71,621.591,3024.81,5091.67,7075.98,4979.15,7785.37,9301.52,4238.23,2725.33,906.35,8676.33,6917.51,454.643
139.75,1179.68,7054.58,1279.16,7337.29,5187.1,622.98,3026.21,5093.06,7077.37,4980.53,7786.77,9302.91,4239.62,2726.73,907.739,8677.71,6918.9,456.028
139.8,1181.08,7055.97,1280.55,7338.68,5188.49,624.369,3027.6,5094.45,7078.76,4981.92,7788.16,9304.3,4241.02,2728.13,909.128,8679.1,6920.3,457.412
139.85,1182.47,7057.37,1281.94,7340.07,5189.87,625.758,3028.99,5095.84,7080.15,4983.31,7789.55,9305.69,4242.41,2729.53,910.517,8680.49,6921.69,458.796
139.9,1183.87,7058.76,1283.32,7341.46,5191.26,627.147,3030.38,5097.23,7081.54,4984.7,7790.94,9307.08,4243.8,2730.93,911.906,8681.88,6923.08,460.181
139.95,1185.26,7060.15,1284.71,7342.85,5192.65,628.536,3031.77,5098.62,7082.92,4986.09,7792.33,9308.46,4245.19,2732.33,913.295,8683.27,6924.47,461.565
140,1186.66,7061.55,1286.1,7344.24,5194.04,629.925,3033.16,5100.01,7084.31,4987.48,7793.73,9309.85,4246.58,2733.73,914.684,8684.66,6925.86,462.95
140.05,1188.05,7062.94,1287.49,7345.62,5195.43,631.314,3034.55,5101.4,7085.7,4988.87,7795.12,9311.24,4247.97,2735.13,916.073,8686.04,6927.25,464.334
140.1,1189.45,7064.33,1288.88,7347.01,5196.82,632.703,3035.94,5102.79,7087.09,4990.26,7796.51,9312.63,4249.37,2736.53,917.461,8687.43,6928.65,465.718
140.15,1190.84,7065.73,1290.27,7348.4,5198.21,634.092,3037.33,5104.18,7088.48,4991.65,7797.9,9314.02,4250.76,2737.93,918.85,8688.82,6930.04,467.103
140.2,1192.24,7067.12,1291.66,7349.79,5199.6,635.481,3038.72,5105.57,7089.87,4993.03,7799.29,9315.41,4252.15,2739.33,920.239,8690.21,6931.43,468.487
140.25,1193.64,7068.51,1293.05,7351.18,5200.99,636.87,3040.11,5106.96,7091.26,4994.42,7800.68,9316.8,4253.54,2740.73,921.628,8691.6,6932.82,469.872
140.3,1195.03,7069.91,1294.44,7352.57,5202.37,638.259,3041.51,5108.35,7092.65,4995.81,7802.08,9318.18,4254.93,2742.13,923.017,8692.99,6934.21,471.256
140.35,1196.43,7071.3,1295.82,7353.96,5203.76,639.648,3042.9,5109.74,7094.04,4997.2,7803.47,9319.57,4256.33,2743.53,924.406,8694.37,6935.61,472.64
140.4,1197.82,7072.7,1297.21,7355.35,5205.15,641.037,3044.29,5111.13,7095.42,4998.59,7804.86,9320.96,4257.72,2744.93,925.795,8695.76,6937,474.025
140.45,1199.22,7074.09,1298.6,7356.74,5206.54,642.426,3045.68,5112.52,7096.81,4999.98,7806.25,9322.35,4259.11,2746.33,927.184,8697.15,6938.39,475.409
140.5,1200.61,7075.48,1299.99,7358.13,5207.93,643.815,3047.07,5113.91,7098.2,5001.37,7807.64,9323.74,4260.5,2747.73,928.573,8698.54,6939.78,476.794
140.55,1202.01,7076.88,1301.38,7359.52,5209.32,645.204,3048.46,5115.3,7099.59,5002.76,7809.04,9325.13,4261.89,2749.13,929.961,8699.93,6941.17,478.178
140.6,1203.4,7078.27,1302.77,7360.91,5210.71,646.593,3049.85,5116.69,7100.98,5004.15,7810.43,9326.51,4263.29,2750.53,931.35,8701.32,6942.56,479.562
140.65,1204.8,7079.66,1304.16,7362.3,5212.1,647.982,3051.24,5118.08,7102.37,5005.53,7811.82,9327.9,4264.68,2751.94,932.739,8702.71,6943.96,480.947
140.7,1206.19,7081.06,1305.55,7363.68,5213.49,649.371,3052.63,5119.47,7103.76,5006.92,7813.21,9329.29,4266.07,2753.34,934.128,8704.09,6945.35,482.331
140.75,1207.59,7082.45,1306.94,7365.07,5214.87,650.76,3054.02,5120.86,7105.15,5008.31,7814.6,9330.68,4267.46,2754.74,935.517,8705.48,6946.74,483.716
140.8,1208.98,7083.84,1308.32,7366.46,5216.26,652.149,3055.41,5122.24,7106.54,5009.7,7815.99,9332.07,4268.85,2756.14,936.906,8706.87,6948.13,485.1
140.85,1210.38,7085.24,1309.71,7367.85,5217.65,653.538,3056.81,5123.63,7107.92,5011.09,7817.39,9333.46,4270.25,2757.54,938.295,8708.26,6949.52,486.484
140.9,1211.77,7086.63,1311.1,7369.24,5219.04,654.927,3058.2,5125.02,7109.31,5012.48,7818.78,9334.84,4271.64,2758.94,939.684,8709.65,6950.92,487.869
140.95,1213.17,7088.02,1312.49,7370.63,5220.43,656.316,3059.59,5126.41,7110.7,5013.87,7820.17,9336.23,4273.03,2760.34,941.073,8711.04,6952.31,489.253
141,1214.57,7089.42,1313.88,7372.02,5221.82,657.705,3060.98,5127.8,7112.09,5015.26,7821.56,9337.62,4274.42,2761.74,942.461,8712.42,6953.7,490.638
141.05,1215.96,7090.81,1315.27,7373.41,5223.21,659.094,3062.37,5129.19,7113.48,5016.65,7822.95,9339.01,4275.81,2763.14,943.85,8713.81,6955.09,492.022
141.1,1217.36,7092.2,1316.66,7374.8,5224.6,660.483,3063.76,5130.58,7114.87,5018.03,7824.35,9340.4,4277.2,2764.54,945.239,8715.2,6956.48,493.406
141.15,1218.75,7093.6,1318.05,7376.19,5225.99,661.872,3065.15,5131.97,7116.26,5019.42,7825.74,9341.79,4278.6,2765.94,946.628,8716.59,6957.87,494.791
141.2,1220.15,7094.99,1319.44,7377.58,5227.37,663.261,3066.54,5133.36,7117.65,5020.81,7827.13,9343.17,4279.99,2767.34,948.017,8717.98,6959.27,496.175
141.25,1221.54,7096.38,1320.82,7378.97,5228.76,664.65,3067.93,5134.75,7119.04,5022.2,7828.52,9344.56,4281.38,2768.74,949.406,8719.37,6960.66,497.56
141.3,1222.94,7097.78,1322.21,7380.35,5230.15,666.039,3069.32,5136.14,7120.42,5023.59,7829.91,9345.95,4282.77,2770.14,950.795,8720.75,6962.05,498.944
141.35,1224.33,7099.17,1323.6,7381.74,5231.54,667.428,3070.71,5137.53,7121.81,5024.98,7831.3,9347.34,4284.16,2771.54,952.184,8722.14,6963.44,500.328
141.4,1225.73,7100.56,1324.99,7383.13,5232.93,668.817,3072.11,5138.92,7123.2,5026.37,7832.7,9348.73,4285.56,2772.94,953.573,8723.53,6964.83,501.713
141.45,1227.12,7101.96,1326.38,7384.52,5234.32,670.206,3073.5,5140.31,7124.59,5027.76,7834.09,9350.12,4286.95,2774.34,954.961,8724.92,6966.23,503.097
141.5,1228.52,7103.35,1327.77,7385.91,5235.71,671.596,3074.89,5141.7,7125.98,5029.15,7835.48,9351.51,4288.34,2775.74,956.35,8726.31,6967.62,504.482
141.55,1229.91,7104.75,1329.16,7387.3,5237.1,672.985,3076.28,5143.09,7127.37,5030.53,7836.87,9352.89,4289.73,2777.14,957.739,8727.7,6969.01,505.866
141.6,1231.31,7106.14,1330.55,7388.69,5238.49,674.374,3077.67,5144.48,7128.76,5031.92,7838.26,9354.28,4291.12,2778.54,959.128,8729.09,6970.4,507.25
141.65,1232.7,7107.53,1331.94,7390.08,5239.87,675.763,3079.06,5145.87,7130.15,5033.31,7839.66,9355.67,4292.52,2779.94,960.517,8730.47,6971.79,508.635
141.7,1234.1,7108.93,1333.32,7391.47,5241.26,677.152,3080.45,5147.26,7131.54,5034.7,7841.05,9357.06,4293.91,2781.34,961.906,8731.86,6973.19,510.019
141.75,1235.49,7110.32,1334.71,7392.86,5242.65,678.541,3081.84,5148.65,7132.92,5036.09,7842.44,9358.45,4295.3,2782.74,963.295,8733.25,6974.58,511.404
141.8,1236.89,7111.71,1336.1,7394.25,5244.04,679.93,3083.23,5150.04,7134.31,5037.48,7843.83,9359.84,4296.69,2784.14,964.684,8734.64,6975.97,512.788
141.85,1238.29,7113.11,1337.49,7395.64,5245.43,681.319,3084.62,5151.43,7135.7,5038.87,7845.22,9361.22,4298.08,2785.54,966.073,8736.03,6977.36,514.173
