time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13
170.6,1566.45,5666.85,5998.04,8091.25,1433.51,5885.76,1647.26,805.881,3513.01,7800.1,69.5267,5097.73,3771.65
170.65,1567.85,5668.24,5999.43,8092.65,1434.91,5887.15,1648.65,807.27,3514.4,7801.49,70.919,5099.12,3773.04
170.7,1569.24,5669.63,6000.82,8094.04,1436.31,5888.54,1650.04,808.659,3515.79,7802.88,72.3112,5100.51,3774.43
170.75,1570.64,5671.02,6002.21,8095.43,1437.71,5889.93,1651.43,810.048,3517.18,7804.27,73.7034,5101.9,3775.82
170.8,1572.03,5672.4,6003.6,8096.82,1439.11,5891.32,1652.82,811.437,3518.57,7805.67,75.0956,5103.29,3777.21
170.85,1573.42,5673.79,6004.99,8098.21,1440.51,5892.72,1654.2,812.826,3519.96,7807.06,76.4879,5104.68,3778.6
170.9,1574.82,5675.18,6006.38,8099.61,1441.91,5894.11,1655.59,814.214,3521.35,7808.45,77.8801,5106.07,3779.98
170.95,1576.21,5676.57,6007.77,8101,1443.32,5895.5,1656.98,815.603,3522.74,7809.84,79.2723,5107.46,3781.37
171,1577.61,5677.96,6009.16,8102.39,1444.72,5896.89,1658.37,816.992,3524.13,7811.23,80.6646,5108.85,3782.76
171.05,1579,5679.35,6010.54,8103.78,1446.12,5898.28,1659.76,818.381,3525.52,7812.62,82.0568,5110.24,3784.15
171.1,1580.39,5680.74,6011.93,8105.18,1447.52,5899.67,1661.15,819.77,3526.91,7814.01,83.449,5111.63,3785.54
171.15,1581.79,5682.13,6013.32,8106.57,1448.92,5901.06,1662.54,821.159,3528.3,7815.4,84.8412,5113.02,3786.93
171.2,1583.18,5683.52,6014.71,8107.96,1450.32,5902.45,1663.93,822.548,3529.69,7816.79,86.2335,5114.41,3788.32
171.25,1584.58,5684.9,6016.1,8109.35,1451.72,5903.84,1665.32,823.937,3531.08,7818.19,87.6257,5115.8,3789.71
171.3,1585.97,5686.29,6017.49,8110.75,1453.12,5905.23,1666.7,825.326,3532.47,7819.58,89.0179,5117.19,3791.1
171.35,1587.36,5687.68,6018.88,8112.14,1454.52,5906.62,1668.09,826.714,3533.86,7820.97,90.4102,5118.58,3792.48
171.4,1588.76,5689.07,6020.27,8113.53,1455.93,5908.01,1669.48,828.103,3535.25,7822.36,91.8024,5119.97,3793.87
171.45,1590.15,5690.46,6021.66,8114.92,1457.33,5909.41,1670.87,829.492,3536.63,7823.75,93.1946,5121.36,3795.26
171.5,1591.55,5691.85,6023.04,8116.32,1458.73,5910.8,1672.26,830.881,3538.02,7825.14,94.5869,5122.75,3796.65
171.55,1592.94,5693.24,6024.43,8117.71,1460.13,5912.19,1673.65,832.27,3539.41,7826.53,95.9791,5124.14,3798.04
171.6,1594.33,5694.63,6025.82,8119.1,1461.53,5913.58,1675.04,833.659,3540.8,7827.92,97.3713,5125.53,3799.43
171.65,1595.73,5696.02,6027.21,8120.49,1462.93,5914.97,1676.43,835.048,3542.19,7829.31,98.7636,5126.92,3800.82
171.7,1597.12,5697.4,6028.6,8121.88,1464.33,5916.36,1677.82,836.437,3543.58,7830.7,100.156,5128.31,3802.21
171.75,1598.52,5698.79,6029.99,8123.28,1465.73,5917.75,1679.2,837.826,3544.97,7832.1,101.548,5129.7,3803.6
171.8,1599.91,5700.18,6031.38,8124.67,1467.14,5919.14,1680.59,839.214,3546.36,7833.49,102.94,5131.09,3804.98
171.85,1601.3,5701.57,6032.77,8126.06,1468.54,5920.53,1681.98,840.603,3547.75,7834.88,104.332,5132.48,3806.37
171.9,1602.7,5702.96,6034.16,8127.45,1469.94,5921.92,1683.37,841.992,3549.14,7836.27,105.725,5133.87,3807.76
171.95,1604.09,5704.35,6035.54,8128.85,1471.34,5923.31,1684.76,843.381,3550.53,7837.66,107.117,5135.26,3809.15
172,1605.49,5705.74,6036.93,8130.24,1472.74,5924.7,1686.15,844.77,3551.92,7839.05,108.509,5136.65,3810.54
172.05,1606.88,5707.13,6038.32,8131.63,1474.14,5926.1,1687.54,846.159,3553.31,7840.44,109.901,5138.04,3811.93
172.1,1608.27,5708.52,6039.71,8133.02,1475.54,5927.49,1688.93,847.548,3554.7,7841.83,111.294,5139.43,3813.32
172.15,1609.67,5709.9,6041.1,8134.42,1476.94,5928.88,1690.32,848.937,3556.09,7843.22,112.686,5140.82,3814.71
172.2,1611.06,5711.29,6042.49,8135.81,1478.35,5930.27,1691.7,850.326,3557.48,7844.61,114.078,5142.21,3816.1
172.25,1612.46,5712.68,6043.88,8137.2,1479.75,5931.66,1693.09,851.714,3558.87,7846.01,115.47,5143.6,3817.48
172.3,1613.85,5714.07,6045.27,8138.59,1481.15,5933.05,1694.48,853.103,3560.26,7847.4,116.863,5144.99,3818.87
172.35,1615.24,5715.46,6046.66,8139.98,1482.55,5934.44,1695.87,854.492,3561.65,7848.79,118.255,5146.38,3820.26
172.4,1616.64,5716.85,6048.04,8141.38,1483.95,5935.83,1697.26,855.881,3563.04,7850.18,119.647,5147.77,3821.65
172.45,1618.03,5718.24,6049.43,8142.77,1485.35,5937.22,1698.65,857.27,3564.42,7851.57,121.039,5149.16,3823.04
172.5,1619.43,5719.63,6050.82,8144.16,1486.75,5938.61,1700.04,858.659,3565.81,7852.96,122.432,5150.55,3824.43
172.55,1620.82,5721.02,6052.21,8145.55,1488.15,5940,1701.43,860.048,3567.2,7854.35,123.824,5151.94,3825.82
172.6,1622.21,5722.4,6053.6,8146.95,1489.56,5941.4,1702.82,861.437,3568.59,7855.74,125.216,5153.33,3827.21
172.65,1623.61,5723.79,6054.99,8148.34,1490.96,5942.79,1704.2,862.826,3569.98,7857.13,126.608,5154.72,3828.6
172.7,1625,5725.18,6056.38,8149.73,1492.36,5944.18,1705.59,864.214,3571.37,7858.52,128,5156.11,3829.98
172.75,1626.4,5726.57,6057.77,8151.12,1493.76,5945.57,1706.98,865.603,3572.76,7859.92,129.393,5157.5,3831.37
172.8,1627.79,5727.96,6059.16,8152.52,1495.16,5946.96,1708.37,866.992,3574.15,7861.31,130.785,5158.89,3832.76
172.85,1629.18,5729.35,6060.54,8153.91,1496.56,5948.35,1709.76,868.381,3575.54,7862.7,132.177,5160.28,3834.15
172.9,1630.58,5730.74,6061.93,8155.3,1497.96,5949.74,1711.15,869.77,3576.93,7864.09,133.569,5161.67,3835.54
172.95,1631.97,5732.13,6063.32,8156.69,1499.36,5951.13,1712.54,871.159,3578.32,7865.48,134.962,5163.06,3836.93
173,1633.37,5733.52,6064.71,8158.09,1500.77,5952.52,1713.93,872.548,3579.71,7866.87,136.354,5164.45,3838.32
173.05,1634.76,5734.9,6066.1,8159.48,1502.17,5953.91,1715.32,873.937,3581.1,7868.26,137.746,5165.84,3839.71
173.1,1636.15,5736.29,6067.49,8160.87,1503.57,5955.3,1716.7,875.326,3582.49,7869.65,139.138,5167.23,3841.1
173.15,1637.55,5737.68,6068.88,8162.26,1504.97,5956.69,1718.09,876.714,3583.88,7871.04,140.531,5168.62,3842.48
173.2,1638.94,5739.07,6070.27,8163.65,1506.37,5958.09,1719.48,878.103,3585.27,7872.44,141.923,5170.01,3843.87
173.25,1640.34,5740.46,6071.66,8165.05,1507.77,5959.48,1720.87,879.492,3586.66,7873.83,143.315,5171.4,3845.26
173.3,1641.73,5741.85,6073.04,8166.44,1509.17,5960.87,1722.26,880.881,3588.05,7875.22,144.707,5172.79,3846.65
173.35,1643.12,5743.24,6074.43,8167.83,1510.57,5962.26,1723.65,882.27,3589.44,7876.61,146.1,5174.18,3848.04
173.4,1644.52,5744.63,6075.82,8169.22,1511.98,5963.65,1725.04,883.659,3590.83,7878,147.492,5175.57,3849.43
173.45,1645.91,5746.02,6077.21,8170.62,1513.38,5965.04,1726.43,885.048,3592.22,7879.39,148.884,5176.96,3850.82
173.5,1647.31,5747.4,6078.6,8172.01,1514.78,5966.43,1727.82,886.437,3593.6,7880.78,150.276,5178.35,3852.21
173.55,1648.7,5748.79,6079.99,8173.4,1516.18,5967.82,1729.2,887.826,3594.99,7882.17,151.669,5179.74,3853.6
173.6,1650.09,5750.18,6081.38,8174.79,1517.58,5969.21,1730.59,889.214,3596.38,7883.56,153.061,5181.13,3854.98
173.65,1651.49,5751.57,6082.77,8176.19,1518.98,5970.6,1731.98,890.603,3597.77,7884.95,154.453,5182.52,3856.37
173.7,1652.88,5752.96,6084.16,8177.58,1520.38,5971.99,1733.37,891.992,3599.16,7886.35,155.845,5183.91,3857.76
173.75,1654.28,5754.35,6085.54,8178.97,1521.78,5973.38,1734.76,893.381,3600.55,7887.74,157.237,5185.3,3859.15
173.8,1655.67,5755.74,6086.93,8180.36,1523.19,5974.78,1736.15,894.77,3601.94,7889.13,158.63,5186.69,3860.54
173.85,1657.06,5757.13,6088.32,8181.76,1524.59,5976.17,1737.54,896.159,3603.33,7890.52,160.022,5188.08,3861.93
173.9,1658.46,5758.52,6089.71,8183.15,1525.99,5977.56,1738.93,897.548,3604.72,7891.91,161.414,5189.47,3863.32
173.95,1659.85,5759.9,6091.1,8184.54,1527.39,5978.95,1740.32,898.937,3606.11,7893.3,162.806,5190.86,3864.71
174,1661.25,5761.29,6092.49,8185.93,1528.79,5980.34,1741.7,900.326,3607.5,7894.69,164.199,5192.25,3866.1
174.05,1662.64,5762.68,6093.88,8187.32,1530.19,5981.73,1743.09,901.714,3608.89,7896.08,165.591,5193.64,3867.48
174.1,1664.03,5764.07,6095.27,8188.72,1531.59,5983.12,1744.48,903.103,3610.28,7897.47,166.983,5195.03,3868.87
174.15,1665.43,5765.46,6096.66,8190.11,1532.99,5984.51,1745.87,904.492,3611.67,7898.86,168.375,5196.42,3870.26
174.2,1666.82,5766.85,6098.04,8191.5,1534.4,5985.9,1747.26,905.881,3613.06,7900.26,169.768,5197.81,3871.65
174.25,1668.22,5768.24,6099.43,8192.89,1535.8,5987.29,1748.65,907.27,3614.45,7901.65,171.16,5199.2,3873.04
174.3,1669.61,5769.63,6100.82,8194.29,1537.2,5988.68,1750.04,908.659,3615.84,7903.04,172.552,5200.59,3874.43
174.35,1671,5771.02,6102.21,8195.68,1538.6,5990.08,1751.43,910.048,3617.23,7904.43,173.944,5201.98,3875.82
174.4,1672.4,5772.4,6103.6,8197.07,1540,5991.47,1752.82,911.437,3618.62,7905.82,175.337,5203.37,3877.21
174.45,1673.79,5773.79,6104.99,8198.46,1541.4,5992.86,1754.2,912.826,3620.01,7907.21,176.729,5204.76,3878.6
174.5,1675.19,5775.18,6106.38,8199.86,1542.8,5994.25,1755.59,914.214,3621.39,7908.6,178.121,5206.15,3879.98
174.55,1676.58,5776.57,6107.77,8201.25,1544.2,5995.64,1756.98,915.603,3622.78,7909.99,179.513,5207.54,3881.37
174.6,1677.97,5777.96,6109.16,8202.64,1545.61,5997.03,1758.37,916.992,3624.17,7911.38,180.906,5208.93,3882.76
174.65,1679.37,5779.35,6110.54,8204.03,1547.01,5998.42,1759.76,918.381,3625.56,7912.78,182.298,5210.32,3884.15
174.7,1680.76,5780.74,6111.93,8205.43,1548.41,5999.81,1761.15,919.77,3626.95,7914.17,183.69,5211.71,3885.54
174.75,1682.16,5782.13,6113.32,8206.82,1549.81,6001.2,1762.54,921.159,3628.34,7915.56,185.082,5213.1,3886.93
174.8,1683.55,5783.52,6114.71,8208.21,1551.21,6002.59,1763.93,922.548,3629.73,7916.95,186.475,5214.49,3888.32
174.85,1684.94,5784.9,6116.1,8209.6,1552.61,6003.98,1765.32,923.937,3631.12,7918.34,187.867,5215.88,3889.71
174.9,1686.34,5786.29,6117.49,8210.99,1554.01,6005.37,1766.7,925.326,3632.51,7919.73,189.259,5217.27,3891.1
174.95,1687.73,5787.68,6118.88,8212.39,1555.41,6006.77,1768.09,926.714,3633.9,7921.12,190.651,5218.66,3892.48
175,1689.13,5789.07,6120.27,8213.78,1556.82,6008.16,1769.48,928.103,3635.29,7922.51,192.044,5220.05,3893.87
175.05,1690.52,5790.46,6121.66,8215.17,1558.22,6009.55,1770.87,929.492,3636.68,7923.9,193.436,5221.44,3895.26
175.1,1691.91,5791.85,6123.04,8216.56,1559.62,6010.94,1772.26,930.881,3638.07,7925.29,194.828,5222.83,3896.65
175.15,1693.31,5793.24,6124.43,8217.96,1561.02,6012.33,1773.65,932.27,3639.46,7926.69,196.22,5224.22,3898.04
175.2,1694.7,5794.63,6125.82,8219.35,1562.42,6013.72,1775.04,933.659,3640.85,7928.08,197.613,5225.61,3899.43
175.25,1696.09,5796.02,6127.21,8220.74,1563.82,6015.11,1776.43,935.048,3642.24,7929.47,199.005,5227,3900.82
175.3,1697.49,5797.4,6128.6,8222.13,1565.22,6016.5,1777.82,936.437,3643.63,7930.86,200.397,5228.39,3902.21
175.35,1698.88,5798.79,6129.99,8223.53,1566.62,6017.89,1779.2,937.826,3645.02,7932.25,201.789,5229.78,3903.6
175.4,1700.28,5800.18,6131.38,8224.92,1568.03,6019.28,1780.59,939.214,3646.41,7933.64,203.182,5231.17,3904.98
175.45,1701.67,5801.57,6132.77,8226.31,1569.43,6020.67,1781.98,940.603,3647.8,7935.03,204.574,5232.56,3906.37
175.5,1703.06,5802.96,6134.16,8227.7,1570.83,6022.06,1783.37,941.992,3649.19,7936.42,205.966,5233.95,3907.76
175.55,1704.46,5804.35,6135.54,8229.1,1572.23,6023.46,1784.76,943.381,3650.57,7937.81,207.358,5235.34,3909.15
175.6,1705.85,5805.74,6136.93,8230.49,1573.63,6024.85,1786.15,944.77,3651.96,7939.2,208.751,5236.73,3910.54
175.65,1707.25,5807.13,6138.32,8231.88,1575.03,6026.24,1787.54,946.159,3653.35,7940.6,210.143,5238.12,3911.93
175.7,1708.64,5808.52,6139.71,8233.27,1576.43,6027.63,1788.93,947.548,3654.74,7941.99,211.535,5239.51,3913.32
175.75,1710.03,5809.9,6141.1,8234.66,1577.83,6029.02,1790.32,948.937,3656.13,7943.38,212.927,5240.9,3914.71
175.8,1711.43,5811.29,6142.49,8236.06,1579.24,6030.41,1791.7,950.326,3657.52,7944.77,214.319,5242.29,3916.1
175.85,1712.82,5812.68,6143.88,8237.45,1580.64,6031.8,1793.09,951.714,3658.91,7946.16,215.712,5243.68,3917.48
175.9,1714.22,5814.07,6145.27,8238.84,1582.04,6033.19,1794.48,953.103,3660.3,7947.55,217.104,5245.07,3918.87
175.95,1715.61,5815.46,6146.66,8240.23,1583.44,6034.58,1795.87,954.492,3661.69,7948.94,218.496,5246.46,3920.26
176,1717,5816.85,6148.04,8241.63,1584.84,6035.97,1797.26,955.881,3663.08,7950.33,219.888,5247.85,3921.65
176.05,1718.4,5818.24,6149.43,8243.02,1586.24,6037.36,1798.65,957.27,3664.47,7951.72,221.281,5249.24,3923.04
176.1,1719.79,5819.63,6150.82,8244.41,1587.64,6038.75,1800.04,958.659,3665.86,7953.11,222.673,5250.63,3924.43
176.15,1721.19,5821.02,6152.21,8245.8,1589.04,6040.15,1801.43,960.048,3667.25,7954.51,224.065,5252.02,3925.82
176.2,1722.58,5822.4,6153.6,8247.2,1590.45,6041.54,1802.82,961.437,3668.64,7955.9,225.457,5253.41,3927.21
176.25,1723.97,5823.79,6154.99,8248.59,1591.85,6042.93,1804.2,962.826,3670.03,7957.29,226.85,5254.8,3928.6
176.3,1725.37,5825.18,6156.38,8249.98,1593.25,6044.32,1805.59,964.214,3671.42,7958.68,228.242,5256.18,3929.98
176.35,1726.76,5826.57,6157.77,8251.37,1594.65,6045.71,1806.98,965.603,3672.81,7960.07,229.634,5257.57,3931.37
176.4,1728.16,5827.96,6159.16,8252.77,1596.05,6047.1,1808.37,966.992,3674.2,7961.46,231.026,5258.96,3932.76
176.45,1729.55,5829.35,6160.54,8254.16,1597.45,6048.49,1809.76,968.381,3675.59,7962.85,232.419,5260.35,3934.15
176.5,1730.94,5830.74,6161.93,8255.55,1598.85,6049.88,1811.15,969.77,3676.98,7964.24,233.811,5261.74,3935.54
176.55,1732.34,5832.13,6163.32,8256.94,1600.25,6051.27,1812.54,971.159,3678.37,7965.63,235.203,5263.13,3936.93
176.6,1733.73,5833.52,6164.71,8258.33,1601.66,6052.66,1813.93,972.548,3679.75,7967.03,236.595,5264.52,3938.32
176.65,1735.13,5834.9,6166.1,8259.73,1603.06,6054.05,1815.32,973.937,3681.14,7968.42,237.988,5265.91,3939.71
176.7,1736.52,5836.29,6167.49,8261.12,1604.46,6055.45,1816.7,975.326,3682.53,7969.81,239.38,5267.3,3941.1
176.75,1737.91,5837.68,6168.88,8262.51,1605.86,6056.84,1818.09,976.714,3683.92,7971.2,240.772,5268.69,3942.48
176.8,1739.31,5839.07,6170.27,8263.9,1607.26,6058.23,1819.48,978.103,3685.31,7972.59,242.164,5270.08,3943.87
176.85,1740.7,5840.46,6171.66,8265.3,1608.66,6059.62,1820.87,979.492,3686.7,7973.98,243.557,5271.47,3945.26
176.9,1742.1,5841.85,6173.04,8266.69,1610.06,6061.01,1822.26,980.881,3688.09,7975.37,244.949,5272.86,3946.65
176.95,1743.49,5843.24,6174.43,8268.08,1611.46,6062.4,1823.65,982.27,3689.48,7976.76,246.341,5274.25,3948.04
177,1744.88,5844.63,6175.82,8269.47,1612.87,6063.79,1825.04,983.659,3690.87,7978.15,247.733,5275.64,3949.43
177.05,1746.28,5846.02,6177.21,8270.87,1614.27,6065.18,1826.43,985.048,3692.26,7979.54,249.126,5277.03,3950.82
177.1,1747.67,5847.4,6178.6,8272.26,1615.67,6066.57,1827.82,986.437,3693.65,7980.94,250.518,5278.42,3952.21
177.15,1749.07,5848.79,6179.99,8273.65,1617.07,6067.96,1829.2,987.826,3695.04,7982.33,251.91,5279.81,3953.6
177.2,1750.46,5850.18,6181.38,8275.04,1618.47,6069.35,1830.59,989.214,3696.43,7983.72,253.303,5281.2,3954.98
177.25,1751.85,5851.57,6182.77,8276.44,1619.87,6070.74,1831.98,990.603,3697.82,7985.11,254.695,5282.59,3956.37
177.3,1753.25,5852.96,6184.16,8277.83,1621.27,6072.14,1833.37,991.992,3699.21,7986.5,256.087,5283.98,3957.76
177.35,1754.64,5854.35,6185.54,8279.22,1622.67,6073.53,1834.76,993.381,3700.6,7987.89,257.479,5285.37,3959.15
177.4,1756.04,5855.74,6186.93,8280.61,1624.08,6074.92,1836.15,994.77,3701.99,7989.28,258.872,5286.76,3960.54
177.45,1757.43,5857.13,6188.32,8282,1625.48,6076.31,1837.54,996.159,3703.38,7990.67,260.264,5288.15,3961.93
177.5,1758.82,5858.52,6189.71,8283.4,1626.88,6077.7,1838.93,997.548,3704.77,7992.06,261.656,5289.54,3963.32
177.55,1760.22,5859.9,6191.1,8284.79,1628.28,6079.09,1840.32,998.937,3706.16,7993.45,263.048,5290.93,3964.71
177.6,1761.61,5861.29,6192.49,8286.18,1629.68,6080.48,1841.7,1000.33,3707.54,7994.85,264.441,5292.32,3966.1
177.65,1763.01,5862.68,6193.88,8287.57,1631.08,6081.87,1843.09,1001.71,3708.93,7996.24,265.833,5293.71,3967.48
177.7,1764.4,5864.07,6195.27,8288.97,1632.48,6083.26,1844.48,1003.1,3710.32,7997.63,267.225,5295.1,3968.87
177.75,1765.79,5865.46,6196.66,8290.36,1633.89,6084.65,1845.87,1004.49,3711.71,7999.02,268.617,5296.49,3970.26
177.8,1767.19,5866.85,6198.04,8291.75,1635.29,6086.04,1847.26,1005.88,3713.1,8000.41,270.01,5297.88,3971.65
177.85,1768.58,5868.24,6199.43,8293.14,1636.69,6087.43,1848.65,1007.27,3714.49,8001.8,271.402,5299.27,3973.04
177.9,1769.98,5869.63,6200.82,8294.54,1638.09,6088.83,1850.04,1008.66,3715.88,8003.19,272.794,5300.66,3974.43
177.95,1771.37,5871.02,6202.21,8295.93,1639.49,6090.22,1851.43,1010.05,3717.27,8004.58,274.186,5302.05,3975.82
178,1772.76,5872.4,6203.6,8297.32,1640.89,6091.61,1852.82,1011.44,3718.66,8005.97,275.579,5303.44,3977.21
178.05,1774.16,5873.79,6204.99,8298.71,1642.29,6093,1854.2,1012.83,3720.05,8007.36,276.971,5304.83,3978.6
178.1,1775.55,5875.18,6206.38,8300.11,1643.69,6094.39,1855.59,1014.21,3721.44,8008.76,278.363,5306.22,3979.98
178.15,1776.95,5876.57,6207.77,8301.5,1645.1,6095.78,1856.98,1015.6,3722.83,8010.15,279.755,5307.61,3981.37
178.2,1778.34,5877.96,6209.16,8302.89,1646.5,6097.17,1858.37,1016.99,3724.22,8011.54,281.148,5309,3982.76
178.25,1779.73,5879.35,6210.54,8304.28,1647.9,6098.56,1859.76,1018.38,3725.61,8012.93,282.54,5310.39,3984.15
178.3,1781.13,5880.74,6211.93,8305.67,1649.3,6099.95,1861.15,1019.77,3727,8014.32,283.932,5311.78,3985.54
178.35,1782.52,5882.13,6213.32,8307.07,1650.7,6101.34,1862.54,1021.16,3728.39,8015.71,285.324,5313.17,3986.93
178.4,1783.92,5883.52,6214.71,8308.46,1652.1,6102.73,1863.93,1022.55,3729.78,8017.1,286.717,5314.56,3988.32
178.45,1785.31,5884.9,6216.1,8309.85,1653.5,6104.12,1865.32,1023.94,3731.17,8018.49,288.109,5315.95,3989.71
178.5,1786.7,5886.29,6217.49,8311.24,1654.9,6105.52,1866.7,1025.33,3732.56,8019.88,289.501,5317.34,3991.1
178.55,1788.1,5887.68,6218.88,8312.64,1656.31,6106.91,1868.09,1026.71,3733.95,8021.28,290.893,5318.73,3992.48
178.6,1789.49,5889.07,6220.27,8314.03,1657.71,6108.3,1869.48,1028.1,3735.33,8022.67,292.286,5320.12,3993.87
178.65,1790.89,5890.46,6221.66,8315.42,1659.11,6109.69,1870.87,1029.49,3736.72,8024.06,293.678,5321.51,3995.26
178.7,1792.28,5891.85,6223.04,8316.81,1660.51,6111.08,1872.26,1030.88,3738.11,8025.45,295.07,5322.9,3996.65
178.75,1793.67,5893.24,6224.43,8318.21,1661.91,6112.47,1873.65,1032.27,3739.5,8026.84,296.462,5324.29,3998.04
178.8,1795.07,5894.63,6225.82,8319.6,1663.31,6113.86,1875.04,1033.66,3740.89,8028.23,297.855,5325.68,3999.43
178.85,1796.46,5896.02,6227.21,8320.99,1664.71,6115.25,1876.43,1035.05,3742.28,8029.62,299.247,5327.07,4000.82
178.9,1797.85,5897.4,6228.6,8322.38,1666.11,6116.64,1877.82,1036.44,3743.67,8031.01,300.639,5328.46,4002.21
178.95,1799.25,5898.79,6229.99,8323.78,1667.52,6118.03,1879.2,1037.83,3745.06,8032.4,302.031,5329.85,4003.6
179,1800.64,5900.18,6231.38,8325.17,1668.92,6119.42,1880.59,1039.21,3746.45,8033.79,303.424,5331.24,4004.98
179.05,1802.04,5901.57,6232.77,8326.56,1670.32,6120.81,1881.98,1040.6,3747.84,8035.19,304.816,5332.63,4006.37
179.1,1803.43,5902.96,6234.16,8327.95,1671.72,6122.21,1883.37,1041.99,3749.23,8036.58,306.208,5334.02,4007.76
179.15,1804.82,5904.35,6235.54,8329.35,1673.12,6123.6,1884.76,1043.38,3750.62,8037.97,307.601,5335.41,4009.15
179.2,1806.22,5905.74,6236.93,8330.74,1674.52,6124.99,1886.15,1044.77,3752.01,8039.36,308.993,5336.8,4010.54
179.25,1807.61,5907.13,6238.32,8332.13,1675.92,6126.38,1887.54,1046.16,3753.4,8040.75,310.385,5338.19,4011.93
179.3,1809.01,5908.52,6239.71,8333.52,1677.32,6127.77,1888.93,1047.55,3754.79,8042.14,311.777,5339.58,4013.32
179.35,1810.4,5909.9,6241.1,8334.91,1678.73,6129.16,1890.32,1048.94,3756.18,8043.53,313.17,5340.97,4014.71
179.4,1811.79,5911.29,6242.49,8336.31,1680.13,6130.55,1891.7,1050.33,3757.57,8044.92,314.562,5342.36,4016.1
179.45,1813.19,5912.68,6243.88,8337.7,1681.53,6131.94,1893.09,1051.71,3758.96,8046.31,315.954,5343.75,4017.48
179.5,1814.58,5914.07,6245.27,8339.09,1682.93,6133.33,1894.48,1053.1,3760.35,8047.7,317.346,5345.14,4018.87
179.55,1815.98,5915.46,6246.66,8340.48,1684.33,6134.72,1895.87,1054.49,3761.74,8049.1,318.739,5346.53,4020.26
179.6,1817.37,5916.85,6248.04,8341.88,1685.73,6136.11,1897.26,1055.88,3763.13,8050.49,320.131,5347.92,4021.65
179.65,1818.76,5918.24,6249.43,8343.27,1687.13,6137.51,1898.65,1057.27,3764.51,8051.88,321.523,5349.31,4023.04
179.7,1820.16,5919.63,6250.82,8344.66,1688.53,6138.9,1900.04,1058.66,3765.9,8053.27,322.915,5350.7,4024.43
179.75,1821.55,5921.02,6252.21,8346.05,1689.94,6140.29,1901.43,1060.05,3767.29,8054.66,324.308,5352.09,4025.82
179.8,1822.95,5922.4,6253.6,8347.45,1691.34,6141.68,1902.82,1061.44,3768.68,8056.05,325.7,5353.48,4027.21
179.85,1824.34,5923.79,6254.99,8348.84,1692.74,6143.07,1904.2,1062.83,3770.07,8057.44,327.092,5354.87,4028.6
179.9,1825.73,5925.18,6256.38,8350.23,1694.14,6144.46,1905.59,1064.21,3771.46,8058.83,328.484,5356.26,4029.98
179.95,1827.13,5926.57,6257.77,8351.62,1695.54,6145.85,1906.98,1065.6,3772.85,8060.22,329.877,5357.65,4031.37
180,1828.52,5927.96,6259.16,8353.02,1696.94,6147.24,1908.37,1066.99,3774.24,8061.61,331.269,5359.04,4032.76
180.05,1829.92,5929.35,6260.54,8354.41,1698.34,6148.63,1909.76,1068.38,3775.63,8063.01,332.661,5360.43,4034.15
180.1,1831.31,5930.74,6261.93,8355.8,1699.75,6150.02,1911.15,1069.77,3777.02,8064.4,334.054,5361.82,4035.54
180.15,1832.7,5932.13,6263.32,8357.19,1701.15,6151.41,1912.54,1071.16,3778.41,8065.79,335.446,5363.21,4036.93
180.2,1834.1,5933.52,6264.71,8358.58,1702.55,6152.8,1913.93,1072.55,3779.8,8067.18,336.838,5364.6,4038.32
180.25,1835.49,5934.9,6266.1,8359.98,1703.95,6154.2,1915.32,1073.94,3781.19,8068.57,338.23,5365.99,4039.71
180.3,1836.89,5936.29,6267.49,8361.37,1705.35,6155.59,1916.7,1075.33,3782.58,8069.96,339.623,5367.38,4041.1
180.35,1838.28,5937.68,6268.88,8362.76,1706.75,6156.98,1918.09,1076.71,3783.97,8071.35,341.015,5368.77,4042.48
180.4,1839.67,5939.07,6270.27,8364.15,1708.15,6158.37,1919.48,1078.1,3785.36,8072.74,342.407,5370.16,4043.87
180.45,1841.07,5940.46,6271.66,8365.55,1709.55,6159.76,1920.87,1079.49,3786.75,8074.13,343.799,5371.55,4045.26
180.5,1842.46,5941.85,6273.04,8366.94,1710.96,6161.15,1922.26,1080.88,3788.14,8075.53,345.192,5372.94,4046.65
180.55,1843.86,5943.24,6274.43,8368.33,1712.36,6162.54,1923.65,1082.27,3789.53,8076.92,346.584,5374.33,4048.04
180.6,1845.25,5944.63,6275.82,8369.72,1713.76,6163.93,1925.04,1083.66,3790.92,8078.31,347.976,5375.72,4049.43
180.65,1846.64,5946.02,6277.21,8371.12,1715.16,6165.32,1926.43,1085.05,3792.3,8079.7,349.368,5377.11,4050.82
180.7,1848.04,5947.4,6278.6,8372.51,1716.56,6166.71,1927.82,1086.44,3793.69,8081.09,350.761,5378.5,4052.21
180.75,1849.43,5948.79,6279.99,8373.9,1717.96,6168.1,1929.2,1087.83,3795.08,8082.48,352.153,5379.89,4053.6
180.8,1850.83,5950.18,6281.38,8375.29,1719.36,6169.49,1930.59,1089.21,3796.47,8083.87,353.545,5381.28,4054.98
180.85,1852.22,5951.57,6282.77,8376.69,1720.76,6170.89,1931.98,1090.6,3797.86,8085.26,354.937,5382.67,4056.37
180.9,1853.61,5952.96,6284.16,8378.08,1722.17,6172.28,1933.37,1091.99,3799.25,8086.65,356.33,5384.06,4057.76
