time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17
248.3,8472.09,42.0045,6789.8,7165.26,621.007,2040.82,3934.96,6214.13,3771.94,4455.11,5454.83,3455.38,1232.49,158.75,2952.28,8621.2,8890.82
248.35,8473.47,43.3952,6791.19,7166.66,622.396,2042.21,3936.35,6215.52,3773.33,4456.51,5456.22,3456.77,1233.89,160.139,2953.67,8622.59,8892.21
248.4,8474.86,44.7858,6792.58,7168.05,623.785,2043.6,3937.74,6216.91,3774.73,4457.91,5457.61,3458.16,1235.28,161.528,2955.06,8623.97,8893.6
248.45,8476.25,46.1764,6793.97,7169.44,625.175,2044.98,3939.13,6218.3,3776.12,4459.31,5458.99,3459.55,1236.68,162.917,2956.45,8625.36,8894.99
248.5,8477.64,47.5671,6795.35,7170.84,626.564,2046.37,3940.52,6219.69,3777.52,4460.71,5460.38,3460.94,1238.07,164.306,2957.84,8626.74,8896.38
248.55,8479.03,48.9577,6796.74,7172.23,627.953,2047.76,3941.9,6221.08,3778.91,4462.11,5461.77,3462.33,1239.47,165.695,2959.23,8628.12,8897.77
248.6,8480.42,50.3483,6798.13,7173.63,629.342,2049.15,3943.29,6222.47,3780.31,4463.51,5463.16,3463.72,1240.86,167.085,2960.62,8629.51,8899.15
248.65,8481.8,51.7389,6799.52,7175.02,630.731,2050.54,3944.68,6223.86,3781.71,4464.91,5464.55,3465.11,1242.26,168.474,2962.01,8630.89,8900.54
248.7,8483.19,53.1296,6800.91,7176.42,632.12,2051.93,3946.07,6225.25,3783.1,4466.31,5465.94,3466.5,1243.66,169.863,2963.4,8632.28,8901.93
248.75,8484.58,54.5202,6802.3,7177.81,633.51,2053.32,3947.46,6226.64,3784.5,4467.71,5467.33,3467.88,1245.05,171.252,2964.8,8633.66,8903.32
248.8,8485.97,55.9108,6803.69,7179.2,634.899,2054.71,3948.85,6228.03,3785.89,4469.11,5468.72,3469.27,1246.45,172.641,2966.19,8635.05,8904.71
248.85,8487.36,57.3014,6805.08,7180.6,636.288,2056.1,3950.24,6229.42,3787.29,4470.51,5470.11,3470.66,1247.84,174.031,2967.58,8636.43,8906.1
248.9,8488.74,58.6921,6806.47,7181.99,637.677,2057.48,3951.63,6230.81,3788.68,4471.91,5471.49,3472.05,1249.24,175.42,2968.97,8637.82,8907.49
248.95,8490.13,60.0827,6807.85,7183.39,639.066,2058.87,3953.02,6232.2,3790.08,4473.31,5472.88,3473.44,1250.63,176.809,2970.36,8639.2,8908.88
249,8491.52,61.4733,6809.24,7184.78,640.455,2060.26,3954.4,6233.59,3791.47,4474.71,5474.27,3474.83,1252.03,178.198,2971.75,8640.59,8910.27
249.05,8492.91,62.864,6810.63,7186.18,641.845,2061.65,3955.79,6234.98,3792.87,4476.11,5475.66,3476.22,1253.42,179.587,2973.14,8641.97,8911.65
249.1,8494.3,64.2546,6812.02,7187.57,643.234,2063.04,3957.18,6236.38,3794.26,4477.51,5477.05,3477.61,1254.82,180.976,2974.53,8643.35,8913.04
249.15,8495.69,65.6452,6813.41,7188.97,644.623,2064.43,3958.57,6237.77,3795.66,4478.91,5478.44,3479,1256.22,182.366,2975.92,8644.74,8914.43
249.2,8497.07,67.0358,6814.8,7190.36,646.012,2065.82,3959.96,6239.16,3797.05,4480.31,5479.83,3480.38,1257.61,183.755,2977.31,8646.12,8915.82
249.25,8498.46,68.4265,6816.19,7191.75,647.401,2067.21,3961.35,6240.55,3798.45,4481.71,5481.22,3481.77,1259.01,185.144,2978.7,8647.51,8917.21
249.3,8499.85,69.8171,6817.58,7193.15,648.79,2068.6,3962.74,6241.94,3799.85,4483.11,5482.61,3483.16,1260.4,186.533,2980.09,8648.89,8918.6
249.35,8501.24,71.2077,6818.97,7194.54,650.18,2069.98,3964.13,6243.33,3801.24,4484.51,5483.99,3484.55,1261.8,187.922,2981.48,8650.28,8919.99
249.4,8502.63,72.5983,6820.35,7195.94,651.569,2071.37,3965.52,6244.72,3802.64,4485.91,5485.38,3485.94,1263.19,189.312,2982.87,8651.66,8921.38
249.45,8504.02,73.989,6821.74,7197.33,652.958,2072.76,3966.9,6246.11,3804.03,4487.31,5486.77,3487.33,1264.59,190.701,2984.26,8653.05,8922.77
249.5,8505.4,75.3796,6823.13,7198.73,654.347,2074.15,3968.29,6247.5,3805.43,4488.71,5488.16,3488.72,1265.98,192.09,2985.66,8654.43,8924.15
249.55,8506.79,76.7702,6824.52,7200.12,655.736,2075.54,3969.68,6248.89,3806.82,4490.11,5489.55,3490.11,1267.38,193.479,2987.05,8655.82,8925.54
249.6,8508.18,78.1608,6825.91,7201.52,657.125,2076.93,3971.07,6250.28,3808.22,4491.51,5490.94,3491.5,1268.78,194.868,2988.44,8657.2,8926.93
249.65,8509.57,79.5515,6827.3,7202.91,658.515,2078.32,3972.46,6251.67,3809.61,4492.91,5492.33,3492.88,1270.17,196.257,2989.83,8658.58,8928.32
249.7,8510.96,80.9421,6828.69,7204.3,659.904,2079.71,3973.85,6253.06,3811.01,4494.31,5493.72,3494.27,1271.57,197.647,2991.22,8659.97,8929.71
249.75,8512.35,82.3327,6830.08,7205.7,661.293,2081.1,3975.24,6254.45,3812.4,4495.71,5495.11,3495.66,1272.96,199.036,2992.61,8661.35,8931.1
249.8,8513.73,83.7233,6831.47,7207.09,662.682,2082.48,3976.63,6255.84,3813.8,4497.11,5496.49,3497.05,1274.36,200.425,2994,8662.74,8932.49
249.85,8515.12,85.114,6832.85,7208.49,664.071,2083.87,3978.02,6257.23,3815.19,4498.51,5497.88,3498.44,1275.75,201.814,2995.39,8664.12,8933.88
249.9,8516.51,86.5046,6834.24,7209.88,665.46,2085.26,3979.4,6258.62,3816.59,4499.91,5499.27,3499.83,1277.15,203.203,2996.78,8665.51,8935.27
249.95,8517.9,87.8952,6835.63,7211.28,666.85,2086.65,3980.79,6260.01,3817.99,4501.32,5500.66,3501.22,1278.55,204.593,2998.17,8666.89,8936.65
250,8519.29,89.2858,6837.02,7212.67,668.239,2088.04,3982.18,6261.4,3819.38,4502.72,5502.05,3502.61,1279.94,205.982,2999.56,8668.28,8938.04
250.05,8520.68,90.6765,6838.41,7214.07,669.628,2089.43,3983.57,6262.8,3820.78,4504.12,5503.44,3504,1281.34,207.371,3000.95,8669.66,8939.43
250.1,8522.06,92.0671,6839.8,7215.46,671.017,2090.82,3984.96,6264.19,3822.17,4505.52,5504.83,3505.38,1282.73,208.76,3002.34,8671.05,8940.82
250.15,8523.45,93.4577,6841.19,7216.85,672.406,2092.21,3986.35,6265.58,3823.57,4506.92,5506.22,3506.77,1284.13,210.149,3003.73,8672.43,8942.21
250.2,8524.84,94.8483,6842.58,7218.25,673.795,2093.6,3987.74,6266.97,3824.96,4508.32,5507.61,3508.16,1285.52,211.538,3005.12,8673.81,8943.6
250.25,8526.23,96.239,6843.97,7219.64,675.185,2094.98,3989.13,6268.36,3826.36,4509.72,5508.99,3509.55,1286.92,212.928,3006.52,8675.2,8944.99
250.3,8527.62,97.6296,6845.35,7221.04,676.574,2096.37,3990.52,6269.75,3827.75,4511.12,5510.38,3510.94,1288.31,214.317,3007.91,8676.58,8946.38
250.35,8529,99.0202,6846.74,7222.43,677.963,2097.76,3991.9,6271.14,3829.15,4512.52,5511.77,3512.33,1289.71,215.706,3009.3,8677.97,8947.77
250.4,8530.39,100.411,6848.13,7223.83,679.352,2099.15,3993.29,6272.53,3830.54,4513.92,5513.16,3513.72,1291.11,217.095,3010.69,8679.35,8949.15
250.45,8531.78,101.801,6849.52,7225.22,680.741,2100.54,3994.68,6273.92,3831.94,4515.32,5514.55,3515.11,1292.5,218.484,3012.08,8680.74,8950.54
250.5,8533.17,103.192,6850.91,7226.61,682.131,2101.93,3996.07,6275.31,3833.33,4516.72,5515.94,3516.5,1293.9,219.874,3013.47,8682.12,8951.93
250.55,8534.56,104.583,6852.3,7228.01,683.52,2103.32,3997.46,6276.7,3834.73,4518.12,5517.33,3517.88,1295.29,221.263,3014.86,8683.51,8953.32
250.6,8535.95,105.973,6853.69,7229.4,684.909,2104.71,3998.85,6278.09,3836.13,4519.52,5518.72,3519.27,1296.69,222.652,3016.25,8684.89,8954.71
250.65,8537.33,107.364,6855.08,7230.8,686.298,2106.1,4000.24,6279.48,3837.52,4520.92,5520.11,3520.66,1298.08,224.041,3017.64,8686.27,8956.1
250.7,8538.72,108.755,6856.47,7232.19,687.687,2107.48,4001.63,6280.87,3838.92,4522.32,5521.49,3522.05,1299.48,225.43,3019.03,8687.66,8957.49
250.75,8540.11,110.145,6857.85,7233.59,689.076,2108.87,4003.02,6282.26,3840.31,4523.72,5522.88,3523.44,1300.87,226.819,3020.42,8689.04,8958.88
250.8,8541.5,111.536,6859.24,7234.98,690.466,2110.26,4004.4,6283.65,3841.71,4525.12,5524.27,3524.83,1302.27,228.209,3021.81,8690.43,8960.27
250.85,8542.89,112.926,6860.63,7236.38,691.855,2111.65,4005.79,6285.04,3843.1,4526.52,5525.66,3526.22,1303.67,229.598,3023.2,8691.81,8961.65
250.9,8544.28,114.317,6862.02,7237.77,693.244,2113.04,4007.18,6286.43,3844.5,4527.92,5527.05,3527.61,1305.06,230.987,3024.59,8693.2,8963.04
250.95,8545.66,115.708,6863.41,7239.16,694.633,2114.43,4008.57,6287.82,3845.89,4529.32,5528.44,3529,1306.46,232.376,3025.98,8694.58,8964.43
251,8547.05,117.098,6864.8,7240.56,696.022,2115.82,4009.96,6289.22,3847.29,4530.72,5529.83,3530.38,1307.85,233.765,3027.38,8695.97,8965.82
251.05,8548.44,118.489,6866.19,7241.95,697.411,2117.21,4011.35,6290.61,3848.68,4532.12,5531.22,3531.77,1309.25,235.155,3028.77,8697.35,8967.21
251.1,8549.83,119.88,6867.58,7243.35,698.801,2118.6,4012.74,6292,3850.08,4533.52,5532.61,3533.16,1310.64,236.544,3030.16,8698.74,8968.6
251.15,8551.22,121.27,6868.97,7244.74,700.19,2119.98,4014.13,6293.39,3851.47,4534.92,5533.99,3534.55,1312.04,237.933,3031.55,8700.12,8969.99
251.2,8552.61,122.661,6870.35,7246.14,701.579,2121.37,4015.52,6294.78,3852.87,4536.32,5535.38,3535.94,1313.43,239.322,3032.94,8701.5,8971.38
251.25,8553.99,124.051,6871.74,7247.53,702.968,2122.76,4016.9,6296.17,3854.27,4537.72,5536.77,3537.33,1314.83,240.711,3034.33,8702.89,8972.77
251.3,8555.38,125.442,6873.13,7248.93,704.357,2124.15,4018.29,6297.56,3855.66,4539.12,5538.16,3538.72,1316.23,242.1,3035.72,8704.27,8974.15
251.35,8556.77,126.833,6874.52,7250.32,705.746,2125.54,4019.68,6298.95,3857.06,4540.52,5539.55,3540.11,1317.62,243.49,3037.11,8705.66,8975.54
251.4,8558.16,128.223,6875.91,7251.71,707.136,2126.93,4021.07,6300.34,3858.45,4541.92,5540.94,3541.5,1319.02,244.879,3038.5,8707.04,8976.93
251.45,8559.55,129.614,6877.3,7253.11,708.525,2128.32,4022.46,6301.73,3859.85,4543.32,5542.33,3542.88,1320.41,246.268,3039.89,8708.43,8978.32
251.5,8560.93,131.005,6878.69,7254.5,709.914,2129.71,4023.85,6303.12,3861.24,4544.72,5543.72,3544.27,1321.81,247.657,3041.28,8709.81,8979.71
251.55,8562.32,132.395,6880.08,7255.9,711.303,2131.1,4025.24,6304.51,3862.64,4546.12,5545.11,3545.66,1323.2,249.046,3042.67,8711.2,8981.1
251.6,8563.71,133.786,6881.47,7257.29,712.692,2132.48,4026.63,6305.9,3864.03,4547.52,5546.49,3547.05,1324.6,250.435,3044.06,8712.58,8982.49
251.65,8565.1,135.176,6882.85,7258.69,714.081,2133.87,4028.02,6307.29,3865.43,4548.92,5547.88,3548.44,1326,251.825,3045.45,8713.97,8983.88
251.7,8566.49,136.567,6884.24,7260.08,715.471,2135.26,4029.4,6308.68,3866.82,4550.32,5549.27,3549.83,1327.39,253.214,3046.85,8715.35,8985.27
251.75,8567.88,137.958,6885.63,7261.48,716.86,2136.65,4030.79,6310.07,3868.22,4551.72,5550.66,3551.22,1328.79,254.603,3048.24,8716.73,8986.65
251.8,8569.26,139.348,6887.02,7262.87,718.249,2138.04,4032.18,6311.46,3869.61,4553.12,5552.05,3552.61,1330.18,255.992,3049.63,8718.12,8988.04
251.85,8570.65,140.739,6888.41,7264.26,719.638,2139.43,4033.57,6312.85,3871.01,4554.52,5553.44,3554,1331.58,257.381,3051.02,8719.5,8989.43
251.9,8572.04,142.13,6889.8,7265.66,721.027,2140.82,4034.96,6314.25,3872.41,4555.92,5554.83,3555.38,1332.97,258.771,3052.41,8720.89,8990.82
251.95,8573.43,143.52,6891.19,7267.05,722.416,2142.21,4036.35,6315.64,3873.8,4557.32,5556.22,3556.77,1334.37,260.16,3053.8,8722.27,8992.21
252,8574.82,144.911,6892.58,7268.45,723.806,2143.6,4037.74,6317.03,3875.2,4558.72,5557.61,3558.16,1335.76,261.549,3055.19,8723.66,8993.6
252.05,8576.21,146.301,6893.97,7269.84,725.195,2144.98,4039.13,6318.42,3876.59,4560.12,5558.99,3559.55,1337.16,262.938,3056.58,8725.04,8994.99
252.1,8577.59,147.692,6895.35,7271.24,726.584,2146.37,4040.52,6319.81,3877.99,4561.52,5560.38,3560.94,1338.56,264.327,3057.97,8726.43,8996.38
252.15,8578.98,149.083,6896.74,7272.63,727.973,2147.76,4041.9,6321.2,3879.38,4562.92,5561.77,3562.33,1339.95,265.716,3059.36,8727.81,8997.77
252.2,8580.37,150.473,6898.13,7274.02,729.362,2149.15,4043.29,6322.59,3880.78,4564.32,5563.16,3563.72,1341.35,267.106,3060.75,8729.2,8999.15
252.25,8581.76,151.864,6899.52,7275.42,730.751,2150.54,4044.68,6323.98,3882.17,4565.72,5564.55,3565.11,1342.74,268.495,3062.14,8730.58,9000.54
252.3,8583.15,153.255,6900.91,7276.81,732.141,2151.93,4046.07,6325.37,3883.57,4567.12,5565.94,3566.5,1344.14,269.884,3063.53,8731.96,9001.93
252.35,8584.54,154.645,6902.3,7278.21,733.53,2153.32,4047.46,6326.76,3884.96,4568.52,5567.33,3567.88,1345.53,271.273,3064.92,8733.35,9003.32
252.4,8585.92,156.036,6903.69,7279.6,734.919,2154.71,4048.85,6328.15,3886.36,4569.92,5568.72,3569.27,1346.93,272.662,3066.31,8734.73,9004.71
252.45,8587.31,157.426,6905.08,7281,736.308,2156.1,4050.24,6329.54,3887.75,4571.32,5570.11,3570.66,1348.32,274.052,3067.71,8736.12,9006.1
252.5,8588.7,158.817,6906.47,7282.39,737.697,2157.48,4051.63,6330.93,3889.15,4572.72,5571.49,3572.05,1349.72,275.441,3069.1,8737.5,9007.49
252.55,8590.09,160.208,6907.85,7283.79,739.086,2158.87,4053.02,6332.32,3890.55,4574.12,5572.88,3573.44,1351.12,276.83,3070.49,8738.89,9008.88
252.6,8591.48,161.598,6909.24,7285.18,740.476,2160.26,4054.4,6333.71,3891.94,4575.52,5574.27,3574.83,1352.51,278.219,3071.88,8740.27,9010.27
252.65,8592.86,162.989,6910.63,7286.57,741.865,2161.65,4055.79,6335.1,3893.34,4576.92,5575.66,3576.22,1353.91,279.608,3073.27,8741.66,9011.65
252.7,8594.25,164.38,6912.02,7287.97,743.254,2163.04,4057.18,6336.49,3894.73,4578.32,5577.05,3577.61,1355.3,280.997,3074.66,8743.04,9013.04
252.75,8595.64,165.77,6913.41,7289.36,744.643,2164.43,4058.57,6337.88,3896.13,4579.72,5578.44,3579,1356.7,282.387,3076.05,8744.43,9014.43
252.8,8597.03,167.161,6914.8,7290.76,746.032,2165.82,4059.96,6339.27,3897.52,4581.12,5579.83,3580.38,1358.09,283.776,3077.44,8745.81,9015.82
252.85,8598.42,168.551,6916.19,7292.15,747.421,2167.21,4061.35,6340.67,3898.92,4582.52,5581.22,3581.77,1359.49,285.165,3078.83,8747.19,9017.21
252.9,8599.81,169.942,6917.58,7293.55,748.811,2168.6,4062.74,6342.06,3900.31,4583.92,5582.61,3583.16,1360.89,286.554,3080.22,8748.58,9018.6
252.95,8601.19,171.333,6918.97,7294.94,750.2,2169.98,4064.13,6343.45,3901.71,4585.32,5583.99,3584.55,1362.28,287.943,3081.61,8749.96,9019.99
253,8602.58,172.723,6920.35,7296.34,751.589,2171.37,4065.52,6344.84,3903.1,4586.72,5585.38,3585.94,1363.68,289.333,3083,8751.35,9021.38
253.05,8603.97,174.114,6921.74,7297.73,752.978,2172.76,4066.9,6346.23,3904.5,4588.12,5586.77,3587.33,1365.07,290.722,3084.39,8752.73,9022.77
253.1,8605.36,175.504,6923.13,7299.12,754.367,2174.15,4068.29,6347.62,3905.89,4589.52,5588.16,3588.72,1366.47,292.111,3085.78,8754.12,9024.15
253.15,8606.75,176.895,6924.52,7300.52,755.756,2175.54,4069.68,6349.01,3907.29,4590.92,5589.55,3590.11,1367.86,293.5,3087.17,8755.5,9025.54
253.2,8608.14,178.286,6925.91,7301.91,757.146,2176.93,4071.07,6350.4,3908.69,4592.32,5590.94,3591.5,1369.26,294.889,3088.57,8756.89,9026.93
253.25,8609.52,179.676,6927.3,7303.31,758.535,2178.32,4072.46,6351.79,3910.08,4593.73,5592.33,3592.88,1370.65,296.278,3089.96,8758.27,9028.32
253.3,8610.91,181.067,6928.69,7304.7,759.924,2179.71,4073.85,6353.18,3911.48,4595.13,5593.72,3594.27,1372.05,297.668,3091.35,8759.66,9029.71
253.35,8612.3,182.458,6930.08,7306.1,761.313,2181.1,4075.24,6354.57,3912.87,4596.53,5595.11,3595.66,1373.45,299.057,3092.74,8761.04,9031.1
253.4,8613.69,183.848,6931.47,7307.49,762.702,2182.48,4076.63,6355.96,3914.27,4597.93,5596.49,3597.05,1374.84,300.446,3094.13,8762.42,9032.49
253.45,8615.08,185.239,6932.85,7308.89,764.091,2183.87,4078.02,6357.35,3915.66,4599.33,5597.88,3598.44,1376.24,301.835,3095.52,8763.81,9033.88
253.5,8616.47,186.629,6934.24,7310.28,765.481,2185.26,4079.4,6358.74,3917.06,4600.73,5599.27,3599.83,1377.63,303.224,3096.91,8765.19,9035.27
253.55,8617.85,188.02,6935.63,7311.67,766.87,2186.65,4080.79,6360.13,3918.45,4602.13,5600.66,3601.22,1379.03,304.613,3098.3,8766.58,9036.65
253.6,8619.24,189.411,6937.02,7313.07,768.259,2188.04,4082.18,6361.52,3919.85,4603.53,5602.05,3602.61,1380.42,306.003,3099.69,8767.96,9038.04
253.65,8620.63,190.801,6938.41,7314.46,769.648,2189.43,4083.57,6362.91,3921.24,4604.93,5603.44,3604,1381.82,307.392,3101.08,8769.35,9039.43
253.7,8622.02,192.192,6939.8,7315.86,771.037,2190.82,4084.96,6364.3,3922.64,4606.33,5604.83,3605.38,1383.21,308.781,3102.47,8770.73,9040.82
253.75,8623.41,193.583,6941.19,7317.25,772.426,2192.21,4086.35,6365.69,3924.03,4607.73,5606.22,3606.77,1384.61,310.17,3103.86,8772.12,9042.21
253.8,8624.79,194.973,6942.58,7318.65,773.816,2193.6,4087.74,6367.09,3925.43,4609.13,5607.61,3608.16,1386.01,311.559,3105.25,8773.5,9043.6
253.85,8626.18,196.364,6943.97,7320.04,775.205,2194.98,4089.13,6368.48,3926.83,4610.53,5608.99,3609.55,1387.4,312.949,3106.64,8774.89,9044.99
253.9,8627.57,197.754,6945.35,7321.44,776.594,2196.37,4090.52,6369.87,3928.22,4611.93,5610.38,3610.94,1388.8,314.338,3108.03,8776.27,9046.38
253.95,8628.96,199.145,6946.74,7322.83,777.983,2197.76,4091.9,6371.26,3929.62,4613.33,5611.77,3612.33,1390.19,315.727,3109.43,8777.65,9047.77
254,8630.35,200.536,6948.13,7324.22,779.372,2199.15,4093.29,6372.65,3931.01,4614.73,5613.16,3613.72,1391.59,317.116,3110.82,8779.04,9049.15
254.05,8631.74,201.926,6949.52,7325.62,780.761,2200.54,4094.68,6374.04,3932.41,4616.13,5614.55,3615.11,1392.98,318.505,3112.21,8780.42,9050.54
254.1,8633.12,203.317,6950.91,7327.01,782.151,2201.93,4096.07,6375.43,3933.8,4617.53,5615.94,3616.5,1394.38,319.894,3113.6,8781.81,9051.93
254.15,8634.51,204.707,6952.3,7328.41,783.54,2203.32,4097.46,6376.82,3935.2,4618.93,5617.33,3617.88,1395.78,321.284,3114.99,8783.19,9053.32
254.2,8635.9,206.098,6953.69,7329.8,784.929,2204.71,4098.85,6378.21,3936.59,4620.33,5618.72,3619.27,1397.17,322.673,3116.38,8784.58,9054.71
254.25,8637.29,207.489,6955.08,7331.2,786.318,2206.1,4100.24,6379.6,3937.99,4621.73,5620.11,3620.66,1398.57,324.062,3117.77,8785.96,9056.1
254.3,8638.68,208.879,6956.47,7332.59,787.707,2207.48,4101.63,6380.99,3939.38,4623.13,5621.49,3622.05,1399.96,325.451,3119.16,8787.35,9057.49
254.35,8640.07,210.27,6957.85,7333.98,789.096,2208.87,4103.02,6382.38,3940.78,4624.53,5622.88,3623.44,1401.36,326.84,3120.55,8788.73,9058.88
254.4,8641.45,211.661,6959.24,7335.38,790.486,2210.26,4104.4,6383.77,3942.17,4625.93,5624.27,3624.83,1402.75,328.23,3121.94,8790.12,9060.27
254.45,8642.84,213.051,6960.63,7336.77,791.875,2211.65,4105.79,6385.16,3943.57,4627.33,5625.66,3626.22,1404.15,329.619,3123.33,8791.5,9061.65
254.5,8644.23,214.442,6962.02,7338.17,793.264,2213.04,4107.18,6386.55,3944.97,4628.73,5627.05,3627.61,1405.54,331.008,3124.72,8792.89,9063.04
254.55,8645.62,215.832,6963.41,7339.56,794.653,2214.43,4108.57,6387.94,3946.36,4630.13,5628.44,3629,1406.94,332.397,3126.11,8794.27,9064.43
254.6,8647.01,217.223,6964.8,7340.96,796.042,2215.82,4109.96,6389.33,3947.76,4631.53,5629.83,3630.38,1408.34,333.786,3127.5,8795.65,9065.82
254.65,8648.4,218.614,6966.19,7342.35,797.431,2217.21,4111.35,6390.72,3949.15,4632.93,5631.22,3631.77,1409.73,335.175,3128.89,8797.04,9067.21
254.7,8649.78,220.004,6967.58,7343.75,798.821,2218.6,4112.74,6392.11,3950.55,4634.33,5632.61,3633.16,1411.13,336.565,3130.29,8798.42,9068.6
254.75,8651.17,221.395,6968.97,7345.14,800.21,2219.98,4114.13,6393.51,3951.94,4635.73,5633.99,3634.55,1412.52,337.954,3131.68,8799.81,9069.99
254.8,8652.56,222.786,6970.35,7346.53,801.599,2221.37,4115.52,6394.9,3953.34,4637.13,5635.38,3635.94,1413.92,339.343,3133.07,8801.19,9071.38
254.85,8653.95,224.176,6971.74,7347.93,802.988,2222.76,4116.9,6396.29,3954.73,4638.53,5636.77,3637.33,1415.31,340.732,3134.46,8802.58,9072.77
254.9,8655.34,225.567,6973.13,7349.32,804.377,2224.15,4118.29,6397.68,3956.13,4639.93,5638.16,3638.72,1416.71,342.121,3135.85,8803.96,9074.15
254.95,8656.72,226.957,6974.52,7350.72,805.766,2225.54,4119.68,6399.07,3957.52,4641.33,5639.55,3640.11,1418.11,343.51,3137.24,8805.35,9075.54
255,8658.11,228.348,6975.91,7352.11,807.156,2226.93,4121.07,6400.46,3958.92,4642.73,5640.94,3641.5,1419.5,344.9,3138.63,8806.73,9076.93
255.05,8659.5,229.739,6977.3,7353.51,808.545,2228.32,4122.46,6401.85,3960.32,4644.13,5642.33,3642.88,1420.9,346.289,3140.02,8808.12,9078.32
255.1,8660.89,231.129,6978.69,7354.9,809.934,2229.71,4123.85,6403.24,3961.71,4645.53,5643.72,3644.27,1422.29,347.678,3141.41,8809.5,9079.71
255.15,8662.28,232.52,6980.08,7356.3,811.323,2231.1,4125.24,6404.63,3963.11,4646.93,5645.11,3645.66,1423.69,349.067,3142.8,8810.88,9081.1
255.2,8663.67,233.91,6981.47,7357.69,812.712,2232.48,4126.63,6406.02,3964.5,4648.33,5646.49,3647.05,1425.08,350.456,3144.19,8812.27,9082.49
255.25,8665.05,235.301,6982.85,7359.08,814.101,2233.87,4128.02,6407.41,3965.9,4649.73,5647.88,3648.44,1426.48,351.846,3145.58,8813.65,9083.88
255.3,8666.44,236.692,6984.24,7360.48,815.491,2235.26,4129.4,6408.8,3967.29,4651.13,5649.27,3649.83,1427.87,353.235,3146.97,8815.04,9085.27
255.35,8667.83,238.082,6985.63,7361.87,816.88,2236.65,4130.79,6410.19,3968.69,4652.53,5650.66,3651.22,1429.27,354.624,3148.36,8816.42,9086.65
255.4,8669.22,239.473,6987.02,7363.27,818.269,2238.04,4132.18,6411.58,3970.08,4653.93,5652.05,3652.61,1430.67,356.013,3149.75,8817.81,9088.04
255.45,8670.61,240.864,6988.41,7364.66,819.658,2239.43,4133.57,6412.97,3971.48,4655.33,5653.44,3654,1432.06,357.402,3151.15,8819.19,9089.43
255.5,8672,242.254,6989.8,7366.06,821.047,2240.82,4134.96,6414.36,3972.87,4656.73,5654.83,3655.38,1433.46,358.791,3152.54,8820.58,9090.82
255.55,8673.38,243.645,6991.19,7367.45,822.436,2242.21,4136.35,6415.75,3974.27,4658.13,5656.22,3656.77,1434.85,360.181,3153.93,8821.96,9092.21
255.6,8674.77,245.035,6992.58,7368.85,823.826,2243.6,4137.74,6417.14,3975.66,4659.53,5657.61,3658.16,1436.25,361.57,3155.32,8823.35,9093.6
255.65,8676.16,246.426,6993.97,7370.24,825.215,2244.98,4139.13,6418.54,3977.06,4660.93,5658.99,3659.55,1437.64,362.959,3156.71,8824.73,9094.99
255.7,8677.55,247.817,6995.35,7371.63,826.604,2246.37,4140.52,6419.93,3978.46,4662.33,5660.38,3660.94,1439.04,364.348,3158.1,8826.11,9096.38
255.75,8678.94,249.207,6996.74,7373.03,827.993,2247.76,4141.9,6421.32,3979.85,4663.73,5661.77,3662.33,1440.43,365.737,3159.49,8827.5,9097.77
255.8,8680.33,250.598,6998.13,7374.42,829.382,2249.15,4143.29,6422.71,3981.25,4665.13,5663.16,3663.72,1441.83,367.126,3160.88,8828.88,9099.15
255.85,8681.71,251.988,6999.52,7375.82,830.771,2250.54,4144.68,6424.1,3982.64,4666.53,5664.55,3665.11,1443.23,368.516,3162.27,8830.27,9100.54
255.9,8683.1,253.379,7000.91,7377.21,832.161,2251.93,4146.07,6425.49,3984.04,4667.93,5665.94,3666.5,1444.62,369.905,3163.66,8831.65,9101.93
255.95,8684.49,254.77,7002.3,7378.61,833.55,2253.32,4147.46,6426.88,3985.43,4669.33,5667.33,3667.88,1446.02,371.294,3165.05,8833.04,9103.32
256,8685.88,256.16,7003.69,7380,834.939,2254.71,4148.85,6428.27,3986.83,4670.73,5668.72,3669.27,1447.41,372.683,3166.44,8834.42,9104.71
256.05,8687.27,257.551,7005.08,7381.4,836.328,2256.1,4150.24,6429.66,3988.22,4672.13,5670.11,3670.66,1448.81,374.072,3167.83,8835.81,9106.1
256.1,8688.65,258.942,7006.47,7382.79,837.717,2257.48,4151.63,6431.05,3989.62,4673.53,5671.49,3672.05,1450.2,375.462,3169.22,8837.19,9107.49
256.15,8690.04,260.332,7007.85,7384.18,839.106,2258.87,4153.02,6432.44,3991.01,4674.93,5672.88,3673.44,1451.6,376.851,3170.61,8838.58,9108.88
256.2,8691.43,261.723,7009.24,7385.58,840.496,2260.26,4154.4,6433.83,3992.41,4676.33,5674.27,3674.83,1453,378.24,3172.01,8839.96,9110.27
256.25,8692.82,263.113,7010.63,7386.97,841.885,2261.65,4155.79,6435.22,3993.8,4677.73,5675.66,3676.22,1454.39,379.629,3173.4,8841.34,9111.65
256.3,8694.21,264.504,7012.02,7388.37,843.274,2263.04,4157.18,6436.61,3995.2,4679.13,5677.05,3677.61,1455.79,381.018,3174.79,8842.73,9113.04
256.35,8695.6,265.895,7013.41,7389.76,844.663,2264.43,4158.57,6438,3996.6,4680.54,5678.44,3679,1457.18,382.407,3176.18,8844.11,9114.43
