time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21
232,5759.51,670.286,5581.87,1816.81,288.698,5935.29,3805.82,6404.83,4247.73,6208.2,4645.57,4837.74,8792.46,876.265,195.385,8484.42,5352.25,9161.52,6589.16,3280.68,2159.74
232.05,5760.89,671.685,5583.26,1818.2,290.086,5936.68,3807.21,6406.21,4249.12,6209.59,4646.97,4839.13,8793.87,877.654,196.754,8485.82,5353.64,9162.91,6590.54,3282.07,2161.13
232.1,5762.27,673.084,5584.65,1819.6,291.475,5938.07,3808.6,6407.59,4250.52,6210.98,4648.36,4840.52,8795.29,879.043,198.123,8487.21,5355.03,9164.3,6591.93,3283.47,2162.52
232.15,5763.65,674.482,5586.03,1820.99,292.864,5939.46,3809.99,6408.97,4251.91,6212.37,4649.75,4841.91,8796.7,880.432,199.492,8488.61,5356.42,9165.69,6593.32,3284.86,2163.91
232.2,5765.03,675.881,5587.42,1822.38,294.253,5940.84,3811.38,6410.34,4253.3,6213.75,4651.14,4843.3,8798.11,881.821,200.861,8490,5357.81,9167.08,6594.71,3286.25,2165.31
232.25,5766.41,677.28,5588.81,1823.77,295.642,5942.23,3812.77,6411.72,4254.69,6215.14,4652.53,4844.69,8799.52,883.21,202.23,8491.4,5359.19,9168.47,6596.1,3287.64,2166.7
232.3,5767.79,678.678,5590.2,1825.16,297.031,5943.62,3814.17,6413.1,4256.08,6216.53,4653.92,4846.08,8800.94,884.598,203.599,8492.79,5360.58,9169.86,6597.49,3289.03,2168.09
232.35,5769.17,680.077,5591.59,1826.56,298.42,5945.01,3815.56,6414.48,4257.47,6217.92,4655.31,4847.47,8802.35,885.987,204.969,8494.19,5361.97,9171.25,6598.88,3290.42,2169.48
232.4,5770.55,681.476,5592.98,1827.95,299.809,5946.4,3816.95,6415.85,4258.86,6219.31,4656.7,4848.86,8803.76,887.376,206.338,8495.58,5363.36,9172.63,6600.27,3291.82,2170.87
232.45,5771.94,682.874,5594.37,1829.34,301.198,5947.79,3818.34,6417.23,4260.25,6220.7,4658.1,4850.25,8805.18,888.765,207.707,8496.98,5364.75,9174.02,6601.66,3293.21,2172.26
232.5,5773.32,684.273,5595.76,1830.73,302.586,5949.18,3819.73,6418.61,4261.64,6222.09,4659.49,4851.64,8806.59,890.154,209.076,8498.38,5366.14,9175.41,6603.04,3294.6,2173.66
232.55,5774.7,685.672,5597.15,1832.12,303.975,5950.57,3821.12,6419.99,4263.04,6223.48,4660.88,4853.03,8808,891.543,210.445,8499.77,5367.53,9176.8,6604.43,3295.99,2175.05
232.6,5776.08,687.07,5598.53,1833.51,305.364,5951.96,3822.52,6421.36,4264.43,6224.86,4662.27,4854.42,8809.41,892.932,211.814,8501.17,5368.92,9178.19,6605.82,3297.38,2176.44
232.65,5777.46,688.469,5599.92,1834.91,306.753,5953.35,3823.91,6422.74,4265.82,6226.25,4663.66,4855.81,8810.83,894.321,213.183,8502.56,5370.31,9179.58,6607.21,3298.78,2177.83
232.7,5778.84,689.868,5601.31,1836.3,308.142,5954.74,3825.3,6424.12,4267.21,6227.64,4665.05,4857.2,8812.24,895.71,214.553,8503.96,5371.7,9180.97,6608.6,3300.17,2179.22
232.75,5780.22,691.266,5602.7,1837.69,309.531,5956.13,3826.69,6425.5,4268.6,6229.03,4666.44,4858.59,8813.65,897.098,215.922,8505.35,5373.08,9182.36,6609.99,3301.56,2180.62
232.8,5781.6,692.665,5604.09,1839.08,310.92,5957.52,3828.08,6426.87,4269.99,6230.42,4667.83,4859.99,8815.07,898.487,217.291,8506.75,5374.47,9183.74,6611.38,3302.95,2182.01
232.85,5782.99,694.064,5605.48,1840.47,312.309,5958.91,3829.47,6428.25,4271.38,6231.81,4669.22,4861.38,8816.48,899.876,218.66,8508.14,5375.86,9185.13,6612.77,3304.34,2183.4
232.9,5784.37,695.462,5606.87,1841.87,313.698,5960.3,3830.87,6429.63,4272.77,6233.2,4670.62,4862.77,8817.89,901.265,220.029,8509.54,5377.25,9186.52,6614.16,3305.73,2184.79
232.95,5785.75,696.861,5608.26,1843.26,315.086,5961.69,3832.26,6431.01,4274.17,6234.58,4672.01,4864.16,8819.3,902.654,221.398,8510.93,5378.64,9187.91,6615.54,3307.13,2186.18
233,5787.13,698.26,5609.65,1844.65,316.475,5963.08,3833.65,6432.38,4275.56,6235.97,4673.4,4865.55,8820.72,904.043,222.768,8512.33,5380.03,9189.3,6616.93,3308.52,2187.57
233.05,5788.51,699.658,5611.03,1846.04,317.864,5964.47,3835.04,6433.76,4276.95,6237.36,4674.79,4866.94,8822.13,905.432,224.137,8513.72,5381.42,9190.69,6618.32,3309.91,2188.97
233.1,5789.89,701.057,5612.42,1847.43,319.253,5965.86,3836.43,6435.14,4278.34,6238.75,4676.18,4868.33,8823.54,906.821,225.506,8515.12,5382.81,9192.08,6619.71,3311.3,2190.36
233.15,5791.27,702.456,5613.81,1848.83,320.642,5967.25,3837.82,6436.52,4279.73,6240.14,4677.57,4869.72,8824.96,908.21,226.875,8516.51,5384.2,9193.47,6621.1,3312.69,2191.75
233.2,5792.65,703.854,5615.2,1850.22,322.031,5968.64,3839.22,6437.89,4281.12,6241.53,4678.96,4871.11,8826.37,909.598,228.244,8517.91,5385.59,9194.86,6622.49,3314.08,2193.14
233.25,5794.03,705.253,5616.59,1851.61,323.42,5970.03,3840.61,6439.27,4282.51,6242.92,4680.35,4872.5,8827.78,910.987,229.613,8519.3,5386.97,9196.24,6623.88,3315.48,2194.53
233.3,5795.42,706.652,5617.98,1853,324.809,5971.42,3842,6440.65,4283.9,6244.3,4681.75,4873.89,8829.19,912.376,230.983,8520.7,5388.36,9197.63,6625.27,3316.87,2195.93
233.35,5796.8,708.05,5619.37,1854.39,326.198,5972.81,3843.39,6442.03,4285.3,6245.69,4683.14,4875.28,8830.61,913.765,232.352,8522.09,5389.75,9199.02,6626.66,3318.26,2197.32
233.4,5798.18,709.449,5620.76,1855.78,327.586,5974.2,3844.78,6443.4,4286.69,6247.08,4684.53,4876.67,8832.02,915.154,233.721,8523.49,5391.14,9200.41,6628.04,3319.65,2198.71
233.45,5799.56,710.848,5622.15,1857.18,328.975,5975.59,3846.17,6444.78,4288.08,6248.47,4685.92,4878.06,8833.43,916.543,235.09,8524.88,5392.53,9201.8,6629.43,3321.04,2200.1
233.5,5800.94,712.246,5623.53,1858.57,330.364,5976.98,3847.57,6446.16,4289.47,6249.86,4687.31,4879.45,8834.85,917.932,236.46,8526.28,5393.92,9203.19,6630.82,3322.44,2201.49
233.55,5802.32,713.645,5624.92,1859.96,331.753,5978.36,3848.96,6447.54,4290.86,6251.25,4688.7,4880.84,8836.26,919.321,237.829,8527.68,5395.31,9204.58,6632.21,3323.83,2202.88
233.6,5803.7,715.044,5626.31,1861.35,333.142,5979.75,3850.35,6448.91,4292.25,6252.64,4690.09,4882.24,8837.67,920.71,239.198,8529.07,5396.7,9205.97,6633.6,3325.22,2204.28
233.65,5805.08,716.442,5627.7,1862.74,334.531,5981.14,3851.74,6450.29,4293.64,6254.02,4691.48,4883.63,8839.08,922.098,240.567,8530.47,5398.09,9207.35,6634.99,3326.61,2205.67
233.7,5806.46,717.841,5629.09,1864.14,335.92,5982.53,3853.13,6451.67,4295.03,6255.41,4692.87,4885.02,8840.5,923.487,241.936,8531.86,5399.48,9208.74,6636.38,3328,2207.06
233.75,5807.85,719.24,5630.48,1865.53,337.309,5983.92,3854.52,6453.05,4296.42,6256.8,4694.27,4886.41,8841.91,924.876,243.306,8533.26,5400.86,9210.13,6637.77,3329.39,2208.45
233.8,5809.23,720.638,5631.87,1866.92,338.698,5985.31,3855.92,6454.42,4297.82,6258.19,4695.66,4887.8,8843.32,926.265,244.675,8534.65,5402.25,9211.52,6639.16,3330.79,2209.84
233.85,5810.61,722.037,5633.26,1868.31,340.086,5986.7,3857.31,6455.8,4299.21,6259.58,4697.05,4889.19,8844.74,927.654,246.044,8536.05,5403.64,9212.91,6640.54,3332.18,2211.23
233.9,5811.99,723.436,5634.65,1869.7,341.475,5988.09,3858.7,6457.18,4300.6,6260.97,4698.44,4890.58,8846.15,929.043,247.413,8537.44,5405.03,9214.3,6641.93,3333.57,2212.63
233.95,5813.37,724.834,5636.03,1871.09,342.864,5989.48,3860.09,6458.56,4301.99,6262.36,4699.83,4891.97,8847.56,930.432,248.783,8538.84,5406.42,9215.69,6643.32,3334.96,2214.02
234,5814.75,726.233,5637.42,1872.49,344.253,5990.87,3861.48,6459.93,4303.38,6263.75,4701.22,4893.36,8848.97,931.821,250.152,8540.23,5407.81,9217.08,6644.71,3336.35,2215.41
234.05,5816.13,727.632,5638.81,1873.88,345.642,5992.26,3862.87,6461.31,4304.77,6265.13,4702.61,4894.75,8850.39,933.21,251.521,8541.63,5409.2,9218.46,6646.1,3337.74,2216.8
234.1,5817.51,729.03,5640.2,1875.27,347.031,5993.65,3864.27,6462.69,4306.16,6266.52,4704,4896.14,8851.8,934.598,252.89,8543.02,5410.59,9219.85,6647.49,3339.14,2218.19
234.15,5818.9,730.429,5641.59,1876.66,348.42,5995.04,3865.66,6464.07,4307.55,6267.91,4705.4,4897.53,8853.21,935.987,254.26,8544.42,5411.98,9221.24,6648.88,3340.53,2219.59
234.2,5820.28,731.828,5642.98,1878.05,349.809,5996.43,3867.05,6465.44,4308.95,6269.3,4706.79,4898.92,8854.63,937.376,255.629,8545.81,5413.37,9222.63,6650.27,3341.92,2220.98
234.25,5821.66,733.226,5644.37,1879.45,351.198,5997.82,3868.44,6466.82,4310.34,6270.69,4708.18,4900.31,8856.04,938.765,256.998,8547.21,5414.75,9224.02,6651.66,3343.31,2222.37
234.3,5823.04,734.625,5645.76,1880.84,352.586,5999.21,3869.83,6468.2,4311.73,6272.08,4709.57,4901.7,8857.45,940.154,258.367,8548.6,5416.14,9225.41,6653.04,3344.7,2223.76
234.35,5824.42,736.024,5647.15,1882.23,353.975,6000.6,3871.22,6469.58,4313.12,6273.47,4710.96,4903.09,8858.87,941.543,259.737,8550,5417.53,9226.8,6654.43,3346.09,2225.15
234.4,5825.8,737.422,5648.53,1883.62,355.364,6001.99,3872.62,6470.95,4314.51,6274.85,4712.35,4904.49,8860.28,942.932,261.106,8551.39,5418.92,9228.19,6655.82,3347.49,2226.54
234.45,5827.18,738.821,5649.92,1885.01,356.753,6003.38,3874.01,6472.33,4315.9,6276.24,4713.74,4905.88,8861.69,944.321,262.475,8552.79,5420.31,9229.58,6657.21,3348.88,2227.94
234.5,5828.56,740.22,5651.31,1886.4,358.142,6004.77,3875.4,6473.71,4317.29,6277.63,4715.13,4907.27,8863.1,945.71,263.844,8554.19,5421.7,9230.96,6658.6,3350.27,2229.33
234.55,5829.94,741.618,5652.7,1887.8,359.531,6006.16,3876.79,6475.09,4318.68,6279.02,4716.52,4908.66,8864.52,947.098,265.214,8555.58,5423.09,9232.35,6659.99,3351.66,2230.72
234.6,5831.33,743.017,5654.09,1889.19,360.92,6007.55,3878.18,6476.46,4320.08,6280.41,4717.92,4910.05,8865.93,948.487,266.583,8556.98,5424.48,9233.74,6661.38,3353.05,2232.11
234.65,5832.71,744.416,5655.48,1890.58,362.309,6008.94,3879.57,6477.84,4321.47,6281.8,4719.31,4911.44,8867.34,949.876,267.952,8558.37,5425.87,9235.13,6662.77,3354.45,2233.5
234.7,5834.09,745.815,5656.87,1891.97,363.698,6010.33,3880.97,6479.22,4322.86,6283.19,4720.7,4912.83,8868.76,951.265,269.321,8559.77,5427.25,9236.52,6664.16,3355.84,2234.9
234.75,5835.47,747.213,5658.26,1893.36,365.086,6011.72,3882.36,6480.6,4324.25,6284.57,4722.09,4914.22,8870.17,952.654,270.691,8561.16,5428.64,9237.91,6665.54,3357.23,2236.29
234.8,5836.85,748.612,5659.65,1894.76,366.475,6013.11,3883.75,6481.97,4325.64,6285.96,4723.48,4915.61,8871.58,954.043,272.06,8562.56,5430.03,9239.3,6666.93,3358.62,2237.68
234.85,5838.23,750.011,5661.03,1896.15,367.864,6014.5,3885.14,6483.35,4327.03,6287.35,4724.87,4917,8872.99,955.432,273.429,8563.95,5431.42,9240.69,6668.32,3360.01,2239.07
234.9,5839.61,751.409,5662.42,1897.54,369.253,6015.89,3886.53,6484.73,4328.42,6288.74,4726.26,4918.39,8874.41,956.821,274.799,8565.35,5432.81,9242.07,6669.71,3361.4,2240.46
234.95,5840.99,752.808,5663.81,1898.93,370.642,6017.27,3887.92,6486.11,4329.81,6290.13,4727.65,4919.78,8875.82,958.21,276.168,8566.74,5434.2,9243.46,6671.1,3362.8,2241.85
235,5842.38,754.207,5665.2,1900.32,372.031,6018.66,3889.32,6487.48,4331.2,6291.52,4729.05,4921.17,8877.23,959.598,277.537,8568.14,5435.59,9244.85,6672.49,3364.19,2243.25
235.05,5843.76,755.605,5666.59,1901.71,373.42,6020.05,3890.71,6488.86,4332.6,6292.91,4730.44,4922.56,8878.65,960.987,278.907,8569.53,5436.98,9246.24,6673.88,3365.58,2244.64
235.1,5845.14,757.004,5667.98,1903.11,374.809,6021.44,3892.1,6490.24,4333.99,6294.3,4731.83,4923.95,8880.06,962.376,280.276,8570.93,5438.37,9247.63,6675.27,3366.97,2246.03
235.15,5846.52,758.403,5669.37,1904.5,376.198,6022.83,3893.49,6491.62,4335.38,6295.68,4733.22,4925.35,8881.47,963.765,281.645,8572.32,5439.76,9249.02,6676.66,3368.36,2247.42
235.2,5847.9,759.801,5670.76,1905.89,377.586,6024.22,3894.88,6492.99,4336.77,6297.07,4734.61,4926.74,8882.88,965.154,283.014,8573.72,5441.14,9250.41,6678.04,3369.75,2248.81
235.25,5849.28,761.2,5672.15,1907.28,378.975,6025.61,3896.27,6494.37,4338.16,6298.46,4736,4928.13,8884.3,966.543,284.384,8575.11,5442.53,9251.8,6679.43,3371.15,2250.2
235.3,5850.66,762.599,5673.53,1908.67,380.364,6027,3897.67,6495.75,4339.55,6299.85,4737.39,4929.52,8885.71,967.932,285.753,8576.51,5443.92,9253.19,6680.82,3372.54,2251.6
235.35,5852.04,763.997,5674.92,1910.07,381.753,6028.39,3899.06,6497.13,4340.94,6301.24,4738.78,4930.91,8887.12,969.321,287.122,8577.9,5445.31,9254.57,6682.21,3373.93,2252.99
235.4,5853.42,765.396,5676.31,1911.46,383.142,6029.78,3900.45,6498.5,4342.33,6302.63,4740.17,4932.3,8888.54,970.71,288.492,8579.3,5446.7,9255.96,6683.6,3375.32,2254.38
235.45,5854.81,766.795,5677.7,1912.85,384.531,6031.17,3901.84,6499.88,4343.73,6304.02,4741.57,4933.69,8889.95,972.098,289.861,8580.69,5448.09,9257.35,6684.99,3376.71,2255.77
235.5,5856.19,768.193,5679.09,1914.24,385.92,6032.56,3903.23,6501.26,4345.12,6305.4,4742.96,4935.08,8891.36,973.487,291.23,8582.09,5449.48,9258.74,6686.38,3378.11,2257.16
235.55,5857.57,769.592,5680.48,1915.63,387.309,6033.95,3904.62,6502.64,4346.51,6306.79,4744.35,4936.47,8892.77,974.876,292.6,8583.49,5450.87,9260.13,6687.77,3379.5,2258.56
235.6,5858.95,770.991,5681.87,1917.02,388.698,6035.34,3906.02,6504.01,4347.9,6308.18,4745.74,4937.86,8894.19,976.265,293.969,8584.88,5452.26,9261.52,6689.16,3380.89,2259.95
235.65,5860.33,772.389,5683.26,1918.42,390.086,6036.73,3907.41,6505.39,4349.29,6309.57,4747.13,4939.25,8895.6,977.654,295.338,8586.28,5453.65,9262.91,6690.54,3382.28,2261.34
235.7,5861.71,773.788,5684.65,1919.81,391.475,6038.12,3908.8,6506.77,4350.68,6310.96,4748.52,4940.64,8897.01,979.043,296.708,8587.67,5455.03,9264.3,6691.93,3383.67,2262.73
235.75,5863.09,775.187,5686.03,1921.2,392.864,6039.51,3910.19,6508.15,4352.07,6312.35,4749.91,4942.03,8898.43,980.432,298.077,8589.07,5456.42,9265.68,6693.32,3385.06,2264.12
235.8,5864.47,776.585,5687.42,1922.59,394.253,6040.9,3911.58,6509.52,4353.46,6313.74,4751.3,4943.42,8899.84,981.821,299.447,8590.46,5457.81,9267.07,6694.71,3386.46,2265.51
235.85,5865.86,777.984,5688.81,1923.98,395.642,6042.29,3912.97,6510.9,4354.86,6315.12,4752.7,4944.81,8901.25,983.21,300.816,8591.86,5459.2,9268.46,6696.1,3387.85,2266.91
235.9,5867.24,779.383,5690.2,1925.38,397.031,6043.68,3914.37,6512.28,4356.25,6316.51,4754.09,4946.2,8902.67,984.598,302.185,8593.25,5460.59,9269.85,6697.49,3389.24,2268.3
235.95,5868.62,780.782,5691.59,1926.77,398.42,6045.07,3915.76,6513.66,4357.64,6317.9,4755.48,4947.6,8904.08,985.987,303.555,8594.65,5461.98,9271.24,6698.88,3390.63,2269.69
236,5870,782.18,5692.98,1928.16,399.809,6046.46,3917.15,6515.03,4359.03,6319.29,4756.87,4948.99,8905.49,987.376,304.924,8596.04,5463.37,9272.63,6700.27,3392.02,2271.08
236.05,5871.38,783.579,5694.37,1929.55,401.198,6047.85,3918.54,6516.41,4360.42,6320.68,4758.26,4950.38,8906.9,988.765,306.293,8597.44,5464.76,9274.02,6701.66,3393.41,2272.47
236.1,5872.76,784.978,5695.76,1930.94,402.586,6049.24,3919.93,6517.79,4361.81,6322.07,4759.65,4951.77,8908.32,990.154,307.663,8598.83,5466.15,9275.41,6703.04,3394.81,2273.86
236.15,5874.14,786.376,5697.15,1932.33,403.975,6050.63,3921.32,6519.17,4363.2,6323.46,4761.04,4953.16,8909.73,991.543,309.032,8600.23,5467.54,9276.8,6704.43,3396.2,2275.26
236.2,5875.52,787.775,5698.53,1933.73,405.364,6052.02,3922.72,6520.54,4364.59,6324.85,4762.43,4954.55,8911.14,992.932,310.402,8601.62,5468.92,9278.18,6705.82,3397.59,2276.65
236.25,5876.91,789.174,5699.92,1935.12,406.753,6053.41,3924.11,6521.92,4365.98,6326.23,4763.82,4955.94,8912.56,994.321,311.771,8603.02,5470.31,9279.57,6707.21,3398.98,2278.04
236.3,5878.29,790.572,5701.31,1936.51,408.142,6054.8,3925.5,6523.3,4367.38,6327.62,4765.22,4957.33,8913.97,995.71,313.14,8604.41,5471.7,9280.96,6708.6,3400.37,2279.43
236.35,5879.67,791.971,5702.7,1937.9,409.531,6056.19,3926.89,6524.68,4368.77,6329.01,4766.61,4958.72,8915.38,997.098,314.51,8605.81,5473.09,9282.35,6709.99,3401.76,2280.82
236.4,5881.05,793.37,5704.09,1939.29,410.92,6057.57,3928.28,6526.05,4370.16,6330.4,4768,4960.11,8916.79,998.487,315.879,8607.2,5474.48,9283.74,6711.38,3403.16,2282.22
236.45,5882.43,794.768,5705.48,1940.69,412.309,6058.96,3929.68,6527.43,4371.55,6331.79,4769.39,4961.5,8918.21,999.876,317.248,8608.6,5475.87,9285.13,6712.77,3404.55,2283.61
236.5,5883.81,796.167,5706.87,1942.08,413.698,6060.35,3931.07,6528.81,4372.94,6333.18,4770.78,4962.89,8919.62,1001.27,318.618,8609.99,5477.26,9286.52,6714.16,3405.94,2285
236.55,5885.19,797.566,5708.26,1943.47,415.086,6061.74,3932.46,6530.19,4374.33,6334.57,4772.17,4964.28,8921.03,1002.65,319.987,8611.39,5478.65,9287.91,6715.54,3407.33,2286.39
236.6,5886.57,798.964,5709.65,1944.86,416.475,6063.13,3933.85,6531.56,4375.72,6335.95,4773.56,4965.67,8922.45,1004.04,321.357,8612.79,5480.04,9289.29,6716.93,3408.72,2287.78
236.65,5887.95,800.363,5711.03,1946.25,417.864,6064.52,3935.24,6532.94,4377.11,6337.34,4774.95,4967.06,8923.86,1005.43,322.726,8614.18,5481.43,9290.68,6718.32,3410.12,2289.17
236.7,5889.34,801.762,5712.42,1947.64,419.253,6065.91,3936.63,6534.32,4378.51,6338.73,4776.35,4968.45,8925.27,1006.82,324.095,8615.58,5482.81,9292.07,6719.71,3411.51,2290.57
236.75,5890.72,803.16,5713.81,1949.04,420.642,6067.3,3938.03,6535.7,4379.9,6340.12,4777.74,4969.85,8926.68,1008.21,325.465,8616.97,5484.2,9293.46,6721.1,3412.9,2291.96
236.8,5892.1,804.559,5715.2,1950.43,422.031,6068.69,3939.42,6537.07,4381.29,6341.51,4779.13,4971.24,8928.1,1009.6,326.834,8618.37,5485.59,9294.85,6722.49,3414.29,2293.35
236.85,5893.48,805.958,5716.59,1951.82,423.42,6070.08,3940.81,6538.45,4382.68,6342.9,4780.52,4972.63,8929.51,1010.99,328.204,8619.76,5486.98,9296.24,6723.88,3415.68,2294.74
236.9,5894.86,807.357,5717.98,1953.21,424.809,6071.47,3942.2,6539.83,4384.07,6344.29,4781.91,4974.02,8930.92,1012.38,329.573,8621.16,5488.37,9297.63,6725.27,3417.07,2296.13
236.95,5896.24,808.755,5719.37,1954.6,426.198,6072.86,3943.59,6541.21,4385.46,6345.67,4783.3,4975.41,8932.34,1013.77,330.943,8622.55,5489.76,9299.02,6726.66,3418.47,2297.53
237,5897.62,810.154,5720.76,1956,427.586,6074.25,3944.98,6542.58,4386.85,6347.06,4784.69,4976.8,8933.75,1015.15,332.312,8623.95,5491.15,9300.4,6728.04,3419.86,2298.92
237.05,5899,811.553,5722.15,1957.39,428.975,6075.64,3946.38,6543.96,4388.24,6348.45,4786.08,4978.19,8935.16,1016.54,333.681,8625.34,5492.54,9301.79,6729.43,3421.25,2300.31
237.1,5900.39,812.951,5723.53,1958.78,430.364,6077.03,3947.77,6545.34,4389.64,6349.84,4787.47,4979.58,8936.58,1017.93,335.051,8626.74,5493.93,9303.18,6730.82,3422.64,2301.7
237.15,5901.77,814.35,5724.92,1960.17,431.753,6078.42,3949.16,6546.72,4391.03,6351.23,4788.87,4980.97,8937.99,1019.32,336.42,8628.13,5495.32,9304.57,6732.21,3424.03,2303.09
237.2,5903.15,815.749,5726.31,1961.56,433.142,6079.81,3950.55,6548.09,4392.42,6352.62,4790.26,4982.36,8939.4,1020.71,337.79,8629.53,5496.7,9305.96,6733.6,3425.42,2304.48
237.25,5904.53,817.147,5727.7,1962.96,434.531,6081.2,3951.94,6549.47,4393.81,6354.01,4791.65,4983.75,8940.81,1022.1,339.159,8630.92,5498.09,9307.35,6734.99,3426.82,2305.88
237.3,5905.91,818.546,5729.09,1964.35,435.92,6082.59,3953.33,6550.85,4395.2,6355.4,4793.04,4985.14,8942.23,1023.49,340.529,8632.32,5499.48,9308.74,6736.38,3428.21,2307.27
237.35,5907.29,819.945,5730.48,1965.74,437.309,6083.98,3954.73,6552.23,4396.59,6356.78,4794.43,4986.53,8943.64,1024.88,341.898,8633.71,5500.87,9310.13,6737.77,3429.6,2308.66
237.4,5908.67,821.343,5731.87,1967.13,438.698,6085.37,3956.12,6553.6,4397.98,6358.17,4795.82,4987.92,8945.05,1026.27,343.268,8635.11,5502.26,9311.52,6739.16,3430.99,2310.05
237.45,5910.05,822.742,5733.26,1968.52,440.086,6086.76,3957.51,6554.98,4399.37,6359.56,4797.21,4989.31,8946.47,1027.65,344.637,8636.5,5503.65,9312.9,6740.54,3432.38,2311.44
237.5,5911.44,824.141,5734.65,1969.91,441.475,6088.15,3958.9,6556.36,4400.76,6360.95,4798.6,4990.7,8947.88,1029.04,346.006,8637.9,5505.04,9314.29,6741.93,3433.77,2312.83
237.55,5912.82,825.539,5736.03,1971.31,442.864,6089.54,3960.29,6557.74,4402.16,6362.34,4799.99,4992.1,8949.29,1030.43,347.376,8639.29,5506.43,9315.68,6743.32,3435.17,2314.23
237.6,5914.2,826.938,5737.42,1972.7,444.253,6090.93,3961.68,6559.12,4403.55,6363.73,4801.39,4993.49,8950.7,1031.82,348.745,8640.69,5507.82,9317.07,6744.71,3436.56,2315.62
237.65,5915.58,828.337,5738.81,1974.09,445.642,6092.32,3963.08,6560.49,4404.94,6365.12,4802.78,4994.88,8952.12,1033.21,350.115,8642.09,5509.2,9318.46,6746.1,3437.95,2317.01
237.7,5916.96,829.736,5740.2,1975.48,447.031,6093.71,3964.47,6561.87,4406.33,6366.5,4804.17,4996.27,8953.53,1034.6,351.484,8643.48,5510.59,9319.85,6747.49,3439.34,2318.4
237.75,5918.34,831.134,5741.59,1976.87,448.42,6095.1,3965.86,6563.25,4407.72,6367.89,4805.56,4997.66,8954.94,1035.99,352.854,8644.88,5511.98,9321.24,6748.88,3440.73,2319.79
237.8,5919.72,832.533,5742.98,1978.27,449.809,6096.49,3967.25,6564.63,4409.11,6369.28,4806.95,4999.05,8956.36,1037.38,354.223,8646.27,5513.37,9322.63,6750.27,3442.13,2321.19
237.85,5921.1,833.932,5744.37,1979.66,451.198,6097.87,3968.64,6566,4410.5,6370.67,4808.34,5000.44,8957.77,1038.77,355.593,8647.67,5514.76,9324.01,6751.66,3443.52,2322.58
237.9,5922.48,835.33,5745.76,1981.05,452.586,6099.26,3970.03,6567.38,4411.89,6372.06,4809.73,5001.83,8959.18,1040.15,356.962,8649.06,5516.15,9325.4,6753.04,3444.91,2323.97
237.95,5923.87,836.729,5747.15,1982.44,453.975,6100.65,3971.43,6568.76,4413.29,6373.45,4811.12,5003.22,8960.59,1041.54,358.332,8650.46,5517.54,9326.79,6754.43,3446.3,2325.36
238,5925.25,838.128,5748.53,1983.83,455.364,6102.04,3972.82,6570.14,4414.68,6374.84,4812.52,5004.61,8962.01,1042.93,359.701,8651.85,5518.93,9328.18,6755.82,3447.69,2326.75
238.05,5926.63,839.526,5749.92,1985.22,456.753,6103.43,3974.21,6571.51,4416.07,6376.22,4813.91,5006,8963.42,1044.32,361.071,8653.25,5520.32,9329.57,6757.21,3449.08,2328.14
238.1,5928.01,840.925,5751.31,1986.62,458.142,6104.82,3975.6,6572.89,4417.46,6377.61,4815.3,5007.39,8964.83,1045.71,362.44,8654.64,5521.71,9330.96,6758.6,3450.48,2329.54
238.15,5929.39,842.324,5752.7,1988.01,459.531,6106.21,3976.99,6574.27,4418.85,6379,4816.69,5008.78,8966.25,1047.1,363.81,8656.04,5523.09,9332.35,6759.99,3451.87,2330.93
238.2,5930.77,843.722,5754.09,1989.4,460.92,6107.6,3978.38,6575.65,4420.24,6380.39,4818.08,5010.17,8967.66,1048.49,365.179,8657.43,5524.48,9333.74,6761.38,3453.26,2332.32
238.25,5932.15,845.121,5755.48,1990.79,462.309,6108.99,3979.78,6577.02,4421.63,6381.78,4819.47,5011.56,8969.07,1049.88,366.549,8658.83,5525.87,9335.13,6762.77,3454.65,2333.71
238.3,5933.53,846.52,5756.87,1992.18,463.698,6110.38,3981.17,6578.4,4423.02,6383.17,4820.86,5012.95,8970.49,1051.27,367.918,8660.22,5527.26,9336.51,6764.16,3456.04,2335.1
238.35,5934.92,847.919,5758.26,1993.58,465.086,6111.77,3982.56,6579.78,4424.41,6384.56,4822.25,5014.35,8971.9,1052.65,369.288,8661.62,5528.65,9337.9,6765.54,3457.43,2336.49
238.4,5936.3,849.317,5759.65,1994.97,466.475,6113.16,3983.95,6581.16,4425.81,6385.95,4823.64,5015.74,8973.31,1054.04,370.657,8663.01,5530.04,9339.29,6766.93,3458.83,2337.89
238.45,5937.68,850.716,5761.03,1996.36,467.864,6114.55,3985.34,6582.53,4427.2,6387.33,4825.04,5017.13,8974.72,1055.43,372.027,8664.41,5531.43,9340.68,6768.32,3460.22,2339.28
238.5,5939.06,852.115,5762.42,1997.75,469.253,6115.94,3986.73,6583.91,4428.59,6388.72,4826.43,5018.52,8976.14,1056.82,373.396,8665.8,5532.82,9342.07,6769.71,3461.61,2340.67
238.55,5940.44,853.513,5763.81,1999.14,470.642,6117.33,3988.13,6585.29,4429.98,6390.11,4827.82,5019.91,8977.55,1058.21,374.766,8667.2,5534.21,9343.46,6771.1,3463,2342.06
