time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19
252.7,7972.26,7733.94,4157.11,5644.02,2475.37,8844.07,9035.53,1389.62,5714.54,7504.71,9655.93,3122.26,7153.66,9393.16,3925.04,1962.04,9879.51,1504.66,5543.93
252.75,7973.65,7735.32,4158.5,5645.41,2476.76,8845.46,9036.92,1391.01,5715.93,7506.1,9657.32,3123.65,7155.05,9394.54,3926.42,1963.44,9880.9,1506.05,5545.3
252.8,7975.04,7736.71,4159.89,5646.8,2478.15,8846.85,9038.31,1392.4,5717.33,7507.49,9658.72,3125.05,7156.44,9395.93,3927.81,1964.84,9882.28,1507.44,5546.67
252.85,7976.43,7738.09,4161.27,5648.19,2479.54,8848.24,9039.7,1393.79,5718.72,7508.89,9660.11,3126.44,7157.83,9397.32,3929.19,1966.24,9883.67,1508.83,5548.04
252.9,7977.82,7739.47,4162.66,5649.58,2480.93,8849.63,9041.09,1395.18,5720.11,7510.28,9661.5,3127.83,7159.22,9398.71,3930.57,1967.64,9885.06,1510.22,5549.41
252.95,7979.21,7740.86,4164.05,5650.96,2482.32,8851.02,9042.48,1396.57,5721.51,7511.67,9662.9,3129.22,7160.61,9400.1,3931.95,1969.03,9886.45,1511.6,5550.78
253,7980.6,7742.24,4165.44,5652.35,2483.71,8852.41,9043.87,1397.96,5722.9,7513.06,9664.29,3130.61,7162,9401.49,3933.33,1970.43,9887.84,1512.99,5552.15
253.05,7981.99,7743.62,4166.83,5653.74,2485.09,8853.8,9045.26,1399.35,5724.29,7514.45,9665.69,3132,7163.39,9402.88,3934.72,1971.83,9889.23,1514.38,5553.52
253.1,7983.38,7745,4168.22,5655.13,2486.48,8855.19,9046.65,1400.74,5725.69,7515.84,9667.08,3133.39,7164.78,9404.27,3936.1,1973.23,9890.62,1515.77,5554.89
253.15,7984.77,7746.39,4169.61,5656.52,2487.87,8856.58,9048.04,1402.13,5727.08,7517.24,9668.47,3134.78,7166.17,9405.66,3937.48,1974.63,9892.01,1517.16,5556.26
253.2,7986.16,7747.77,4171,5657.9,2489.26,8857.97,9049.43,1403.52,5728.47,7518.63,9669.87,3136.17,7167.56,9407.04,3938.86,1976.03,9893.4,1518.55,5557.63
253.25,7987.55,7749.15,4172.38,5659.29,2490.65,8859.36,9050.82,1404.91,5729.87,7520.02,9671.26,3137.56,7168.94,9408.43,3940.24,1977.43,9894.78,1519.94,5559
253.3,7988.94,7750.53,4173.77,5660.68,2492.04,8860.75,9052.21,1406.3,5731.26,7521.41,9672.65,3138.95,7170.33,9409.82,3941.62,1978.83,9896.17,1521.33,5560.37
253.35,7990.33,7751.92,4175.16,5662.07,2493.43,8862.14,9053.59,1407.69,5732.65,7522.8,9674.05,3140.34,7171.72,9411.21,3943.01,1980.23,9897.56,1522.72,5561.74
253.4,7991.72,7753.3,4176.55,5663.46,2494.82,8863.53,9054.98,1409.08,5734.05,7524.2,9675.44,3141.73,7173.11,9412.6,3944.39,1981.63,9898.95,1524.1,5563.11
253.45,7993.11,7754.68,4177.94,5664.84,2496.21,8864.92,9056.37,1410.47,5735.44,7525.59,9676.84,3143.12,7174.5,9413.99,3945.77,1983.03,9900.34,1525.49,5564.48
253.5,7994.5,7756.07,4179.33,5666.23,2497.59,8866.31,9057.76,1411.86,5736.83,7526.98,9678.23,3144.52,7175.89,9415.38,3947.15,1984.43,9901.73,1526.88,5565.85
253.55,7995.89,7757.45,4180.72,5667.62,2498.98,8867.7,9059.15,1413.25,5738.23,7528.37,9679.62,3145.91,7177.28,9416.77,3948.53,1985.83,9903.12,1528.27,5567.22
253.6,7997.28,7758.83,4182.11,5669.01,2500.37,8869.09,9060.54,1414.65,5739.62,7529.76,9681.02,3147.3,7178.67,9418.16,3949.92,1987.22,9904.51,1529.66,5568.59
253.65,7998.67,7760.21,4183.5,5670.4,2501.76,8870.48,9061.93,1416.04,5741.01,7531.15,9682.41,3148.69,7180.06,9419.54,3951.3,1988.62,9905.9,1531.05,5569.96
253.7,8000.06,7761.6,4184.88,5671.79,2503.15,8871.87,9063.32,1417.43,5742.41,7532.55,9683.81,3150.08,7181.45,9420.93,3952.68,1990.02,9907.28,1532.44,5571.33
253.75,8001.45,7762.98,4186.27,5673.17,2504.54,8873.26,9064.71,1418.82,5743.8,7533.94,9685.2,3151.47,7182.84,9422.32,3954.06,1991.42,9908.67,1533.83,5572.71
253.8,8002.84,7764.36,4187.66,5674.56,2505.93,8874.65,9066.1,1420.21,5745.19,7535.33,9686.59,3152.86,7184.23,9423.71,3955.44,1992.82,9910.06,1535.22,5574.08
253.85,8004.23,7765.74,4189.05,5675.95,2507.32,8876.04,9067.49,1421.6,5746.59,7536.72,9687.99,3154.25,7185.62,9425.1,3956.82,1994.22,9911.45,1536.6,5575.45
253.9,8005.62,7767.13,4190.44,5677.34,2508.71,8877.43,9068.88,1422.99,5747.98,7538.11,9689.38,3155.64,7187.01,9426.49,3958.21,1995.62,9912.84,1537.99,5576.82
253.95,8007.01,7768.51,4191.83,5678.73,2510.09,8878.82,9070.27,1424.38,5749.37,7539.51,9690.78,3157.03,7188.4,9427.88,3959.59,1997.02,9914.23,1539.38,5578.19
254,8008.4,7769.89,4193.22,5680.11,2511.48,8880.21,9071.66,1425.77,5750.77,7540.9,9692.17,3158.42,7189.79,9429.27,3960.97,1998.42,9915.62,1540.77,5579.56
254.05,8009.79,7771.27,4194.61,5681.5,2512.87,8881.6,9073.05,1427.16,5752.16,7542.29,9693.56,3159.81,7191.18,9430.66,3962.35,1999.82,9917.01,1542.16,5580.93
254.1,8011.18,7772.66,4195.99,5682.89,2514.26,8882.99,9074.44,1428.55,5753.55,7543.68,9694.96,3161.2,7192.56,9432.04,3963.73,2001.22,9918.4,1543.55,5582.3
254.15,8012.57,7774.04,4197.38,5684.28,2515.65,8884.39,9075.83,1429.94,5754.95,7545.07,9696.35,3162.59,7193.95,9433.43,3965.11,2002.62,9919.78,1544.94,5583.67
254.2,8013.96,7775.42,4198.77,5685.67,2517.04,8885.78,9077.22,1431.33,5756.34,7546.46,9697.75,3163.98,7195.34,9434.82,3966.5,2004.02,9921.17,1546.33,5585.04
254.25,8015.35,7776.81,4200.16,5687.05,2518.43,8887.17,9078.61,1432.72,5757.73,7547.86,9699.14,3165.38,7196.73,9436.21,3967.88,2005.42,9922.56,1547.72,5586.41
254.3,8016.74,7778.19,4201.55,5688.44,2519.82,8888.56,9080,1434.11,5759.13,7549.25,9700.53,3166.77,7198.12,9437.6,3969.26,2006.81,9923.95,1549.1,5587.78
254.35,8018.13,7779.57,4202.94,5689.83,2521.21,8889.95,9081.39,1435.5,5760.52,7550.64,9701.93,3168.16,7199.51,9438.99,3970.64,2008.21,9925.34,1550.49,5589.15
254.4,8019.52,7780.95,4204.33,5691.22,2522.59,8891.34,9082.78,1436.89,5761.91,7552.03,9703.32,3169.55,7200.9,9440.38,3972.02,2009.61,9926.73,1551.88,5590.52
254.45,8020.91,7782.34,4205.72,5692.61,2523.98,8892.73,9084.17,1438.28,5763.31,7553.42,9704.72,3170.94,7202.29,9441.77,3973.41,2011.01,9928.12,1553.27,5591.89
254.5,8022.31,7783.72,4207.1,5694,2525.37,8894.12,9085.56,1439.67,5764.7,7554.82,9706.11,3172.33,7203.68,9443.16,3974.79,2012.41,9929.51,1554.66,5593.26
254.55,8023.7,7785.1,4208.49,5695.38,2526.76,8895.51,9086.95,1441.07,5766.09,7556.21,9707.5,3173.72,7205.07,9444.54,3976.17,2013.81,9930.9,1556.05,5594.63
254.6,8025.09,7786.48,4209.88,5696.77,2528.15,8896.9,9088.34,1442.46,5767.49,7557.6,9708.9,3175.11,7206.46,9445.93,3977.55,2015.21,9932.28,1557.44,5596
254.65,8026.48,7787.87,4211.27,5698.16,2529.54,8898.29,9089.73,1443.85,5768.88,7558.99,9710.29,3176.5,7207.85,9447.32,3978.93,2016.61,9933.67,1558.83,5597.37
254.7,8027.87,7789.25,4212.66,5699.55,2530.93,8899.68,9091.12,1445.24,5770.27,7560.38,9711.69,3177.89,7209.24,9448.71,3980.31,2018.01,9935.06,1560.22,5598.74
254.75,8029.26,7790.63,4214.05,5700.94,2532.32,8901.07,9092.51,1446.63,5771.67,7561.77,9713.08,3179.28,7210.63,9450.1,3981.7,2019.41,9936.45,1561.6,5600.11
254.8,8030.65,7792.02,4215.44,5702.32,2533.71,8902.46,9093.9,1448.02,5773.06,7563.17,9714.47,3180.67,7212.02,9451.49,3983.08,2020.81,9937.84,1562.99,5601.48
254.85,8032.04,7793.4,4216.83,5703.71,2535.09,8903.85,9095.29,1449.41,5774.45,7564.56,9715.87,3182.06,7213.41,9452.88,3984.46,2022.21,9939.23,1564.38,5602.85
254.9,8033.43,7794.78,4218.22,5705.1,2536.48,8905.24,9096.68,1450.8,5775.85,7565.95,9717.26,3183.45,7214.8,9454.27,3985.84,2023.61,9940.62,1565.77,5604.22
254.95,8034.82,7796.16,4219.6,5706.49,2537.87,8906.63,9098.07,1452.19,5777.24,7567.34,9718.66,3184.85,7216.18,9455.66,3987.22,2025,9942.01,1567.16,5605.6
255,8036.21,7797.55,4220.99,5707.88,2539.26,8908.02,9099.46,1453.58,5778.63,7568.73,9720.05,3186.24,7217.57,9457.04,3988.61,2026.4,9943.4,1568.55,5606.97
255.05,8037.6,7798.93,4222.38,5709.26,2540.65,8909.41,9100.85,1454.97,5780.03,7570.13,9721.44,3187.63,7218.96,9458.43,3989.99,2027.8,9944.78,1569.94,5608.34
255.1,8038.99,7800.31,4223.77,5710.65,2542.04,8910.8,9102.23,1456.36,5781.42,7571.52,9722.84,3189.02,7220.35,9459.82,3991.37,2029.2,9946.17,1571.33,5609.71
255.15,8040.38,7801.69,4225.16,5712.04,2543.43,8912.19,9103.62,1457.75,5782.81,7572.91,9724.23,3190.41,7221.74,9461.21,3992.75,2030.6,9947.56,1572.72,5611.08
255.2,8041.77,7803.08,4226.55,5713.43,2544.82,8913.58,9105.01,1459.14,5784.21,7574.3,9725.63,3191.8,7223.13,9462.6,3994.13,2032,9948.95,1574.1,5612.45
255.25,8043.16,7804.46,4227.94,5714.82,2546.21,8914.97,9106.4,1460.53,5785.6,7575.69,9727.02,3193.19,7224.52,9463.99,3995.51,2033.4,9950.34,1575.49,5613.82
255.3,8044.55,7805.84,4229.33,5716.21,2547.59,8916.36,9107.79,1461.92,5786.99,7577.08,9728.41,3194.58,7225.91,9465.38,3996.9,2034.8,9951.73,1576.88,5615.19
255.35,8045.94,7807.23,4230.71,5717.59,2548.98,8917.75,9109.18,1463.31,5788.39,7578.48,9729.81,3195.97,7227.3,9466.77,3998.28,2036.2,9953.12,1578.27,5616.56
255.4,8047.33,7808.61,4232.1,5718.98,2550.37,8919.14,9110.57,1464.7,5789.78,7579.87,9731.2,3197.36,7228.69,9468.16,3999.66,2037.6,9954.51,1579.66,5617.93
255.45,8048.72,7809.99,4233.49,5720.37,2551.76,8920.53,9111.96,1466.1,5791.17,7581.26,9732.6,3198.75,7230.08,9469.54,4001.04,2039,9955.9,1581.05,5619.3
255.5,8050.11,7811.37,4234.88,5721.76,2553.15,8921.92,9113.35,1467.49,5792.57,7582.65,9733.99,3200.14,7231.47,9470.93,4002.42,2040.4,9957.28,1582.44,5620.67
255.55,8051.5,7812.76,4236.27,5723.15,2554.54,8923.31,9114.74,1468.88,5793.96,7584.04,9735.38,3201.53,7232.86,9472.32,4003.81,2041.8,9958.67,1583.83,5622.04
255.6,8052.89,7814.14,4237.66,5724.53,2555.93,8924.7,9116.13,1470.27,5795.35,7585.44,9736.78,3202.92,7234.25,9473.71,4005.19,2043.2,9960.06,1585.22,5623.41
255.65,8054.28,7815.52,4239.05,5725.92,2557.32,8926.09,9117.52,1471.66,5796.75,7586.83,9738.17,3204.31,7235.64,9475.1,4006.57,2044.59,9961.45,1586.6,5624.78
255.7,8055.67,7816.9,4240.44,5727.31,2558.71,8927.48,9118.91,1473.05,5798.14,7588.22,9739.57,3205.71,7237.03,9476.49,4007.95,2045.99,9962.84,1587.99,5626.15
255.75,8057.06,7818.29,4241.82,5728.7,2560.09,8928.87,9120.3,1474.44,5799.53,7589.61,9740.96,3207.1,7238.42,9477.88,4009.33,2047.39,9964.23,1589.38,5627.52
255.8,8058.45,7819.67,4243.21,5730.09,2561.48,8930.26,9121.69,1475.83,5800.93,7591,9742.35,3208.49,7239.8,9479.27,4010.71,2048.79,9965.62,1590.77,5628.89
255.85,8059.84,7821.05,4244.6,5731.47,2562.87,8931.65,9123.08,1477.22,5802.32,7592.39,9743.75,3209.88,7241.19,9480.66,4012.1,2050.19,9967.01,1592.16,5630.26
255.9,8061.23,7822.44,4245.99,5732.86,2564.26,8933.04,9124.47,1478.61,5803.71,7593.79,9745.14,3211.27,7242.58,9482.04,4013.48,2051.59,9968.4,1593.55,5631.63
255.95,8062.62,7823.82,4247.38,5734.25,2565.65,8934.43,9125.86,1480,5805.11,7595.18,9746.54,3212.66,7243.97,9483.43,4014.86,2052.99,9969.78,1594.94,5633
256,8064.01,7825.2,4248.77,5735.64,2567.04,8935.82,9127.25,1481.39,5806.5,7596.57,9747.93,3214.05,7245.36,9484.82,4016.24,2054.39,9971.17,1596.33,5634.38
256.05,8065.4,7826.58,4250.16,5737.03,2568.43,8937.21,9128.64,1482.78,5807.89,7597.96,9749.32,3215.44,7246.75,9486.21,4017.62,2055.79,9972.56,1597.72,5635.75
256.1,8066.79,7827.97,4251.55,5738.42,2569.82,8938.6,9130.03,1484.17,5809.29,7599.35,9750.72,3216.83,7248.14,9487.6,4019.01,2057.19,9973.95,1599.1,5637.12
256.15,8068.18,7829.35,4252.94,5739.8,2571.21,8939.99,9131.42,1485.56,5810.68,7600.75,9752.11,3218.22,7249.53,9488.99,4020.39,2058.59,9975.34,1600.49,5638.49
256.2,8069.57,7830.73,4254.32,5741.19,2572.59,8941.38,9132.81,1486.95,5812.07,7602.14,9753.51,3219.61,7250.92,9490.38,4021.77,2059.99,9976.73,1601.88,5639.86
256.25,8070.96,7832.11,4255.71,5742.58,2573.98,8942.78,9134.2,1488.34,5813.47,7603.53,9754.9,3221,7252.31,9491.77,4023.15,2061.39,9978.12,1603.27,5641.23
256.3,8072.35,7833.5,4257.1,5743.97,2575.37,8944.17,9135.59,1489.73,5814.86,7604.92,9756.29,3222.39,7253.7,9493.16,4024.53,2062.78,9979.51,1604.66,5642.6
256.35,8073.75,7834.88,4258.49,5745.36,2576.76,8945.56,9136.98,1491.13,5816.25,7606.31,9757.69,3223.78,7255.09,9494.54,4025.91,2064.18,9980.9,1606.05,5643.97
256.4,8075.14,7836.26,4259.88,5746.74,2578.15,8946.95,9138.37,1492.52,5817.65,7607.7,9759.08,3225.18,7256.48,9495.93,4027.3,2065.58,9982.28,1607.44,5645.34
256.45,8076.53,7837.64,4261.27,5748.13,2579.54,8948.34,9139.76,1493.91,5819.04,7609.1,9760.48,3226.57,7257.87,9497.32,4028.68,2066.98,9983.67,1608.83,5646.71
256.5,8077.92,7839.03,4262.66,5749.52,2580.93,8949.73,9141.15,1495.3,5820.43,7610.49,9761.87,3227.96,7259.26,9498.71,4030.06,2068.38,9985.06,1610.22,5648.08
256.55,8079.31,7840.41,4264.05,5750.91,2582.32,8951.12,9142.54,1496.69,5821.83,7611.88,9763.26,3229.35,7260.65,9500.1,4031.44,2069.78,9986.45,1611.6,5649.45
256.6,8080.7,7841.79,4265.43,5752.3,2583.71,8952.51,9143.93,1498.08,5823.22,7613.27,9764.66,3230.74,7262.04,9501.49,4032.82,2071.18,9987.84,1612.99,5650.82
256.65,8082.09,7843.18,4266.82,5753.68,2585.09,8953.9,9145.32,1499.47,5824.61,7614.66,9766.05,3232.13,7263.42,9502.88,4034.21,2072.58,9989.23,1614.38,5652.19
256.7,8083.48,7844.56,4268.21,5755.07,2586.48,8955.29,9146.71,1500.86,5826.01,7616.06,9767.45,3233.52,7264.81,9504.27,4035.59,2073.98,9990.62,1615.77,5653.56
256.75,8084.87,7845.94,4269.6,5756.46,2587.87,8956.68,9148.1,1502.25,5827.4,7617.45,9768.84,3234.91,7266.2,9505.66,4036.97,2075.38,9992.01,1617.16,5654.93
256.8,8086.26,7847.32,4270.99,5757.85,2589.26,8958.07,9149.49,1503.64,5828.79,7618.84,9770.23,3236.3,7267.59,9507.04,4038.35,2076.78,9993.4,1618.55,5656.3
256.85,8087.65,7848.71,4272.38,5759.24,2590.65,8959.46,9150.88,1505.03,5830.19,7620.23,9771.63,3237.69,7268.98,9508.43,4039.73,2078.18,9994.78,1619.94,5657.67
256.9,8089.04,7850.09,4273.77,5760.63,2592.04,8960.85,9152.26,1506.42,5831.58,7621.62,9773.02,3239.08,7270.37,9509.82,4041.11,2079.58,9996.17,1621.33,5659.04
256.95,8090.43,7851.47,4275.16,5762.01,2593.43,8962.24,9153.65,1507.81,5832.97,7623.01,9774.42,3240.47,7271.76,9511.21,4042.5,2080.98,9997.56,1622.72,5660.42
257,8091.82,7852.85,4276.54,5763.4,2594.82,8963.63,9155.04,1509.2,5834.37,7624.41,9775.81,3241.86,7273.15,9512.6,4043.88,2082.37,9998.95,1624.1,5661.79
257.05,8093.21,7854.24,4277.93,5764.79,2596.21,8965.02,9156.43,1510.59,5835.76,7625.8,9777.2,3243.25,7274.54,9513.99,4045.26,2083.77,0.34006,1625.49,5663.16
257.1,8094.6,7855.62,4279.32,5766.18,2597.59,8966.41,9157.82,1511.98,5837.15,7627.19,9778.6,3244.65,7275.93,9515.38,4046.64,2085.17,1.72895,1626.88,5664.53
257.15,8095.99,7857,4280.71,5767.57,2598.98,8967.8,9159.21,1513.37,5838.55,7628.58,9779.99,3246.04,7277.32,9516.77,4048.02,2086.57,3.11784,1628.27,5665.9
257.2,8097.38,7858.39,4282.1,5768.95,2600.37,8969.19,9160.6,1514.76,5839.94,7629.97,9781.39,3247.43,7278.71,9518.16,4049.41,2087.97,4.50673,1629.66,5667.27
257.25,8098.77,7859.77,4283.49,5770.34,2601.76,8970.58,9161.99,1516.15,5841.33,7631.37,9782.78,3248.82,7280.1,9519.54,4050.79,2089.37,5.89562,1631.05,5668.64
257.3,8100.16,7861.15,4284.88,5771.73,2603.15,8971.97,9163.38,1517.55,5842.73,7632.76,9784.17,3250.21,7281.49,9520.93,4052.17,2090.77,7.2845,1632.44,5670.01
257.35,8101.55,7862.53,4286.27,5773.12,2604.54,8973.36,9164.77,1518.94,5844.12,7634.15,9785.57,3251.6,7282.88,9522.32,4053.55,2092.17,8.67339,1633.83,5671.38
257.4,8102.94,7863.92,4287.66,5774.51,2605.93,8974.75,9166.16,1520.33,5845.51,7635.54,9786.96,3252.99,7284.27,9523.71,4054.93,2093.57,10.0623,1635.22,5672.75
257.45,8104.33,7865.3,4289.04,5775.89,2607.32,8976.14,9167.55,1521.72,5846.91,7636.93,9788.36,3254.38,7285.66,9525.1,4056.31,2094.97,11.4512,1636.6,5674.12
257.5,8105.72,7866.68,4290.43,5777.28,2608.71,8977.53,9168.94,1523.11,5848.3,7638.32,9789.75,3255.77,7287.04,9526.49,4057.7,2096.37,12.8401,1637.99,5675.49
257.55,8107.11,7868.06,4291.82,5778.67,2610.09,8978.92,9170.33,1524.5,5849.69,7639.72,9791.14,3257.16,7288.43,9527.88,4059.08,2097.77,14.2289,1639.38,5676.86
257.6,8108.5,7869.45,4293.21,5780.06,2611.48,8980.31,9171.72,1525.89,5851.09,7641.11,9792.54,3258.55,7289.82,9529.27,4060.46,2099.17,15.6178,1640.77,5678.23
257.65,8109.89,7870.83,4294.6,5781.45,2612.87,8981.7,9173.11,1527.28,5852.48,7642.5,9793.93,3259.94,7291.21,9530.66,4061.84,2100.57,17.0067,1642.16,5679.6
257.7,8111.28,7872.21,4295.99,5782.84,2614.26,8983.09,9174.5,1528.67,5853.87,7643.89,9795.33,3261.33,7292.6,9532.04,4063.22,2101.96,18.3956,1643.55,5680.97
257.75,8112.67,7873.6,4297.38,5784.22,2615.65,8984.48,9175.89,1530.06,5855.27,7645.28,9796.72,3262.72,7293.99,9533.43,4064.61,2103.36,19.7845,1644.94,5682.34
257.8,8114.06,7874.98,4298.77,5785.61,2617.04,8985.87,9177.28,1531.45,5856.66,7646.68,9798.11,3264.11,7295.38,9534.82,4065.99,2104.76,21.1734,1646.33,5683.71
257.85,8115.45,7876.36,4300.15,5787,2618.43,8987.26,9178.67,1532.84,5858.05,7648.07,9799.51,3265.51,7296.77,9536.21,4067.37,2106.16,22.5623,1647.72,5685.09
257.9,8116.84,7877.74,4301.54,5788.39,2619.82,8988.65,9180.06,1534.23,5859.45,7649.46,9800.9,3266.9,7298.16,9537.6,4068.75,2107.56,23.9512,1649.1,5686.46
257.95,8118.23,7879.13,4302.93,5789.78,2621.21,8990.04,9181.45,1535.62,5860.84,7650.85,9802.3,3268.29,7299.55,9538.99,4070.13,2108.96,25.3401,1650.49,5687.83
258,8119.62,7880.51,4304.32,5791.16,2622.59,8991.43,9182.84,1537.01,5862.23,7652.24,9803.69,3269.68,7300.94,9540.38,4071.52,2110.36,26.729,1651.88,5689.2
258.05,8121.01,7881.89,4305.71,5792.55,2623.98,8992.82,9184.23,1538.4,5863.63,7653.63,9805.08,3271.07,7302.33,9541.77,4072.9,2111.76,28.1178,1653.27,5690.57
258.1,8122.41,7883.28,4307.1,5793.94,2625.37,8994.21,9185.62,1539.79,5865.02,7655.03,9806.48,3272.46,7303.72,9543.16,4074.28,2113.16,29.5067,1654.66,5691.94
258.15,8123.8,7884.66,4308.49,5795.33,2626.76,8995.6,9187.01,1541.18,5866.41,7656.42,9807.87,3273.85,7305.11,9544.54,4075.66,2114.56,30.8956,1656.05,5693.31
258.2,8125.19,7886.04,4309.88,5796.72,2628.15,8996.99,9188.4,1542.58,5867.81,7657.81,9809.26,3275.24,7306.5,9545.93,4077.04,2115.96,32.2845,1657.44,5694.68
258.25,8126.58,7887.42,4311.26,5798.11,2629.54,8998.38,9189.79,1543.97,5869.2,7659.2,9810.66,3276.63,7307.89,9547.32,4078.42,2117.36,33.6734,1658.83,5696.05
258.3,8127.97,7888.81,4312.65,5799.49,2630.93,8999.78,9191.18,1545.36,5870.59,7660.59,9812.05,3278.02,7309.28,9548.71,4079.81,2118.76,35.0623,1660.22,5697.42
258.35,8129.36,7890.19,4314.04,5800.88,2632.32,9001.17,9192.57,1546.75,5871.99,7661.99,9813.45,3279.41,7310.66,9550.1,4081.19,2120.15,36.4512,1661.6,5698.79
258.4,8130.75,7891.57,4315.43,5802.27,2633.71,9002.56,9193.96,1548.14,5873.38,7663.38,9814.84,3280.8,7312.05,9551.49,4082.57,2121.55,37.8401,1662.99,5700.16
258.45,8132.14,7892.95,4316.82,5803.66,2635.09,9003.95,9195.35,1549.53,5874.77,7664.77,9816.23,3282.19,7313.44,9552.88,4083.95,2122.95,39.229,1664.38,5701.53
258.5,8133.53,7894.34,4318.21,5805.05,2636.48,9005.34,9196.74,1550.92,5876.17,7666.16,9817.63,3283.58,7314.83,9554.27,4085.33,2124.35,40.6178,1665.77,5702.9
258.55,8134.92,7895.72,4319.6,5806.43,2637.87,9006.73,9198.13,1552.31,5877.56,7667.55,9819.02,3284.98,7316.22,9555.66,4086.72,2125.75,42.0067,1667.16,5704.27
258.6,8136.31,7897.1,4320.99,5807.82,2639.26,9008.12,9199.52,1553.7,5878.95,7668.95,9820.42,3286.37,7317.61,9557.04,4088.1,2127.15,43.3956,1668.55,5705.64
258.65,8137.7,7898.49,4322.38,5809.21,2640.65,9009.51,9200.91,1555.09,5880.35,7670.34,9821.81,3287.76,7319,9558.43,4089.48,2128.55,44.7845,1669.94,5707.02
258.7,8139.09,7899.87,4323.76,5810.6,2642.04,9010.9,9202.3,1556.48,5881.74,7671.73,9823.2,3289.15,7320.39,9559.82,4090.86,2129.95,46.1734,1671.33,5708.39
258.75,8140.48,7901.25,4325.15,5811.99,2643.43,9012.29,9203.68,1557.87,5883.13,7673.12,9824.6,3290.54,7321.78,9561.21,4092.24,2131.35,47.5623,1672.72,5709.76
258.8,8141.87,7902.63,4326.54,5813.37,2644.82,9013.68,9205.07,1559.26,5884.53,7674.51,9825.99,3291.93,7323.17,9562.6,4093.62,2132.75,48.9512,1674.1,5711.13
258.85,8143.26,7904.02,4327.93,5814.76,2646.21,9015.07,9206.46,1560.65,5885.92,7675.9,9827.39,3293.32,7324.56,9563.99,4095.01,2134.15,50.3401,1675.49,5712.5
258.9,8144.65,7905.4,4329.32,5816.15,2647.59,9016.46,9207.85,1562.04,5887.31,7677.3,9828.78,3294.71,7325.95,9565.38,4096.39,2135.55,51.729,1676.88,5713.87
258.95,8146.04,7906.78,4330.71,5817.54,2648.98,9017.85,9209.24,1563.43,5888.71,7678.69,9830.17,3296.1,7327.34,9566.77,4097.77,2136.95,53.1178,1678.27,5715.24
259,8147.43,7908.16,4332.1,5818.93,2650.37,9019.24,9210.63,1564.82,5890.1,7680.08,9831.57,3297.49,7328.73,9568.16,4099.15,2138.35,54.5067,1679.66,5716.61
259.05,8148.82,7909.55,4333.49,5820.32,2651.76,9020.63,9212.02,1566.21,5891.49,7681.47,9832.96,3298.88,7330.12,9569.54,4100.53,2139.74,55.8956,1681.05,5717.98
259.1,8150.21,7910.93,4334.87,5821.7,2653.15,9022.02,9213.41,1567.6,5892.89,7682.86,9834.36,3300.27,7331.51,9570.93,4101.92,2141.14,57.2845,1682.44,5719.35
259.15,8151.6,7912.31,4336.26,5823.09,2654.54,9023.41,9214.8,1569,5894.28,7684.26,9835.75,3301.66,7332.9,9572.32,4103.3,2142.54,58.6734,1683.83,5720.72
259.2,8152.99,7913.7,4337.65,5824.48,2655.93,9024.8,9216.19,1570.39,5895.67,7685.65,9837.14,3303.05,7334.28,9573.71,4104.68,2143.94,60.0623,1685.22,5722.09
259.25,8154.38,7915.08,4339.04,5825.87,2657.32,9026.19,9217.58,1571.78,5897.07,7687.04,9838.54,3304.44,7335.67,9575.1,4106.06,2145.34,61.4512,1686.6,5723.46
259.3,8155.77,7916.46,4340.43,5827.26,2658.71,9027.58,9218.97,1573.17,5898.46,7688.43,9839.93,3305.84,7337.06,9576.49,4107.44,2146.74,62.8401,1687.99,5724.83
259.35,8157.16,7917.84,4341.82,5828.64,2660.09,9028.97,9220.36,1574.56,5899.85,7689.82,9841.33,3307.23,7338.45,9577.88,4108.83,2148.14,64.229,1689.38,5726.2
259.4,8158.55,7919.23,4343.21,5830.03,2661.48,9030.36,9221.75,1575.95,5901.25,7691.21,9842.72,3308.62,7339.84,9579.27,4110.21,2149.54,65.6178,1690.77,5727.58
259.45,8159.94,7920.61,4344.6,5831.42,2662.87,9031.75,9223.14,1577.34,5902.64,7692.61,9844.11,3310.01,7341.23,9580.66,4111.59,2150.94,67.0067,1692.16,5728.95
259.5,8161.33,7921.99,4345.98,5832.81,2664.26,9033.14,9224.53,1578.73,5904.03,7694,9845.51,3311.4,7342.62,9582.04,4112.97,2152.34,68.3956,1693.55,5730.32
259.55,8162.72,7923.37,4347.37,5834.2,2665.65,9034.53,9225.92,1580.12,5905.43,7695.39,9846.9,3312.79,7344.01,9583.43,4114.35,2153.74,69.7845,1694.94,5731.69
259.6,8164.11,7924.76,4348.76,5835.58,2667.04,9035.92,9227.31,1581.51,5906.82,7696.78,9848.3,3314.18,7345.4,9584.82,4115.73,2155.14,71.1734,1696.33,5733.06
259.65,8165.5,7926.14,4350.15,5836.97,2668.43,9037.31,9228.7,1582.9,5908.21,7698.17,9849.69,3315.57,7346.79,9586.21,4117.12,2156.54,72.5623,1697.72,5734.43
259.7,8166.89,7927.52,4351.54,5838.36,2669.82,9038.7,9230.09,1584.29,5909.61,7699.57,9851.08,3316.96,7348.18,9587.6,4118.5,2157.94,73.9512,1699.1,5735.8
