time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15
173.25,7973.86,6219.38,4029.49,9633.81,880.009,1681.55,6131.6,2952.21,7127.27,5416.32,8187.93,8.34565,1763.65,3788.41,1169.09
173.3,7975.24,6220.77,4030.88,9635.2,881.402,1682.94,6132.99,2953.6,7128.65,5417.73,8189.31,9.74733,1765.04,3789.82,1170.48
173.35,7976.62,6222.17,4032.27,9636.58,882.795,1684.34,6134.39,2954.99,7130.04,5419.15,8190.7,11.149,1766.43,3791.23,1171.88
173.4,7978,6223.57,4033.66,9637.96,884.188,1685.73,6135.78,2956.38,7131.43,5420.57,8192.09,12.5507,1767.82,3792.63,1173.27
173.45,7979.38,6224.96,4035.05,9639.34,885.581,1687.12,6137.17,2957.77,7132.82,5421.99,8193.48,13.9524,1769.21,3794.04,1174.66
173.5,7980.76,6226.36,4036.44,9640.73,886.974,1688.52,6138.57,2959.16,7134.21,5423.41,8194.87,15.3541,1770.59,3795.45,1176.05
173.55,7982.14,6227.75,4037.82,9642.11,888.368,1689.91,6139.96,2960.55,7135.6,5424.82,8196.26,16.7557,1771.98,3796.86,1177.45
173.6,7983.52,6229.15,4039.21,9643.49,889.761,1691.3,6141.35,2961.94,7136.99,5426.24,8197.64,18.1574,1773.37,3798.27,1178.84
173.65,7984.91,6230.54,4040.6,9644.87,891.154,1692.69,6142.75,2963.33,7138.37,5427.66,8199.03,19.5591,1774.76,3799.67,1180.23
173.7,7986.29,6231.94,4041.99,9646.26,892.547,1694.09,6144.14,2964.72,7139.76,5429.08,8200.42,20.9608,1776.15,3801.08,1181.63
173.75,7987.67,6233.34,4043.38,9647.64,893.94,1695.48,6145.53,2966.12,7141.15,5430.5,8201.81,22.3625,1777.54,3802.49,1183.02
173.8,7989.05,6234.73,4044.77,9649.02,895.333,1696.87,6146.92,2967.51,7142.54,5431.91,8203.2,23.7642,1778.93,3803.9,1184.41
173.85,7990.43,6236.13,4046.16,9650.41,896.726,1698.26,6148.32,2968.9,7143.93,5433.33,8204.59,25.1658,1780.32,3805.3,1185.8
173.9,7991.81,6237.52,4047.55,9651.79,898.119,1699.66,6149.71,2970.29,7145.32,5434.75,8205.98,26.5675,1781.71,3806.71,1187.2
173.95,7993.19,6238.92,4048.94,9653.17,899.512,1701.05,6151.1,2971.68,7146.71,5436.17,8207.36,27.9692,1783.09,3808.12,1188.59
174,7994.57,6240.31,4050.32,9654.55,900.905,1702.44,6152.5,2973.07,7148.09,5437.59,8208.75,29.3709,1784.48,3809.53,1189.98
174.05,7995.95,6241.71,4051.71,9655.94,902.298,1703.84,6153.89,2974.46,7149.48,5439,8210.14,30.7726,1785.87,3810.93,1191.38
174.1,7997.33,6243.11,4053.1,9657.32,903.692,1705.23,6155.28,2975.85,7150.87,5440.42,8211.53,32.1743,1787.26,3812.34,1192.77
174.15,7998.71,6244.5,4054.49,9658.7,905.085,1706.62,6156.68,2977.24,7152.26,5441.84,8212.92,33.5759,1788.65,3813.75,1194.16
174.2,8000.09,6245.9,4055.88,9660.08,906.478,1708.01,6158.07,2978.63,7153.65,5443.26,8214.31,34.9776,1790.04,3815.16,1195.55
174.25,8001.47,6247.29,4057.27,9661.47,907.871,1709.41,6159.46,2980.02,7155.04,5444.68,8215.69,36.3793,1791.43,3816.57,1196.95
174.3,8002.85,6248.69,4058.66,9662.85,909.264,1710.8,6160.85,2981.41,7156.42,5446.09,8217.08,37.781,1792.82,3817.97,1198.34
174.35,8004.23,6250.08,4060.05,9664.23,910.657,1712.19,6162.25,2982.81,7157.81,5447.51,8218.47,39.1827,1794.21,3819.38,1199.73
174.4,8005.61,6251.48,4061.44,9665.61,912.05,1713.59,6163.64,2984.2,7159.2,5448.93,8219.86,40.5844,1795.59,3820.79,1201.13
174.45,8007,6252.88,4062.82,9667,913.443,1714.98,6165.03,2985.59,7160.59,5450.35,8221.25,41.986,1796.98,3822.2,1202.52
174.5,8008.38,6254.27,4064.21,9668.38,914.836,1716.37,6166.43,2986.98,7161.98,5451.77,8222.64,43.3877,1798.37,3823.6,1203.91
174.55,8009.76,6255.67,4065.6,9669.76,916.229,1717.76,6167.82,2988.37,7163.37,5453.18,8224.02,44.7894,1799.76,3825.01,1205.3
174.6,8011.14,6257.06,4066.99,9671.14,917.623,1719.16,6169.21,2989.76,7164.76,5454.6,8225.41,46.1911,1801.15,3826.42,1206.7
174.65,8012.52,6258.46,4068.38,9672.53,919.016,1720.55,6170.61,2991.15,7166.14,5456.02,8226.8,47.5928,1802.54,3827.83,1208.09
174.7,8013.9,6259.85,4069.77,9673.91,920.409,1721.94,6172,2992.54,7167.53,5457.44,8228.19,48.9945,1803.93,3829.23,1209.48
174.75,8015.28,6261.25,4071.16,9675.29,921.802,1723.33,6173.39,2993.93,7168.92,5458.86,8229.58,50.3962,1805.32,3830.64,1210.88
174.8,8016.66,6262.65,4072.55,9676.67,923.195,1724.73,6174.78,2995.32,7170.31,5460.27,8230.97,51.7979,1806.71,3832.05,1212.27
174.85,8018.04,6264.04,4073.94,9678.06,924.588,1726.12,6176.18,2996.71,7171.7,5461.69,8232.36,53.1995,1808.09,3833.46,1213.66
174.9,8019.42,6265.44,4075.32,9679.44,925.981,1727.51,6177.57,2998.1,7173.09,5463.11,8233.74,54.6012,1809.48,3834.87,1215.06
174.95,8020.8,6266.83,4076.71,9680.82,927.374,1728.91,6178.96,2999.49,7174.48,5464.53,8235.13,56.0029,1810.87,3836.27,1216.45
175,8022.18,6268.23,4078.1,9682.2,928.767,1730.3,6180.36,3000.89,7175.86,5465.95,8236.52,57.4046,1812.26,3837.68,1217.84
175.05,8023.56,6269.62,4079.49,9683.59,930.16,1731.69,6181.75,3002.28,7177.25,5467.36,8237.91,58.8063,1813.65,3839.09,1219.23
175.1,8024.94,6271.02,4080.88,9684.97,931.554,1733.08,6183.14,3003.67,7178.64,5468.78,8239.3,60.208,1815.04,3840.5,1220.63
175.15,8026.32,6272.42,4082.27,9686.35,932.947,1734.48,6184.54,3005.06,7180.03,5470.2,8240.69,61.6097,1816.43,3841.9,1222.02
175.2,8027.7,6273.81,4083.66,9687.73,934.34,1735.87,6185.93,3006.45,7181.42,5471.62,8242.07,63.0114,1817.82,3843.31,1223.41
175.25,8029.09,6275.21,4085.05,9689.12,935.733,1737.26,6187.32,3007.84,7182.81,5473.03,8243.46,64.4131,1819.21,3844.72,1224.81
175.3,8030.47,6276.6,4086.44,9690.5,937.126,1738.66,6188.71,3009.23,7184.2,5474.45,8244.85,65.8148,1820.59,3846.13,1226.2
175.35,8031.85,6278,4087.82,9691.88,938.519,1740.05,6190.11,3010.62,7185.58,5475.87,8246.24,67.2164,1821.98,3847.53,1227.59
175.4,8033.23,6279.39,4089.21,9693.26,939.912,1741.44,6191.5,3012.01,7186.97,5477.29,8247.63,68.6181,1823.37,3848.94,1228.98
175.45,8034.61,6280.79,4090.6,9694.65,941.305,1742.83,6192.89,3013.4,7188.36,5478.71,8249.02,70.0198,1824.76,3850.35,1230.38
175.5,8035.99,6282.19,4091.99,9696.03,942.698,1744.23,6194.29,3014.79,7189.75,5480.12,8250.4,71.4215,1826.15,3851.76,1231.77
175.55,8037.37,6283.58,4093.38,9697.41,944.091,1745.62,6195.68,3016.18,7191.14,5481.54,8251.79,72.8232,1827.54,3853.17,1233.16
175.6,8038.75,6284.98,4094.77,9698.8,945.484,1747.01,6197.07,3017.58,7192.53,5482.96,8253.18,74.2249,1828.93,3854.57,1234.56
175.65,8040.13,6286.37,4096.16,9700.18,946.878,1748.41,6198.47,3018.97,7193.92,5484.38,8254.57,75.6266,1830.32,3855.98,1235.95
175.7,8041.51,6287.77,4097.55,9701.56,948.271,1749.8,6199.86,3020.36,7195.3,5485.8,8255.96,77.0283,1831.71,3857.39,1237.34
175.75,8042.89,6289.16,4098.94,9702.94,949.664,1751.19,6201.25,3021.75,7196.69,5487.21,8257.35,78.43,1833.09,3858.8,1238.73
175.8,8044.27,6290.56,4100.32,9704.33,951.057,1752.58,6202.64,3023.14,7198.08,5488.63,8258.74,79.8317,1834.48,3860.2,1240.13
175.85,8045.65,6291.96,4101.71,9705.71,952.45,1753.98,6204.04,3024.53,7199.47,5490.05,8260.12,81.2334,1835.87,3861.61,1241.52
175.9,8047.03,6293.35,4103.1,9707.09,953.843,1755.37,6205.43,3025.92,7200.86,5491.47,8261.51,82.6351,1837.26,3863.02,1242.91
175.95,8048.41,6294.75,4104.49,9708.47,955.236,1756.76,6206.82,3027.31,7202.25,5492.89,8262.9,84.0367,1838.65,3864.43,1244.31
176,8049.79,6296.14,4105.88,9709.86,956.629,1758.15,6208.22,3028.7,7203.64,5494.3,8264.29,85.4384,1840.04,3865.84,1245.7
176.05,8051.18,6297.54,4107.27,9711.24,958.022,1759.55,6209.61,3030.09,7205.02,5495.72,8265.68,86.8401,1841.43,3867.24,1247.09
176.1,8052.56,6298.93,4108.66,9712.62,959.416,1760.94,6211,3031.48,7206.41,5497.14,8267.07,88.2418,1842.82,3868.65,1248.48
176.15,8053.94,6300.33,4110.05,9714,960.809,1762.33,6212.4,3032.87,7207.8,5498.56,8268.45,89.6435,1844.21,3870.06,1249.88
176.2,8055.32,6301.73,4111.44,9715.39,962.202,1763.73,6213.79,3034.27,7209.19,5499.98,8269.84,91.0452,1845.59,3871.47,1251.27
176.25,8056.7,6303.12,4112.82,9716.77,963.595,1765.12,6215.18,3035.66,7210.58,5501.39,8271.23,92.4469,1846.98,3872.87,1252.66
176.3,8058.08,6304.52,4114.21,9718.15,964.988,1766.51,6216.57,3037.05,7211.97,5502.81,8272.62,93.8486,1848.37,3874.28,1254.06
176.35,8059.46,6305.91,4115.6,9719.53,966.381,1767.9,6217.97,3038.44,7213.35,5504.23,8274.01,95.2503,1849.76,3875.69,1255.45
176.4,8060.84,6307.31,4116.99,9720.92,967.774,1769.3,6219.36,3039.83,7214.74,5505.65,8275.4,96.652,1851.15,3877.1,1256.84
176.45,8062.22,6308.7,4118.38,9722.3,969.167,1770.69,6220.75,3041.22,7216.13,5507.07,8276.78,98.0537,1852.54,3878.5,1258.24
176.5,8063.6,6310.1,4119.77,9723.68,970.56,1772.08,6222.15,3042.61,7217.52,5508.48,8278.17,99.4554,1853.93,3879.91,1259.63
176.55,8064.98,6311.5,4121.16,9725.06,971.953,1773.48,6223.54,3044,7218.91,5509.9,8279.56,100.857,1855.32,3881.32,1261.02
176.6,8066.36,6312.89,4122.55,9726.45,973.347,1774.87,6224.93,3045.39,7220.3,5511.32,8280.95,102.259,1856.71,3882.73,1262.41
176.65,8067.74,6314.29,4123.94,9727.83,974.74,1776.26,6226.33,3046.78,7221.69,5512.74,8282.34,103.66,1858.09,3884.14,1263.81
176.7,8069.12,6315.68,4125.32,9729.21,976.133,1777.65,6227.72,3048.17,7223.07,5514.16,8283.73,105.062,1859.48,3885.54,1265.2
176.75,8070.5,6317.08,4126.71,9730.59,977.526,1779.05,6229.11,3049.56,7224.46,5515.57,8285.12,106.464,1860.87,3886.95,1266.59
176.8,8071.88,6318.47,4128.1,9731.98,978.919,1780.44,6230.5,3050.96,7225.85,5516.99,8286.5,107.866,1862.26,3888.36,1267.99
176.85,8073.27,6319.87,4129.49,9733.36,980.312,1781.83,6231.9,3052.35,7227.24,5518.41,8287.89,109.267,1863.65,3889.77,1269.38
176.9,8074.65,6321.27,4130.88,9734.74,981.705,1783.22,6233.29,3053.74,7228.63,5519.83,8289.28,110.669,1865.04,3891.17,1270.77
176.95,8076.03,6322.66,4132.27,9736.13,983.098,1784.62,6234.68,3055.13,7230.02,5521.25,8290.67,112.071,1866.43,3892.58,1272.16
177,8077.41,6324.06,4133.66,9737.51,984.491,1786.01,6236.08,3056.52,7231.41,5522.66,8292.06,113.472,1867.82,3893.99,1273.56
177.05,8078.79,6325.45,4135.05,9738.89,985.884,1787.4,6237.47,3057.91,7232.79,5524.08,8293.45,114.874,1869.21,3895.4,1274.95
177.1,8080.17,6326.85,4136.44,9740.27,987.278,1788.8,6238.86,3059.3,7234.18,5525.5,8294.83,116.276,1870.59,3896.8,1276.34
177.15,8081.55,6328.24,4137.82,9741.66,988.671,1790.19,6240.26,3060.69,7235.57,5526.92,8296.22,117.677,1871.98,3898.21,1277.74
177.2,8082.93,6329.64,4139.21,9743.04,990.064,1791.58,6241.65,3062.08,7236.96,5528.34,8297.61,119.079,1873.37,3899.62,1279.13
177.25,8084.31,6331.04,4140.6,9744.42,991.457,1792.97,6243.04,3063.47,7238.35,5529.75,8299,120.481,1874.76,3901.03,1280.52
177.3,8085.69,6332.43,4141.99,9745.8,992.85,1794.37,6244.43,3064.86,7239.74,5531.17,8300.39,121.883,1876.15,3902.44,1281.91
177.35,8087.07,6333.83,4143.38,9747.19,994.243,1795.76,6245.83,3066.25,7241.13,5532.59,8301.78,123.284,1877.54,3903.84,1283.31
177.4,8088.45,6335.22,4144.77,9748.57,995.636,1797.15,6247.22,3067.65,7242.51,5534.01,8303.16,124.686,1878.93,3905.25,1284.7
177.45,8089.83,6336.62,4146.16,9749.95,997.029,1798.55,6248.61,3069.04,7243.9,5535.43,8304.55,126.088,1880.32,3906.66,1286.09
177.5,8091.21,6338.01,4147.55,9751.33,998.422,1799.94,6250.01,3070.43,7245.29,5536.84,8305.94,127.489,1881.71,3908.07,1287.49
177.55,8092.59,6339.41,4148.94,9752.72,999.816,1801.33,6251.4,3071.82,7246.68,5538.26,8307.33,128.891,1883.09,3909.47,1288.88
177.6,8093.98,6340.81,4150.32,9754.1,1001.21,1802.72,6252.79,3073.21,7248.07,5539.68,8308.72,130.293,1884.48,3910.88,1290.27
177.65,8095.36,6342.2,4151.71,9755.48,1002.6,1804.12,6254.19,3074.6,7249.46,5541.1,8310.11,131.694,1885.87,3912.29,1291.66
177.7,8096.74,6343.6,4153.1,9756.86,1003.99,1805.51,6255.58,3075.99,7250.85,5542.52,8311.5,133.096,1887.26,3913.7,1293.06
177.75,8098.12,6344.99,4154.49,9758.25,1005.39,1806.9,6256.97,3077.38,7252.23,5543.93,8312.88,134.498,1888.65,3915.1,1294.45
177.8,8099.5,6346.39,4155.88,9759.63,1006.78,1808.3,6258.36,3078.77,7253.62,5545.35,8314.27,135.9,1890.04,3916.51,1295.84
177.85,8100.88,6347.78,4157.27,9761.01,1008.17,1809.69,6259.76,3080.16,7255.01,5546.77,8315.66,137.301,1891.43,3917.92,1297.24
177.9,8102.26,6349.18,4158.66,9762.39,1009.57,1811.08,6261.15,3081.55,7256.4,5548.19,8317.05,138.703,1892.82,3919.33,1298.63
177.95,8103.64,6350.58,4160.05,9763.78,1010.96,1812.47,6262.54,3082.94,7257.79,5549.61,8318.44,140.105,1894.21,3920.74,1300.02
178,8105.02,6351.97,4161.44,9765.16,1012.35,1813.87,6263.94,3084.33,7259.18,5551.02,8319.83,141.506,1895.59,3922.14,1301.42
178.05,8106.4,6353.37,4162.82,9766.54,1013.75,1815.26,6265.33,3085.73,7260.57,5552.44,8321.21,142.908,1896.98,3923.55,1302.81
178.1,8107.78,6354.76,4164.21,9767.93,1015.14,1816.65,6266.72,3087.12,7261.95,5553.86,8322.6,144.31,1898.37,3924.96,1304.2
178.15,8109.16,6356.16,4165.6,9769.31,1016.53,1818.04,6268.12,3088.51,7263.34,5555.28,8323.99,145.712,1899.76,3926.37,1305.59
178.2,8110.54,6357.55,4166.99,9770.69,1017.93,1819.44,6269.51,3089.9,7264.73,5556.7,8325.38,147.113,1901.15,3927.77,1306.99
178.25,8111.92,6358.95,4168.38,9772.07,1019.32,1820.83,6270.9,3091.29,7266.12,5558.11,8326.77,148.515,1902.54,3929.18,1308.38
178.3,8113.3,6360.35,4169.77,9773.46,1020.71,1822.22,6272.29,3092.68,7267.51,5559.53,8328.16,149.917,1903.93,3930.59,1309.77
178.35,8114.69,6361.74,4171.16,9774.84,1022.11,1823.62,6273.69,3094.07,7268.9,5560.95,8329.54,151.318,1905.32,3932,1311.17
178.4,8116.07,6363.14,4172.55,9776.22,1023.5,1825.01,6275.08,3095.46,7270.28,5562.37,8330.93,152.72,1906.71,3933.41,1312.56
178.45,8117.45,6364.53,4173.94,9777.6,1024.89,1826.4,6276.47,3096.85,7271.67,5563.79,8332.32,154.122,1908.09,3934.81,1313.95
178.5,8118.83,6365.93,4175.32,9778.99,1026.28,1827.79,6277.87,3098.24,7273.06,5565.2,8333.71,155.523,1909.48,3936.22,1315.34
178.55,8120.21,6367.32,4176.71,9780.37,1027.68,1829.19,6279.26,3099.63,7274.45,5566.62,8335.1,156.925,1910.87,3937.63,1316.74
178.6,8121.59,6368.72,4178.1,9781.75,1029.07,1830.58,6280.65,3101.02,7275.84,5568.04,8336.49,158.327,1912.26,3939.04,1318.13
178.65,8122.97,6370.12,4179.49,9783.13,1030.46,1831.97,6282.04,3102.42,7277.23,5569.46,8337.88,159.729,1913.65,3940.44,1319.52
178.7,8124.35,6371.51,4180.88,9784.52,1031.86,1833.37,6283.44,3103.81,7278.62,5570.88,8339.26,161.13,1915.04,3941.85,1320.92
178.75,8125.73,6372.91,4182.27,9785.9,1033.25,1834.76,6284.83,3105.2,7280,5572.29,8340.65,162.532,1916.43,3943.26,1322.31
178.8,8127.11,6374.3,4183.66,9787.28,1034.64,1836.15,6286.22,3106.59,7281.39,5573.71,8342.04,163.934,1917.82,3944.67,1323.7
178.85,8128.49,6375.7,4185.05,9788.66,1036.04,1837.54,6287.62,3107.98,7282.78,5575.13,8343.43,165.335,1919.21,3946.07,1325.09
178.9,8129.87,6377.09,4186.44,9790.05,1037.43,1838.94,6289.01,3109.37,7284.17,5576.55,8344.82,166.737,1920.59,3947.48,1326.49
178.95,8131.25,6378.49,4187.82,9791.43,1038.82,1840.33,6290.4,3110.76,7285.56,5577.97,8346.21,168.139,1921.98,3948.89,1327.88
179,8132.63,6379.89,4189.21,9792.81,1040.22,1841.72,6291.8,3112.15,7286.95,5579.38,8347.59,169.541,1923.37,3950.3,1329.27
179.05,8134.01,6381.28,4190.6,9794.19,1041.61,1843.12,6293.19,3113.54,7288.34,5580.8,8348.98,170.942,1924.76,3951.71,1330.67
179.1,8135.4,6382.68,4191.99,9795.58,1043,1844.51,6294.58,3114.93,7289.72,5582.22,8350.37,172.344,1926.15,3953.11,1332.06
179.15,8136.78,6384.07,4193.38,9796.96,1044.4,1845.9,6295.97,3116.32,7291.11,5583.64,8351.76,173.746,1927.54,3954.52,1333.45
179.2,8138.16,6385.47,4194.77,9798.34,1045.79,1847.29,6297.37,3117.71,7292.5,5585.06,8353.15,175.147,1928.93,3955.93,1334.84
179.25,8139.54,6386.87,4196.16,9799.73,1047.18,1848.69,6298.76,3119.11,7293.89,5586.47,8354.54,176.549,1930.32,3957.34,1336.24
179.3,8140.92,6388.26,4197.55,9801.11,1048.57,1850.08,6300.15,3120.5,7295.28,5587.89,8355.93,177.951,1931.71,3958.74,1337.63
179.35,8142.3,6389.66,4198.94,9802.49,1049.97,1851.47,6301.55,3121.89,7296.67,5589.31,8357.31,179.352,1933.09,3960.15,1339.02
179.4,8143.68,6391.05,4200.32,9803.87,1051.36,1852.86,6302.94,3123.28,7298.06,5590.73,8358.7,180.754,1934.48,3961.56,1340.42
179.45,8145.06,6392.45,4201.71,9805.26,1052.75,1854.26,6304.33,3124.67,7299.44,5592.15,8360.09,182.156,1935.87,3962.97,1341.81
179.5,8146.44,6393.84,4203.1,9806.64,1054.15,1855.65,6305.73,3126.06,7300.83,5593.56,8361.48,183.558,1937.26,3964.38,1343.2
179.55,8147.82,6395.24,4204.49,9808.02,1055.54,1857.04,6307.12,3127.45,7302.22,5594.98,8362.87,184.959,1938.65,3965.78,1344.6
179.6,8149.2,6396.64,4205.88,9809.4,1056.93,1858.44,6308.51,3128.84,7303.61,5596.4,8364.26,186.361,1940.04,3967.19,1345.99
179.65,8150.58,6398.03,4207.27,9810.79,1058.33,1859.83,6309.9,3130.23,7305,5597.82,8365.64,187.763,1941.43,3968.6,1347.38
179.7,8151.96,6399.43,4208.66,9812.17,1059.72,1861.22,6311.3,3131.62,7306.39,5599.24,8367.03,189.164,1942.82,3970.01,1348.77
179.75,8153.34,6400.82,4210.05,9813.55,1061.11,1862.61,6312.69,3133.01,7307.78,5600.65,8368.42,190.566,1944.21,3971.41,1350.17
179.8,8154.72,6402.22,4211.44,9814.93,1062.51,1864.01,6314.08,3134.4,7309.16,5602.07,8369.81,191.968,1945.59,3972.82,1351.56
179.85,8156.11,6403.61,4212.82,9816.32,1063.9,1865.4,6315.48,3135.8,7310.55,5603.49,8371.2,193.37,1946.98,3974.23,1352.95
179.9,8157.49,6405.01,4214.21,9817.7,1065.29,1866.79,6316.87,3137.19,7311.94,5604.91,8372.59,194.771,1948.37,3975.64,1354.35
179.95,8158.87,6406.41,4215.6,9819.08,1066.68,1868.19,6318.26,3138.58,7313.33,5606.33,8373.97,196.173,1949.76,3977.04,1355.74
180,8160.25,6407.8,4216.99,9820.46,1068.08,1869.58,6319.66,3139.97,7314.72,5607.75,8375.36,197.575,1951.15,3978.45,1357.13
180.05,8161.63,6409.2,4218.38,9821.85,1069.47,1870.97,6321.05,3141.36,7316.11,5609.16,8376.75,198.976,1952.54,3979.86,1358.52
180.1,8163.01,6410.59,4219.77,9823.23,1070.86,1872.36,6322.44,3142.75,7317.5,5610.58,8378.14,200.378,1953.93,3981.27,1359.92
180.15,8164.39,6411.99,4221.16,9824.61,1072.26,1873.76,6323.83,3144.14,7318.88,5612,8379.53,201.78,1955.32,3982.68,1361.31
180.2,8165.77,6413.38,4222.55,9826,1073.65,1875.15,6325.23,3145.53,7320.27,5613.42,8380.92,203.182,1956.71,3984.08,1362.7
180.25,8167.15,6414.78,4223.94,9827.38,1075.04,1876.54,6326.62,3146.92,7321.66,5614.84,8382.31,204.583,1958.09,3985.49,1364.1
180.3,8168.53,6416.18,4225.32,9828.76,1076.44,1877.94,6328.01,3148.31,7323.05,5616.25,8383.69,205.985,1959.48,3986.9,1365.49
180.35,8169.91,6417.57,4226.71,9830.14,1077.83,1879.33,6329.41,3149.7,7324.44,5617.67,8385.08,207.387,1960.87,3988.31,1366.88
180.4,8171.29,6418.97,4228.1,9831.53,1079.22,1880.72,6330.8,3151.09,7325.83,5619.09,8386.47,208.788,1962.26,3989.71,1368.27
180.45,8172.67,6420.36,4229.49,9832.91,1080.62,1882.11,6332.19,3152.48,7327.21,5620.51,8387.86,210.19,1963.65,3991.12,1369.67
180.5,8174.05,6421.76,4230.88,9834.29,1082.01,1883.51,6333.59,3153.88,7328.6,5621.93,8389.25,211.592,1965.04,3992.53,1371.06
180.55,8175.43,6423.15,4232.27,9835.67,1083.4,1884.9,6334.98,3155.27,7329.99,5623.34,8390.64,212.994,1966.43,3993.94,1372.45
180.6,8176.82,6424.55,4233.66,9837.06,1084.8,1886.29,6336.37,3156.66,7331.38,5624.76,8392.02,214.395,1967.82,3995.35,1373.85
180.65,8178.2,6425.95,4235.05,9838.44,1086.19,1887.68,6337.76,3158.05,7332.77,5626.18,8393.41,215.797,1969.21,3996.75,1375.24
180.7,8179.58,6427.34,4236.44,9839.82,1087.58,1889.08,6339.16,3159.44,7334.16,5627.6,8394.8,217.199,1970.59,3998.16,1376.63
180.75,8180.96,6428.74,4237.82,9841.2,1088.97,1890.47,6340.55,3160.83,7335.55,5629.02,8396.19,218.6,1971.98,3999.57,1378.03
180.8,8182.34,6430.13,4239.21,9842.59,1090.37,1891.86,6341.94,3162.22,7336.93,5630.43,8397.58,220.002,1973.37,4000.98,1379.42
180.85,8183.72,6431.53,4240.6,9843.97,1091.76,1893.26,6343.34,3163.61,7338.32,5631.85,8398.97,221.404,1974.76,4002.38,1380.81
180.9,8185.1,6432.92,4241.99,9845.35,1093.15,1894.65,6344.73,3165,7339.71,5633.27,8400.35,222.806,1976.15,4003.79,1382.2
180.95,8186.48,6434.32,4243.38,9846.73,1094.55,1896.04,6346.12,3166.39,7341.1,5634.69,8401.74,224.207,1977.54,4005.2,1383.6
181,8187.86,6435.72,4244.77,9848.12,1095.94,1897.43,6347.52,3167.78,7342.49,5636.11,8403.13,225.609,1978.93,4006.61,1384.99
181.05,8189.24,6437.11,4246.16,9849.5,1097.33,1898.83,6348.91,3169.17,7343.88,5637.52,8404.52,227.011,1980.32,4008.01,1386.38
181.1,8190.62,6438.51,4247.55,9850.88,1098.73,1900.22,6350.3,3170.57,7345.27,5638.94,8405.91,228.412,1981.71,4009.42,1387.78
181.15,8192,6439.9,4248.94,9852.27,1100.12,1901.61,6351.69,3171.96,7346.65,5640.36,8407.3,229.814,1983.09,4010.83,1389.17
181.2,8193.38,6441.3,4250.32,9853.65,1101.51,1903.01,6353.09,3173.35,7348.04,5641.78,8408.69,231.216,1984.48,4012.24,1390.56
181.25,8194.76,6442.69,4251.71,9855.03,1102.91,1904.4,6354.48,3174.74,7349.43,5643.2,8410.07,232.618,1985.87,4013.65,1391.95
181.3,8196.15,6444.09,4253.1,9856.41,1104.3,1905.79,6355.87,3176.13,7350.82,5644.61,8411.46,234.019,1987.26,4015.05,1393.35
181.35,8197.53,6445.49,4254.49,9857.8,1105.69,1907.18,6357.27,3177.52,7352.21,5646.03,8412.85,235.421,1988.65,4016.46,1394.74
181.4,8198.91,6446.88,4255.88,9859.18,1107.09,1908.58,6358.66,3178.91,7353.6,5647.45,8414.24,236.823,1990.04,4017.87,1396.13
181.45,8200.29,6448.28,4257.27,9860.56,1108.48,1909.97,6360.05,3180.3,7354.99,5648.87,8415.63,238.225,1991.43,4019.28,1397.53
181.5,8201.67,6449.67,4258.66,9861.94,1109.87,1911.36,6361.45,3181.69,7356.37,5650.29,8417.02,239.626,1992.82,4020.68,1398.92
181.55,8203.05,6451.07,4260.05,9863.33,1111.26,1912.76,6362.84,3183.08,7357.76,5651.7,8418.4,241.028,1994.21,4022.09,1400.31
181.6,8204.43,6452.46,4261.44,9864.71,1112.66,1914.15,6364.23,3184.47,7359.15,5653.12,8419.79,242.43,1995.59,4023.5,1401.7
181.65,8205.81,6453.86,4262.82,9866.09,1114.05,1915.54,6365.62,3185.86,7360.54,5654.54,8421.18,243.831,1996.98,4024.91,1403.1
181.7,8207.19,6455.26,4264.21,9867.47,1115.44,1916.93,6367.02,3187.26,7361.93,5655.96,8422.57,245.233,1998.37,4026.32,1404.49
181.75,8208.57,6456.65,4265.6,9868.86,1116.84,1918.33,6368.41,3188.65,7363.32,5657.38,8423.96,246.635,1999.76,4027.72,1405.88
181.8,8209.95,6458.05,4266.99,9870.24,1118.23,1919.72,6369.8,3190.04,7364.71,5658.79,8425.35,248.037,2001.15,4029.13,1407.28
181.85,8211.33,6459.44,4268.38,9871.62,1119.62,1921.11,6371.2,3191.43,7366.09,5660.21,8426.73,249.438,2002.54,4030.54,1408.67
181.9,8212.71,6460.84,4269.77,9873.01,1121.02,1922.51,6372.59,3192.82,7367.48,5661.63,8428.12,250.84,2003.93,4031.95,1410.06
181.95,8214.09,6462.23,4271.16,9874.39,1122.41,1923.9,6373.98,3194.21,7368.87,5663.05,8429.51,252.242,2005.32,4033.35,1411.46
182,8215.48,6463.63,4272.55,9875.77,1123.8,1925.29,6375.38,3195.6,7370.26,5664.47,8430.9,253.643,2006.71,4034.76,1412.85
182.05,8216.86,6465.03,4273.94,9877.15,1125.2,1926.68,6376.77,3196.99,7371.65,5665.88,8432.29,255.045,2008.09,4036.17,1414.24
182.1,8218.24,6466.42,4275.32,9878.54,1126.59,1928.08,6378.16,3198.38,7373.04,5667.3,8433.68,256.447,2009.48,4037.58,1415.63
182.15,8219.62,6467.82,4276.71,9879.92,1127.98,1929.47,6379.55,3199.77,7374.42,5668.72,8435.07,257.849,2010.87,4038.99,1417.03
