time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19
113.45,2443.06,2181.52,8621.94,107.879,6940.65,3314.73,3504.53,5859.94,195.027,1980.35,4138.52,7593.12,1620.46,3858.43,8370.01,6461.61,4344.78,5969.94,9959.9
113.5,2444.45,2182.91,8623.33,109.268,6942.04,3316.13,3505.92,5861.33,196.421,1981.75,4139.91,7594.51,1621.85,3859.82,8371.4,6463.01,4346.17,5971.33,9961.28
113.55,2445.84,2184.29,8624.71,110.656,6943.43,3317.52,3507.31,5862.72,197.815,1983.14,4141.31,7595.9,1623.24,3861.21,8372.78,6464.41,4347.56,5972.72,9962.65
113.6,2447.23,2185.67,8626.1,112.045,6944.82,3318.91,3508.7,5864.12,199.209,1984.53,4142.7,7597.29,1624.63,3862.6,8374.16,6465.81,4348.95,5974.1,9964.03
113.65,2448.62,2187.06,8627.49,113.434,6946.21,3320.3,3510.09,5865.51,200.603,1985.92,4144.1,7598.68,1626.02,3863.99,8375.55,6467.21,4350.34,5975.49,9965.41
113.7,2450.01,2188.44,8628.88,114.823,6947.59,3321.69,3511.48,5866.9,201.997,1987.32,4145.49,7600.07,1627.41,3865.38,8376.93,6468.61,4351.73,5976.88,9966.78
113.75,2451.4,2189.83,8630.27,116.211,6948.98,3323.08,3512.87,5868.29,203.391,1988.71,4146.88,7601.46,1628.8,3866.77,8378.31,6470.01,4353.12,5978.27,9968.16
113.8,2452.8,2191.21,8631.66,117.6,6950.37,3324.47,3514.26,5869.68,204.785,1990.1,4148.28,7602.85,1630.18,3868.16,8379.7,6471.41,4354.51,5979.66,9969.53
113.85,2454.19,2192.59,8633.05,118.989,6951.76,3325.86,3515.65,5871.07,206.178,1991.49,4149.67,7604.25,1631.57,3869.54,8381.08,6472.81,4355.9,5981.05,9970.91
113.9,2455.58,2193.98,8634.43,120.378,6953.15,3327.25,3517.04,5872.46,207.572,1992.89,4151.07,7605.64,1632.96,3870.93,8382.46,6474.21,4357.28,5982.44,9972.29
113.95,2456.97,2195.36,8635.82,121.766,6954.54,3328.64,3518.43,5873.85,208.966,1994.28,4152.46,7607.03,1634.35,3872.32,8383.85,6475.61,4358.67,5983.83,9973.66
114,2458.36,2196.75,8637.21,123.155,6955.93,3330.03,3519.83,5875.24,210.36,1995.67,4153.86,7608.42,1635.74,3873.71,8385.23,6477.01,4360.06,5985.22,9975.04
114.05,2459.75,2198.13,8638.6,124.544,6957.32,3331.43,3521.22,5876.63,211.754,1997.06,4155.25,7609.81,1637.13,3875.1,8386.61,6478.41,4361.45,5986.6,9976.41
114.1,2461.14,2199.52,8639.99,125.933,6958.71,3332.82,3522.61,5878.02,213.148,1998.46,4156.65,7611.2,1638.52,3876.49,8388,6479.81,4362.84,5987.99,9977.79
114.15,2462.53,2200.9,8641.38,127.321,6960.09,3334.21,3524,5879.41,214.542,1999.85,4158.04,7612.59,1639.91,3877.88,8389.38,6481.21,4364.23,5989.38,9979.17
114.2,2463.92,2202.28,8642.77,128.71,6961.48,3335.6,3525.39,5880.8,215.936,2001.24,4159.44,7613.98,1641.3,3879.27,8390.76,6482.61,4365.62,5990.77,9980.54
114.25,2465.31,2203.67,8644.16,130.099,6962.87,3336.99,3526.78,5882.19,217.33,2002.63,4160.83,7615.37,1642.69,3880.66,8392.15,6484.01,4367.01,5992.16,9981.92
114.3,2466.71,2205.05,8645.54,131.488,6964.26,3338.38,3528.17,5883.58,218.724,2004.02,4162.23,7616.76,1644.08,3882.04,8393.53,6485.41,4368.4,5993.55,9983.29
114.35,2468.1,2206.44,8646.93,132.877,6965.65,3339.77,3529.56,5884.97,220.118,2005.42,4163.62,7618.15,1645.47,3883.43,8394.91,6486.8,4369.78,5994.94,9984.67
114.4,2469.49,2207.82,8648.32,134.265,6967.04,3341.16,3530.95,5886.36,221.512,2006.81,4165.01,7619.54,1646.86,3884.82,8396.3,6488.2,4371.17,5996.33,9986.05
114.45,2470.88,2209.2,8649.71,135.654,6968.43,3342.55,3532.34,5887.75,222.906,2008.2,4166.41,7620.93,1648.25,3886.21,8397.68,6489.6,4372.56,5997.72,9987.42
114.5,2472.27,2210.59,8651.1,137.043,6969.82,3343.94,3533.73,5889.14,224.299,2009.59,4167.8,7622.32,1649.63,3887.6,8399.06,6491,4373.95,5999.1,9988.8
114.55,2473.66,2211.97,8652.49,138.432,6971.21,3345.33,3535.12,5890.53,225.693,2010.99,4169.2,7623.71,1651.02,3888.99,8400.45,6492.4,4375.34,6000.49,9990.17
114.6,2475.05,2213.36,8653.88,139.82,6972.59,3346.73,3536.51,5891.92,227.087,2012.38,4170.59,7625.1,1652.41,3890.38,8401.83,6493.8,4376.73,6001.88,9991.55
114.65,2476.44,2214.74,8655.27,141.209,6973.98,3348.12,3537.9,5893.31,228.481,2013.77,4171.99,7626.49,1653.8,3891.77,8403.21,6495.2,4378.12,6003.27,9992.93
114.7,2477.83,2216.12,8656.65,142.598,6975.37,3349.51,3539.29,5894.7,229.875,2015.16,4173.38,7627.88,1655.19,3893.16,8404.59,6496.6,4379.51,6004.66,9994.3
114.75,2479.22,2217.51,8658.04,143.987,6976.76,3350.9,3540.68,5896.09,231.269,2016.56,4174.78,7629.27,1656.58,3894.54,8405.98,6498,4380.9,6006.05,9995.68
114.8,2480.61,2218.89,8659.43,145.376,6978.15,3352.29,3542.07,5897.48,232.663,2017.95,4176.17,7630.67,1657.97,3895.93,8407.36,6499.4,4382.28,6007.44,9997.05
114.85,2482.01,2220.28,8660.82,146.764,6979.54,3353.68,3543.46,5898.87,234.057,2019.34,4177.57,7632.06,1659.36,3897.32,8408.74,6500.8,4383.67,6008.83,9998.43
114.9,2483.4,2221.66,8662.21,148.153,6980.93,3355.07,3544.85,5900.26,235.451,2020.73,4178.96,7633.45,1660.75,3898.71,8410.13,6502.2,4385.06,6010.22,9999.81
114.95,2484.79,2223.04,8663.6,149.542,6982.32,3356.46,3546.24,5901.66,236.845,2022.13,4180.35,7634.84,1662.14,3900.1,8411.51,6503.6,4386.45,6011.6,1.18204
115,2486.18,2224.43,8664.99,150.931,6983.71,3357.85,3547.63,5903.05,238.239,2023.52,4181.75,7636.23,1663.53,3901.49,8412.89,6505,4387.84,6012.99,2.55809
115.05,2487.57,2225.81,8666.37,152.319,6985.09,3359.24,3549.02,5904.44,239.633,2024.91,4183.14,7637.62,1664.92,3902.88,8414.28,6506.4,4389.23,6014.38,3.93414
115.1,2488.96,2227.2,8667.76,153.708,6986.48,3360.63,3550.41,5905.83,241.027,2026.3,4184.54,7639.01,1666.31,3904.27,8415.66,6507.8,4390.62,6015.77,5.3102
115.15,2490.35,2228.58,8669.15,155.097,6987.87,3362.03,3551.8,5907.22,242.421,2027.7,4185.93,7640.4,1667.7,3905.66,8417.04,6509.2,4392.01,6017.16,6.68625
115.2,2491.74,2229.96,8670.54,156.486,6989.26,3363.42,3553.19,5908.61,243.814,2029.09,4187.33,7641.79,1669.08,3907.04,8418.43,6510.6,4393.4,6018.55,8.0623
115.25,2493.13,2231.35,8671.93,157.874,6990.65,3364.81,3554.58,5910,245.208,2030.48,4188.72,7643.18,1670.47,3908.43,8419.81,6512,4394.78,6019.94,9.43836
115.3,2494.52,2232.73,8673.32,159.263,6992.04,3366.2,3555.98,5911.39,246.602,2031.87,4190.12,7644.57,1671.86,3909.82,8421.19,6513.4,4396.17,6021.33,10.8144
115.35,2495.92,2234.12,8674.71,160.652,6993.43,3367.59,3557.37,5912.78,247.996,2033.27,4191.51,7645.96,1673.25,3911.21,8422.58,6514.8,4397.56,6022.72,12.1905
115.4,2497.31,2235.5,8676.1,162.041,6994.82,3368.98,3558.76,5914.17,249.39,2034.66,4192.91,7647.35,1674.64,3912.6,8423.96,6516.2,4398.95,6024.1,13.5665
115.45,2498.7,2236.88,8677.48,163.43,6996.21,3370.37,3560.15,5915.56,250.784,2036.05,4194.3,7648.74,1676.03,3913.99,8425.34,6517.6,4400.34,6025.49,14.9426
115.5,2500.09,2238.27,8678.87,164.818,6997.59,3371.76,3561.54,5916.95,252.178,2037.44,4195.7,7650.13,1677.42,3915.38,8426.73,6519,4401.73,6026.88,16.3187
115.55,2501.48,2239.65,8680.26,166.207,6998.98,3373.15,3562.93,5918.34,253.572,2038.84,4197.09,7651.52,1678.81,3916.77,8428.11,6520.4,4403.12,6028.27,17.6947
115.6,2502.87,2241.04,8681.65,167.596,7000.37,3374.54,3564.32,5919.73,254.966,2040.23,4198.48,7652.91,1680.2,3918.16,8429.49,6521.8,4404.51,6029.66,19.0708
115.65,2504.26,2242.42,8683.04,168.985,7001.76,3375.93,3565.71,5921.12,256.36,2041.62,4199.88,7654.3,1681.59,3919.54,8430.88,6523.2,4405.9,6031.05,20.4468
115.7,2505.65,2243.8,8684.43,170.373,7003.15,3377.33,3567.1,5922.51,257.754,2043.01,4201.27,7655.7,1682.98,3920.93,8432.26,6524.6,4407.28,6032.44,21.8229
115.75,2507.04,2245.19,8685.82,171.762,7004.54,3378.72,3568.49,5923.9,259.148,2044.4,4202.67,7657.09,1684.37,3922.32,8433.64,6526,4408.67,6033.83,23.199
115.8,2508.43,2246.57,8687.21,173.151,7005.93,3380.11,3569.88,5925.29,260.542,2045.8,4204.06,7658.48,1685.76,3923.71,8435.03,6527.4,4410.06,6035.22,24.5751
115.85,2509.83,2247.96,8688.59,174.54,7007.32,3381.5,3571.27,5926.68,261.936,2047.19,4205.46,7659.87,1687.15,3925.1,8436.41,6528.8,4411.45,6036.6,25.9511
115.9,2511.22,2249.34,8689.98,175.929,7008.71,3382.89,3572.66,5928.07,263.33,2048.58,4206.85,7661.26,1688.54,3926.49,8437.79,6530.2,4412.84,6037.99,27.3272
115.95,2512.61,2250.72,8691.37,177.317,7010.09,3384.28,3574.05,5929.46,264.723,2049.97,4208.25,7662.65,1689.92,3927.88,8439.18,6531.6,4414.23,6039.38,28.7033
116,2514,2252.11,8692.76,178.706,7011.48,3385.67,3575.44,5930.85,266.117,2051.37,4209.64,7664.04,1691.31,3929.27,8440.56,6533,4415.62,6040.77,30.0793
116.05,2515.39,2253.49,8694.15,180.095,7012.87,3387.06,3576.83,5932.24,267.511,2052.76,4211.04,7665.43,1692.7,3930.66,8441.94,6534.4,4417.01,6042.16,31.4554
116.1,2516.78,2254.88,8695.54,181.484,7014.26,3388.45,3578.22,5933.63,268.905,2054.15,4212.43,7666.82,1694.09,3932.04,8443.33,6535.8,4418.4,6043.55,32.8315
116.15,2518.17,2256.26,8696.93,182.872,7015.65,3389.84,3579.61,5935.02,270.299,2055.54,4213.82,7668.21,1695.48,3933.43,8444.71,6537.2,4419.78,6044.94,34.2076
116.2,2519.56,2257.65,8698.31,184.261,7017.04,3391.23,3581,5936.41,271.693,2056.94,4215.22,7669.6,1696.87,3934.82,8446.09,6538.6,4421.17,6046.33,35.5836
116.25,2520.95,2259.03,8699.7,185.65,7018.43,3392.63,3582.39,5937.8,273.087,2058.33,4216.61,7670.99,1698.26,3936.21,8447.48,6540,4422.56,6047.72,36.9597
116.3,2522.34,2260.41,8701.09,187.039,7019.82,3394.02,3583.78,5939.2,274.481,2059.72,4218.01,7672.38,1699.65,3937.6,8448.86,6541.4,4423.95,6049.1,38.3358
116.35,2523.73,2261.8,8702.48,188.427,7021.21,3395.41,3585.17,5940.59,275.875,2061.11,4219.4,7673.77,1701.04,3938.99,8450.24,6542.8,4425.34,6050.49,39.7119
116.4,2525.13,2263.18,8703.87,189.816,7022.59,3396.8,3586.56,5941.98,277.269,2062.51,4220.8,7675.16,1702.43,3940.38,8451.63,6544.2,4426.73,6051.88,41.088
116.45,2526.52,2264.57,8705.26,191.205,7023.98,3398.19,3587.95,5943.37,278.663,2063.9,4222.19,7676.55,1703.82,3941.77,8453.01,6545.6,4428.12,6053.27,42.4641
116.5,2527.91,2265.95,8706.65,192.594,7025.37,3399.58,3589.34,5944.76,280.057,2065.29,4223.59,7677.94,1705.21,3943.16,8454.39,6547,4429.51,6054.66,43.8401
116.55,2529.3,2267.33,8708.04,193.983,7026.76,3400.97,3590.74,5946.15,281.451,2066.68,4224.98,7679.33,1706.6,3944.54,8455.78,6548.4,4430.9,6056.05,45.2162
116.6,2530.69,2268.72,8709.42,195.371,7028.15,3402.36,3592.13,5947.54,282.845,2068.08,4226.38,7680.73,1707.99,3945.93,8457.16,6549.8,4432.28,6057.44,46.5923
116.65,2532.08,2270.1,8710.81,196.76,7029.54,3403.75,3593.52,5948.93,284.239,2069.47,4227.77,7682.12,1709.37,3947.32,8458.54,6551.2,4433.67,6058.83,47.9684
116.7,2533.47,2271.49,8712.2,198.149,7030.93,3405.14,3594.91,5950.32,285.632,2070.86,4229.17,7683.51,1710.76,3948.71,8459.93,6552.6,4435.06,6060.22,49.3445
116.75,2534.86,2272.87,8713.59,199.538,7032.32,3406.53,3596.3,5951.71,287.026,2072.25,4230.56,7684.9,1712.15,3950.1,8461.31,6554,4436.45,6061.6,50.7206
116.8,2536.25,2274.25,8714.98,200.926,7033.71,3407.93,3597.69,5953.1,288.42,2073.65,4231.95,7686.29,1713.54,3951.49,8462.69,6555.4,4437.84,6062.99,52.0967
116.85,2537.64,2275.64,8716.37,202.315,7035.09,3409.32,3599.08,5954.49,289.814,2075.04,4233.35,7687.68,1714.93,3952.88,8464.08,6556.8,4439.23,6064.38,53.4728
116.9,2539.04,2277.02,8717.76,203.704,7036.48,3410.71,3600.47,5955.88,291.208,2076.43,4234.74,7689.07,1716.32,3954.27,8465.46,6558.2,4440.62,6065.77,54.8489
116.95,2540.43,2278.41,8719.15,205.093,7037.87,3412.1,3601.86,5957.27,292.602,2077.82,4236.14,7690.46,1717.71,3955.66,8466.84,6559.6,4442.01,6067.16,56.225
117,2541.82,2279.79,8720.53,206.482,7039.26,3413.49,3603.25,5958.66,293.996,2079.22,4237.53,7691.85,1719.1,3957.04,8468.23,6561,4443.4,6068.55,57.6011
117.05,2543.21,2281.17,8721.92,207.87,7040.65,3414.88,3604.64,5960.05,295.39,2080.61,4238.93,7693.24,1720.49,3958.43,8469.61,6562.4,4444.78,6069.94,58.9772
117.1,2544.6,2282.56,8723.31,209.259,7042.04,3416.27,3606.03,5961.44,296.784,2082,4240.32,7694.63,1721.88,3959.82,8470.99,6563.8,4446.17,6071.33,60.3533
117.15,2545.99,2283.94,8724.7,210.648,7043.43,3417.66,3607.42,5962.83,298.178,2083.39,4241.72,7696.02,1723.27,3961.21,8472.38,6565.2,4447.56,6072.72,61.7294
117.2,2547.38,2285.33,8726.09,212.037,7044.82,3419.05,3608.81,5964.22,299.572,2084.79,4243.11,7697.41,1724.66,3962.6,8473.76,6566.6,4448.95,6074.1,63.1055
117.25,2548.77,2286.71,8727.48,213.426,7046.21,3420.44,3610.2,5965.61,300.966,2086.18,4244.51,7698.8,1726.05,3963.99,8475.14,6568,4450.34,6075.49,64.4816
117.3,2550.16,2288.09,8728.87,214.814,7047.59,3421.83,3611.59,5967,302.36,2087.57,4245.9,7700.19,1727.44,3965.38,8476.53,6569.4,4451.73,6076.88,65.8577
117.35,2551.55,2289.48,8730.25,216.203,7048.98,3423.23,3612.98,5968.39,303.754,2088.96,4247.29,7701.58,1728.83,3966.77,8477.91,6570.8,4453.12,6078.27,67.2338
117.4,2552.94,2290.86,8731.64,217.592,7050.37,3424.62,3614.37,5969.78,305.148,2090.36,4248.69,7702.97,1730.21,3968.16,8479.29,6572.2,4454.51,6079.66,68.6099
117.45,2554.34,2292.25,8733.03,218.981,7051.76,3426.01,3615.76,5971.17,306.542,2091.75,4250.08,7704.36,1731.6,3969.54,8480.68,6573.6,4455.9,6081.05,69.986
117.5,2555.73,2293.63,8734.42,220.369,7053.15,3427.4,3617.15,5972.56,307.935,2093.14,4251.48,7705.76,1732.99,3970.93,8482.06,6575,4457.28,6082.44,71.3621
117.55,2557.12,2295.01,8735.81,221.758,7054.54,3428.79,3618.54,5973.95,309.329,2094.53,4252.87,7707.15,1734.38,3972.32,8483.44,6576.4,4458.67,6083.83,72.7382
117.6,2558.51,2296.4,8737.2,223.147,7055.93,3430.18,3619.93,5975.34,310.723,2095.92,4254.27,7708.54,1735.77,3973.71,8484.83,6577.8,4460.06,6085.22,74.1143
117.65,2559.9,2297.78,8738.59,224.536,7057.32,3431.57,3621.32,5976.74,312.117,2097.32,4255.66,7709.93,1737.16,3975.1,8486.21,6579.2,4461.45,6086.6,75.4904
117.7,2561.29,2299.17,8739.98,225.925,7058.71,3432.96,3622.71,5978.13,313.511,2098.71,4257.06,7711.32,1738.55,3976.49,8487.59,6580.6,4462.84,6087.99,76.8666
117.75,2562.68,2300.55,8741.36,227.313,7060.09,3434.35,3624.1,5979.52,314.905,2100.1,4258.45,7712.71,1739.94,3977.88,8488.98,6582,4464.23,6089.38,78.2427
117.8,2564.07,2301.94,8742.75,228.702,7061.48,3435.74,3625.5,5980.91,316.299,2101.49,4259.85,7714.1,1741.33,3979.27,8490.36,6583.4,4465.62,6090.77,79.6188
117.85,2565.46,2303.32,8744.14,230.091,7062.87,3437.13,3626.89,5982.3,317.693,2102.89,4261.24,7715.49,1742.72,3980.66,8491.74,6584.8,4467.01,6092.16,80.9949
117.9,2566.85,2304.7,8745.53,231.48,7064.26,3438.53,3628.28,5983.69,319.087,2104.28,4262.64,7716.88,1744.11,3982.04,8493.13,6586.2,4468.4,6093.55,82.371
117.95,2568.25,2306.09,8746.92,232.868,7065.65,3439.92,3629.67,5985.08,320.481,2105.67,4264.03,7718.27,1745.5,3983.43,8494.51,6587.6,4469.78,6094.94,83.7471
118,2569.64,2307.47,8748.31,234.257,7067.04,3441.31,3631.06,5986.47,321.875,2107.06,4265.42,7719.66,1746.89,3984.82,8495.89,6589,4471.17,6096.33,85.1233
118.05,2571.03,2308.86,8749.7,235.646,7068.43,3442.7,3632.45,5987.86,323.269,2108.46,4266.82,7721.05,1748.28,3986.21,8497.28,6590.4,4472.56,6097.72,86.4994
118.1,2572.42,2310.24,8751.09,237.035,7069.82,3444.09,3633.84,5989.25,324.663,2109.85,4268.21,7722.44,1749.66,3987.6,8498.66,6591.8,4473.95,6099.1,87.8755
118.15,2573.81,2311.62,8752.47,238.424,7071.21,3445.48,3635.23,5990.64,326.057,2111.24,4269.61,7723.83,1751.05,3988.99,8500.04,6593.2,4475.34,6100.49,89.2516
118.2,2575.2,2313.01,8753.86,239.812,7072.59,3446.87,3636.62,5992.03,327.451,2112.63,4271,7725.22,1752.44,3990.38,8501.43,6594.59,4476.73,6101.88,90.6278
118.25,2576.59,2314.39,8755.25,241.201,7073.98,3448.26,3638.01,5993.42,328.845,2114.03,4272.4,7726.61,1753.83,3991.77,8502.81,6595.99,4478.12,6103.27,92.0039
118.3,2577.98,2315.78,8756.64,242.59,7075.37,3449.65,3639.4,5994.81,330.239,2115.42,4273.79,7728,1755.22,3993.16,8504.19,6597.39,4479.51,6104.66,93.38
118.35,2579.37,2317.16,8758.03,243.979,7076.76,3451.04,3640.79,5996.2,331.632,2116.81,4275.19,7729.39,1756.61,3994.54,8505.58,6598.79,4480.9,6106.05,94.7562
118.4,2580.76,2318.54,8759.42,245.368,7078.15,3452.43,3642.18,5997.59,333.026,2118.2,4276.58,7730.79,1758,3995.93,8506.96,6600.19,4482.28,6107.44,96.1323
118.45,2582.16,2319.93,8760.81,246.756,7079.54,3453.83,3643.57,5998.98,334.42,2119.6,4277.98,7732.18,1759.39,3997.32,8508.34,6601.59,4483.67,6108.83,97.5084
118.5,2583.55,2321.31,8762.19,248.145,7080.93,3455.22,3644.96,6000.37,335.814,2120.99,4279.37,7733.57,1760.78,3998.71,8509.73,6602.99,4485.06,6110.22,98.8846
118.55,2584.94,2322.7,8763.58,249.534,7082.32,3456.61,3646.35,6001.76,337.208,2122.38,4280.77,7734.96,1762.17,4000.1,8511.11,6604.39,4486.45,6111.6,100.261
118.6,2586.33,2324.08,8764.97,250.923,7083.71,3458,3647.74,6003.15,338.602,2123.77,4282.16,7736.35,1763.56,4001.49,8512.49,6605.79,4487.84,6112.99,101.637
118.65,2587.72,2325.46,8766.36,252.311,7085.09,3459.39,3649.13,6004.54,339.996,2125.17,4283.55,7737.74,1764.95,4002.88,8513.88,6607.19,4489.23,6114.38,103.013
118.7,2589.11,2326.85,8767.75,253.7,7086.48,3460.78,3650.52,6005.93,341.39,2126.56,4284.95,7739.13,1766.34,4004.27,8515.26,6608.59,4490.62,6115.77,104.389
118.75,2590.5,2328.23,8769.14,255.089,7087.87,3462.17,3651.91,6007.32,342.784,2127.95,4286.34,7740.52,1767.73,4005.66,8516.64,6609.99,4492.01,6117.16,105.765
118.8,2591.89,2329.62,8770.53,256.478,7089.26,3463.56,3653.3,6008.71,344.178,2129.34,4287.74,7741.91,1769.11,4007.04,8518.03,6611.39,4493.4,6118.55,107.141
118.85,2593.28,2331,8771.92,257.867,7090.65,3464.95,3654.69,6010.1,345.572,2130.74,4289.13,7743.3,1770.5,4008.43,8519.41,6612.79,4494.78,6119.94,108.518
118.9,2594.67,2332.38,8773.3,259.255,7092.04,3466.34,3656.08,6011.49,346.966,2132.13,4290.53,7744.69,1771.89,4009.82,8520.79,6614.19,4496.17,6121.33,109.894
118.95,2596.07,2333.77,8774.69,260.644,7093.43,3467.73,3657.47,6012.88,348.36,2133.52,4291.92,7746.08,1773.28,4011.21,8522.18,6615.59,4497.56,6122.72,111.27
119,2597.46,2335.15,8776.08,262.033,7094.82,3469.13,3658.87,6014.28,349.754,2134.91,4293.32,7747.47,1774.67,4012.6,8523.56,6616.99,4498.95,6124.1,112.646
119.05,2598.85,2336.54,8777.47,263.422,7096.21,3470.52,3660.26,6015.67,351.148,2136.31,4294.71,7748.86,1776.06,4013.99,8524.94,6618.39,4500.34,6125.49,114.022
119.1,2600.24,2337.92,8778.86,264.811,7097.59,3471.91,3661.65,6017.06,352.542,2137.7,4296.11,7750.25,1777.45,4015.38,8526.33,6619.79,4501.73,6126.88,115.398
119.15,2601.63,2339.31,8780.25,266.199,7098.98,3473.3,3663.04,6018.45,353.936,2139.09,4297.5,7751.64,1778.84,4016.77,8527.71,6621.19,4503.12,6128.27,116.774
119.2,2603.02,2340.69,8781.64,267.588,7100.37,3474.69,3664.43,6019.84,355.33,2140.48,4298.89,7753.03,1780.23,4018.16,8529.09,6622.59,4504.51,6129.66,118.151
119.25,2604.41,2342.07,8783.03,268.977,7101.76,3476.08,3665.82,6021.23,356.723,2141.88,4300.29,7754.42,1781.62,4019.54,8530.48,6623.99,4505.9,6131.05,119.527
119.3,2605.8,2343.46,8784.41,270.366,7103.15,3477.47,3667.21,6022.62,358.117,2143.27,4301.68,7755.81,1783.01,4020.93,8531.86,6625.39,4507.28,6132.44,120.903
119.35,2607.19,2344.84,8785.8,271.754,7104.54,3478.86,3668.6,6024.01,359.511,2144.66,4303.08,7757.21,1784.4,4022.32,8533.24,6626.79,4508.67,6133.83,122.279
119.4,2608.58,2346.23,8787.19,273.143,7105.93,3480.25,3669.99,6025.4,360.905,2146.05,4304.47,7758.6,1785.79,4023.71,8534.63,6628.19,4510.06,6135.22,123.655
119.45,2609.97,2347.61,8788.58,274.532,7107.32,3481.64,3671.38,6026.79,362.299,2147.44,4305.87,7759.99,1787.18,4025.1,8536.01,6629.59,4511.45,6136.6,125.031
119.5,2611.37,2348.99,8789.97,275.921,7108.71,3483.04,3672.77,6028.18,363.693,2148.84,4307.26,7761.38,1788.57,4026.49,8537.39,6630.99,4512.84,6137.99,126.407
119.55,2612.76,2350.38,8791.36,277.31,7110.09,3484.43,3674.16,6029.57,365.087,2150.23,4308.66,7762.77,1789.95,4027.88,8538.78,6632.39,4514.23,6139.38,127.784
119.6,2614.15,2351.76,8792.75,278.698,7111.48,3485.82,3675.55,6030.96,366.481,2151.62,4310.05,7764.16,1791.34,4029.27,8540.16,6633.79,4515.62,6140.77,129.16
119.65,2615.54,2353.15,8794.13,280.087,7112.87,3487.21,3676.94,6032.35,367.875,2153.01,4311.45,7765.55,1792.73,4030.66,8541.54,6635.19,4517.01,6142.16,130.536
119.7,2616.93,2354.53,8795.52,281.476,7114.26,3488.6,3678.33,6033.74,369.269,2154.41,4312.84,7766.94,1794.12,4032.04,8542.93,6636.59,4518.4,6143.55,131.912
119.75,2618.32,2355.91,8796.91,282.865,7115.65,3489.99,3679.72,6035.13,370.663,2155.8,4314.24,7768.33,1795.51,4033.43,8544.31,6637.99,4519.78,6144.94,133.288
119.8,2619.71,2357.3,8798.3,284.254,7117.04,3491.38,3681.11,6036.52,372.057,2157.19,4315.63,7769.72,1796.9,4034.82,8545.7,6639.39,4521.17,6146.33,134.664
119.85,2621.1,2358.68,8799.69,285.642,7118.43,3492.77,3682.5,6037.91,373.451,2158.58,4317.02,7771.11,1798.29,4036.21,8547.08,6640.79,4522.56,6147.72,136.041
119.9,2622.49,2360.07,8801.08,287.031,7119.82,3494.16,3683.89,6039.3,374.845,2159.98,4318.42,7772.5,1799.68,4037.6,8548.46,6642.19,4523.95,6149.1,137.417
119.95,2623.88,2361.45,8802.47,288.42,7121.21,3495.55,3685.28,6040.69,376.239,2161.37,4319.81,7773.89,1801.07,4038.99,8549.85,6643.59,4525.34,6150.49,138.793
120,2625.28,2362.83,8803.86,289.809,7122.59,3496.94,3686.67,6042.08,377.633,2162.76,4321.21,7775.28,1802.46,4040.38,8551.23,6644.99,4526.73,6151.88,140.169
120.05,2626.67,2364.22,8805.24,291.198,7123.98,3498.34,3688.06,6043.47,379.027,2164.15,4322.6,7776.67,1803.85,4041.77,8552.61,6646.39,4528.12,6153.27,141.545
120.1,2628.06,2365.6,8806.63,292.586,7125.37,3499.73,3689.45,6044.86,380.421,2165.55,4324,7778.06,1805.24,4043.16,8554,6647.79,4529.51,6154.66,142.921
120.15,2629.45,2366.99,8808.02,293.975,7126.76,3501.12,3690.84,6046.25,381.815,2166.94,4325.39,7779.45,1806.63,4044.54,8555.38,6649.19,4530.9,6156.05,144.298
120.2,2630.84,2368.37,8809.41,295.364,7128.15,3502.51,3692.23,6047.64,383.208,2168.33,4326.79,7780.84,1808.02,4045.93,8556.76,6650.59,4532.28,6157.44,145.674
120.25,2632.23,2369.75,8810.8,296.753,7129.54,3503.9,3693.63,6049.03,384.602,2169.72,4328.18,7782.24,1809.4,4047.32,8558.15,6651.99,4533.67,6158.83,147.05
120.3,2633.62,2371.14,8812.19,298.141,7130.93,3505.29,3695.02,6050.42,385.996,2171.12,4329.58,7783.63,1810.79,4048.71,8559.53,6653.39,4535.06,6160.22,148.426
120.35,2635.01,2372.52,8813.58,299.53,7132.32,3506.68,3696.41,6051.82,387.39,2172.51,4330.97,7785.02,1812.18,4050.1,8560.91,6654.79,4536.45,6161.6,149.802
120.4,2636.4,2373.91,8814.97,300.919,7133.71,3508.07,3697.8,6053.21,388.784,2173.9,4332.37,7786.41,1813.57,4051.49,8562.3,6656.19,4537.84,6162.99,151.178
120.45,2637.79,2375.29,8816.35,302.308,7135.09,3509.46,3699.19,6054.6,390.178,2175.29,4333.76,7787.8,1814.96,4052.88,8563.68,6657.59,4539.23,6164.38,152.555
120.5,2639.19,2376.68,8817.74,303.697,7136.48,3510.85,3700.58,6055.99,391.572,2176.69,4335.15,7789.19,1816.35,4054.27,8565.06,6658.99,4540.62,6165.77,153.931
120.55,2640.58,2378.06,8819.13,305.085,7137.87,3512.24,3701.97,6057.38,392.966,2178.08,4336.55,7790.58,1817.74,4055.66,8566.45,6660.39,4542.01,6167.16,155.307
120.6,2641.97,2379.44,8820.52,306.474,7139.26,3513.64,3703.36,6058.77,394.36,2179.47,4337.94,7791.97,1819.13,4057.04,8567.83,6661.79,4543.4,6168.55,156.683
