time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10
138.35,5934.68,9791.47,6933.36,993.548,8082.02,753.943,7674.83,5126.51,3997.19,4881.53
138.4,5936.07,9792.91,6934.76,994.936,8083.41,755.334,7676.23,5127.91,3998.58,4882.93
138.45,5937.47,9794.34,6936.15,996.325,8084.8,756.725,7677.63,5129.3,3999.97,4884.34
138.5,5938.86,9795.78,6937.55,997.714,8086.19,758.116,7679.02,5130.69,4001.36,4885.75
138.55,5940.26,9797.22,6938.95,999.103,8087.58,759.507,7680.42,5132.09,4002.75,4887.15
138.6,5941.65,9798.66,6940.34,1000.49,8088.97,760.898,7681.82,5133.48,4004.14,4888.56
138.65,5943.04,9800.09,6941.74,1001.88,8090.36,762.289,7683.21,5134.87,4005.53,4889.97
138.7,5944.44,9801.53,6943.14,1003.27,8091.75,763.679,7684.61,5136.27,4006.92,4891.37
138.75,5945.83,9802.97,6944.53,1004.66,8093.14,765.07,7686,5137.66,4008.31,4892.78
138.8,5947.23,9804.41,6945.93,1006.05,8094.52,766.461,7687.4,5139.06,4009.7,4894.19
138.85,5948.62,9805.84,6947.33,1007.44,8095.91,767.852,7688.8,5140.45,4011.09,4895.59
138.9,5950.02,9807.28,6948.72,1008.83,8097.3,769.243,7690.19,5141.84,4012.48,4897
138.95,5951.41,9808.72,6950.12,1010.21,8098.69,770.634,7691.59,5143.24,4013.87,4898.41
139,5952.8,9810.16,6951.52,1011.6,8100.08,772.025,7692.99,5144.63,4015.26,4899.81
139.05,5954.2,9811.59,6952.91,1012.99,8101.47,773.416,7694.38,5146.03,4016.65,4901.22
139.1,5955.59,9813.03,6954.31,1014.38,8102.86,774.806,7695.78,5147.42,4018.04,4902.63
139.15,5956.99,9814.47,6955.71,1015.77,8104.25,776.197,7697.18,5148.81,4019.43,4904.03
139.2,5958.38,9815.9,6957.1,1017.16,8105.64,777.588,7698.57,5150.21,4020.82,4905.44
139.25,5959.77,9817.34,6958.5,1018.55,8107.02,778.979,7699.97,5151.6,4022.21,4906.85
139.3,5961.17,9818.78,6959.9,1019.94,8108.41,780.37,7701.37,5153,4023.6,4908.25
139.35,5962.56,9820.22,6961.29,1021.33,8109.8,781.761,7702.76,5154.39,4024.99,4909.66
139.4,5963.96,9821.65,6962.69,1022.71,8111.19,783.152,7704.16,5155.78,4026.38,4911.07
139.45,5965.35,9823.09,6964.09,1024.1,8112.58,784.543,7705.56,5157.18,4027.77,4912.47
139.5,5966.74,9824.53,6965.48,1025.49,8113.97,785.933,7706.95,5158.57,4029.16,4913.88
139.55,5968.14,9825.97,6966.88,1026.88,8115.36,787.324,7708.35,5159.97,4030.55,4915.29
139.6,5969.53,9827.4,6968.28,1028.27,8116.75,788.715,7709.75,5161.36,4031.94,4916.69
139.65,5970.93,9828.84,6969.67,1029.66,8118.14,790.106,7711.14,5162.75,4033.33,4918.1
139.7,5972.32,9830.28,6971.07,1031.05,8119.52,791.497,7712.54,5164.15,4034.72,4919.51
139.75,5973.71,9831.72,6972.47,1032.44,8120.91,792.888,7713.94,5165.54,4036.11,4920.91
139.8,5975.11,9833.15,6973.86,1033.83,8122.3,794.279,7715.33,5166.94,4037.5,4922.32
139.85,5976.5,9834.59,6975.26,1035.21,8123.69,795.67,7716.73,5168.33,4038.89,4923.73
139.9,5977.9,9836.03,6976.66,1036.6,8125.08,797.06,7718.13,5169.72,4040.28,4925.13
139.95,5979.29,9837.47,6978.05,1037.99,8126.47,798.451,7719.52,5171.12,4041.67,4926.54
140,5980.68,9838.9,6979.45,1039.38,8127.86,799.842,7720.92,5172.51,4043.07,4927.95
140.05,5982.08,9840.34,6980.85,1040.77,8129.25,801.233,7722.32,5173.91,4044.46,4929.35
140.1,5983.47,9841.78,6982.24,1042.16,8130.64,802.624,7723.71,5175.3,4045.85,4930.76
140.15,5984.87,9843.21,6983.64,1043.55,8132.02,804.015,7725.11,5176.69,4047.24,4932.17
140.2,5986.26,9844.65,6985.04,1044.94,8133.41,805.406,7726.5,5178.09,4048.63,4933.57
140.25,5987.65,9846.09,6986.43,1046.33,8134.8,806.797,7727.9,5179.48,4050.02,4934.98
140.3,5989.05,9847.53,6987.83,1047.71,8136.19,808.187,7729.3,5180.88,4051.41,4936.39
140.35,5990.44,9848.96,6989.23,1049.1,8137.58,809.578,7730.69,5182.27,4052.8,4937.79
140.4,5991.84,9850.4,6990.62,1050.49,8138.97,810.969,7732.09,5183.66,4054.19,4939.2
140.45,5993.23,9851.84,6992.02,1051.88,8140.36,812.36,7733.49,5185.06,4055.58,4940.61
140.5,5994.62,9853.28,6993.42,1053.27,8141.75,813.751,7734.88,5186.45,4056.97,4942.01
140.55,5996.02,9854.71,6994.81,1054.66,8143.14,815.142,7736.28,5187.85,4058.36,4943.42
140.6,5997.41,9856.15,6996.21,1056.05,8144.52,816.533,7737.68,5189.24,4059.75,4944.83
140.65,5998.81,9857.59,6997.61,1057.44,8145.91,817.923,7739.07,5190.63,4061.14,4946.23
140.7,6000.2,9859.03,6999,1058.83,8147.3,819.314,7740.47,5192.03,4062.53,4947.64
140.75,6001.59,9860.46,7000.4,1060.21,8148.69,820.705,7741.87,5193.42,4063.92,4949.05
140.8,6002.99,9861.9,7001.8,1061.6,8150.08,822.096,7743.26,5194.82,4065.31,4950.45
140.85,6004.38,9863.34,7003.19,1062.99,8151.47,823.487,7744.66,5196.21,4066.7,4951.86
140.9,6005.78,9864.78,7004.59,1064.38,8152.86,824.878,7746.06,5197.6,4068.09,4953.27
140.95,6007.17,9866.21,7005.99,1065.77,8154.25,826.269,7747.45,5199,4069.48,4954.67
141,6008.56,9867.65,7007.38,1067.16,8155.64,827.66,7748.85,5200.39,4070.87,4956.08
141.05,6009.96,9869.09,7008.78,1068.55,8157.02,829.05,7750.25,5201.78,4072.26,4957.49
141.1,6011.35,9870.53,7010.18,1069.94,8158.41,830.441,7751.64,5203.18,4073.65,4958.89
141.15,6012.75,9871.96,7011.57,1071.33,8159.8,831.832,7753.04,5204.57,4075.04,4960.3
141.2,6014.14,9873.4,7012.97,1072.71,8161.19,833.223,7754.44,5205.97,4076.43,4961.71
141.25,6015.53,9874.84,7014.37,1074.1,8162.58,834.614,7755.83,5207.36,4077.82,4963.11
141.3,6016.93,9876.27,7015.76,1075.49,8163.97,836.005,7757.23,5208.75,4079.21,4964.52
141.35,6018.32,9877.71,7017.16,1076.88,8165.36,837.396,7758.63,5210.15,4080.6,4965.93
141.4,6019.72,9879.15,7018.56,1078.27,8166.75,838.787,7760.02,5211.54,4081.99,4967.33
141.45,6021.11,9880.59,7019.95,1079.66,8168.14,840.177,7761.42,5212.94,4083.38,4968.74
141.5,6022.5,9882.02,7021.35,1081.05,8169.52,841.568,7762.82,5214.33,4084.77,4970.15
141.55,6023.9,9883.46,7022.75,1082.44,8170.91,842.959,7764.21,5215.72,4086.16,4971.55
141.6,6025.29,9884.9,7024.14,1083.83,8172.3,844.35,7765.61,5217.12,4087.55,4972.96
141.65,6026.69,9886.34,7025.54,1085.21,8173.69,845.741,7767.01,5218.51,4088.94,4974.37
141.7,6028.08,9887.77,7026.94,1086.6,8175.08,847.132,7768.4,5219.91,4090.33,4975.77
141.75,6029.48,9889.21,7028.33,1087.99,8176.47,848.523,7769.8,5221.3,4091.72,4977.18
141.8,6030.87,9890.65,7029.73,1089.38,8177.86,849.914,7771.19,5222.69,4093.11,4978.59
141.85,6032.26,9892.09,7031.13,1090.77,8179.25,851.304,7772.59,5224.09,4094.5,4979.99
141.9,6033.66,9893.52,7032.52,1092.16,8180.64,852.695,7773.99,5225.48,4095.89,4981.4
141.95,6035.05,9894.96,7033.92,1093.55,8182.02,854.086,7775.38,5226.88,4097.28,4982.81
142,6036.45,9896.4,7035.32,1094.94,8183.41,855.477,7776.78,5228.27,4098.67,4984.21
142.05,6037.84,9897.84,7036.71,1096.33,8184.8,856.868,7778.18,5229.66,4100.06,4985.62
142.1,6039.23,9899.27,7038.11,1097.71,8186.19,858.259,7779.57,5231.06,4101.45,4987.03
142.15,6040.63,9900.71,7039.51,1099.1,8187.58,859.65,7780.97,5232.45,4102.84,4988.43
142.2,6042.02,9902.15,7040.9,1100.49,8188.97,861.04,7782.37,5233.85,4104.23,4989.84
142.25,6043.42,9903.59,7042.3,1101.88,8190.36,862.431,7783.76,5235.24,4105.62,4991.25
142.3,6044.81,9905.02,7043.7,1103.27,8191.75,863.822,7785.16,5236.63,4107.01,4992.65
142.35,6046.2,9906.46,7045.09,1104.66,8193.14,865.213,7786.56,5238.03,4108.4,4994.06
142.4,6047.6,9907.9,7046.49,1106.05,8194.52,866.604,7787.95,5239.42,4109.8,4995.47
142.45,6048.99,9909.33,7047.89,1107.44,8195.91,867.995,7789.35,5240.82,4111.19,4996.87
142.5,6050.39,9910.77,7049.28,1108.83,8197.3,869.386,7790.75,5242.21,4112.58,4998.28
142.55,6051.78,9912.21,7050.68,1110.21,8198.69,870.777,7792.14,5243.6,4113.97,4999.69
142.6,6053.17,9913.65,7052.08,1111.6,8200.08,872.167,7793.54,5245,4115.36,5001.09
142.65,6054.57,9915.08,7053.47,1112.99,8201.47,873.558,7794.94,5246.39,4116.75,5002.5
142.7,6055.96,9916.52,7054.87,1114.38,8202.86,874.949,7796.33,5247.79,4118.14,5003.91
142.75,6057.36,9917.96,7056.27,1115.77,8204.25,876.34,7797.73,5249.18,4119.53,5005.31
142.8,6058.75,9919.4,7057.66,1117.16,8205.64,877.731,7799.13,5250.57,4120.92,5006.72
142.85,6060.14,9920.83,7059.06,1118.55,8207.02,879.122,7800.52,5251.97,4122.31,5008.13
142.9,6061.54,9922.27,7060.46,1119.94,8208.41,880.513,7801.92,5253.36,4123.7,5009.53
142.95,6062.93,9923.71,7061.85,1121.33,8209.8,881.904,7803.32,5254.76,4125.09,5010.94
143,6064.33,9925.15,7063.25,1122.71,8211.19,883.294,7804.71,5256.15,4126.48,5012.35
143.05,6065.72,9926.58,7064.65,1124.1,8212.58,884.685,7806.11,5257.54,4127.87,5013.75
143.1,6067.11,9928.02,7066.04,1125.49,8213.97,886.076,7807.51,5258.94,4129.26,5015.16
143.15,6068.51,9929.46,7067.44,1126.88,8215.36,887.467,7808.9,5260.33,4130.65,5016.57
143.2,6069.9,9930.9,7068.84,1128.27,8216.75,888.858,7810.3,5261.73,4132.04,5017.97
143.25,6071.3,9932.33,7070.23,1129.66,8218.14,890.249,7811.7,5263.12,4133.43,5019.38
143.3,6072.69,9933.77,7071.63,1131.05,8219.52,891.64,7813.09,5264.51,4134.82,5020.79
143.35,6074.08,9935.21,7073.03,1132.44,8220.91,893.03,7814.49,5265.91,4136.21,5022.19
143.4,6075.48,9936.65,7074.42,1133.83,8222.3,894.421,7815.88,5267.3,4137.6,5023.6
143.45,6076.87,9938.08,7075.82,1135.21,8223.69,895.812,7817.28,5268.69,4138.99,5025.01
143.5,6078.27,9939.52,7077.22,1136.6,8225.08,897.203,7818.68,5270.09,4140.38,5026.41
143.55,6079.66,9940.96,7078.61,1137.99,8226.47,898.594,7820.07,5271.48,4141.77,5027.82
143.6,6081.05,9942.4,7080.01,1139.38,8227.86,899.985,7821.47,5272.88,4143.16,5029.23
143.65,6082.45,9943.83,7081.41,1140.77,8229.25,901.376,7822.87,5274.27,4144.55,5030.63
143.7,6083.84,9945.27,7082.8,1142.16,8230.64,902.767,7824.26,5275.66,4145.94,5032.04
143.75,6085.24,9946.71,7084.2,1143.55,8232.02,904.157,7825.66,5277.06,4147.33,5033.45
143.8,6086.63,9948.15,7085.6,1144.94,8233.41,905.548,7827.06,5278.45,4148.72,5034.85
143.85,6088.02,9949.58,7086.99,1146.33,8234.8,906.939,7828.45,5279.85,4150.11,5036.26
143.9,6089.42,9951.02,7088.39,1147.71,8236.19,908.33,7829.85,5281.24,4151.5,5037.67
143.95,6090.81,9952.46,7089.79,1149.1,8237.58,909.721,7831.25,5282.63,4152.89,5039.07
144,6092.21,9953.9,7091.18,1150.49,8238.97,911.112,7832.64,5284.03,4154.28,5040.48
144.05,6093.6,9955.33,7092.58,1151.88,8240.36,912.503,7834.04,5285.42,4155.67,5041.89
144.1,6094.99,9956.77,7093.98,1153.27,8241.75,913.893,7835.44,5286.82,4157.06,5043.29
144.15,6096.39,9958.21,7095.37,1154.66,8243.14,915.284,7836.83,5288.21,4158.45,5044.7
144.2,6097.78,9959.64,7096.77,1156.05,8244.52,916.675,7838.23,5289.6,4159.84,5046.11
144.25,6099.18,9961.08,7098.17,1157.44,8245.91,918.066,7839.63,5291,4161.23,5047.51
144.3,6100.57,9962.52,7099.56,1158.83,8247.3,919.457,7841.02,5292.39,4162.62,5048.92
144.35,6101.96,9963.96,7100.96,1160.21,8248.69,920.848,7842.42,5293.79,4164.01,5050.33
144.4,6103.36,9965.39,7102.36,1161.6,8250.08,922.239,7843.82,5295.18,4165.4,5051.73
144.45,6104.75,9966.83,7103.75,1162.99,8251.47,923.63,7845.21,5296.57,4166.79,5053.14
144.5,6106.15,9968.27,7105.15,1164.38,8252.86,925.02,7846.61,5297.97,4168.18,5054.55
144.55,6107.54,9969.71,7106.55,1165.77,8254.25,926.411,7848.01,5299.36,4169.57,5055.95
144.6,6108.93,9971.14,7107.94,1167.16,8255.64,927.802,7849.4,5300.76,4170.96,5057.36
144.65,6110.33,9972.58,7109.34,1168.55,8257.02,929.193,7850.8,5302.15,4172.35,5058.77
144.7,6111.72,9974.02,7110.74,1169.94,8258.41,930.584,7852.2,5303.54,4173.74,5060.17
144.75,6113.12,9975.46,7112.13,1171.33,8259.8,931.975,7853.59,5304.94,4175.13,5061.58
144.8,6114.51,9976.89,7113.53,1172.71,8261.19,933.366,7854.99,5306.33,4176.52,5062.99
144.85,6115.91,9978.33,7114.93,1174.1,8262.58,934.757,7856.39,5307.73,4177.92,5064.4
144.9,6117.3,9979.77,7116.32,1175.49,8263.97,936.147,7857.78,5309.12,4179.31,5065.8
144.95,6118.69,9981.21,7117.72,1176.88,8265.36,937.538,7859.18,5310.51,4180.7,5067.21
145,6120.09,9982.64,7119.12,1178.27,8266.75,938.929,7860.57,5311.91,4182.09,5068.62
145.05,6121.48,9984.08,7120.51,1179.66,8268.14,940.32,7861.97,5313.3,4183.48,5070.02
145.1,6122.88,9985.52,7121.91,1181.05,8269.52,941.711,7863.37,5314.7,4184.87,5071.43
145.15,6124.27,9986.96,7123.31,1182.44,8270.91,943.102,7864.76,5316.09,4186.26,5072.84
145.2,6125.66,9988.39,7124.7,1183.83,8272.3,944.493,7866.16,5317.48,4187.65,5074.24
145.25,6127.06,9989.83,7126.1,1185.21,8273.69,945.883,7867.56,5318.88,4189.04,5075.65
145.3,6128.45,9991.27,7127.5,1186.6,8275.08,947.274,7868.95,5320.27,4190.43,5077.06
145.35,6129.85,9992.71,7128.89,1187.99,8276.47,948.665,7870.35,5321.67,4191.82,5078.46
145.4,6131.24,9994.14,7130.29,1189.38,8277.86,950.056,7871.75,5323.06,4193.21,5079.87
145.45,6132.63,9995.58,7131.69,1190.77,8279.25,951.447,7873.14,5324.45,4194.6,5081.28
145.5,6134.03,9997.02,7133.08,1192.16,8280.64,952.838,7874.54,5325.85,4195.99,5082.68
145.55,6135.42,9998.46,7134.48,1193.55,8282.02,954.229,7875.94,5327.24,4197.38,5084.09
145.6,6136.82,9999.89,7135.88,1194.94,8283.41,955.62,7877.33,5328.63,4198.77,5085.5
145.65,6138.21,1.33117,7137.27,1196.33,8284.8,957.01,7878.73,5330.03,4200.16,5086.9
145.7,6139.6,2.76864,7138.67,1197.71,8286.19,958.401,7880.13,5331.42,4201.55,5088.31
145.75,6141,4.20612,7140.07,1199.1,8287.58,959.792,7881.52,5332.82,4202.94,5089.72
145.8,6142.39,5.64359,7141.46,1200.49,8288.97,961.183,7882.92,5334.21,4204.33,5091.12
145.85,6143.79,7.08106,7142.86,1201.88,8290.36,962.574,7884.32,5335.6,4205.72,5092.53
145.9,6145.18,8.51853,7144.26,1203.27,8291.75,963.965,7885.71,5337,4207.11,5093.94
145.95,6146.57,9.95601,7145.65,1204.66,8293.14,965.356,7887.11,5338.39,4208.5,5095.34
146,6147.97,11.3935,7147.05,1206.05,8294.52,966.746,7888.51,5339.79,4209.89,5096.75
146.05,6149.36,12.831,7148.45,1207.44,8295.91,968.137,7889.9,5341.18,4211.28,5098.16
146.1,6150.76,14.2684,7149.84,1208.83,8297.3,969.528,7891.3,5342.57,4212.67,5099.56
146.15,6152.15,15.7059,7151.24,1210.21,8298.69,970.919,7892.7,5343.97,4214.06,5100.97
146.2,6153.54,17.1434,7152.64,1211.6,8300.08,972.31,7894.09,5345.36,4215.45,5102.38
146.25,6154.94,18.5809,7154.03,1212.99,8301.47,973.701,7895.49,5346.76,4216.84,5103.78
146.3,6156.33,20.0184,7155.43,1214.38,8302.86,975.092,7896.89,5348.15,4218.23,5105.19
146.35,6157.73,21.4558,7156.83,1215.77,8304.25,976.483,7898.28,5349.54,4219.62,5106.6
146.4,6159.12,22.8933,7158.22,1217.16,8305.64,977.873,7899.68,5350.94,4221.01,5108
146.45,6160.51,24.3308,7159.62,1218.55,8307.02,979.264,7901.08,5352.33,4222.4,5109.41
146.5,6161.91,25.7683,7161.02,1219.94,8308.41,980.655,7902.47,5353.73,4223.79,5110.82
146.55,6163.3,27.2058,7162.41,1221.33,8309.8,982.046,7903.87,5355.12,4225.18,5112.22
146.6,6164.7,28.6433,7163.81,1222.71,8311.19,983.437,7905.27,5356.51,4226.57,5113.63
146.65,6166.09,30.0807,7165.21,1224.1,8312.58,984.828,7906.66,5357.91,4227.96,5115.04
146.7,6167.48,31.5182,7166.6,1225.49,8313.97,986.219,7908.06,5359.3,4229.35,5116.44
146.75,6168.88,32.9557,7168,1226.88,8315.36,987.609,7909.46,5360.7,4230.74,5117.85
146.8,6170.27,34.3932,7169.4,1228.27,8316.75,989,7910.85,5362.09,4232.13,5119.26
146.85,6171.67,35.8307,7170.79,1229.66,8318.14,990.391,7912.25,5363.48,4233.52,5120.66
146.9,6173.06,37.2682,7172.19,1231.05,8319.52,991.782,7913.64,5364.88,4234.91,5122.07
146.95,6174.45,38.7057,7173.59,1232.44,8320.91,993.173,7915.04,5366.27,4236.3,5123.48
147,6175.85,40.1432,7174.98,1233.83,8322.3,994.564,7916.44,5367.67,4237.69,5124.88
147.05,6177.24,41.5807,7176.38,1235.21,8323.69,995.955,7917.83,5369.06,4239.08,5126.29
147.1,6178.64,43.0182,7177.78,1236.6,8325.08,997.346,7919.23,5370.45,4240.47,5127.7
147.15,6180.03,44.4557,7179.17,1237.99,8326.47,998.736,7920.63,5371.85,4241.86,5129.1
147.2,6181.42,45.8932,7180.57,1239.38,8327.86,1000.13,7922.02,5373.24,4243.25,5130.51
147.25,6182.82,47.3306,7181.97,1240.77,8329.25,1001.52,7923.42,5374.64,4244.64,5131.92
147.3,6184.21,48.7681,7183.36,1242.16,8330.64,1002.91,7924.82,5376.03,4246.04,5133.32
147.35,6185.61,50.2056,7184.76,1243.55,8332.02,1004.3,7926.21,5377.42,4247.43,5134.73
147.4,6187,51.6431,7186.16,1244.94,8333.41,1005.69,7927.61,5378.82,4248.82,5136.14
147.45,6188.39,53.0806,7187.55,1246.33,8334.8,1007.08,7929.01,5380.21,4250.21,5137.54
147.5,6189.79,54.5181,7188.95,1247.71,8336.19,1008.47,7930.4,5381.6,4251.6,5138.95
147.55,6191.18,55.9556,7190.35,1249.1,8337.58,1009.86,7931.8,5383,4252.99,5140.36
147.6,6192.58,57.3932,7191.74,1250.49,8338.97,1011.25,7933.2,5384.39,4254.38,5141.76
147.65,6193.97,58.8307,7193.14,1251.88,8340.36,1012.65,7934.59,5385.79,4255.77,5143.17
147.7,6195.36,60.2682,7194.54,1253.27,8341.75,1014.04,7935.99,5387.18,4257.16,5144.58
147.75,6196.76,61.7057,7195.93,1254.66,8343.14,1015.43,7937.39,5388.57,4258.55,5145.98
147.8,6198.15,63.1432,7197.33,1256.05,8344.52,1016.82,7938.78,5389.97,4259.94,5147.39
147.85,6199.55,64.5807,7198.73,1257.44,8345.91,1018.21,7940.18,5391.36,4261.33,5148.8
147.9,6200.94,66.0182,7200.12,1258.83,8347.3,1019.6,7941.58,5392.76,4262.72,5150.2
147.95,6202.33,67.4557,7201.52,1260.21,8348.69,1020.99,7942.97,5394.15,4264.11,5151.61
148,6203.73,68.8932,7202.92,1261.6,8350.08,1022.38,7944.37,5395.54,4265.5,5153.02
148.05,6205.12,70.3307,7204.31,1262.99,8351.47,1023.77,7945.77,5396.94,4266.89,5154.42
148.1,6206.52,71.7682,7205.71,1264.38,8352.86,1025.16,7947.16,5398.33,4268.28,5155.83
148.15,6207.91,73.2057,7207.11,1265.77,8354.25,1026.55,7948.56,5399.73,4269.67,5157.24
148.2,6209.3,74.6433,7208.5,1267.16,8355.64,1027.94,7949.96,5401.12,4271.06,5158.64
148.25,6210.7,76.0808,7209.9,1268.55,8357.02,1029.34,7951.35,5402.51,4272.45,5160.05
148.3,6212.09,77.5183,7211.3,1269.94,8358.41,1030.73,7952.75,5403.91,4273.84,5161.46
148.35,6213.49,78.9558,7212.69,1271.33,8359.8,1032.12,7954.15,5405.3,4275.23,5162.86
148.4,6214.88,80.3933,7214.09,1272.71,8361.19,1033.51,7955.54,5406.7,4276.62,5164.27
148.45,6216.28,81.8308,7215.49,1274.1,8362.58,1034.9,7956.94,5408.09,4278.01,5165.68
148.5,6217.67,83.2684,7216.88,1275.49,8363.97,1036.29,7958.34,5409.48,4279.4,5167.08
148.55,6219.06,84.7059,7218.28,1276.88,8365.36,1037.68,7959.73,5410.88,4280.79,5168.49
148.6,6220.46,86.1434,7219.68,1278.27,8366.75,1039.07,7961.13,5412.27,4282.18,5169.9
148.65,6221.85,87.5809,7221.07,1279.66,8368.14,1040.46,7962.53,5413.67,4283.57,5171.3
148.7,6223.25,89.0184,7222.47,1281.05,8369.52,1041.85,7963.92,5415.06,4284.96,5172.71
148.75,6224.64,90.456,7223.87,1282.44,8370.91,1043.24,7965.32,5416.45,4286.35,5174.12
148.8,6226.03,91.8935,7225.26,1283.83,8372.3,1044.63,7966.71,5417.85,4287.74,5175.52
148.85,6227.43,93.331,7226.66,1285.21,8373.69,1046.03,7968.11,5419.24,4289.13,5176.93
148.9,6228.82,94.7685,7228.06,1286.6,8375.08,1047.42,7969.51,5420.64,4290.52,5178.34
148.95,6230.22,96.2061,7229.45,1287.99,8376.47,1048.81,7970.9,5422.03,4291.91,5179.74
149,6231.61,97.6436,7230.85,1289.38,8377.86,1050.2,7972.3,5423.42,4293.3,5181.15
149.05,6233,99.0811,7232.25,1290.77,8379.25,1051.59,7973.7,5424.82,4294.69,5182.56
149.1,6234.4,100.519,7233.64,1292.16,8380.64,1052.98,7975.09,5426.21,4296.08,5183.97
149.15,6235.79,101.956,7235.04,1293.55,8382.02,1054.37,7976.49,5427.61,4297.47,5185.37
149.2,6237.19,103.394,7236.44,1294.94,8383.41,1055.76,7977.89,5429,4298.86,5186.78
149.25,6238.58,104.831,7237.84,1296.33,8384.8,1057.15,7979.28,5430.39,4300.25,5188.19
149.3,6239.97,106.269,7239.23,1297.71,8386.19,1058.54,7980.68,5431.79,4301.64,5189.59
149.35,6241.37,107.706,7240.63,1299.1,8387.58,1059.93,7982.08,5433.18,4303.03,5191
149.4,6242.76,109.144,7242.03,1300.49,8388.97,1061.33,7983.47,5434.57,4304.42,5192.41
149.45,6244.16,110.581,7243.42,1301.88,8390.36,1062.72,7984.87,5435.97,4305.81,5193.81
149.5,6245.55,112.019,7244.82,1303.27,8391.75,1064.11,7986.27,5437.36,4307.2,5195.22
149.55,6246.94,113.456,7246.22,1304.66,8393.14,1065.5,7987.66,5438.76,4308.59,5196.63
149.6,6248.34,114.894,7247.61,1306.05,8394.52,1066.89,7989.06,5440.15,4309.98,5198.03
149.65,6249.73,116.332,7249.01,1307.44,8395.91,1068.28,7990.46,5441.54,4311.37,5199.44
149.7,6251.13,117.769,7250.41,1308.83,8397.3,1069.67,7991.85,5442.94,4312.76,5200.85
149.75,6252.52,119.207,7251.8,1310.21,8398.69,1071.06,7993.25,5444.33,4314.15,5202.25
149.8,6253.91,120.644,7253.2,1311.6,8400.08,1072.45,7994.65,5445.73,4315.55,5203.66
149.85,6255.31,122.082,7254.6,1312.99,8401.47,1073.84,7996.04,5447.12,4316.94,5205.07
149.9,6256.7,123.519,7255.99,1314.38,8402.86,1075.23,7997.44,5448.51,4318.33,5206.47
149.95,6258.1,124.957,7257.39,1315.77,8404.25,1076.62,7998.84,5449.91,4319.72,5207.88
150,6259.49,126.394,7258.79,1317.16,8405.64,1078.02,8000.23,5451.3,4321.11,5209.29
150.05,6260.88,127.832,7260.18,1318.55,8407.02,1079.41,8001.63,5452.7,4322.5,5210.69
150.1,6262.28,129.269,7261.58,1319.94,8408.41,1080.8,8003.03,5454.09,4323.89,5212.1
150.15,6263.67,130.707,7262.98,1321.33,8409.8,1082.19,8004.42,5455.48,4325.28,5213.51
150.2,6265.07,132.145,7264.37,1322.71,8411.19,1083.58,8005.82,5456.88,4326.67,5214.91
150.25,6266.46,133.582,7265.77,1324.1,8412.58,1084.97,8007.22,5458.27,4328.06,5216.32
150.3,6267.85,135.02,7267.17,1325.49,8413.97,1086.36,8008.61,5459.67,4329.45,5217.73
150.35,6269.25,136.457,7268.56,1326.88,8415.36,1087.75,8010.01,5461.06,4330.84,5219.13
150.4,6270.64,137.895,7269.96,1328.27,8416.75,1089.14,8011.41,5462.45,4332.23,5220.54
150.45,6272.04,139.332,7271.36,1329.66,8418.14,1090.53,8012.8,5463.85,4333.62,5221.95
150.5,6273.43,140.77,7272.75,1331.05,8419.52,1091.92,8014.2,5465.24,4335.01,5223.35
150.55,6274.82,142.207,7274.15,1332.44,8420.91,1093.32,8015.6,5466.64,4336.4,5224.76
150.6,6276.22,143.645,7275.55,1333.83,8422.3,1094.71,8016.99,5468.03,4337.79,5226.17
150.65,6277.61,145.082,7276.94,1335.21,8423.69,1096.1,8018.39,5469.42,4339.18,5227.57
150.7,6279.01,146.52,7278.34,1336.6,8425.08,1097.49,8019.79,5470.82,4340.57,5228.98
150.75,6280.4,147.958,7279.74,1337.99,8426.47,1098.88,8021.18,5472.21,4341.96,5230.39
150.8,6281.79,149.395,7281.13,1339.38,8427.86,1100.27,8022.58,5473.61,4343.35,5231.79
150.85,6283.19,150.833,7282.53,1340.77,8429.25,1101.66,8023.98,5475,4344.74,5233.2
150.9,6284.58,152.27,7283.93,1342.16,8430.64,1103.05,8025.37,5476.39,4346.13,5234.61
150.95,6285.98,153.708,7285.32,1343.55,8432.02,1104.44,8026.77,5477.79,4347.52,5236.01
151,6287.37,155.145,7286.72,1344.94,8433.41,1105.83,8028.16,5479.18,4348.91,5237.42
151.05,6288.76,156.583,7288.12,1346.33,8434.8,1107.22,8029.56,5480.58,4350.3,5238.83
151.1,6290.16,158.021,7289.51,1347.71,8436.19,1108.61,8030.96,5481.97,4351.69,5240.23
151.15,6291.55,159.458,7290.91,1349.1,8437.58,1110.01,8032.35,5483.36,4353.08,5241.64
151.2,6292.95,160.896,7292.31,1350.49,8438.97,1111.4,8033.75,5484.76,4354.47,5243.05
151.25,6294.34,162.333,7293.7,1351.88,8440.36,1112.79,8035.15,5486.15,4355.86,5244.45
151.3,6295.73,163.771,7295.1,1353.27,8441.75,1114.18,8036.54,5487.54,4357.25,5245.86
151.35,6297.13,165.208,7296.5,1354.66,8443.14,1115.57,8037.94,5488.94,4358.64,5247.27
151.4,6298.52,166.646,7297.89,1356.05,8444.52,1116.96,8039.34,5490.33,4360.03,5248.67
151.45,6299.92,168.083,7299.29,1357.44,8445.91,1118.35,8040.73,5491.73,4361.42,5250.08
151.5,6301.31,169.521,7300.69,1358.83,8447.3,1119.74,8042.13,5493.12,4362.81,5251.49
