time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15
269,8917.4,7272.36,5022.55,589.453,1912.26,2709.9,7155.43,3959.28,8116.56,6653.41,9176.34,1110.41,2756.71,4940.58,2199.73
269.05,8918.78,7273.76,5023.94,590.839,1913.66,2711.29,7156.82,3960.67,8117.94,6654.83,9177.72,1111.82,2758.09,4941.99,2201.13
269.1,8920.17,7275.16,5025.32,592.224,1915.05,2712.69,7158.21,3962.06,8119.33,6656.25,9179.11,1113.22,2759.48,4943.4,2202.52
269.15,8921.55,7276.56,5026.71,593.61,1916.44,2714.08,7159.6,3963.45,8120.72,6657.68,9180.5,1114.62,2760.87,4944.81,2203.91
269.2,8922.94,7277.95,5028.1,594.995,1917.84,2715.47,7161,3964.84,8122.11,6659.1,9181.89,1116.03,2762.26,4946.22,2205.31
269.25,8924.32,7279.35,5029.49,596.381,1919.23,2716.86,7162.39,3966.23,8123.5,6660.52,9183.28,1117.43,2763.65,4947.63,2206.7
269.3,8925.7,7280.75,5030.88,597.766,1920.63,2718.26,7163.78,3967.62,8124.89,6661.94,9184.66,1118.83,2765.04,4949.04,2208.1
269.35,8927.09,7282.14,5032.27,599.152,1922.02,2719.65,7165.17,3969.01,8126.27,6663.36,9186.05,1120.24,2766.43,4950.45,2209.49
269.4,8928.47,7283.54,5033.66,600.537,1923.42,2721.04,7166.57,3970.4,8127.66,6664.78,9187.44,1121.64,2767.82,4951.86,2210.89
269.45,8929.86,7284.94,5035.05,601.923,1924.81,2722.44,7167.96,3971.79,8129.05,6666.2,9188.83,1123.04,2769.21,4953.27,2212.28
269.5,8931.24,7286.34,5036.44,603.308,1926.21,2723.83,7169.35,3973.18,8130.44,6667.63,9190.22,1124.45,2770.59,4954.68,2213.68
269.55,8932.63,7287.73,5037.82,604.694,1927.6,2725.22,7170.74,3974.57,8131.83,6669.05,9191.61,1125.85,2771.98,4956.09,2215.07
269.6,8934.01,7289.13,5039.21,606.08,1929,2726.61,7172.14,3975.96,8133.22,6670.47,9192.99,1127.26,2773.37,4957.5,2216.46
269.65,8935.39,7290.53,5040.6,607.465,1930.39,2728.01,7173.53,3977.35,8134.6,6671.89,9194.38,1128.66,2774.76,4958.91,2217.86
269.7,8936.78,7291.92,5041.99,608.851,1931.78,2729.4,7174.92,3978.74,8135.99,6673.31,9195.77,1130.06,2776.15,4960.32,2219.25
269.75,8938.16,7293.32,5043.38,610.236,1933.18,2730.79,7176.31,3980.14,8137.38,6674.73,9197.16,1131.47,2777.54,4961.73,2220.65
269.8,8939.55,7294.72,5044.77,611.622,1934.57,2732.19,7177.71,3981.53,8138.77,6676.16,9198.55,1132.87,2778.93,4963.14,2222.04
269.85,8940.93,7296.12,5046.16,613.007,1935.97,2733.58,7179.1,3982.92,8140.16,6677.58,9199.93,1134.27,2780.32,4964.56,2223.44
269.9,8942.32,7297.51,5047.55,614.393,1937.36,2734.97,7180.49,3984.31,8141.55,6679,9201.32,1135.68,2781.71,4965.97,2224.83
269.95,8943.7,7298.91,5048.94,615.778,1938.76,2736.36,7181.88,3985.7,8142.93,6680.42,9202.71,1137.08,2783.09,4967.38,2226.22
270,8945.08,7300.31,5050.32,617.164,1940.15,2737.76,7183.28,3987.09,8144.32,6681.84,9204.1,1138.49,2784.48,4968.79,2227.62
270.05,8946.47,7301.71,5051.71,618.549,1941.55,2739.15,7184.67,3988.48,8145.71,6683.26,9205.49,1139.89,2785.87,4970.2,2229.01
270.1,8947.85,7303.1,5053.1,619.935,1942.94,2740.54,7186.06,3989.87,8147.1,6684.68,9206.87,1141.29,2787.26,4971.61,2230.41
270.15,8949.24,7304.5,5054.49,621.321,1944.34,2741.94,7187.45,3991.26,8148.49,6686.11,9208.26,1142.7,2788.65,4973.02,2231.8
270.2,8950.62,7305.9,5055.88,622.706,1945.73,2743.33,7188.85,3992.65,8149.88,6687.53,9209.65,1144.1,2790.04,4974.43,2233.2
270.25,8952.01,7307.29,5057.27,624.092,1947.13,2744.72,7190.24,3994.04,8151.26,6688.95,9211.04,1145.5,2791.43,4975.84,2234.59
270.3,8953.39,7308.69,5058.66,625.477,1948.52,2746.11,7191.63,3995.43,8152.65,6690.37,9212.43,1146.91,2792.82,4977.25,2235.99
270.35,8954.77,7310.09,5060.05,626.863,1949.91,2747.51,7193.02,3996.82,8154.04,6691.79,9213.82,1148.31,2794.21,4978.66,2237.38
270.4,8956.16,7311.49,5061.44,628.248,1951.31,2748.9,7194.42,3998.21,8155.43,6693.21,9215.2,1149.71,2795.59,4980.07,2238.77
270.45,8957.54,7312.88,5062.82,629.634,1952.7,2750.29,7195.81,3999.6,8156.82,6694.63,9216.59,1151.12,2796.98,4981.48,2240.17
270.5,8958.93,7314.28,5064.21,631.019,1954.1,2751.69,7197.2,4000.99,8158.21,6696.06,9217.98,1152.52,2798.37,4982.89,2241.56
270.55,8960.31,7315.68,5065.6,632.405,1955.49,2753.08,7198.59,4002.38,8159.59,6697.48,9219.37,1153.93,2799.76,4984.3,2242.96
270.6,8961.7,7317.07,5066.99,633.791,1956.89,2754.47,7199.99,4003.77,8160.98,6698.9,9220.76,1155.33,2801.15,4985.71,2244.35
270.65,8963.08,7318.47,5068.38,635.176,1958.28,2755.86,7201.38,4005.16,8162.37,6700.32,9222.14,1156.73,2802.54,4987.12,2245.75
270.7,8964.47,7319.87,5069.77,636.562,1959.68,2757.26,7202.77,4006.55,8163.76,6701.74,9223.53,1158.14,2803.93,4988.53,2247.14
270.75,8965.85,7321.27,5071.16,637.947,1961.07,2758.65,7204.16,4007.95,8165.15,6703.16,9224.92,1159.54,2805.32,4989.94,2248.53
270.8,8967.23,7322.66,5072.55,639.333,1962.47,2760.04,7205.56,4009.34,8166.53,6704.58,9226.31,1160.94,2806.71,4991.35,2249.93
270.85,8968.62,7324.06,5073.94,640.718,1963.86,2761.44,7206.95,4010.73,8167.92,6706.01,9227.7,1162.35,2808.09,4992.76,2251.32
270.9,8970,7325.46,5075.32,642.104,1965.25,2762.83,7208.34,4012.12,8169.31,6707.43,9229.09,1163.75,2809.48,4994.17,2252.72
270.95,8971.39,7326.86,5076.71,643.489,1966.65,2764.22,7209.74,4013.51,8170.7,6708.85,9230.47,1165.15,2810.87,4995.58,2254.11
271,8972.77,7328.25,5078.1,644.875,1968.04,2765.61,7211.13,4014.9,8172.09,6710.27,9231.86,1166.56,2812.26,4996.99,2255.51
271.05,8974.16,7329.65,5079.49,646.261,1969.44,2767.01,7212.52,4016.29,8173.48,6711.69,9233.25,1167.96,2813.65,4998.4,2256.9
271.1,8975.54,7331.05,5080.88,647.646,1970.83,2768.4,7213.91,4017.68,8174.86,6713.11,9234.64,1169.37,2815.04,4999.81,2258.3
271.15,8976.92,7332.44,5082.27,649.032,1972.23,2769.79,7215.31,4019.07,8176.25,6714.54,9236.03,1170.77,2816.43,5001.22,2259.69
271.2,8978.31,7333.84,5083.66,650.417,1973.62,2771.19,7216.7,4020.46,8177.64,6715.96,9237.41,1172.17,2817.82,5002.63,2261.08
271.25,8979.69,7335.24,5085.05,651.803,1975.02,2772.58,7218.09,4021.85,8179.03,6717.38,9238.8,1173.58,2819.21,5004.04,2262.48
271.3,8981.08,7336.64,5086.44,653.188,1976.41,2773.97,7219.48,4023.24,8180.42,6718.8,9240.19,1174.98,2820.59,5005.45,2263.87
271.35,8982.46,7338.03,5087.82,654.574,1977.81,2775.36,7220.88,4024.63,8181.81,6720.22,9241.58,1176.38,2821.98,5006.86,2265.27
271.4,8983.85,7339.43,5089.21,655.959,1979.2,2776.76,7222.27,4026.02,8183.19,6721.64,9242.97,1177.79,2823.37,5008.27,2266.66
271.45,8985.23,7340.83,5090.6,657.345,1980.6,2778.15,7223.66,4027.41,8184.58,6723.06,9244.36,1179.19,2824.76,5009.69,2268.06
271.5,8986.61,7342.22,5091.99,658.731,1981.99,2779.54,7225.05,4028.8,8185.97,6724.49,9245.74,1180.59,2826.15,5011.1,2269.45
271.55,8988,7343.62,5093.38,660.116,1983.38,2780.94,7226.45,4030.19,8187.36,6725.91,9247.13,1182,2827.54,5012.51,2270.85
271.6,8989.38,7345.02,5094.77,661.502,1984.78,2782.33,7227.84,4031.58,8188.75,6727.33,9248.52,1183.4,2828.93,5013.92,2272.24
271.65,8990.77,7346.42,5096.16,662.887,1986.17,2783.72,7229.23,4032.97,8190.14,6728.75,9249.91,1184.81,2830.32,5015.33,2273.63
271.7,8992.15,7347.81,5097.55,664.273,1987.57,2785.11,7230.62,4034.36,8191.52,6730.17,9251.3,1186.21,2831.71,5016.74,2275.03
271.75,8993.54,7349.21,5098.94,665.658,1988.96,2786.51,7232.02,4035.76,8192.91,6731.59,9252.68,1187.61,2833.09,5018.15,2276.42
271.8,8994.92,7350.61,5100.32,667.044,1990.36,2787.9,7233.41,4037.15,8194.3,6733.01,9254.07,1189.02,2834.48,5019.56,2277.82
271.85,8996.31,7352.01,5101.71,668.43,1991.75,2789.29,7234.8,4038.54,8195.69,6734.44,9255.46,1190.42,2835.87,5020.97,2279.21
271.9,8997.69,7353.4,5103.1,669.815,1993.15,2790.68,7236.19,4039.93,8197.08,6735.86,9256.85,1191.82,2837.26,5022.38,2280.61
271.95,8999.07,7354.8,5104.49,671.201,1994.54,2792.08,7237.59,4041.32,8198.47,6737.28,9258.24,1193.23,2838.65,5023.79,2282
272,9000.46,7356.2,5105.88,672.586,1995.94,2793.47,7238.98,4042.71,8199.85,6738.7,9259.63,1194.63,2840.04,5025.2,2283.39
272.05,9001.84,7357.59,5107.27,673.972,1997.33,2794.86,7240.37,4044.1,8201.24,6740.12,9261.01,1196.03,2841.43,5026.61,2284.79
272.1,9003.23,7358.99,5108.66,675.357,1998.73,2796.26,7241.76,4045.49,8202.63,6741.54,9262.4,1197.44,2842.82,5028.02,2286.18
272.15,9004.61,7360.39,5110.05,676.743,2000.12,2797.65,7243.16,4046.88,8204.02,6742.97,9263.79,1198.84,2844.21,5029.43,2287.58
272.2,9006,7361.79,5111.44,678.128,2001.51,2799.04,7244.55,4048.27,8205.41,6744.39,9265.18,1200.25,2845.59,5030.84,2288.97
272.25,9007.38,7363.18,5112.82,679.514,2002.91,2800.43,7245.94,4049.66,8206.8,6745.81,9266.57,1201.65,2846.98,5032.25,2290.37
272.3,9008.76,7364.58,5114.21,680.9,2004.3,2801.83,7247.33,4051.05,8208.18,6747.23,9267.95,1203.05,2848.37,5033.66,2291.76
272.35,9010.15,7365.98,5115.6,682.285,2005.7,2803.22,7248.73,4052.44,8209.57,6748.65,9269.34,1204.46,2849.76,5035.07,2293.16
272.4,9011.53,7367.37,5116.99,683.671,2007.09,2804.61,7250.12,4053.83,8210.96,6750.07,9270.73,1205.86,2851.15,5036.48,2294.55
272.45,9012.92,7368.77,5118.38,685.056,2008.49,2806.01,7251.51,4055.22,8212.35,6751.49,9272.12,1207.26,2852.54,5037.89,2295.94
272.5,9014.3,7370.17,5119.77,686.442,2009.88,2807.4,7252.9,4056.61,8213.74,6752.92,9273.51,1208.67,2853.93,5039.3,2297.34
272.55,9015.69,7371.57,5121.16,687.827,2011.28,2808.79,7254.3,4058,8215.12,6754.34,9274.9,1210.07,2855.32,5040.71,2298.73
272.6,9017.07,7372.96,5122.55,689.213,2012.67,2810.18,7255.69,4059.39,8216.51,6755.76,9276.28,1211.48,2856.71,5042.12,2300.13
272.65,9018.45,7374.36,5123.94,690.599,2014.07,2811.58,7257.08,4060.78,8217.9,6757.18,9277.67,1212.88,2858.09,5043.53,2301.52
272.7,9019.84,7375.76,5125.32,691.984,2015.46,2812.97,7258.47,4062.17,8219.29,6758.6,9279.06,1214.28,2859.48,5044.94,2302.92
272.75,9021.22,7377.16,5126.71,693.37,2016.86,2814.36,7259.87,4063.57,8220.68,6760.02,9280.45,1215.69,2860.87,5046.35,2304.31
272.8,9022.61,7378.55,5128.1,694.755,2018.25,2815.76,7261.26,4064.96,8222.07,6761.45,9281.84,1217.09,2862.26,5047.76,2305.71
272.85,9023.99,7379.95,5129.49,696.141,2019.64,2817.15,7262.65,4066.35,8223.45,6762.87,9283.22,1218.49,2863.65,5049.17,2307.1
272.9,9025.38,7381.35,5130.88,697.526,2021.04,2818.54,7264.04,4067.74,8224.84,6764.29,9284.61,1219.9,2865.04,5050.58,2308.49
272.95,9026.76,7382.74,5132.27,698.912,2022.43,2819.93,7265.44,4069.13,8226.23,6765.71,9286,1221.3,2866.43,5051.99,2309.89
273,9028.15,7384.14,5133.66,700.298,2023.83,2821.33,7266.83,4070.52,8227.62,6767.13,9287.39,1222.7,2867.82,5053.4,2311.28
273.05,9029.53,7385.54,5135.05,701.683,2025.22,2822.72,7268.22,4071.91,8229.01,6768.55,9288.78,1224.11,2869.21,5054.82,2312.68
273.1,9030.91,7386.94,5136.44,703.069,2026.62,2824.11,7269.61,4073.3,8230.4,6769.97,9290.17,1225.51,2870.59,5056.23,2314.07
273.15,9032.3,7388.33,5137.82,704.454,2028.01,2825.51,7271.01,4074.69,8231.78,6771.4,9291.55,1226.92,2871.98,5057.64,2315.47
273.2,9033.68,7389.73,5139.21,705.84,2029.41,2826.9,7272.4,4076.08,8233.17,6772.82,9292.94,1228.32,2873.37,5059.05,2316.86
273.25,9035.07,7391.13,5140.6,707.225,2030.8,2828.29,7273.79,4077.47,8234.56,6774.24,9294.33,1229.72,2874.76,5060.46,2318.25
273.3,9036.45,7392.52,5141.99,708.611,2032.2,2829.68,7275.19,4078.86,8235.95,6775.66,9295.72,1231.13,2876.15,5061.87,2319.65
273.35,9037.84,7393.92,5143.38,709.997,2033.59,2831.08,7276.58,4080.25,8237.34,6777.08,9297.11,1232.53,2877.54,5063.28,2321.04
273.4,9039.22,7395.32,5144.77,711.382,2034.99,2832.47,7277.97,4081.64,8238.73,6778.5,9298.49,1233.93,2878.93,5064.69,2322.44
273.45,9040.6,7396.72,5146.16,712.768,2036.38,2833.86,7279.36,4083.03,8240.11,6779.92,9299.88,1235.34,2880.32,5066.1,2323.83
273.5,9041.99,7398.11,5147.55,714.153,2037.77,2835.25,7280.76,4084.42,8241.5,6781.35,9301.27,1236.74,2881.71,5067.51,2325.23
273.55,9043.37,7399.51,5148.94,715.539,2039.17,2836.65,7282.15,4085.81,8242.89,6782.77,9302.66,1238.14,2883.09,5068.92,2326.62
273.6,9044.76,7400.91,5150.32,716.924,2040.56,2838.04,7283.54,4087.2,8244.28,6784.19,9304.05,1239.55,2884.48,5070.33,2328.02
273.65,9046.14,7402.31,5151.71,718.31,2041.96,2839.43,7284.93,4088.59,8245.67,6785.61,9305.44,1240.95,2885.87,5071.74,2329.41
273.7,9047.53,7403.7,5153.1,719.696,2043.35,2840.83,7286.33,4089.98,8247.06,6787.03,9306.82,1242.36,2887.26,5073.15,2330.8
273.75,9048.91,7405.1,5154.49,721.081,2044.75,2842.22,7287.72,4091.38,8248.44,6788.45,9308.21,1243.76,2888.65,5074.56,2332.2
273.8,9050.3,7406.5,5155.88,722.467,2046.14,2843.61,7289.11,4092.77,8249.83,6789.88,9309.6,1245.16,2890.04,5075.97,2333.59
273.85,9051.68,7407.89,5157.27,723.852,2047.54,2845,7290.5,4094.16,8251.22,6791.3,9310.99,1246.57,2891.43,5077.38,2334.99
273.9,9053.06,7409.29,5158.66,725.238,2048.93,2846.4,7291.9,4095.55,8252.61,6792.72,9312.38,1247.97,2892.82,5078.79,2336.38
273.95,9054.45,7410.69,5160.05,726.623,2050.33,2847.79,7293.29,4096.94,8254,6794.14,9313.76,1249.37,2894.21,5080.2,2337.78
274,9055.83,7412.09,5161.44,728.009,2051.72,2849.18,7294.68,4098.33,8255.39,6795.56,9315.15,1250.78,2895.59,5081.61,2339.17
274.05,9057.22,7413.48,5162.82,729.395,2053.11,2850.58,7296.07,4099.72,8256.77,6796.98,9316.54,1252.18,2896.98,5083.02,2340.57
274.1,9058.6,7414.88,5164.21,730.78,2054.51,2851.97,7297.47,4101.11,8258.16,6798.4,9317.93,1253.59,2898.37,5084.43,2341.96
274.15,9059.99,7416.28,5165.6,732.166,2055.9,2853.36,7298.86,4102.5,8259.55,6799.83,9319.32,1254.99,2899.76,5085.84,2343.35
274.2,9061.37,7417.67,5166.99,733.551,2057.3,2854.75,7300.25,4103.89,8260.94,6801.25,9320.71,1256.39,2901.15,5087.25,2344.75
274.25,9062.75,7419.07,5168.38,734.937,2058.69,2856.15,7301.64,4105.28,8262.33,6802.67,9322.09,1257.8,2902.54,5088.66,2346.14
274.3,9064.14,7420.47,5169.77,736.322,2060.09,2857.54,7303.04,4106.67,8263.71,6804.09,9323.48,1259.2,2903.93,5090.07,2347.54
274.35,9065.52,7421.87,5171.16,737.708,2061.48,2858.93,7304.43,4108.06,8265.1,6805.51,9324.87,1260.6,2905.32,5091.48,2348.93
274.4,9066.91,7423.26,5172.55,739.094,2062.88,2860.33,7305.82,4109.45,8266.49,6806.93,9326.26,1262.01,2906.71,5092.89,2350.33
274.45,9068.29,7424.66,5173.94,740.479,2064.27,2861.72,7307.21,4110.84,8267.88,6808.36,9327.65,1263.41,2908.09,5094.3,2351.72
274.5,9069.68,7426.06,5175.32,741.865,2065.67,2863.11,7308.61,4112.23,8269.27,6809.78,9329.03,1264.81,2909.48,5095.71,2353.11
274.55,9071.06,7427.46,5176.71,743.25,2067.06,2864.5,7310,4113.62,8270.66,6811.2,9330.42,1266.22,2910.87,5097.13,2354.51
274.6,9072.45,7428.85,5178.1,744.636,2068.46,2865.9,7311.39,4115.01,8272.04,6812.62,9331.81,1267.62,2912.26,5098.54,2355.9
274.65,9073.83,7430.25,5179.49,746.022,2069.85,2867.29,7312.78,4116.4,8273.43,6814.04,9333.2,1269.03,2913.65,5099.95,2357.3
274.7,9075.21,7431.65,5180.88,747.407,2071.24,2868.68,7314.18,4117.79,8274.82,6815.46,9334.59,1270.43,2915.04,5101.36,2358.69
274.75,9076.6,7433.04,5182.27,748.793,2072.64,2870.07,7315.57,4119.18,8276.21,6816.88,9335.98,1271.83,2916.43,5102.77,2360.09
274.8,9077.98,7434.44,5183.66,750.178,2074.03,2871.47,7316.96,4120.58,8277.6,6818.31,9337.36,1273.24,2917.82,5104.18,2361.48
274.85,9079.37,7435.84,5185.05,751.564,2075.43,2872.86,7318.35,4121.97,8278.99,6819.73,9338.75,1274.64,2919.21,5105.59,2362.88
274.9,9080.75,7437.24,5186.44,752.949,2076.82,2874.25,7319.75,4123.36,8280.37,6821.15,9340.14,1276.04,2920.59,5107,2364.27
274.95,9082.14,7438.63,5187.82,754.335,2078.22,2875.65,7321.14,4124.75,8281.76,6822.57,9341.53,1277.45,2921.98,5108.41,2365.66
275,9083.52,7440.03,5189.21,755.721,2079.61,2877.04,7322.53,4126.14,8283.15,6823.99,9342.92,1278.85,2923.37,5109.82,2367.06
275.05,9084.9,7441.43,5190.6,757.106,2081.01,2878.43,7323.92,4127.53,8284.54,6825.41,9344.3,1280.25,2924.76,5111.23,2368.45
275.1,9086.29,7442.82,5191.99,758.492,2082.4,2879.82,7325.32,4128.92,8285.93,6826.84,9345.69,1281.66,2926.15,5112.64,2369.85
275.15,9087.67,7444.22,5193.38,759.877,2083.8,2881.22,7326.71,4130.31,8287.32,6828.26,9347.08,1283.06,2927.54,5114.05,2371.24
275.2,9089.06,7445.62,5194.77,761.263,2085.19,2882.61,7328.1,4131.7,8288.7,6829.68,9348.47,1284.47,2928.93,5115.46,2372.64
275.25,9090.44,7447.02,5196.16,762.649,2086.59,2884,7329.49,4133.09,8290.09,6831.1,9349.86,1285.87,2930.32,5116.87,2374.03
275.3,9091.83,7448.41,5197.55,764.034,2087.98,2885.4,7330.89,4134.48,8291.48,6832.52,9351.25,1287.27,2931.71,5118.28,2375.43
275.35,9093.21,7449.81,5198.94,765.42,2089.37,2886.79,7332.28,4135.87,8292.87,6833.94,9352.63,1288.68,2933.09,5119.69,2376.82
275.4,9094.6,7451.21,5200.32,766.805,2090.77,2888.18,7333.67,4137.26,8294.26,6835.36,9354.02,1290.08,2934.48,5121.1,2378.21
275.45,9095.98,7452.61,5201.71,768.191,2092.16,2889.57,7335.07,4138.65,8295.65,6836.79,9355.41,1291.48,2935.87,5122.51,2379.61
275.5,9097.36,7454,5203.1,769.576,2093.56,2890.97,7336.46,4140.04,8297.03,6838.21,9356.8,1292.89,2937.26,5123.92,2381
275.55,9098.75,7455.4,5204.49,770.962,2094.95,2892.36,7337.85,4141.43,8298.42,6839.63,9358.19,1294.29,2938.65,5125.33,2382.4
275.6,9100.13,7456.8,5205.88,772.348,2096.35,2893.75,7339.24,4142.82,8299.81,6841.05,9359.57,1295.7,2940.04,5126.74,2383.79
275.65,9101.52,7458.19,5207.27,773.733,2097.74,2895.15,7340.64,4144.21,8301.2,6842.47,9360.96,1297.1,2941.43,5128.15,2385.19
275.7,9102.9,7459.59,5208.66,775.119,2099.14,2896.54,7342.03,4145.6,8302.59,6843.89,9362.35,1298.5,2942.82,5129.56,2386.58
275.75,9104.29,7460.99,5210.05,776.504,2100.53,2897.93,7343.42,4146.99,8303.98,6845.32,9363.74,1299.91,2944.21,5130.97,2387.98
275.8,9105.67,7462.39,5211.44,777.89,2101.93,2899.32,7344.81,4148.39,8305.36,6846.74,9365.13,1301.31,2945.59,5132.38,2389.37
275.85,9107.05,7463.78,5212.82,779.276,2103.32,2900.72,7346.21,4149.78,8306.75,6848.16,9366.52,1302.71,2946.98,5133.79,2390.76
275.9,9108.44,7465.18,5214.21,780.661,2104.72,2902.11,7347.6,4151.17,8308.14,6849.58,9367.9,1304.12,2948.37,5135.2,2392.16
275.95,9109.82,7466.58,5215.6,782.047,2106.11,2903.5,7348.99,4152.56,8309.53,6851,9369.29,1305.52,2949.76,5136.61,2393.55
276,9111.21,7467.97,5216.99,783.432,2107.5,2904.89,7350.38,4153.95,8310.92,6852.42,9370.68,1306.92,2951.15,5138.02,2394.95
276.05,9112.59,7469.37,5218.38,784.818,2108.9,2906.29,7351.78,4155.34,8312.3,6853.84,9372.07,1308.33,2952.54,5139.44,2396.34
276.1,9113.98,7470.77,5219.77,786.203,2110.29,2907.68,7353.17,4156.73,8313.69,6855.27,9373.46,1309.73,2953.93,5140.85,2397.74
276.15,9115.36,7472.17,5221.16,787.589,2111.69,2909.07,7354.56,4158.12,8315.08,6856.69,9374.84,1311.14,2955.32,5142.26,2399.13
276.2,9116.75,7473.56,5222.55,788.975,2113.08,2910.47,7355.95,4159.51,8316.47,6858.11,9376.23,1312.54,2956.71,5143.67,2400.52
276.25,9118.13,7474.96,5223.94,790.36,2114.48,2911.86,7357.35,4160.9,8317.86,6859.53,9377.62,1313.94,2958.09,5145.08,2401.92
276.3,9119.51,7476.36,5225.32,791.746,2115.87,2913.25,7358.74,4162.29,8319.25,6860.95,9379.01,1315.35,2959.48,5146.49,2403.31
276.35,9120.9,7477.76,5226.71,793.131,2117.27,2914.64,7360.13,4163.68,8320.63,6862.37,9380.4,1316.75,2960.87,5147.9,2404.71
276.4,9122.28,7479.15,5228.1,794.517,2118.66,2916.04,7361.52,4165.07,8322.02,6863.8,9381.78,1318.15,2962.26,5149.31,2406.1
276.45,9123.67,7480.55,5229.49,795.903,2120.06,2917.43,7362.92,4166.46,8323.41,6865.22,9383.17,1319.56,2963.65,5150.72,2407.5
276.5,9125.05,7481.95,5230.88,797.288,2121.45,2918.82,7364.31,4167.85,8324.8,6866.64,9384.56,1320.96,2965.04,5152.13,2408.89
276.55,9126.44,7483.34,5232.27,798.674,2122.85,2920.22,7365.7,4169.24,8326.19,6868.06,9385.95,1322.37,2966.43,5153.54,2410.29
276.6,9127.82,7484.74,5233.66,800.059,2124.24,2921.61,7367.09,4170.63,8327.58,6869.48,9387.34,1323.77,2967.82,5154.95,2411.68
276.65,9129.2,7486.14,5235.05,801.445,2125.63,2923,7368.49,4172.02,8328.96,6870.9,9388.73,1325.17,2969.21,5156.36,2413.07
276.7,9130.59,7487.54,5236.44,802.831,2127.03,2924.39,7369.88,4173.41,8330.35,6872.32,9390.11,1326.58,2970.59,5157.77,2414.47
276.75,9131.97,7488.93,5237.82,804.216,2128.42,2925.79,7371.27,4174.8,8331.74,6873.75,9391.5,1327.98,2971.98,5159.18,2415.86
276.8,9133.36,7490.33,5239.21,805.602,2129.82,2927.18,7372.66,4176.2,8333.13,6875.17,9392.89,1329.38,2973.37,5160.59,2417.26
276.85,9134.74,7491.73,5240.6,806.987,2131.21,2928.57,7374.06,4177.59,8334.52,6876.59,9394.28,1330.79,2974.76,5162,2418.65
276.9,9136.13,7493.13,5241.99,808.373,2132.61,2929.96,7375.45,4178.98,8335.91,6878.01,9395.67,1332.19,2976.15,5163.41,2420.05
276.95,9137.51,7494.52,5243.38,809.759,2134,2931.36,7376.84,4180.37,8337.29,6879.43,9397.05,1333.59,2977.54,5164.82,2421.44
277,9138.9,7495.92,5244.77,811.144,2135.4,2932.75,7378.23,4181.76,8338.68,6880.85,9398.44,1335,2978.93,5166.23,2422.84
277.05,9140.28,7497.32,5246.16,812.53,2136.79,2934.14,7379.63,4183.15,8340.07,6882.28,9399.83,1336.4,2980.32,5167.64,2424.23
277.1,9141.66,7498.71,5247.55,813.915,2138.19,2935.54,7381.02,4184.54,8341.46,6883.7,9401.22,1337.81,2981.71,5169.05,2425.62
277.15,9143.05,7500.11,5248.94,815.301,2139.58,2936.93,7382.41,4185.93,8342.85,6885.12,9402.61,1339.21,2983.09,5170.46,2427.02
277.2,9144.43,7501.51,5250.32,816.687,2140.98,2938.32,7383.8,4187.32,8344.24,6886.54,9404,1340.61,2984.48,5171.87,2428.41
277.25,9145.82,7502.91,5251.71,818.072,2142.37,2939.71,7385.2,4188.71,8345.62,6887.96,9405.38,1342.02,2985.87,5173.28,2429.81
277.3,9147.2,7504.3,5253.1,819.458,2143.76,2941.11,7386.59,4190.1,8347.01,6889.38,9406.77,1343.42,2987.26,5174.69,2431.2
277.35,9148.59,7505.7,5254.49,820.843,2145.16,2942.5,7387.98,4191.49,8348.4,6890.8,9408.16,1344.82,2988.65,5176.1,2432.6
277.4,9149.97,7507.1,5255.88,822.229,2146.55,2943.89,7389.37,4192.88,8349.79,6892.23,9409.55,1346.23,2990.04,5177.51,2433.99
277.45,9151.35,7508.49,5257.27,823.614,2147.95,2945.28,7390.77,4194.27,8351.18,6893.65,9410.94,1347.63,2991.43,5178.93,2435.39
277.5,9152.74,7509.89,5258.66,825,2149.34,2946.68,7392.16,4195.66,8352.57,6895.07,9412.32,1349.04,2992.82,5180.34,2436.78
277.55,9154.12,7511.29,5260.05,826.386,2150.74,2948.07,7393.55,4197.05,8353.95,6896.49,9413.71,1350.44,2994.21,5181.75,2438.17
277.6,9155.51,7512.69,5261.44,827.771,2152.13,2949.46,7394.94,4198.44,8355.34,6897.91,9415.1,1351.84,2995.59,5183.16,2439.57
277.65,9156.89,7514.08,5262.82,829.157,2153.53,2950.86,7396.34,4199.83,8356.73,6899.33,9416.49,1353.25,2996.98,5184.57,2440.96
277.7,9158.28,7515.48,5264.21,830.542,2154.92,2952.25,7397.73,4201.22,8358.12,6900.76,9417.88,1354.65,2998.37,5185.98,2442.36
277.75,9159.66,7516.88,5265.6,831.928,2156.32,2953.64,7399.12,4202.61,8359.51,6902.18,9419.27,1356.05,2999.76,5187.39,2443.75
277.8,9161.05,7518.28,5266.99,833.314,2157.71,2955.03,7400.51,4204.01,8360.89,6903.6,9420.65,1357.46,3001.15,5188.8,2445.15
277.85,9162.43,7519.67,5268.38,834.699,2159.11,2956.43,7401.91,4205.4,8362.28,6905.02,9422.04,1358.86,3002.54,5190.21,2446.54
277.9,9163.81,7521.07,5269.77,836.085,2160.5,2957.82,7403.3,4206.79,8363.67,6906.44,9423.43,1360.26,3003.93,5191.62,2447.94
