time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20
111.4,2704.14,2201.48,5934.06,2325.45,7468.65,2437.84,9288.33,8887.42,305.655,4188.4,3.58063,4417.96,7203.86,7561.33,8634.55,6068.52,844.118,3800.74,6948.16,3915.18
111.45,2705.54,2202.88,5935.44,2326.84,7470.02,2439.23,9289.72,8888.81,307.044,4189.8,4.96887,4419.35,7205.25,7562.72,8635.94,6069.91,845.508,3802.13,6949.56,3916.57
111.5,2706.94,2204.28,5936.81,2328.23,7471.38,2440.62,9291.12,8890.2,308.433,4191.19,6.3571,4420.74,7206.64,7564.11,8637.34,6071.3,846.898,3803.52,6950.96,3917.95
111.55,2708.33,2205.68,5938.18,2329.63,7472.75,2442.01,9292.51,8891.59,309.822,4192.58,7.74533,4422.13,7208.03,7565.5,8638.73,6072.69,848.288,3804.91,6952.36,3919.34
111.6,2709.73,2207.08,5939.56,2331.02,7474.12,2443.4,9293.91,8892.97,311.211,4193.98,9.13356,4423.52,7209.42,7566.88,8640.12,6074.08,849.678,3806.3,6953.77,3920.73
111.65,2711.13,2208.49,5940.93,2332.41,7475.48,2444.79,9295.3,8894.36,312.6,4195.37,10.5218,4424.91,7210.81,7568.27,8641.51,6075.47,851.068,3807.69,6955.17,3922.12
111.7,2712.52,2209.89,5942.3,2333.81,7476.85,2446.18,9296.7,8895.75,313.989,4196.76,11.91,4426.3,7212.2,7569.66,8642.9,6076.85,852.458,3809.08,6956.57,3923.51
111.75,2713.92,2211.29,5943.68,2335.2,7478.22,2447.57,9298.09,8897.14,315.378,4198.16,13.2983,4427.68,7213.58,7571.05,8644.29,6078.24,853.848,3810.47,6957.97,3924.9
111.8,2715.32,2212.69,5945.05,2336.59,7479.59,2448.96,9299.49,8898.53,316.767,4199.55,14.6865,4429.07,7214.97,7572.44,8645.68,6079.63,855.238,3811.86,6959.38,3926.29
111.85,2716.71,2214.09,5946.43,2337.99,7480.95,2450.34,9300.88,8899.92,318.155,4200.94,16.0747,4430.46,7216.36,7573.83,8647.07,6081.02,856.628,3813.25,6960.78,3927.68
111.9,2718.11,2215.49,5947.8,2339.38,7482.32,2451.73,9302.28,8901.31,319.544,4202.34,17.463,4431.85,7217.75,7575.22,8648.46,6082.41,858.018,3814.64,6962.18,3929.07
111.95,2719.51,2216.9,5949.17,2340.77,7483.69,2453.12,9303.68,8902.7,320.933,4203.73,18.8512,4433.24,7219.14,7576.61,8649.85,6083.8,859.408,3816.03,6963.58,3930.45
112,2720.9,2218.3,5950.55,2342.17,7485.05,2454.51,9305.07,8904.09,322.322,4205.12,20.2394,4434.63,7220.53,7578,8651.24,6085.19,860.798,3817.42,6964.98,3931.84
112.05,2722.3,2219.7,5951.92,2343.56,7486.42,2455.9,9306.47,8905.47,323.711,4206.52,21.6277,4436.02,7221.92,7579.38,8652.63,6086.58,862.188,3818.81,6966.39,3933.23
112.1,2723.7,2221.1,5953.29,2344.95,7487.79,2457.29,9307.86,8906.86,325.1,4207.91,23.0159,4437.41,7223.31,7580.77,8654.02,6087.97,863.578,3820.2,6967.79,3934.62
112.15,2725.1,2222.5,5954.67,2346.35,7489.16,2458.68,9309.26,8908.25,326.489,4209.3,24.4041,4438.79,7224.7,7582.16,8655.41,6089.35,864.968,3821.59,6969.19,3936.01
112.2,2726.49,2223.9,5956.04,2347.74,7490.52,2460.07,9310.65,8909.64,327.878,4210.69,25.7924,4440.18,7226.08,7583.55,8656.8,6090.74,866.357,3822.98,6970.59,3937.4
112.25,2727.89,2225.3,5957.41,2349.13,7491.89,2461.46,9312.05,8911.03,329.267,4212.09,27.1806,4441.57,7227.47,7584.94,8658.19,6092.13,867.747,3824.37,6972,3938.79
112.3,2729.29,2226.71,5958.79,2350.53,7493.26,2462.84,9313.44,8912.42,330.655,4213.48,28.5688,4442.96,7228.86,7586.33,8659.58,6093.52,869.137,3825.76,6973.4,3940.18
112.35,2730.68,2228.11,5960.16,2351.92,7494.62,2464.23,9314.84,8913.81,332.044,4214.87,29.9571,4444.35,7230.25,7587.72,8660.97,6094.91,870.527,3827.15,6974.8,3941.57
112.4,2732.08,2229.51,5961.54,2353.31,7495.99,2465.62,9316.23,8915.2,333.433,4216.27,31.3453,4445.74,7231.64,7589.11,8662.36,6096.3,871.917,3828.54,6976.2,3942.95
112.45,2733.48,2230.91,5962.91,2354.71,7497.36,2467.01,9317.63,8916.59,334.822,4217.66,32.7335,4447.13,7233.03,7590.5,8663.76,6097.69,873.307,3829.93,6977.61,3944.34
112.5,2734.87,2232.31,5964.28,2356.1,7498.73,2468.4,9319.02,8917.97,336.211,4219.05,34.1218,4448.52,7234.42,7591.88,8665.15,6099.08,874.697,3831.32,6979.01,3945.73
112.55,2736.27,2233.71,5965.66,2357.49,7500.09,2469.79,9320.42,8919.36,337.6,4220.45,35.51,4449.9,7235.81,7593.27,8666.54,6100.47,876.087,3832.71,6980.41,3947.12
112.6,2737.67,2235.11,5967.03,2358.89,7501.46,2471.18,9321.81,8920.75,338.989,4221.84,36.8982,4451.29,7237.2,7594.66,8667.93,6101.85,877.477,3834.1,6981.81,3948.51
112.65,2739.06,2236.52,5968.4,2360.28,7502.83,2472.57,9323.21,8922.14,340.378,4223.23,38.2865,4452.68,7238.58,7596.05,8669.32,6103.24,878.867,3835.49,6983.21,3949.9
112.7,2740.46,2237.92,5969.78,2361.67,7504.19,2473.96,9324.6,8923.53,341.767,4224.63,39.6747,4454.07,7239.97,7597.44,8670.71,6104.63,880.257,3836.88,6984.62,3951.29
112.75,2741.86,2239.32,5971.15,2363.07,7505.56,2475.34,9326,8924.92,343.155,4226.02,41.063,4455.46,7241.36,7598.83,8672.1,6106.02,881.647,3838.27,6986.02,3952.68
112.8,2743.25,2240.72,5972.52,2364.46,7506.93,2476.73,9327.39,8926.31,344.544,4227.41,42.4512,4456.85,7242.75,7600.22,8673.49,6107.41,883.037,3839.66,6987.42,3954.07
112.85,2744.65,2242.12,5973.9,2365.85,7508.3,2478.12,9328.79,8927.7,345.933,4228.81,43.8394,4458.24,7244.14,7601.61,8674.88,6108.8,884.427,3841.05,6988.82,3955.45
112.9,2746.05,2243.52,5975.27,2367.25,7509.66,2479.51,9330.18,8929.09,347.322,4230.2,45.2277,4459.63,7245.53,7603,8676.27,6110.19,885.817,3842.44,6990.23,3956.84
112.95,2747.44,2244.92,5976.64,2368.64,7511.03,2480.9,9331.58,8930.47,348.711,4231.59,46.6159,4461.01,7246.92,7604.38,8677.66,6111.58,887.207,3843.83,6991.63,3958.23
113,2748.84,2246.33,5978.02,2370.03,7512.4,2482.29,9332.97,8931.86,350.1,4232.99,48.0041,4462.4,7248.31,7605.77,8679.05,6112.97,888.597,3845.22,6993.03,3959.62
113.05,2750.24,2247.73,5979.39,2371.43,7513.77,2483.68,9334.37,8933.25,351.489,4234.38,49.3924,4463.79,7249.69,7607.16,8680.44,6114.35,889.987,3846.61,6994.43,3961.01
113.1,2751.64,2249.13,5980.77,2372.82,7515.13,2485.07,9335.76,8934.64,352.878,4235.77,50.7806,4465.18,7251.08,7608.55,8681.83,6115.74,891.377,3848,6995.83,3962.4
113.15,2753.03,2250.53,5982.14,2374.21,7516.5,2486.46,9337.16,8936.03,354.267,4237.17,52.1689,4466.57,7252.47,7609.94,8683.22,6117.13,892.767,3849.39,6997.24,3963.79
113.2,2754.43,2251.93,5983.51,2375.61,7517.87,2487.84,9338.56,8937.42,355.655,4238.56,53.5571,4467.96,7253.86,7611.33,8684.61,6118.52,894.157,3850.78,6998.64,3965.18
113.25,2755.83,2253.33,5984.89,2377,7519.23,2489.23,9339.95,8938.81,357.044,4239.95,54.9453,4469.35,7255.25,7612.72,8686,6119.91,895.547,3852.17,7000.04,3966.57
113.3,2757.22,2254.74,5986.26,2378.39,7520.6,2490.62,9341.35,8940.2,358.433,4241.35,56.3336,4470.74,7256.64,7614.11,8687.39,6121.3,896.937,3853.56,7001.44,3967.95
113.35,2758.62,2256.14,5987.63,2379.78,7521.97,2492.01,9342.74,8941.59,359.822,4242.74,57.7218,4472.12,7258.03,7615.5,8688.78,6122.69,898.327,3854.95,7002.85,3969.34
113.4,2760.02,2257.54,5989.01,2381.18,7523.34,2493.4,9344.14,8942.97,361.211,4244.13,59.1101,4473.51,7259.42,7616.88,8690.18,6124.08,899.717,3856.34,7004.25,3970.73
113.45,2761.41,2258.94,5990.38,2382.57,7524.7,2494.79,9345.53,8944.36,362.6,4245.52,60.4983,4474.9,7260.81,7618.27,8691.57,6125.47,901.107,3857.73,7005.65,3972.12
113.5,2762.81,2260.34,5991.75,2383.96,7526.07,2496.18,9346.93,8945.75,363.989,4246.92,61.8865,4476.29,7262.19,7619.66,8692.96,6126.85,902.497,3859.12,7007.05,3973.51
113.55,2764.21,2261.74,5993.13,2385.36,7527.44,2497.57,9348.32,8947.14,365.378,4248.31,63.2748,4477.68,7263.58,7621.05,8694.35,6128.24,903.887,3860.51,7008.46,3974.9
113.6,2765.6,2263.14,5994.5,2386.75,7528.81,2498.96,9349.72,8948.53,366.767,4249.7,64.663,4479.07,7264.97,7622.44,8695.74,6129.63,905.277,3861.9,7009.86,3976.29
113.65,2767,2264.55,5995.88,2388.14,7530.17,2500.34,9351.11,8949.92,368.155,4251.1,66.0513,4480.46,7266.36,7623.83,8697.13,6131.02,906.667,3863.29,7011.26,3977.68
113.7,2768.4,2265.95,5997.25,2389.54,7531.54,2501.73,9352.51,8951.31,369.544,4252.49,67.4395,4481.85,7267.75,7625.22,8698.52,6132.41,908.057,3864.68,7012.66,3979.07
113.75,2769.79,2267.35,5998.62,2390.93,7532.91,2503.12,9353.9,8952.7,370.933,4253.88,68.8277,4483.23,7269.14,7626.61,8699.91,6133.8,909.446,3866.07,7014.06,3980.45
113.8,2771.19,2268.75,6000,2392.32,7534.27,2504.51,9355.3,8954.09,372.322,4255.28,70.216,4484.62,7270.53,7628,8701.3,6135.19,910.836,3867.46,7015.47,3981.84
113.85,2772.59,2270.15,6001.37,2393.72,7535.64,2505.9,9356.69,8955.47,373.711,4256.67,71.6042,4486.01,7271.92,7629.38,8702.69,6136.58,912.226,3868.85,7016.87,3983.23
113.9,2773.98,2271.55,6002.74,2395.11,7537.01,2507.29,9358.09,8956.86,375.1,4258.06,72.9925,4487.4,7273.3,7630.77,8704.08,6137.97,913.616,3870.24,7018.27,3984.62
113.95,2775.38,2272.95,6004.12,2396.5,7538.38,2508.68,9359.48,8958.25,376.489,4259.46,74.3807,4488.79,7274.69,7632.16,8705.47,6139.35,915.006,3871.63,7019.67,3986.01
114,2776.78,2274.36,6005.49,2397.9,7539.74,2510.07,9360.88,8959.64,377.878,4260.85,75.7689,4490.18,7276.08,7633.55,8706.86,6140.74,916.396,3873.02,7021.08,3987.4
114.05,2778.18,2275.76,6006.86,2399.29,7541.11,2511.46,9362.27,8961.03,379.267,4262.24,77.1572,4491.57,7277.47,7634.94,8708.25,6142.13,917.786,3874.41,7022.48,3988.79
114.1,2779.57,2277.16,6008.24,2400.68,7542.48,2512.84,9363.67,8962.42,380.655,4263.64,78.5454,4492.96,7278.86,7636.33,8709.64,6143.52,919.176,3875.8,7023.88,3990.18
114.15,2780.97,2278.56,6009.61,2402.08,7543.85,2514.23,9365.06,8963.81,382.044,4265.03,79.9337,4494.34,7280.25,7637.72,8711.03,6144.91,920.566,3877.19,7025.28,3991.57
114.2,2782.37,2279.96,6010.99,2403.47,7545.21,2515.62,9366.46,8965.2,383.433,4266.42,81.3219,4495.73,7281.64,7639.11,8712.42,6146.3,921.956,3878.58,7026.68,3992.95
114.25,2783.76,2281.36,6012.36,2404.86,7546.58,2517.01,9367.85,8966.59,384.822,4267.82,82.7102,4497.12,7283.03,7640.5,8713.81,6147.69,923.346,3879.97,7028.09,3994.34
114.3,2785.16,2282.76,6013.73,2406.26,7547.95,2518.4,9369.25,8967.97,386.211,4269.21,84.0984,4498.51,7284.42,7641.88,8715.2,6149.08,924.736,3881.36,7029.49,3995.73
114.35,2786.56,2284.17,6015.11,2407.65,7549.31,2519.79,9370.64,8969.36,387.6,4270.6,85.4866,4499.9,7285.8,7643.27,8716.6,6150.47,926.126,3882.75,7030.89,3997.12
114.4,2787.95,2285.57,6016.48,2409.04,7550.68,2521.18,9372.04,8970.75,388.989,4272,86.8749,4501.29,7287.19,7644.66,8717.99,6151.85,927.516,3884.14,7032.29,3998.51
114.45,2789.35,2286.97,6017.85,2410.44,7552.05,2522.57,9373.44,8972.14,390.378,4273.39,88.2631,4502.68,7288.58,7646.05,8719.38,6153.24,928.906,3885.53,7033.7,3999.9
114.5,2790.75,2288.37,6019.23,2411.83,7553.42,2523.96,9374.83,8973.53,391.767,4274.78,89.6514,4504.07,7289.97,7647.44,8720.77,6154.63,930.296,3886.92,7035.1,4001.29
114.55,2792.14,2289.77,6020.6,2413.22,7554.78,2525.34,9376.23,8974.92,393.155,4276.17,91.0396,4505.45,7291.36,7648.83,8722.16,6156.02,931.686,3888.31,7036.5,4002.68
114.6,2793.54,2291.17,6021.97,2414.62,7556.15,2526.73,9377.62,8976.31,394.544,4277.57,92.4279,4506.84,7292.75,7650.22,8723.55,6157.41,933.076,3889.7,7037.9,4004.07
114.65,2794.94,2292.58,6023.35,2416.01,7557.52,2528.12,9379.02,8977.7,395.933,4278.96,93.8161,4508.23,7294.14,7651.61,8724.94,6158.8,934.466,3891.09,7039.3,4005.45
114.7,2796.33,2293.98,6024.72,2417.4,7558.89,2529.51,9380.41,8979.09,397.322,4280.35,95.2044,4509.62,7295.53,7653,8726.33,6160.19,935.856,3892.49,7040.71,4006.84
114.75,2797.73,2295.38,6026.1,2418.8,7560.25,2530.9,9381.81,8980.47,398.711,4281.75,96.5926,4511.01,7296.92,7654.38,8727.72,6161.58,937.246,3893.88,7042.11,4008.23
114.8,2799.13,2296.78,6027.47,2420.19,7561.62,2532.29,9383.2,8981.86,400.1,4283.14,97.9808,4512.4,7298.3,7655.77,8729.11,6162.97,938.636,3895.27,7043.51,4009.62
114.85,2800.52,2298.18,6028.84,2421.58,7562.99,2533.68,9384.6,8983.25,401.489,4284.53,99.3691,4513.79,7299.69,7657.16,8730.5,6164.35,940.026,3896.66,7044.91,4011.01
114.9,2801.92,2299.58,6030.22,2422.98,7564.36,2535.07,9385.99,8984.64,402.878,4285.93,100.757,4515.18,7301.08,7658.55,8731.89,6165.74,941.416,3898.05,7046.32,4012.4
114.95,2803.32,2300.98,6031.59,2424.37,7565.72,2536.46,9387.39,8986.03,404.267,4287.32,102.146,4516.56,7302.47,7659.94,8733.28,6167.13,942.806,3899.44,7047.72,4013.79
115,2804.72,2302.39,6032.96,2425.76,7567.09,2537.84,9388.78,8987.42,405.655,4288.71,103.534,4517.95,7303.86,7661.33,8734.67,6168.52,944.196,3900.83,7049.12,4015.18
115.05,2806.11,2303.79,6034.34,2427.16,7568.46,2539.23,9390.18,8988.81,407.044,4290.11,104.922,4519.34,7305.25,7662.72,8736.06,6169.91,945.586,3902.22,7050.52,4016.57
115.1,2807.51,2305.19,6035.71,2428.55,7569.83,2540.62,9391.57,8990.2,408.433,4291.5,106.31,4520.73,7306.64,7664.11,8737.45,6171.3,946.976,3903.61,7051.93,4017.95
115.15,2808.91,2306.59,6037.09,2429.94,7571.19,2542.01,9392.97,8991.59,409.822,4292.89,107.699,4522.12,7308.03,7665.5,8738.84,6172.69,948.366,3905,7053.33,4019.34
115.2,2810.3,2307.99,6038.46,2431.34,7572.56,2543.4,9394.36,8992.97,411.211,4294.29,109.087,4523.51,7309.41,7666.88,8740.23,6174.08,949.755,3906.39,7054.73,4020.73
115.25,2811.7,2309.39,6039.83,2432.73,7573.93,2544.79,9395.76,8994.36,412.6,4295.68,110.475,4524.9,7310.8,7668.27,8741.62,6175.47,951.145,3907.78,7056.13,4022.12
115.3,2813.1,2310.79,6041.21,2434.12,7575.29,2546.18,9397.15,8995.75,413.989,4297.07,111.863,4526.29,7312.19,7669.66,8743.02,6176.85,952.535,3909.17,7057.53,4023.51
115.35,2814.49,2312.2,6042.58,2435.52,7576.66,2547.57,9398.55,8997.14,415.378,4298.47,113.252,4527.67,7313.58,7671.05,8744.41,6178.24,953.925,3910.56,7058.94,4024.9
115.4,2815.89,2313.6,6043.95,2436.91,7578.03,2548.96,9399.94,8998.53,416.767,4299.86,114.64,4529.06,7314.97,7672.44,8745.8,6179.63,955.315,3911.95,7060.34,4026.29
115.45,2817.29,2315,6045.33,2438.3,7579.4,2550.34,9401.34,8999.92,418.155,4301.25,116.028,4530.45,7316.36,7673.83,8747.19,6181.02,956.705,3913.34,7061.74,4027.68
115.5,2818.68,2316.4,6046.7,2439.7,7580.76,2551.73,9402.73,9001.31,419.544,4302.65,117.416,4531.84,7317.75,7675.22,8748.58,6182.41,958.095,3914.73,7063.14,4029.07
115.55,2820.08,2317.8,6048.07,2441.09,7582.13,2553.12,9404.13,9002.7,420.933,4304.04,118.805,4533.23,7319.14,7676.61,8749.97,6183.8,959.485,3916.12,7064.55,4030.45
115.6,2821.48,2319.2,6049.45,2442.48,7583.5,2554.51,9405.53,9004.09,422.322,4305.43,120.193,4534.62,7320.53,7678,8751.36,6185.19,960.875,3917.51,7065.95,4031.84
115.65,2822.87,2320.6,6050.82,2443.88,7584.87,2555.9,9406.92,9005.47,423.711,4306.83,121.581,4536.01,7321.91,7679.38,8752.75,6186.58,962.265,3918.9,7067.35,4033.23
115.7,2824.27,2322.01,6052.2,2445.27,7586.23,2557.29,9408.32,9006.86,425.1,4308.22,122.969,4537.4,7323.3,7680.77,8754.14,6187.97,963.655,3920.29,7068.75,4034.62
115.75,2825.67,2323.41,6053.57,2446.66,7587.6,2558.68,9409.71,9008.25,426.489,4309.61,124.358,4538.78,7324.69,7682.16,8755.53,6189.35,965.045,3921.68,7070.15,4036.01
115.8,2827.06,2324.81,6054.94,2448.06,7588.97,2560.07,9411.11,9009.64,427.878,4311,125.746,4540.17,7326.08,7683.55,8756.92,6190.74,966.435,3923.07,7071.56,4037.4
115.85,2828.46,2326.21,6056.32,2449.45,7590.34,2561.46,9412.5,9011.03,429.267,4312.4,127.134,4541.56,7327.47,7684.94,8758.31,6192.13,967.825,3924.46,7072.96,4038.79
115.9,2829.86,2327.61,6057.69,2450.84,7591.7,2562.84,9413.9,9012.42,430.655,4313.79,128.522,4542.95,7328.86,7686.33,8759.7,6193.52,969.215,3925.85,7074.36,4040.18
115.95,2831.26,2329.01,6059.06,2452.24,7593.07,2564.23,9415.29,9013.81,432.044,4315.18,129.911,4544.34,7330.25,7687.72,8761.09,6194.91,970.605,3927.24,7075.76,4041.57
116,2832.65,2330.42,6060.44,2453.63,7594.44,2565.62,9416.69,9015.2,433.433,4316.58,131.299,4545.73,7331.64,7689.11,8762.48,6196.3,971.995,3928.63,7077.17,4042.95
116.05,2834.05,2331.82,6061.81,2455.02,7595.81,2567.01,9418.08,9016.59,434.822,4317.97,132.687,4547.12,7333.02,7690.5,8763.87,6197.69,973.385,3930.02,7078.57,4044.34
116.1,2835.45,2333.22,6063.19,2456.42,7597.17,2568.4,9419.48,9017.97,436.211,4319.36,134.075,4548.51,7334.41,7691.88,8765.26,6199.08,974.775,3931.41,7079.97,4045.73
116.15,2836.84,2334.62,6064.56,2457.81,7598.54,2569.79,9420.87,9019.36,437.6,4320.76,135.464,4549.89,7335.8,7693.27,8766.65,6200.47,976.165,3932.8,7081.37,4047.12
116.2,2838.24,2336.02,6065.93,2459.2,7599.91,2571.18,9422.27,9020.75,438.989,4322.15,136.852,4551.28,7337.19,7694.66,8768.05,6201.85,977.555,3934.19,7082.78,4048.51
116.25,2839.64,2337.42,6067.31,2460.6,7601.28,2572.57,9423.66,9022.14,440.378,4323.54,138.24,4552.67,7338.58,7696.05,8769.44,6203.24,978.945,3935.58,7084.18,4049.9
116.3,2841.03,2338.82,6068.68,2461.99,7602.64,2573.96,9425.06,9023.53,441.767,4324.94,139.628,4554.06,7339.97,7697.44,8770.83,6204.63,980.335,3936.97,7085.58,4051.29
116.35,2842.43,2340.23,6070.05,2463.38,7604.01,2575.34,9426.45,9024.92,443.155,4326.33,141.017,4555.45,7341.36,7698.83,8772.22,6206.02,981.725,3938.36,7086.98,4052.68
116.4,2843.83,2341.63,6071.43,2464.78,7605.38,2576.73,9427.85,9026.31,444.544,4327.72,142.405,4556.84,7342.75,7700.22,8773.61,6207.41,983.115,3939.75,7088.38,4054.07
116.45,2845.22,2343.03,6072.8,2466.17,7606.75,2578.12,9429.24,9027.7,445.933,4329.12,143.793,4558.23,7344.14,7701.61,8775,6208.8,984.505,3941.14,7089.79,4055.45
116.5,2846.62,2344.43,6074.18,2467.56,7608.11,2579.51,9430.64,9029.09,447.322,4330.51,145.181,4559.62,7345.52,7703,8776.39,6210.19,985.895,3942.53,7091.19,4056.84
116.55,2848.02,2345.83,6075.55,2468.96,7609.48,2580.9,9432.03,9030.47,448.711,4331.9,146.57,4561,7346.91,7704.38,8777.78,6211.58,987.285,3943.92,7092.59,4058.23
116.6,2849.41,2347.23,6076.92,2470.35,7610.85,2582.29,9433.43,9031.86,450.1,4333.3,147.958,4562.39,7348.3,7705.77,8779.17,6212.97,988.675,3945.31,7093.99,4059.62
116.65,2850.81,2348.63,6078.3,2471.74,7612.22,2583.68,9434.82,9033.25,451.489,4334.69,149.346,4563.78,7349.69,7707.16,8780.56,6214.35,990.064,3946.7,7095.4,4061.01
116.7,2852.21,2350.04,6079.67,2473.14,7613.58,2585.07,9436.22,9034.64,452.878,4336.08,150.734,4565.17,7351.08,7708.55,8781.95,6215.74,991.454,3948.09,7096.8,4062.4
116.75,2853.6,2351.44,6081.04,2474.53,7614.95,2586.46,9437.62,9036.03,454.267,4337.48,152.123,4566.56,7352.47,7709.94,8783.34,6217.13,992.844,3949.48,7098.2,4063.79
116.8,2855,2352.84,6082.42,2475.92,7616.32,2587.84,9439.01,9037.42,455.655,4338.87,153.511,4567.95,7353.86,7711.33,8784.73,6218.52,994.234,3950.87,7099.6,4065.18
116.85,2856.4,2354.24,6083.79,2477.32,7617.69,2589.23,9440.41,9038.81,457.044,4340.26,154.899,4569.34,7355.25,7712.72,8786.12,6219.91,995.624,3952.26,7101,4066.57
116.9,2857.8,2355.64,6085.17,2478.71,7619.05,2590.62,9441.8,9040.2,458.433,4341.66,156.287,4570.73,7356.63,7714.11,8787.51,6221.3,997.014,3953.65,7102.41,4067.95
116.95,2859.19,2357.04,6086.54,2480.1,7620.42,2592.01,9443.2,9041.59,459.822,4343.05,157.676,4572.11,7358.02,7715.5,8788.9,6222.69,998.404,3955.04,7103.81,4069.34
117,2860.59,2358.45,6087.91,2481.5,7621.79,2593.4,9444.59,9042.97,461.211,4344.44,159.064,4573.5,7359.41,7716.88,8790.29,6224.08,999.794,3956.43,7105.21,4070.73
117.05,2861.99,2359.85,6089.29,2482.89,7623.16,2594.79,9445.99,9044.36,462.6,4345.84,160.452,4574.89,7360.8,7718.27,8791.68,6225.47,1001.18,3957.82,7106.61,4072.12
117.1,2863.38,2361.25,6090.66,2484.28,7624.52,2596.18,9447.38,9045.75,463.989,4347.23,161.84,4576.28,7362.19,7719.66,8793.07,6226.85,1002.57,3959.21,7108.02,4073.51
117.15,2864.78,2362.65,6092.03,2485.68,7625.89,2597.57,9448.78,9047.14,465.378,4348.62,163.229,4577.67,7363.58,7721.05,8794.47,6228.24,1003.96,3960.6,7109.42,4074.9
117.2,2866.18,2364.05,6093.41,2487.07,7627.26,2598.96,9450.17,9048.53,466.767,4350.01,164.617,4579.06,7364.97,7722.44,8795.86,6229.63,1005.35,3961.99,7110.82,4076.29
117.25,2867.57,2365.45,6094.78,2488.46,7628.63,2600.34,9451.57,9049.92,468.155,4351.41,166.005,4580.45,7366.36,7723.83,8797.25,6231.02,1006.74,3963.38,7112.22,4077.68
117.3,2868.97,2366.85,6096.16,2489.86,7629.99,2601.73,9452.96,9051.31,469.544,4352.8,167.393,4581.84,7367.75,7725.22,8798.64,6232.41,1008.13,3964.77,7113.63,4079.07
117.35,2870.37,2368.26,6097.53,2491.25,7631.36,2603.12,9454.36,9052.7,470.933,4354.19,168.782,4583.22,7369.13,7726.61,8800.03,6233.8,1009.52,3966.16,7115.03,4080.45
117.4,2871.76,2369.66,6098.9,2492.64,7632.73,2604.51,9455.75,9054.09,472.322,4355.59,170.17,4584.61,7370.52,7728,8801.42,6235.19,1010.91,3967.55,7116.43,4081.84
117.45,2873.16,2371.06,6100.28,2494.04,7634.1,2605.9,9457.15,9055.47,473.711,4356.98,171.558,4586,7371.91,7729.38,8802.81,6236.58,1012.3,3968.94,7117.83,4083.23
117.5,2874.56,2372.46,6101.65,2495.43,7635.47,2607.29,9458.54,9056.86,475.1,4358.37,172.946,4587.39,7373.3,7730.77,8804.2,6237.97,1013.69,3970.33,7119.23,4084.62
117.55,2875.95,2373.86,6103.02,2496.82,7636.83,2608.68,9459.94,9058.25,476.489,4359.77,174.335,4588.78,7374.69,7732.16,8805.59,6239.35,1015.08,3971.72,7120.64,4086.01
117.6,2877.35,2375.26,6104.4,2498.22,7638.2,2610.07,9461.33,9059.64,477.878,4361.16,175.723,4590.17,7376.08,7733.55,8806.98,6240.74,1016.47,3973.11,7122.04,4087.4
117.65,2878.75,2376.66,6105.77,2499.61,7639.57,2611.46,9462.73,9061.03,479.267,4362.55,177.111,4591.56,7377.47,7734.94,8808.37,6242.13,1017.86,3974.5,7123.44,4088.79
117.7,2880.14,2378.07,6107.15,2501,7640.94,2612.84,9464.12,9062.42,480.655,4363.95,178.499,4592.95,7378.86,7736.33,8809.76,6243.52,1019.25,3975.89,7124.84,4090.18
117.75,2881.54,2379.47,6108.52,2502.4,7642.3,2614.23,9465.52,9063.81,482.044,4365.34,179.888,4594.33,7380.25,7737.72,8811.15,6244.91,1020.64,3977.28,7126.25,4091.57
117.8,2882.94,2380.87,6109.89,2503.79,7643.67,2615.62,9466.91,9065.2,483.433,4366.73,181.276,4595.72,7381.63,7739.11,8812.54,6246.3,1022.03,3978.67,7127.65,4092.95
117.85,2884.34,2382.27,6111.27,2505.18,7645.04,2617.01,9468.31,9066.59,484.822,4368.13,182.664,4597.11,7383.02,7740.5,8813.93,6247.69,1023.42,3980.06,7129.05,4094.34
117.9,2885.73,2383.67,6112.64,2506.58,7646.41,2618.4,9469.71,9067.97,486.211,4369.52,184.052,4598.5,7384.41,7741.88,8815.32,6249.08,1024.81,3981.45,7130.45,4095.73
117.95,2887.13,2385.07,6114.01,2507.97,7647.77,2619.79,9471.1,9069.36,487.6,4370.91,185.441,4599.89,7385.8,7743.27,8816.71,6250.47,1026.2,3982.84,7131.86,4097.12
118,2888.53,2386.48,6115.39,2509.36,7649.14,2621.18,9472.5,9070.75,488.989,4372.31,186.829,4601.28,7387.19,7744.66,8818.1,6251.85,1027.59,3984.23,7133.26,4098.51
118.05,2889.92,2387.88,6116.76,2510.76,7650.51,2622.57,9473.89,9072.14,490.378,4373.7,188.217,4602.67,7388.58,7746.05,8819.49,6253.24,1028.98,3985.62,7134.66,4099.9
118.1,2891.32,2389.28,6118.14,2512.15,7651.88,2623.96,9475.29,9073.53,491.767,4375.09,189.605,4604.06,7389.97,7747.44,8820.89,6254.63,1030.37,3987.01,7136.06,4101.29
118.15,2892.72,2390.68,6119.51,2513.54,7653.24,2625.34,9476.68,9074.92,493.155,4376.49,190.994,4605.44,7391.36,7748.83,8822.28,6256.02,1031.76,3988.4,7137.46,4102.68
118.2,2894.11,2392.08,6120.88,2514.94,7654.61,2626.73,9478.08,9076.31,494.544,4377.88,192.382,4606.83,7392.74,7750.22,8823.67,6257.41,1033.15,3989.79,7138.87,4104.07
