time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12
151.25,4334.25,4141.31,4548.98,1062.35,8134.4,3550.13,762.331,526.741,8013.97,3293.84,6646.8,92.2742
151.3,4335.64,4142.71,4550.37,1063.75,8135.79,3551.52,763.72,528.133,8015.36,3295.23,6648.2,93.6631
151.35,4337.04,4144.11,4551.76,1065.15,8137.18,3552.91,765.108,529.526,8016.75,3296.62,6649.59,95.052
151.4,4338.43,4145.51,4553.15,1066.55,8138.57,3554.3,766.497,530.919,8018.14,3298.01,6650.98,96.4409
151.45,4339.82,4146.91,4554.54,1067.94,8139.97,3555.69,767.886,532.311,8019.53,3299.4,6652.37,97.8298
151.5,4341.22,4148.31,4555.92,1069.34,8141.36,3557.07,769.275,533.704,8020.92,3300.79,6653.76,99.2187
151.55,4342.61,4149.71,4557.31,1070.74,8142.75,3558.46,770.664,535.096,8022.31,3302.18,6655.15,100.608
151.6,4344,4151.11,4558.7,1072.13,8144.14,3559.85,772.053,536.489,8023.71,3303.57,6656.54,101.996
151.65,4345.39,4152.51,4560.09,1073.53,8145.53,3561.24,773.442,537.882,8025.1,3304.96,6657.93,103.385
151.7,4346.79,4153.92,4561.48,1074.93,8146.93,3562.63,774.831,539.274,8026.49,3306.35,6659.33,104.774
151.75,4348.18,4155.32,4562.87,1076.33,8148.32,3564.02,776.22,540.667,8027.88,3307.74,6660.72,106.163
151.8,4349.57,4156.72,4564.26,1077.72,8149.71,3565.41,777.608,542.06,8029.27,3309.13,6662.11,107.552
151.85,4350.97,4158.12,4565.65,1079.12,8151.1,3566.8,778.997,543.452,8030.66,3310.52,6663.5,108.941
151.9,4352.36,4159.52,4567.04,1080.52,8152.49,3568.19,780.386,544.845,8032.05,3311.91,6664.89,110.33
151.95,4353.75,4160.92,4568.42,1081.92,8153.88,3569.57,781.775,546.238,8033.44,3313.31,6666.28,111.719
152,4355.15,4162.32,4569.81,1083.31,8155.28,3570.96,783.164,547.63,8034.84,3314.7,6667.67,113.108
152.05,4356.54,4163.72,4571.2,1084.71,8156.67,3572.35,784.553,549.023,8036.23,3316.09,6669.06,114.496
152.1,4357.93,4165.12,4572.59,1086.11,8158.06,3573.74,785.942,550.415,8037.62,3317.48,6670.46,115.885
152.15,4359.33,4166.53,4573.98,1087.51,8159.45,3575.13,787.331,551.808,8039.01,3318.87,6671.85,117.274
152.2,4360.72,4167.93,4575.37,1088.9,8160.84,3576.52,788.72,553.201,8040.4,3320.26,6673.24,118.663
152.25,4362.11,4169.33,4576.76,1090.3,8162.23,3577.91,790.108,554.593,8041.79,3321.65,6674.63,120.052
152.3,4363.51,4170.73,4578.15,1091.7,8163.63,3579.3,791.497,555.986,8043.18,3323.04,6676.02,121.441
152.35,4364.9,4172.13,4579.54,1093.1,8165.02,3580.69,792.886,557.379,8044.57,3324.43,6677.41,122.83
152.4,4366.29,4173.53,4580.92,1094.49,8166.41,3582.07,794.275,558.771,8045.97,3325.82,6678.8,124.219
152.45,4367.69,4174.93,4582.31,1095.89,8167.8,3583.46,795.664,560.164,8047.36,3327.21,6680.2,125.608
152.5,4369.08,4176.33,4583.7,1097.29,8169.19,3584.85,797.053,561.557,8048.75,3328.6,6681.59,126.996
152.55,4370.47,4177.73,4585.09,1098.69,8170.59,3586.24,798.442,562.949,8050.14,3329.99,6682.98,128.385
152.6,4371.87,4179.14,4586.48,1100.08,8171.98,3587.63,799.831,564.342,8051.53,3331.38,6684.37,129.774
152.65,4373.26,4180.54,4587.87,1101.48,8173.37,3589.02,801.22,565.734,8052.92,3332.77,6685.76,131.163
152.7,4374.65,4181.94,4589.26,1102.88,8174.76,3590.41,802.608,567.127,8054.31,3334.16,6687.15,132.552
152.75,4376.04,4183.34,4590.65,1104.28,8176.15,3591.8,803.997,568.52,8055.71,3335.55,6688.54,133.941
152.8,4377.44,4184.74,4592.04,1105.67,8177.54,3593.19,805.386,569.912,8057.1,3336.94,6689.93,135.33
152.85,4378.83,4186.14,4593.42,1107.07,8178.94,3594.57,806.775,571.305,8058.49,3338.33,6691.33,136.719
152.9,4380.22,4187.54,4594.81,1108.47,8180.33,3595.96,808.164,572.698,8059.88,3339.72,6692.72,138.108
152.95,4381.62,4188.94,4596.2,1109.87,8181.72,3597.35,809.553,574.09,8061.27,3341.11,6694.11,139.496
153,4383.01,4190.34,4597.59,1111.26,8183.11,3598.74,810.942,575.483,8062.66,3342.5,6695.5,140.885
153.05,4384.4,4191.75,4598.98,1112.66,8184.5,3600.13,812.331,576.876,8064.05,3343.89,6696.89,142.274
153.1,4385.8,4193.15,4600.37,1114.06,8185.9,3601.52,813.72,578.268,8065.44,3345.28,6698.28,143.663
153.15,4387.19,4194.55,4601.76,1115.46,8187.29,3602.91,815.108,579.661,8066.84,3346.67,6699.67,145.052
153.2,4388.58,4195.95,4603.15,1116.85,8188.68,3604.3,816.497,581.053,8068.23,3348.07,6701.06,146.441
153.25,4389.98,4197.35,4604.54,1118.25,8190.07,3605.69,817.886,582.446,8069.62,3349.46,6702.46,147.83
153.3,4391.37,4198.75,4605.92,1119.65,8191.46,3607.07,819.275,583.839,8071.01,3350.85,6703.85,149.219
153.35,4392.76,4200.15,4607.31,1121.05,8192.85,3608.46,820.664,585.231,8072.4,3352.24,6705.24,150.608
153.4,4394.16,4201.55,4608.7,1122.44,8194.25,3609.85,822.053,586.624,8073.79,3353.63,6706.63,151.996
153.45,4395.55,4202.95,4610.09,1123.84,8195.64,3611.24,823.442,588.017,8075.18,3355.02,6708.02,153.385
153.5,4396.94,4204.36,4611.48,1125.24,8197.03,3612.63,824.831,589.409,8076.57,3356.41,6709.41,154.774
153.55,4398.34,4205.76,4612.87,1126.64,8198.42,3614.02,826.22,590.802,8077.97,3357.8,6710.8,156.163
153.6,4399.73,4207.16,4614.26,1128.03,8199.81,3615.41,827.608,592.195,8079.36,3359.19,6712.19,157.552
153.65,4401.12,4208.56,4615.65,1129.43,8201.2,3616.8,828.997,593.587,8080.75,3360.58,6713.59,158.941
153.7,4402.52,4209.96,4617.04,1130.83,8202.6,3618.19,830.386,594.98,8082.14,3361.97,6714.98,160.33
153.75,4403.91,4211.36,4618.42,1132.23,8203.99,3619.57,831.775,596.372,8083.53,3363.36,6716.37,161.719
153.8,4405.3,4212.76,4619.81,1133.62,8205.38,3620.96,833.164,597.765,8084.92,3364.75,6717.76,163.108
153.85,4406.69,4214.16,4621.2,1135.02,8206.77,3622.35,834.553,599.158,8086.31,3366.14,6719.15,164.496
153.9,4408.09,4215.56,4622.59,1136.42,8208.16,3623.74,835.942,600.55,8087.7,3367.53,6720.54,165.885
153.95,4409.48,4216.97,4623.98,1137.82,8209.56,3625.13,837.331,601.943,8089.1,3368.92,6721.93,167.274
154,4410.87,4218.37,4625.37,1139.21,8210.95,3626.52,838.72,603.336,8090.49,3370.31,6723.33,168.663
154.05,4412.27,4219.77,4626.76,1140.61,8212.34,3627.91,840.108,604.728,8091.88,3371.7,6724.72,170.052
154.1,4413.66,4221.17,4628.15,1142.01,8213.73,3629.3,841.497,606.121,8093.27,3373.09,6726.11,171.441
154.15,4415.05,4222.57,4629.54,1143.41,8215.12,3630.69,842.886,607.514,8094.66,3374.48,6727.5,172.83
154.2,4416.45,4223.97,4630.92,1144.8,8216.51,3632.07,844.275,608.906,8096.05,3375.87,6728.89,174.219
154.25,4417.84,4225.37,4632.31,1146.2,8217.91,3633.46,845.664,610.299,8097.44,3377.26,6730.28,175.608
154.3,4419.23,4226.77,4633.7,1147.6,8219.3,3634.85,847.053,611.692,8098.83,3378.65,6731.67,176.996
154.35,4420.63,4228.17,4635.09,1149,8220.69,3636.24,848.442,613.084,8100.23,3380.04,6733.06,178.385
154.4,4422.02,4229.58,4636.48,1150.39,8222.08,3637.63,849.831,614.477,8101.62,3381.44,6734.46,179.774
154.45,4423.41,4230.98,4637.87,1151.79,8223.47,3639.02,851.22,615.869,8103.01,3382.83,6735.85,181.163
154.5,4424.81,4232.38,4639.26,1153.19,8224.86,3640.41,852.608,617.262,8104.4,3384.22,6737.24,182.552
154.55,4426.2,4233.78,4640.65,1154.59,8226.26,3641.8,853.997,618.655,8105.79,3385.61,6738.63,183.941
154.6,4427.59,4235.18,4642.04,1155.98,8227.65,3643.19,855.386,620.047,8107.18,3387,6740.02,185.33
154.65,4428.99,4236.58,4643.42,1157.38,8229.04,3644.57,856.775,621.44,8108.57,3388.39,6741.41,186.719
154.7,4430.38,4237.98,4644.81,1158.78,8230.43,3645.96,858.164,622.833,8109.97,3389.78,6742.8,188.108
154.75,4431.77,4239.38,4646.2,1160.18,8231.82,3647.35,859.553,624.225,8111.36,3391.17,6744.19,189.496
154.8,4433.17,4240.78,4647.59,1161.57,8233.22,3648.74,860.942,625.618,8112.75,3392.56,6745.59,190.885
154.85,4434.56,4242.19,4648.98,1162.97,8234.61,3650.13,862.331,627.011,8114.14,3393.95,6746.98,192.274
154.9,4435.95,4243.59,4650.37,1164.37,8236,3651.52,863.72,628.403,8115.53,3395.34,6748.37,193.663
154.95,4437.35,4244.99,4651.76,1165.77,8237.39,3652.91,865.108,629.796,8116.92,3396.73,6749.76,195.052
155,4438.74,4246.39,4653.15,1167.16,8238.78,3654.3,866.497,631.189,8118.31,3398.12,6751.15,196.441
155.05,4440.13,4247.79,4654.54,1168.56,8240.17,3655.69,867.886,632.581,8119.7,3399.51,6752.54,197.83
155.1,4441.52,4249.19,4655.92,1169.96,8241.57,3657.07,869.275,633.974,8121.1,3400.9,6753.93,199.219
155.15,4442.92,4250.59,4657.31,1171.36,8242.96,3658.46,870.664,635.366,8122.49,3402.29,6755.32,200.608
155.2,4444.31,4251.99,4658.7,1172.75,8244.35,3659.85,872.053,636.759,8123.88,3403.68,6756.72,201.996
155.25,4445.7,4253.4,4660.09,1174.15,8245.74,3661.24,873.442,638.152,8125.27,3405.07,6758.11,203.385
155.3,4447.1,4254.8,4661.48,1175.55,8247.13,3662.63,874.831,639.544,8126.66,3406.46,6759.5,204.774
155.35,4448.49,4256.2,4662.87,1176.94,8248.53,3664.02,876.22,640.937,8128.05,3407.85,6760.89,206.163
155.4,4449.88,4257.6,4664.26,1178.34,8249.92,3665.41,877.608,642.33,8129.44,3409.24,6762.28,207.552
155.45,4451.28,4259,4665.65,1179.74,8251.31,3666.8,878.997,643.722,8130.83,3410.63,6763.67,208.941
155.5,4452.67,4260.4,4667.04,1181.14,8252.7,3668.19,880.386,645.115,8132.23,3412.02,6765.06,210.33
155.55,4454.06,4261.8,4668.42,1182.53,8254.09,3669.57,881.775,646.508,8133.62,3413.41,6766.46,211.719
155.6,4455.46,4263.2,4669.81,1183.93,8255.48,3670.96,883.164,647.9,8135.01,3414.8,6767.85,213.108
155.65,4456.85,4264.6,4671.2,1185.33,8256.88,3672.35,884.553,649.293,8136.4,3416.2,6769.24,214.496
155.7,4458.24,4266.01,4672.59,1186.73,8258.27,3673.74,885.942,650.686,8137.79,3417.59,6770.63,215.885
155.75,4459.64,4267.41,4673.98,1188.12,8259.66,3675.13,887.331,652.078,8139.18,3418.98,6772.02,217.274
155.8,4461.03,4268.81,4675.37,1189.52,8261.05,3676.52,888.72,653.471,8140.57,3420.37,6773.41,218.663
155.85,4462.42,4270.21,4676.76,1190.92,8262.44,3677.91,890.108,654.864,8141.96,3421.76,6774.8,220.052
155.9,4463.82,4271.61,4678.15,1192.32,8263.83,3679.3,891.497,656.256,8143.36,3423.15,6776.19,221.441
155.95,4465.21,4273.01,4679.54,1193.71,8265.23,3680.69,892.886,657.649,8144.75,3424.54,6777.59,222.83
156,4466.6,4274.41,4680.92,1195.11,8266.62,3682.07,894.275,659.042,8146.14,3425.93,6778.98,224.219
156.05,4468,4275.81,4682.31,1196.51,8268.01,3683.46,895.664,660.434,8147.53,3427.32,6780.37,225.608
156.1,4469.39,4277.21,4683.7,1197.91,8269.4,3684.85,897.053,661.827,8148.92,3428.71,6781.76,226.996
156.15,4470.78,4278.62,4685.09,1199.3,8270.79,3686.24,898.442,663.219,8150.31,3430.1,6783.15,228.385
156.2,4472.18,4280.02,4686.48,1200.7,8272.19,3687.63,899.831,664.612,8151.7,3431.49,6784.54,229.774
156.25,4473.57,4281.42,4687.87,1202.1,8273.58,3689.02,901.22,666.005,8153.09,3432.88,6785.93,231.163
156.3,4474.96,4282.82,4689.26,1203.5,8274.97,3690.41,902.608,667.397,8154.49,3434.27,6787.32,232.552
156.35,4476.35,4284.22,4690.65,1204.89,8276.36,3691.8,903.997,668.79,8155.88,3435.66,6788.72,233.941
156.4,4477.75,4285.62,4692.04,1206.29,8277.75,3693.19,905.386,670.183,8157.27,3437.05,6790.11,235.33
156.45,4479.14,4287.02,4693.42,1207.69,8279.14,3694.57,906.775,671.575,8158.66,3438.44,6791.5,236.719
156.5,4480.53,4288.42,4694.81,1209.09,8280.54,3695.96,908.164,672.968,8160.05,3439.83,6792.89,238.108
156.55,4481.93,4289.82,4696.2,1210.48,8281.93,3697.35,909.553,674.361,8161.44,3441.22,6794.28,239.496
156.6,4483.32,4291.23,4697.59,1211.88,8283.32,3698.74,910.942,675.753,8162.83,3442.61,6795.67,240.885
156.65,4484.71,4292.63,4698.98,1213.28,8284.71,3700.13,912.331,677.146,8164.23,3444,6797.06,242.274
156.7,4486.11,4294.03,4700.37,1214.68,8286.1,3701.52,913.72,678.539,8165.62,3445.39,6798.45,243.663
156.75,4487.5,4295.43,4701.76,1216.07,8287.49,3702.91,915.108,679.931,8167.01,3446.78,6799.85,245.052
156.8,4488.89,4296.83,4703.15,1217.47,8288.89,3704.3,916.497,681.324,8168.4,3448.17,6801.24,246.441
156.85,4490.29,4298.23,4704.54,1218.87,8290.28,3705.69,917.886,682.717,8169.79,3449.57,6802.63,247.83
156.9,4491.68,4299.63,4705.92,1220.27,8291.67,3707.07,919.275,684.109,8171.18,3450.96,6804.02,249.219
156.95,4493.07,4301.03,4707.31,1221.66,8293.06,3708.46,920.664,685.502,8172.57,3452.35,6805.41,250.608
157,4494.47,4302.43,4708.7,1223.06,8294.45,3709.85,922.053,686.895,8173.96,3453.74,6806.8,251.996
157.05,4495.86,4303.84,4710.09,1224.46,8295.85,3711.24,923.442,688.287,8175.36,3455.13,6808.19,253.385
157.1,4497.25,4305.24,4711.48,1225.86,8297.24,3712.63,924.831,689.68,8176.75,3456.52,6809.58,254.774
157.15,4498.65,4306.64,4712.87,1227.25,8298.63,3714.02,926.22,691.072,8178.14,3457.91,6810.98,256.163
157.2,4500.04,4308.04,4714.26,1228.65,8300.02,3715.41,927.608,692.465,8179.53,3459.3,6812.37,257.552
157.25,4501.43,4309.44,4715.65,1230.05,8301.41,3716.8,928.997,693.858,8180.92,3460.69,6813.76,258.941
157.3,4502.83,4310.84,4717.04,1231.45,8302.8,3718.19,930.386,695.25,8182.31,3462.08,6815.15,260.33
157.35,4504.22,4312.24,4718.42,1232.84,8304.2,3719.57,931.775,696.643,8183.7,3463.47,6816.54,261.719
157.4,4505.61,4313.64,4719.81,1234.24,8305.59,3720.96,933.164,698.036,8185.09,3464.86,6817.93,263.108
157.45,4507.01,4315.04,4721.2,1235.64,8306.98,3722.35,934.553,699.428,8186.49,3466.25,6819.32,264.496
157.5,4508.4,4316.45,4722.59,1237.04,8308.37,3723.74,935.942,700.821,8187.88,3467.64,6820.72,265.885
157.55,4509.79,4317.85,4723.98,1238.43,8309.76,3725.13,937.331,702.214,8189.27,3469.03,6822.11,267.274
157.6,4511.18,4319.25,4725.37,1239.83,8311.16,3726.52,938.72,703.606,8190.66,3470.42,6823.5,268.663
157.65,4512.58,4320.65,4726.76,1241.23,8312.55,3727.91,940.108,704.999,8192.05,3471.81,6824.89,270.052
157.7,4513.97,4322.05,4728.15,1242.63,8313.94,3729.3,941.497,706.392,8193.44,3473.2,6826.28,271.441
157.75,4515.36,4323.45,4729.54,1244.02,8315.33,3730.69,942.886,707.784,8194.83,3474.59,6827.67,272.83
157.8,4516.76,4324.85,4730.92,1245.42,8316.72,3732.07,944.275,709.177,8196.22,3475.98,6829.06,274.219
157.85,4518.15,4326.25,4732.31,1246.82,8318.11,3733.46,945.664,710.57,8197.62,3477.37,6830.45,275.608
157.9,4519.54,4327.66,4733.7,1248.22,8319.51,3734.85,947.053,711.962,8199.01,3478.76,6831.85,276.996
157.95,4520.94,4329.06,4735.09,1249.61,8320.9,3736.24,948.442,713.355,8200.4,3480.15,6833.24,278.385
158,4522.33,4330.46,4736.48,1251.01,8322.29,3737.63,949.831,714.748,8201.79,3481.54,6834.63,279.774
158.05,4523.72,4331.86,4737.87,1252.41,8323.68,3739.02,951.22,716.14,8203.18,3482.94,6836.02,281.163
158.1,4525.12,4333.26,4739.26,1253.81,8325.07,3740.41,952.608,717.533,8204.57,3484.33,6837.41,282.552
158.15,4526.51,4334.66,4740.65,1255.2,8326.46,3741.8,953.997,718.926,8205.96,3485.72,6838.8,283.941
158.2,4527.9,4336.06,4742.04,1256.6,8327.86,3743.19,955.386,720.318,8207.35,3487.11,6840.19,285.33
158.25,4529.3,4337.46,4743.42,1258,8329.25,3744.57,956.775,721.711,8208.75,3488.5,6841.58,286.719
158.3,4530.69,4338.86,4744.81,1259.4,8330.64,3745.96,958.164,723.104,8210.14,3489.89,6842.98,288.108
158.35,4532.08,4340.27,4746.2,1260.79,8332.03,3747.35,959.553,724.496,8211.53,3491.28,6844.37,289.496
158.4,4533.48,4341.67,4747.59,1262.19,8333.42,3748.74,960.942,725.889,8212.92,3492.67,6845.76,290.885
158.45,4534.87,4343.07,4748.98,1263.59,8334.82,3750.13,962.331,727.282,8214.31,3494.06,6847.15,292.274
158.5,4536.26,4344.47,4750.37,1264.99,8336.21,3751.52,963.72,728.674,8215.7,3495.45,6848.54,293.663
158.55,4537.66,4345.87,4751.76,1266.38,8337.6,3752.91,965.108,730.067,8217.09,3496.84,6849.93,295.052
158.6,4539.05,4347.27,4753.15,1267.78,8338.99,3754.3,966.497,731.46,8218.49,3498.23,6851.32,296.441
158.65,4540.44,4348.67,4754.54,1269.18,8340.38,3755.69,967.886,732.852,8219.88,3499.62,6852.71,297.83
158.7,4541.84,4350.07,4755.92,1270.58,8341.77,3757.07,969.275,734.245,8221.27,3501.01,6854.11,299.219
158.75,4543.23,4351.47,4757.31,1271.97,8343.17,3758.46,970.664,735.637,8222.66,3502.4,6855.5,300.608
158.8,4544.62,4352.88,4758.7,1273.37,8344.56,3759.85,972.053,737.03,8224.05,3503.79,6856.89,301.996
158.85,4546.02,4354.28,4760.09,1274.77,8345.95,3761.24,973.442,738.423,8225.44,3505.18,6858.28,303.385
158.9,4547.41,4355.68,4761.48,1276.17,8347.34,3762.63,974.831,739.815,8226.83,3506.57,6859.67,304.774
158.95,4548.8,4357.08,4762.87,1277.56,8348.73,3764.02,976.22,741.208,8228.22,3507.96,6861.06,306.163
159,4550.19,4358.48,4764.26,1278.96,8350.12,3765.41,977.608,742.601,8229.62,3509.35,6862.45,307.552
159.05,4551.59,4359.88,4765.65,1280.36,8351.52,3766.8,978.997,743.993,8231.01,3510.74,6863.85,308.941
159.1,4552.98,4361.28,4767.04,1281.76,8352.91,3768.19,980.386,745.386,8232.4,3512.13,6865.24,310.33
159.15,4554.37,4362.68,4768.42,1283.15,8354.3,3769.57,981.775,746.779,8233.79,3513.52,6866.63,311.719
159.2,4555.77,4364.08,4769.81,1284.55,8355.69,3770.96,983.164,748.171,8235.18,3514.92,6868.02,313.108
159.25,4557.16,4365.49,4771.2,1285.95,8357.08,3772.35,984.553,749.564,8236.57,3516.31,6869.41,314.496
159.3,4558.55,4366.89,4772.59,1287.35,8358.48,3773.74,985.942,750.957,8237.96,3517.7,6870.8,315.885
159.35,4559.95,4368.29,4773.98,1288.74,8359.87,3775.13,987.331,752.349,8239.35,3519.09,6872.19,317.274
159.4,4561.34,4369.69,4775.37,1290.14,8361.26,3776.52,988.72,753.742,8240.75,3520.48,6873.58,318.663
159.45,4562.73,4371.09,4776.76,1291.54,8362.65,3777.91,990.108,755.135,8242.14,3521.87,6874.98,320.052
159.5,4564.13,4372.49,4778.15,1292.94,8364.04,3779.3,991.497,756.527,8243.53,3523.26,6876.37,321.441
159.55,4565.52,4373.89,4779.54,1294.33,8365.43,3780.69,992.886,757.92,8244.92,3524.65,6877.76,322.83
159.6,4566.91,4375.29,4780.92,1295.73,8366.83,3782.07,994.275,759.313,8246.31,3526.04,6879.15,324.219
159.65,4568.31,4376.7,4782.31,1297.13,8368.22,3783.46,995.664,760.705,8247.7,3527.43,6880.54,325.608
159.7,4569.7,4378.1,4783.7,1298.53,8369.61,3784.85,997.053,762.098,8249.09,3528.82,6881.93,326.996
159.75,4571.09,4379.5,4785.09,1299.92,8371,3786.24,998.442,763.491,8250.48,3530.21,6883.32,328.385
159.8,4572.49,4380.9,4786.48,1301.32,8372.39,3787.63,999.831,764.883,8251.88,3531.6,6884.71,329.774
159.85,4573.88,4382.3,4787.87,1302.72,8373.78,3789.02,1001.22,766.276,8253.27,3532.99,6886.11,331.163
159.9,4575.27,4383.7,4789.26,1304.12,8375.18,3790.41,1002.61,767.669,8254.66,3534.38,6887.5,332.552
159.95,4576.67,4385.1,4790.65,1305.51,8376.57,3791.8,1004,769.061,8256.05,3535.77,6888.89,333.941
160,4578.06,4386.5,4792.04,1306.91,8377.96,3793.19,1005.39,770.454,8257.44,3537.16,6890.28,335.33
160.05,4579.45,4387.9,4793.42,1308.31,8379.35,3794.57,1006.78,771.847,8258.83,3538.55,6891.67,336.719
160.1,4580.85,4389.31,4794.81,1309.71,8380.74,3795.96,1008.16,773.239,8260.22,3539.94,6893.06,338.108
160.15,4582.24,4390.71,4796.2,1311.1,8382.14,3797.35,1009.55,774.632,8261.61,3541.33,6894.45,339.496
160.2,4583.63,4392.11,4797.59,1312.5,8383.53,3798.74,1010.94,776.025,8263.01,3542.72,6895.84,340.885
160.25,4585.03,4393.51,4798.98,1313.9,8384.92,3800.13,1012.33,777.417,8264.4,3544.11,6897.24,342.274
160.3,4586.42,4394.91,4800.37,1315.3,8386.31,3801.52,1013.72,778.81,8265.79,3545.5,6898.63,343.663
160.35,4587.81,4396.31,4801.76,1316.69,8387.7,3802.91,1015.11,780.203,8267.18,3546.89,6900.02,345.052
160.4,4589.2,4397.71,4803.15,1318.09,8389.09,3804.3,1016.5,781.595,8268.57,3548.29,6901.41,346.441
160.45,4590.6,4399.11,4804.54,1319.49,8390.49,3805.69,1017.89,782.988,8269.96,3549.68,6902.8,347.83
160.5,4591.99,4400.51,4805.92,1320.89,8391.88,3807.07,1019.28,784.381,8271.35,3551.07,6904.19,349.219
160.55,4593.38,4401.92,4807.31,1322.28,8393.27,3808.46,1020.66,785.773,8272.74,3552.46,6905.58,350.608
160.6,4594.78,4403.32,4808.7,1323.68,8394.66,3809.85,1022.05,787.166,8274.14,3553.85,6906.97,351.996
160.65,4596.17,4404.72,4810.09,1325.08,8396.05,3811.24,1023.44,788.559,8275.53,3555.24,6908.37,353.385
160.7,4597.56,4406.12,4811.48,1326.48,8397.44,3812.63,1024.83,789.951,8276.92,3556.63,6909.76,354.774
160.75,4598.96,4407.52,4812.87,1327.87,8398.84,3814.02,1026.22,791.344,8278.31,3558.02,6911.15,356.163
160.8,4600.35,4408.92,4814.26,1329.27,8400.23,3815.41,1027.61,792.737,8279.7,3559.41,6912.54,357.552
160.85,4601.74,4410.32,4815.65,1330.67,8401.62,3816.8,1029,794.129,8281.09,3560.8,6913.93,358.941
160.9,4603.14,4411.72,4817.04,1332.07,8403.01,3818.19,1030.39,795.522,8282.48,3562.19,6915.32,360.33
160.95,4604.53,4413.13,4818.42,1333.46,8404.4,3819.57,1031.78,796.915,8283.88,3563.58,6916.71,361.719
161,4605.92,4414.53,4819.81,1334.86,8405.8,3820.96,1033.16,798.307,8285.27,3564.97,6918.11,363.108
161.05,4607.32,4415.93,4821.2,1336.26,8407.19,3822.35,1034.55,799.7,8286.66,3566.36,6919.5,364.496
161.1,4608.71,4417.33,4822.59,1337.66,8408.58,3823.74,1035.94,801.093,8288.05,3567.75,6920.89,365.885
161.15,4610.1,4418.73,4823.98,1339.05,8409.97,3825.13,1037.33,802.485,8289.44,3569.14,6922.28,367.274
161.2,4611.5,4420.13,4825.37,1340.45,8411.36,3826.52,1038.72,803.878,8290.83,3570.53,6923.67,368.663
161.25,4612.89,4421.53,4826.76,1341.85,8412.75,3827.91,1040.11,805.271,8292.22,3571.92,6925.06,370.052
161.3,4614.28,4422.93,4828.15,1343.25,8414.15,3829.3,1041.5,806.663,8293.61,3573.31,6926.45,371.441
161.35,4615.68,4424.33,4829.54,1344.64,8415.54,3830.69,1042.89,808.056,8295.01,3574.7,6927.84,372.83
161.4,4617.07,4425.74,4830.92,1346.04,8416.93,3832.07,1044.28,809.449,8296.4,3576.09,6929.24,374.219
161.45,4618.46,4427.14,4832.31,1347.44,8418.32,3833.46,1045.66,810.841,8297.79,3577.48,6930.63,375.608
161.5,4619.86,4428.54,4833.7,1348.84,8419.71,3834.85,1047.05,812.234,8299.18,3578.87,6932.02,376.996
161.55,4621.25,4429.94,4835.09,1350.23,8421.1,3836.24,1048.44,813.627,8300.57,3580.27,6933.41,378.385
161.6,4622.64,4431.34,4836.48,1351.63,8422.5,3837.63,1049.83,815.019,8301.96,3581.66,6934.8,379.774
161.65,4624.04,4432.74,4837.87,1353.03,8423.89,3839.02,1051.22,816.412,8303.35,3583.05,6936.19,381.163
161.7,4625.43,4434.14,4839.26,1354.43,8425.28,3840.41,1052.61,817.805,8304.74,3584.44,6937.58,382.552
161.75,4626.82,4435.54,4840.65,1355.82,8426.67,3841.8,1054,819.197,8306.14,3585.83,6938.97,383.941
161.8,4628.21,4436.94,4842.04,1357.22,8428.06,3843.19,1055.39,820.59,8307.53,3587.22,6940.37,385.33
161.85,4629.61,4438.35,4843.42,1358.62,8429.46,3844.57,1056.78,821.983,8308.92,3588.61,6941.76,386.719
161.9,4631,4439.75,4844.81,1360.02,8430.85,3845.96,1058.16,823.375,8310.31,3590,6943.15,388.108
161.95,4632.39,4441.15,4846.2,1361.41,8432.24,3847.35,1059.55,824.768,8311.7,3591.39,6944.54,389.496
162,4633.79,4442.55,4847.59,1362.81,8433.63,3848.74,1060.94,826.161,8313.09,3592.78,6945.93,390.885
162.05,4635.18,4443.95,4848.98,1364.21,8435.02,3850.13,1062.33,827.553,8314.48,3594.17,6947.32,392.274
162.1,4636.57,4445.35,4850.37,1365.61,8436.41,3851.52,1063.72,828.946,8315.87,3595.56,6948.71,393.663
162.15,4637.97,4446.75,4851.76,1367,8437.81,3852.91,1065.11,830.339,8317.27,3596.95,6950.1,395.052
162.2,4639.36,4448.15,4853.15,1368.4,8439.2,3854.3,1066.5,831.731,8318.66,3598.34,6951.5,396.441
162.25,4640.75,4449.56,4854.54,1369.8,8440.59,3855.69,1067.89,833.124,8320.05,3599.73,6952.89,397.83
162.3,4642.15,4450.96,4855.92,1371.2,8441.98,3857.07,1069.28,834.517,8321.44,3601.12,6954.28,399.219
162.35,4643.54,4452.36,4857.31,1372.59,8443.37,3858.46,1070.66,835.909,8322.83,3602.51,6955.67,400.608
162.4,4644.93,4453.76,4858.7,1373.99,8444.76,3859.85,1072.05,837.302,8324.22,3603.9,6957.06,401.996
162.45,4646.33,4455.16,4860.09,1375.39,8446.16,3861.24,1073.44,838.695,8325.61,3605.29,6958.45,403.385
162.5,4647.72,4456.56,4861.48,1376.79,8447.55,3862.63,1074.83,840.088,8327,3606.68,6959.84,404.774
162.55,4649.11,4457.96,4862.87,1378.18,8448.94,3864.02,1076.22,841.48,8328.4,3608.07,6961.23,406.163
162.6,4650.51,4459.36,4864.26,1379.58,8450.33,3865.41,1077.61,842.873,8329.79,3609.46,6962.63,407.552
