time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11
141.3,2601.2,9476.62,8536.43,1231.58,2450.67,9696.24,6483.93,6887.89,2369,3638.79,6340.39
141.35,2602.59,9478.01,8537.82,1232.98,2452.06,9697.62,6485.32,6889.28,2370.39,3640.18,6341.78
141.4,2603.98,9479.4,8539.21,1234.39,2453.46,9699.01,6486.71,6890.67,2371.79,3641.57,6343.17
141.45,2605.37,9480.79,8540.6,1235.79,2454.85,9700.4,6488.1,6892.06,2373.18,3642.96,6344.57
141.5,2606.75,9482.18,8541.99,1237.2,2456.24,9701.79,6489.49,6893.45,2374.58,3644.35,6345.96
141.55,2608.14,9483.57,8543.37,1238.61,2457.64,9703.18,6490.88,6894.83,2375.97,3645.74,6347.35
141.6,2609.53,9484.96,8544.76,1240.01,2459.03,9704.57,6492.27,6896.22,2377.37,3647.13,6348.74
141.65,2610.92,9486.35,8546.15,1241.42,2460.43,9705.96,6493.66,6897.61,2378.76,3648.52,6350.13
141.7,2612.31,9487.74,8547.54,1242.82,2461.82,9707.35,6495.05,6899,2380.16,3649.92,6351.52
141.75,2613.7,9489.13,8548.93,1244.23,2463.22,9708.74,6496.44,6900.39,2381.55,3651.31,6352.91
141.8,2615.09,9490.52,8550.32,1245.64,2464.61,9710.12,6497.83,6901.78,2382.95,3652.7,6354.3
141.85,2616.48,9491.91,8551.71,1247.04,2466,9711.51,6499.22,6903.17,2384.34,3654.09,6355.69
141.9,2617.87,9493.29,8553.1,1248.45,2467.4,9712.9,6500.61,6904.56,2385.74,3655.48,6357.08
141.95,2619.25,9494.68,8554.49,1249.86,2468.79,9714.29,6502,6905.95,2387.13,3656.87,6358.47
142,2620.64,9496.07,8555.87,1251.26,2470.19,9715.68,6503.39,6907.34,2388.53,3658.26,6359.86
142.05,2622.03,9497.46,8557.26,1252.67,2471.58,9717.07,6504.78,6908.73,2389.92,3659.65,6361.25
142.1,2623.42,9498.85,8558.65,1254.07,2472.98,9718.46,6506.17,6910.12,2391.32,3661.05,6362.65
142.15,2624.81,9500.24,8560.04,1255.48,2474.37,9719.85,6507.56,6911.51,2392.71,3662.44,6364.04
142.2,2626.2,9501.63,8561.43,1256.89,2475.76,9721.24,6508.95,6912.9,2394.11,3663.83,6365.43
142.25,2627.59,9503.02,8562.82,1258.29,2477.16,9722.62,6510.34,6914.29,2395.5,3665.22,6366.82
142.3,2628.98,9504.41,8564.21,1259.7,2478.55,9724.01,6511.73,6915.68,2396.9,3666.61,6368.21
142.35,2630.37,9505.8,8565.6,1261.1,2479.95,9725.4,6513.12,6917.07,2398.29,3668,6369.6
142.4,2631.75,9507.19,8566.99,1262.51,2481.34,9726.79,6514.51,6918.46,2399.69,3669.39,6370.99
142.45,2633.14,9508.58,8568.37,1263.92,2482.74,9728.18,6515.9,6919.85,2401.08,3670.78,6372.38
142.5,2634.53,9509.97,8569.76,1265.32,2484.13,9729.57,6517.29,6921.24,2402.48,3672.18,6373.77
142.55,2635.92,9511.36,8571.15,1266.73,2485.52,9730.96,6518.68,6922.62,2403.87,3673.57,6375.16
142.6,2637.31,9512.75,8572.54,1268.13,2486.92,9732.35,6520.07,6924.01,2405.27,3674.96,6376.55
142.65,2638.7,9514.14,8573.93,1269.54,2488.31,9733.74,6521.46,6925.4,2406.66,3676.35,6377.94
142.7,2640.09,9515.53,8575.32,1270.95,2489.71,9735.12,6522.85,6926.79,2408.06,3677.74,6379.33
142.75,2641.48,9516.92,8576.71,1272.35,2491.1,9736.51,6524.24,6928.18,2409.45,3679.13,6380.73
142.8,2642.87,9518.31,8578.1,1273.76,2492.5,9737.9,6525.64,6929.57,2410.85,3680.52,6382.12
142.85,2644.25,9519.7,8579.49,1275.17,2493.89,9739.29,6527.03,6930.96,2412.24,3681.91,6383.51
142.9,2645.64,9521.09,8580.87,1276.57,2495.28,9740.68,6528.42,6932.35,2413.64,3683.3,6384.9
142.95,2647.03,9522.48,8582.26,1277.98,2496.68,9742.07,6529.81,6933.74,2415.03,3684.7,6386.29
143,2648.42,9523.87,8583.65,1279.38,2498.07,9743.46,6531.2,6935.13,2416.43,3686.09,6387.68
143.05,2649.81,9525.26,8585.04,1280.79,2499.47,9744.85,6532.59,6936.52,2417.83,3687.48,6389.07
143.1,2651.2,9526.65,8586.43,1282.2,2500.86,9746.24,6533.98,6937.91,2419.22,3688.87,6390.46
143.15,2652.59,9528.04,8587.82,1283.6,2502.26,9747.62,6535.37,6939.3,2420.62,3690.26,6391.85
143.2,2653.98,9529.43,8589.21,1285.01,2503.65,9749.01,6536.76,6940.69,2422.01,3691.65,6393.24
143.25,2655.37,9530.82,8590.6,1286.41,2505.05,9750.4,6538.15,6942.08,2423.41,3693.04,6394.63
143.3,2656.75,9532.21,8591.99,1287.82,2506.44,9751.79,6539.54,6943.47,2424.8,3694.43,6396.02
143.35,2658.14,9533.6,8593.37,1289.23,2507.83,9753.18,6540.93,6944.86,2426.2,3695.83,6397.41
143.4,2659.53,9534.99,8594.76,1290.63,2509.23,9754.57,6542.32,6946.25,2427.59,3697.22,6398.81
143.45,2660.92,9536.38,8596.15,1292.04,2510.62,9755.96,6543.71,6947.64,2428.99,3698.61,6400.2
143.5,2662.31,9537.76,8597.54,1293.44,2512.02,9757.35,6545.1,6949.02,2430.38,3700,6401.59
143.55,2663.7,9539.15,8598.93,1294.85,2513.41,9758.74,6546.49,6950.41,2431.78,3701.39,6402.98
143.6,2665.09,9540.54,8600.32,1296.26,2514.81,9760.12,6547.88,6951.8,2433.17,3702.78,6404.37
143.65,2666.48,9541.93,8601.71,1297.66,2516.2,9761.51,6549.27,6953.19,2434.57,3704.17,6405.76
143.7,2667.87,9543.32,8603.1,1299.07,2517.59,9762.9,6550.66,6954.58,2435.96,3705.56,6407.15
143.75,2669.25,9544.71,8604.49,1300.47,2518.99,9764.29,6552.05,6955.97,2437.36,3706.96,6408.54
143.8,2670.64,9546.1,8605.87,1301.88,2520.38,9765.68,6553.44,6957.36,2438.75,3708.35,6409.93
143.85,2672.03,9547.49,8607.26,1303.29,2521.78,9767.07,6554.83,6958.75,2440.15,3709.74,6411.32
143.9,2673.42,9548.88,8608.65,1304.69,2523.17,9768.46,6556.22,6960.14,2441.54,3711.13,6412.71
143.95,2674.81,9550.27,8610.04,1306.1,2524.57,9769.85,6557.61,6961.53,2442.94,3712.52,6414.1
144,2676.2,9551.66,8611.43,1307.51,2525.96,9771.24,6559,6962.92,2444.33,3713.91,6415.49
144.05,2677.59,9553.05,8612.82,1308.91,2527.35,9772.62,6560.39,6964.31,2445.73,3715.3,6416.89
144.1,2678.98,9554.44,8614.21,1310.32,2528.75,9774.01,6561.78,6965.7,2447.12,3716.69,6418.28
144.15,2680.37,9555.83,8615.6,1311.72,2530.14,9775.4,6563.17,6967.09,2448.52,3718.09,6419.67
144.2,2681.75,9557.22,8616.99,1313.13,2531.54,9776.79,6564.56,6968.48,2449.91,3719.48,6421.06
144.25,2683.14,9558.61,8618.37,1314.54,2532.93,9778.18,6565.95,6969.87,2451.31,3720.87,6422.45
144.3,2684.53,9560,8619.76,1315.94,2534.33,9779.57,6567.35,6971.26,2452.7,3722.26,6423.84
144.35,2685.92,9561.39,8621.15,1317.35,2535.72,9780.96,6568.74,6972.65,2454.1,3723.65,6425.23
144.4,2687.31,9562.78,8622.54,1318.75,2537.11,9782.35,6570.13,6974.04,2455.49,3725.04,6426.62
144.45,2688.7,9564.17,8623.93,1320.16,2538.51,9783.74,6571.52,6975.43,2456.89,3726.43,6428.01
144.5,2690.09,9565.56,8625.32,1321.57,2539.9,9785.12,6572.91,6976.81,2458.28,3727.82,6429.4
144.55,2691.48,9566.95,8626.71,1322.97,2541.3,9786.51,6574.3,6978.2,2459.68,3729.22,6430.79
144.6,2692.87,9568.34,8628.1,1324.38,2542.69,9787.9,6575.69,6979.59,2461.07,3730.61,6432.18
144.65,2694.25,9569.73,8629.49,1325.78,2544.09,9789.29,6577.08,6980.98,2462.47,3732,6433.58
144.7,2695.64,9571.12,8630.87,1327.19,2545.48,9790.68,6578.47,6982.37,2463.86,3733.39,6434.97
144.75,2697.03,9572.51,8632.26,1328.6,2546.88,9792.07,6579.86,6983.76,2465.26,3734.78,6436.36
144.8,2698.42,9573.9,8633.65,1330,2548.27,9793.46,6581.25,6985.15,2466.65,3736.17,6437.75
144.85,2699.81,9575.29,8635.04,1331.41,2549.66,9794.85,6582.64,6986.54,2468.05,3737.56,6439.14
144.9,2701.2,9576.68,8636.43,1332.82,2551.06,9796.24,6584.03,6987.93,2469.44,3738.95,6440.53
144.95,2702.59,9578.07,8637.82,1334.22,2552.45,9797.62,6585.42,6989.32,2470.84,3740.35,6441.92
145,2703.98,9579.46,8639.21,1335.63,2553.85,9799.01,6586.81,6990.71,2472.23,3741.74,6443.31
145.05,2705.37,9580.84,8640.6,1337.03,2555.24,9800.4,6588.2,6992.1,2473.63,3743.13,6444.7
145.1,2706.75,9582.23,8641.99,1338.44,2556.64,9801.79,6589.59,6993.49,2475.02,3744.52,6446.09
145.15,2708.14,9583.62,8643.37,1339.85,2558.03,9803.18,6590.98,6994.88,2476.42,3745.91,6447.48
145.2,2709.53,9585.01,8644.76,1341.25,2559.42,9804.57,6592.37,6996.27,2477.81,3747.3,6448.87
145.25,2710.92,9586.4,8646.15,1342.66,2560.82,9805.96,6593.76,6997.66,2479.21,3748.69,6450.26
145.3,2712.31,9587.79,8647.54,1344.06,2562.21,9807.35,6595.15,6999.05,2480.6,3750.08,6451.66
145.35,2713.7,9589.18,8648.93,1345.47,2563.61,9808.74,6596.54,7000.44,2482,3751.48,6453.05
145.4,2715.09,9590.57,8650.32,1346.88,2565,9810.12,6597.93,7001.83,2483.39,3752.87,6454.44
145.45,2716.48,9591.96,8651.71,1348.28,2566.4,9811.51,6599.32,7003.21,2484.79,3754.26,6455.83
145.5,2717.87,9593.35,8653.1,1349.69,2567.79,9812.9,6600.71,7004.6,2486.18,3755.65,6457.22
145.55,2719.25,9594.74,8654.49,1351.09,2569.18,9814.29,6602.1,7005.99,2487.58,3757.04,6458.61
145.6,2720.64,9596.13,8655.87,1352.5,2570.58,9815.68,6603.49,7007.38,2488.97,3758.43,6460
145.65,2722.03,9597.52,8657.26,1353.91,2571.97,9817.07,6604.88,7008.77,2490.37,3759.82,6461.39
145.7,2723.42,9598.91,8658.65,1355.31,2573.37,9818.46,6606.27,7010.16,2491.76,3761.21,6462.78
145.75,2724.81,9600.3,8660.04,1356.72,2574.76,9819.85,6607.66,7011.55,2493.16,3762.61,6464.17
145.8,2726.2,9601.69,8661.43,1358.13,2576.16,9821.24,6609.06,7012.94,2494.55,3764,6465.56
145.85,2727.59,9603.08,8662.82,1359.53,2577.55,9822.62,6610.45,7014.33,2495.95,3765.39,6466.95
145.9,2728.98,9604.47,8664.21,1360.94,2578.94,9824.01,6611.84,7015.72,2497.34,3766.78,6468.34
145.95,2730.37,9605.86,8665.6,1362.34,2580.34,9825.4,6613.23,7017.11,2498.74,3768.17,6469.74
146,2731.75,9607.25,8666.99,1363.75,2581.73,9826.79,6614.62,7018.5,2500.13,3769.56,6471.13
146.05,2733.14,9608.64,8668.37,1365.16,2583.13,9828.18,6616.01,7019.89,2501.53,3770.95,6472.52
146.1,2734.53,9610.03,8669.76,1366.56,2584.52,9829.57,6617.4,7021.28,2502.92,3772.34,6473.91
146.15,2735.92,9611.42,8671.15,1367.97,2585.92,9830.96,6618.79,7022.67,2504.32,3773.73,6475.3
146.2,2737.31,9612.81,8672.54,1369.37,2587.31,9832.35,6620.18,7024.06,2505.71,3775.13,6476.69
146.25,2738.7,9614.2,8673.93,1370.78,2588.71,9833.74,6621.57,7025.45,2507.11,3776.52,6478.08
146.3,2740.09,9615.59,8675.32,1372.19,2590.1,9835.12,6622.96,7026.84,2508.5,3777.91,6479.47
146.35,2741.48,9616.98,8676.71,1373.59,2591.49,9836.51,6624.35,7028.23,2509.9,3779.3,6480.86
146.4,2742.87,9618.37,8678.1,1375,2592.89,9837.9,6625.74,7029.62,2511.29,3780.69,6482.25
146.45,2744.25,9619.76,8679.49,1376.4,2594.28,9839.29,6627.13,7031,2512.69,3782.08,6483.64
146.5,2745.64,9621.15,8680.87,1377.81,2595.68,9840.68,6628.52,7032.39,2514.08,3783.47,6485.03
146.55,2747.03,9622.54,8682.26,1379.22,2597.07,9842.07,6629.91,7033.78,2515.48,3784.86,6486.42
146.6,2748.42,9623.93,8683.65,1380.62,2598.47,9843.46,6631.3,7035.17,2516.87,3786.26,6487.82
146.65,2749.81,9625.31,8685.04,1382.03,2599.86,9844.85,6632.69,7036.56,2518.27,3787.65,6489.21
146.7,2751.2,9626.7,8686.43,1383.44,2601.25,9846.24,6634.08,7037.95,2519.66,3789.04,6490.6
146.75,2752.59,9628.09,8687.82,1384.84,2602.65,9847.62,6635.47,7039.34,2521.06,3790.43,6491.99
146.8,2753.98,9629.48,8689.21,1386.25,2604.04,9849.01,6636.86,7040.73,2522.45,3791.82,6493.38
146.85,2755.37,9630.87,8690.6,1387.65,2605.44,9850.4,6638.25,7042.12,2523.85,3793.21,6494.77
146.9,2756.75,9632.26,8691.99,1389.06,2606.83,9851.79,6639.64,7043.51,2525.24,3794.6,6496.16
146.95,2758.14,9633.65,8693.37,1390.47,2608.23,9853.18,6641.03,7044.9,2526.64,3795.99,6497.55
147,2759.53,9635.04,8694.76,1391.87,2609.62,9854.57,6642.42,7046.29,2528.03,3797.39,6498.94
147.05,2760.92,9636.43,8696.15,1393.28,2611.01,9855.96,6643.81,7047.68,2529.43,3798.78,6500.33
147.1,2762.31,9637.82,8697.54,1394.68,2612.41,9857.35,6645.2,7049.07,2530.82,3800.17,6501.72
147.15,2763.7,9639.21,8698.93,1396.09,2613.8,9858.74,6646.59,7050.46,2532.22,3801.56,6503.11
147.2,2765.09,9640.6,8700.32,1397.5,2615.2,9860.12,6647.98,7051.85,2533.61,3802.95,6504.5
147.25,2766.48,9641.99,8701.71,1398.9,2616.59,9861.51,6649.37,7053.24,2535.01,3804.34,6505.9
147.3,2767.87,9643.38,8703.1,1400.31,2617.99,9862.9,6650.77,7054.63,2536.4,3805.73,6507.29
147.35,2769.25,9644.77,8704.49,1401.71,2619.38,9864.29,6652.16,7056.02,2537.8,3807.12,6508.68
147.4,2770.64,9646.16,8705.87,1403.12,2620.77,9865.68,6653.55,7057.4,2539.19,3808.52,6510.07
147.45,2772.03,9647.55,8707.26,1404.53,2622.17,9867.07,6654.94,7058.79,2540.59,3809.91,6511.46
147.5,2773.42,9648.94,8708.65,1405.93,2623.56,9868.46,6656.33,7060.18,2541.98,3811.3,6512.85
147.55,2774.81,9650.33,8710.04,1407.34,2624.96,9869.85,6657.72,7061.57,2543.38,3812.69,6514.24
147.6,2776.2,9651.72,8711.43,1408.75,2626.35,9871.24,6659.11,7062.96,2544.77,3814.08,6515.63
147.65,2777.59,9653.11,8712.82,1410.15,2627.75,9872.62,6660.5,7064.35,2546.17,3815.47,6517.02
147.7,2778.98,9654.5,8714.21,1411.56,2629.14,9874.01,6661.89,7065.74,2547.56,3816.86,6518.41
147.75,2780.37,9655.89,8715.6,1412.96,2630.54,9875.4,6663.28,7067.13,2548.96,3818.25,6519.8
147.8,2781.75,9657.28,8716.99,1414.37,2631.93,9876.79,6664.67,7068.52,2550.35,3819.65,6521.19
147.85,2783.14,9658.67,8718.37,1415.78,2633.32,9878.18,6666.06,7069.91,2551.75,3821.04,6522.58
147.9,2784.53,9660.06,8719.76,1417.18,2634.72,9879.57,6667.45,7071.3,2553.14,3822.43,6523.98
147.95,2785.92,9661.45,8721.15,1418.59,2636.11,9880.96,6668.84,7072.69,2554.54,3823.82,6525.37
148,2787.31,9662.84,8722.54,1419.99,2637.51,9882.35,6670.23,7074.08,2555.93,3825.21,6526.76
148.05,2788.7,9664.23,8723.93,1421.4,2638.9,9883.74,6671.62,7075.47,2557.33,3826.6,6528.15
148.1,2790.09,9665.62,8725.32,1422.81,2640.3,9885.12,6673.01,7076.86,2558.72,3827.99,6529.54
148.15,2791.48,9667.01,8726.71,1424.21,2641.69,9886.51,6674.4,7078.25,2560.12,3829.38,6530.93
148.2,2792.87,9668.39,8728.1,1425.62,2643.08,9887.9,6675.79,7079.64,2561.51,3830.78,6532.32
148.25,2794.25,9669.78,8729.49,1427.03,2644.48,9889.29,6677.18,7081.03,2562.91,3832.17,6533.71
148.3,2795.64,9671.17,8730.87,1428.43,2645.87,9890.68,6678.57,7082.42,2564.3,3833.56,6535.1
148.35,2797.03,9672.56,8732.26,1429.84,2647.27,9892.07,6679.96,7083.8,2565.7,3834.95,6536.49
148.4,2798.42,9673.95,8733.65,1431.24,2648.66,9893.46,6681.35,7085.19,2567.09,3836.34,6537.88
148.45,2799.81,9675.34,8735.04,1432.65,2650.06,9894.85,6682.74,7086.58,2568.49,3837.73,6539.27
148.5,2801.2,9676.73,8736.43,1434.06,2651.45,9896.24,6684.13,7087.97,2569.88,3839.12,6540.66
148.55,2802.59,9678.12,8737.82,1435.46,2652.84,9897.62,6685.52,7089.36,2571.28,3840.51,6542.06
148.6,2803.98,9679.51,8739.21,1436.87,2654.24,9899.01,6686.91,7090.75,2572.67,3841.91,6543.45
148.65,2805.37,9680.9,8740.6,1438.27,2655.63,9900.4,6688.3,7092.14,2574.07,3843.3,6544.84
148.7,2806.75,9682.29,8741.99,1439.68,2657.03,9901.79,6689.69,7093.53,2575.46,3844.69,6546.23
148.75,2808.14,9683.68,8743.37,1441.09,2658.42,9903.18,6691.08,7094.92,2576.86,3846.08,6547.62
148.8,2809.53,9685.07,8744.76,1442.49,2659.82,9904.57,6692.47,7096.31,2578.25,3847.47,6549.01
148.85,2810.92,9686.46,8746.15,1443.9,2661.21,9905.96,6693.87,7097.7,2579.65,3848.86,6550.4
148.9,2812.31,9687.85,8747.54,1445.3,2662.61,9907.35,6695.26,7099.09,2581.04,3850.25,6551.79
148.95,2813.7,9689.24,8748.93,1446.71,2664,9908.74,6696.65,7100.48,2582.44,3851.64,6553.18
149,2815.09,9690.63,8750.32,1448.12,2665.39,9910.12,6698.04,7101.87,2583.83,3853.03,6554.57
149.05,2816.48,9692.02,8751.71,1449.52,2666.79,9911.51,6699.43,7103.26,2585.23,3854.43,6555.96
149.1,2817.87,9693.41,8753.1,1450.93,2668.18,9912.9,6700.82,7104.65,2586.62,3855.82,6557.35
149.15,2819.25,9694.8,8754.49,1452.34,2669.58,9914.29,6702.21,7106.04,2588.02,3857.21,6558.74
149.2,2820.64,9696.19,8755.87,1453.74,2670.97,9915.68,6703.6,7107.43,2589.41,3858.6,6560.14
149.25,2822.03,9697.58,8757.26,1455.15,2672.37,9917.07,6704.99,7108.82,2590.81,3859.99,6561.53
149.3,2823.42,9698.97,8758.65,1456.55,2673.76,9918.46,6706.38,7110.2,2592.2,3861.38,6562.92
149.35,2824.81,9700.36,8760.04,1457.96,2675.15,9919.85,6707.77,7111.59,2593.6,3862.77,6564.31
149.4,2826.2,9701.75,8761.43,1459.37,2676.55,9921.24,6709.16,7112.98,2594.99,3864.16,6565.7
149.45,2827.59,9703.14,8762.82,1460.77,2677.94,9922.62,6710.55,7114.37,2596.39,3865.56,6567.09
149.5,2828.98,9704.53,8764.21,1462.18,2679.34,9924.01,6711.94,7115.76,2597.78,3866.95,6568.48
149.55,2830.37,9705.92,8765.6,1463.58,2680.73,9925.4,6713.33,7117.15,2599.18,3868.34,6569.87
149.6,2831.75,9707.31,8766.99,1464.99,2682.13,9926.79,6714.72,7118.54,2600.57,3869.73,6571.26
149.65,2833.14,9708.7,8768.37,1466.4,2683.52,9928.18,6716.11,7119.93,2601.97,3871.12,6572.65
149.7,2834.53,9710.09,8769.76,1467.8,2684.91,9929.57,6717.5,7121.32,2603.36,3872.51,6574.04
149.75,2835.92,9711.47,8771.15,1469.21,2686.31,9930.96,6718.89,7122.71,2604.76,3873.9,6575.43
149.8,2837.31,9712.86,8772.54,1470.62,2687.7,9932.35,6720.28,7124.1,2606.15,3875.29,6576.82
149.85,2838.7,9714.25,8773.93,1472.02,2689.1,9933.74,6721.67,7125.49,2607.55,3876.69,6578.22
149.9,2840.09,9715.64,8775.32,1473.43,2690.49,9935.12,6723.06,7126.88,2608.94,3878.08,6579.61
149.95,2841.48,9717.03,8776.71,1474.83,2691.89,9936.51,6724.45,7128.27,2610.34,3879.47,6581
150,2842.87,9718.42,8778.1,1476.24,2693.28,9937.9,6725.84,7129.66,2611.73,3880.86,6582.39
150.05,2844.25,9719.81,8779.49,1477.65,2694.68,9939.29,6727.23,7131.05,2613.13,3882.25,6583.78
150.1,2845.64,9721.2,8780.87,1479.05,2696.07,9940.68,6728.62,7132.44,2614.52,3883.64,6585.17
150.15,2847.03,9722.59,8782.26,1480.46,2697.46,9942.07,6730.01,7133.83,2615.92,3885.03,6586.56
150.2,2848.42,9723.98,8783.65,1481.86,2698.86,9943.46,6731.4,7135.22,2617.31,3886.42,6587.95
150.25,2849.81,9725.37,8785.04,1483.27,2700.25,9944.85,6732.79,7136.61,2618.71,3887.82,6589.34
150.3,2851.2,9726.76,8786.43,1484.68,2701.65,9946.24,6734.18,7137.99,2620.1,3889.21,6590.73
150.35,2852.59,9728.15,8787.82,1486.08,2703.04,9947.62,6735.58,7139.38,2621.5,3890.6,6592.12
150.4,2853.98,9729.54,8789.21,1487.49,2704.44,9949.01,6736.97,7140.77,2622.89,3891.99,6593.51
150.45,2855.37,9730.93,8790.6,1488.89,2705.83,9950.4,6738.36,7142.16,2624.29,3893.38,6594.9
150.5,2856.75,9732.32,8791.99,1490.3,2707.22,9951.79,6739.75,7143.55,2625.68,3894.77,6596.3
150.55,2858.14,9733.71,8793.37,1491.71,2708.62,9953.18,6741.14,7144.94,2627.08,3896.16,6597.69
150.6,2859.53,9735.1,8794.76,1493.11,2710.01,9954.57,6742.53,7146.33,2628.47,3897.55,6599.08
150.65,2860.92,9736.49,8796.15,1494.52,2711.41,9955.96,6743.92,7147.72,2629.87,3898.95,6600.47
150.7,2862.31,9737.88,8797.54,1495.93,2712.8,9957.35,6745.31,7149.11,2631.26,3900.34,6601.86
150.75,2863.7,9739.27,8798.93,1497.33,2714.2,9958.74,6746.7,7150.5,2632.66,3901.73,6603.25
150.8,2865.09,9740.66,8800.32,1498.74,2715.59,9960.12,6748.09,7151.89,2634.05,3903.12,6604.64
150.85,2866.48,9742.05,8801.71,1500.14,2716.98,9961.51,6749.48,7153.28,2635.45,3904.51,6606.03
150.9,2867.87,9743.44,8803.1,1501.55,2718.38,9962.9,6750.87,7154.67,2636.84,3905.9,6607.42
150.95,2869.25,9744.83,8804.49,1502.96,2719.77,9964.29,6752.26,7156.06,2638.24,3907.29,6608.81
151,2870.64,9746.22,8805.87,1504.36,2721.17,9965.68,6753.65,7157.45,2639.63,3908.68,6610.2
151.05,2872.03,9747.61,8807.26,1505.77,2722.56,9967.07,6755.04,7158.84,2641.03,3910.07,6611.59
151.1,2873.42,9749,8808.65,1507.17,2723.96,9968.46,6756.43,7160.23,2642.42,3911.47,6612.98
151.15,2874.81,9750.39,8810.04,1508.58,2725.35,9969.85,6757.82,7161.62,2643.82,3912.86,6614.38
151.2,2876.2,9751.78,8811.43,1509.99,2726.75,9971.24,6759.21,7163.01,2645.21,3914.25,6615.77
151.25,2877.59,9753.17,8812.82,1511.39,2728.14,9972.62,6760.6,7164.39,2646.61,3915.64,6617.16
151.3,2878.98,9754.55,8814.21,1512.8,2729.53,9974.01,6761.99,7165.78,2648,3917.03,6618.55
151.35,2880.37,9755.94,8815.6,1514.21,2730.93,9975.4,6763.38,7167.17,2649.4,3918.42,6619.94
151.4,2881.75,9757.33,8816.99,1515.61,2732.32,9976.79,6764.77,7168.56,2650.79,3919.81,6621.33
151.45,2883.14,9758.72,8818.37,1517.02,2733.72,9978.18,6766.16,7169.95,2652.19,3921.2,6622.72
151.5,2884.53,9760.11,8819.76,1518.42,2735.11,9979.57,6767.55,7171.34,2653.58,3922.6,6624.11
151.55,2885.92,9761.5,8821.15,1519.83,2736.51,9980.96,6768.94,7172.73,2654.98,3923.99,6625.5
151.6,2887.31,9762.89,8822.54,1521.24,2737.9,9982.35,6770.33,7174.12,2656.37,3925.38,6626.89
151.65,2888.7,9764.28,8823.93,1522.64,2739.29,9983.74,6771.72,7175.51,2657.77,3926.77,6628.28
151.7,2890.09,9765.67,8825.32,1524.05,2740.69,9985.12,6773.11,7176.9,2659.16,3928.16,6629.67
151.75,2891.48,9767.06,8826.71,1525.45,2742.08,9986.51,6774.5,7178.29,2660.56,3929.55,6631.06
151.8,2892.87,9768.45,8828.1,1526.86,2743.48,9987.9,6775.89,7179.68,2661.95,3930.94,6632.46
151.85,2894.25,9769.84,8829.49,1528.27,2744.87,9989.29,6777.28,7181.07,2663.35,3932.33,6633.85
151.9,2895.64,9771.23,8830.87,1529.67,2746.27,9990.68,6778.68,7182.46,2664.74,3933.73,6635.24
151.95,2897.03,9772.62,8832.26,1531.08,2747.66,9992.07,6780.07,7183.85,2666.14,3935.12,6636.63
152,2898.42,9774.01,8833.65,1532.49,2749.06,9993.46,6781.46,7185.24,2667.53,3936.51,6638.02
152.05,2899.81,9775.4,8835.04,1533.89,2750.45,9994.85,6782.85,7186.63,2668.93,3937.9,6639.41
152.1,2901.2,9776.79,8836.43,1535.3,2751.84,9996.24,6784.24,7188.02,2670.32,3939.29,6640.8
152.15,2902.59,9778.18,8837.82,1536.7,2753.24,9997.62,6785.63,7189.41,2671.72,3940.68,6642.19
152.2,2903.98,9779.57,8839.21,1538.11,2754.63,9999.01,6787.02,7190.79,2673.11,3942.07,6643.58
152.25,2905.37,9780.96,8840.6,1539.52,2756.03,0.40257,6788.41,7192.18,2674.51,3943.46,6644.97
152.3,2906.75,9782.35,8841.99,1540.92,2757.42,1.79146,6789.8,7193.57,2675.9,3944.86,6646.36
152.35,2908.14,9783.74,8843.37,1542.33,2758.82,3.18035,6791.19,7194.96,2677.3,3946.25,6647.75
152.4,2909.53,9785.13,8844.76,1543.73,2760.21,4.56924,6792.58,7196.35,2678.69,3947.64,6649.14
152.45,2910.92,9786.52,8846.15,1545.14,2761.6,5.95813,6793.97,7197.74,2680.09,3949.03,6650.54
152.5,2912.31,9787.91,8847.54,1546.55,2763,7.34701,6795.36,7199.13,2681.48,3950.42,6651.93
152.55,2913.7,9789.3,8848.93,1547.95,2764.39,8.7359,6796.75,7200.52,2682.88,3951.81,6653.32
152.6,2915.09,9790.69,8850.32,1549.36,2765.79,10.1248,6798.14,7201.91,2684.27,3953.2,6654.71
152.65,2916.48,9792.08,8851.71,1550.76,2767.18,11.5137,6799.53,7203.3,2685.67,3954.59,6656.1
152.7,2917.87,9793.47,8853.1,1552.17,2768.58,12.9026,6800.92,7204.69,2687.06,3955.99,6657.49
152.75,2919.25,9794.86,8854.49,1553.58,2769.97,14.2915,6802.31,7206.08,2688.46,3957.38,6658.88
152.8,2920.64,9796.24,8855.87,1554.98,2771.36,15.6803,6803.7,7207.47,2689.85,3958.77,6660.27
152.85,2922.03,9797.63,8857.26,1556.39,2772.76,17.0692,6805.09,7208.86,2691.25,3960.16,6661.66
152.9,2923.42,9799.02,8858.65,1557.8,2774.15,18.4581,6806.48,7210.25,2692.64,3961.55,6663.05
152.95,2924.81,9800.41,8860.04,1559.2,2775.55,19.847,6807.87,7211.64,2694.04,3962.94,6664.44
153,2926.2,9801.8,8861.43,1560.61,2776.94,21.2359,6809.26,7213.03,2695.43,3964.33,6665.83
153.05,2927.59,9803.19,8862.82,1562.01,2778.34,22.6248,6810.65,7214.42,2696.83,3965.72,6667.22
153.1,2928.98,9804.58,8864.21,1563.42,2779.73,24.0137,6812.04,7215.81,2698.22,3967.11,6668.62
