time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16
272.35,2081.82,6083.27,3210.52,398.511,6597.78,5456.9,1948.33,7106.82,9262.52,973.992,4127.28,4580.35,6649.63,9118.18,2875.46,9166.04
272.4,2083.21,6084.66,3211.91,399.902,6599.18,5458.29,1949.71,7108.21,9263.91,975.384,4128.69,4581.75,6651.02,9119.57,2876.85,9167.43
272.45,2084.6,6086.05,3213.3,401.293,6600.59,5459.69,1951.08,7109.6,9265.3,976.775,4130.1,4583.14,6652.41,9120.96,2878.24,9168.81
272.5,2085.99,6087.44,3214.69,402.683,6601.99,5461.08,1952.45,7110.99,9266.69,978.167,4131.5,4584.53,6653.8,9122.35,2879.64,9170.19
272.55,2087.37,6088.83,3216.08,404.074,6603.39,5462.47,1953.83,7112.39,9268.08,979.559,4132.91,4585.92,6655.19,9123.74,2881.03,9171.58
272.6,2088.76,6090.21,3217.47,405.465,6604.79,5463.86,1955.2,7113.78,9269.47,980.951,4134.32,4587.32,6656.58,9125.13,2882.42,9172.96
272.65,2090.15,6091.6,3218.86,406.856,6606.19,5465.25,1956.57,7115.17,9270.86,982.343,4135.72,4588.71,6657.97,9126.52,2883.81,9174.35
272.7,2091.54,6092.99,3220.25,408.247,6607.6,5466.65,1957.95,7116.56,9272.25,983.735,4137.13,4590.1,6659.36,9127.91,2885.2,9175.73
272.75,2092.93,6094.38,3221.64,409.638,6609,5468.04,1959.32,7117.95,9273.64,985.127,4138.54,4591.49,6660.75,9129.3,2886.59,9177.12
272.8,2094.32,6095.77,3223.02,411.029,6610.4,5469.43,1960.69,7119.34,9275.02,986.519,4139.95,4592.88,6662.13,9130.69,2887.99,9178.5
272.85,2095.71,6097.16,3224.41,412.42,6611.8,5470.82,1962.07,7120.74,9276.41,987.911,4141.35,4594.28,6663.52,9132.08,2889.38,9179.89
272.9,2097.1,6098.55,3225.8,413.811,6613.21,5472.21,1963.44,7122.13,9277.8,989.303,4142.76,4595.67,6664.91,9133.47,2890.77,9181.27
272.95,2098.49,6099.94,3227.19,415.202,6614.61,5473.61,1964.81,7123.52,9279.19,990.695,4144.17,4597.06,6666.3,9134.86,2892.16,9182.66
273,2099.87,6101.33,3228.58,416.593,6616.01,5475,1966.19,7124.91,9280.58,992.087,4145.57,4598.45,6667.69,9136.25,2893.55,9184.04
273.05,2101.26,6102.71,3229.97,417.984,6617.41,5476.39,1967.56,7126.3,9281.97,993.479,4146.98,4599.84,6669.08,9137.64,2894.95,9185.43
273.1,2102.65,6104.1,3231.36,419.375,6618.81,5477.78,1968.93,7127.69,9283.36,994.871,4148.39,4601.24,6670.47,9139.03,2896.34,9186.81
273.15,2104.04,6105.49,3232.75,420.766,6620.22,5479.17,1970.31,7129.08,9284.75,996.262,4149.79,4602.63,6671.86,9140.42,2897.73,9188.2
273.2,2105.43,6106.88,3234.14,422.156,6621.62,5480.57,1971.68,7130.48,9286.14,997.654,4151.2,4604.02,6673.25,9141.81,2899.12,9189.58
273.25,2106.82,6108.27,3235.52,423.547,6623.02,5481.96,1973.06,7131.87,9287.52,999.046,4152.61,4605.41,6674.63,9143.2,2900.51,9190.97
273.3,2108.21,6109.66,3236.91,424.938,6624.42,5483.35,1974.43,7133.26,9288.91,1000.44,4154.01,4606.81,6676.02,9144.59,2901.91,9192.35
273.35,2109.6,6111.05,3238.3,426.329,6625.82,5484.74,1975.8,7134.65,9290.3,1001.83,4155.42,4608.2,6677.41,9145.98,2903.3,9193.74
273.4,2110.99,6112.44,3239.69,427.72,6627.23,5486.13,1977.18,7136.04,9291.69,1003.22,4156.83,4609.59,6678.8,9147.37,2904.69,9195.12
273.45,2112.37,6113.83,3241.08,429.111,6628.63,5487.53,1978.55,7137.43,9293.08,1004.61,4158.23,4610.98,6680.19,9148.76,2906.08,9196.51
273.5,2113.76,6115.21,3242.47,430.502,6630.03,5488.92,1979.92,7138.83,9294.47,1006.01,4159.64,4612.37,6681.58,9150.15,2907.47,9197.89
273.55,2115.15,6116.6,3243.86,431.893,6631.43,5490.31,1981.3,7140.22,9295.86,1007.4,4161.05,4613.77,6682.97,9151.54,2908.87,9199.28
273.6,2116.54,6117.99,3245.25,433.284,6632.83,5491.7,1982.67,7141.61,9297.25,1008.79,4162.45,4615.16,6684.36,9152.93,2910.26,9200.66
273.65,2117.93,6119.38,3246.64,434.675,6634.24,5493.09,1984.04,7143,9298.64,1010.18,4163.86,4616.55,6685.75,9154.32,2911.65,9202.05
273.7,2119.32,6120.77,3248.02,436.066,6635.64,5494.49,1985.42,7144.39,9300.02,1011.57,4165.27,4617.94,6687.13,9155.71,2913.04,9203.43
273.75,2120.71,6122.16,3249.41,437.457,6637.04,5495.88,1986.79,7145.78,9301.41,1012.97,4166.67,4619.33,6688.52,9157.1,2914.43,9204.82
273.8,2122.1,6123.55,3250.8,438.848,6638.44,5497.27,1988.16,7147.18,9302.8,1014.36,4168.08,4620.73,6689.91,9158.49,2915.82,9206.2
273.85,2123.49,6124.94,3252.19,440.239,6639.84,5498.66,1989.54,7148.57,9304.19,1015.75,4169.49,4622.12,6691.3,9159.88,2917.22,9207.59
273.9,2124.87,6126.33,3253.58,441.63,6641.25,5500.05,1990.91,7149.96,9305.58,1017.14,4170.89,4623.51,6692.69,9161.27,2918.61,9208.97
273.95,2126.26,6127.71,3254.97,443.02,6642.65,5501.45,1992.28,7151.35,9306.97,1018.53,4172.3,4624.9,6694.08,9162.66,2920,9210.36
274,2127.65,6129.1,3256.36,444.411,6644.05,5502.84,1993.66,7152.74,9308.36,1019.93,4173.71,4626.3,6695.47,9164.05,2921.39,9211.74
274.05,2129.04,6130.49,3257.75,445.802,6645.45,5504.23,1995.03,7154.13,9309.75,1021.32,4175.12,4627.69,6696.86,9165.44,2922.78,9213.12
274.1,2130.43,6131.88,3259.14,447.193,6646.85,5505.62,1996.4,7155.52,9311.14,1022.71,4176.52,4629.08,6698.25,9166.83,2924.18,9214.51
274.15,2131.82,6133.27,3260.52,448.584,6648.26,5507.01,1997.78,7156.92,9312.52,1024.1,4177.93,4630.47,6699.63,9168.22,2925.57,9215.89
274.2,2133.21,6134.66,3261.91,449.975,6649.66,5508.41,1999.15,7158.31,9313.91,1025.49,4179.34,4631.86,6701.02,9169.61,2926.96,9217.28
274.25,2134.6,6136.05,3263.3,451.366,6651.06,5509.8,2000.52,7159.7,9315.3,1026.88,4180.74,4633.26,6702.41,9171,2928.35,9218.66
274.3,2135.99,6137.44,3264.69,452.757,6652.46,5511.19,2001.9,7161.09,9316.69,1028.28,4182.15,4634.65,6703.8,9172.39,2929.74,9220.05
274.35,2137.37,6138.83,3266.08,454.148,6653.86,5512.58,2003.27,7162.48,9318.08,1029.67,4183.56,4636.04,6705.19,9173.78,2931.14,9221.43
274.4,2138.76,6140.21,3267.47,455.539,6655.27,5513.97,2004.64,7163.87,9319.47,1031.06,4184.96,4637.43,6706.58,9175.17,2932.53,9222.82
274.45,2140.15,6141.6,3268.86,456.93,6656.67,5515.37,2006.02,7165.27,9320.86,1032.45,4186.37,4638.83,6707.97,9176.56,2933.92,9224.2
274.5,2141.54,6142.99,3270.25,458.321,6658.07,5516.76,2007.39,7166.66,9322.25,1033.84,4187.78,4640.22,6709.36,9177.95,2935.31,9225.59
274.55,2142.93,6144.38,3271.64,459.712,6659.47,5518.15,2008.77,7168.05,9323.64,1035.24,4189.18,4641.61,6710.75,9179.34,2936.7,9226.97
274.6,2144.32,6145.77,3273.02,461.103,6660.87,5519.54,2010.14,7169.44,9325.02,1036.63,4190.59,4643,6712.13,9180.73,2938.1,9228.36
274.65,2145.71,6147.16,3274.41,462.493,6662.28,5520.94,2011.51,7170.83,9326.41,1038.02,4192,4644.39,6713.52,9182.12,2939.49,9229.74
274.7,2147.1,6148.55,3275.8,463.884,6663.68,5522.33,2012.89,7172.22,9327.8,1039.41,4193.4,4645.79,6714.91,9183.51,2940.88,9231.13
274.75,2148.49,6149.94,3277.19,465.275,6665.08,5523.72,2014.26,7173.61,9329.19,1040.8,4194.81,4647.18,6716.3,9184.9,2942.27,9232.51
274.8,2149.87,6151.33,3278.58,466.666,6666.48,5525.11,2015.63,7175.01,9330.58,1042.2,4196.22,4648.57,6717.69,9186.29,2943.66,9233.9
274.85,2151.26,6152.71,3279.97,468.057,6667.88,5526.5,2017.01,7176.4,9331.97,1043.59,4197.62,4649.96,6719.08,9187.68,2945.05,9235.28
274.9,2152.65,6154.1,3281.36,469.448,6669.29,5527.9,2018.38,7177.79,9333.36,1044.98,4199.03,4651.35,6720.47,9189.07,2946.45,9236.67
274.95,2154.04,6155.49,3282.75,470.839,6670.69,5529.29,2019.75,7179.18,9334.75,1046.37,4200.44,4652.75,6721.86,9190.46,2947.84,9238.05
275,2155.43,6156.88,3284.14,472.23,6672.09,5530.68,2021.13,7180.57,9336.14,1047.76,4201.84,4654.14,6723.25,9191.85,2949.23,9239.44
275.05,2156.82,6158.27,3285.52,473.621,6673.49,5532.07,2022.5,7181.96,9337.52,1049.16,4203.25,4655.53,6724.63,9193.24,2950.62,9240.82
275.1,2158.21,6159.66,3286.91,475.012,6674.89,5533.46,2023.87,7183.36,9338.91,1050.55,4204.66,4656.92,6726.02,9194.63,2952.01,9242.21
275.15,2159.6,6161.05,3288.3,476.403,6676.3,5534.86,2025.25,7184.75,9340.3,1051.94,4206.07,4658.32,6727.41,9196.02,2953.41,9243.59
275.2,2160.99,6162.44,3289.69,477.794,6677.7,5536.25,2026.62,7186.14,9341.69,1053.33,4207.47,4659.71,6728.8,9197.41,2954.8,9244.98
275.25,2162.37,6163.83,3291.08,479.185,6679.1,5537.64,2027.99,7187.53,9343.08,1054.72,4208.88,4661.1,6730.19,9198.8,2956.19,9246.36
275.3,2163.76,6165.21,3292.47,480.576,6680.5,5539.03,2029.37,7188.92,9344.47,1056.12,4210.29,4662.49,6731.58,9200.19,2957.58,9247.75
275.35,2165.15,6166.6,3293.86,481.966,6681.9,5540.42,2030.74,7190.31,9345.86,1057.51,4211.69,4663.88,6732.97,9201.58,2958.97,9249.13
275.4,2166.54,6167.99,3295.25,483.357,6683.31,5541.82,2032.11,7191.71,9347.25,1058.9,4213.1,4665.28,6734.36,9202.97,2960.37,9250.52
275.45,2167.93,6169.38,3296.64,484.748,6684.71,5543.21,2033.49,7193.1,9348.64,1060.29,4214.51,4666.67,6735.75,9204.36,2961.76,9251.9
275.5,2169.32,6170.77,3298.02,486.139,6686.11,5544.6,2034.86,7194.49,9350.02,1061.68,4215.91,4668.06,6737.13,9205.75,2963.15,9253.29
275.55,2170.71,6172.16,3299.41,487.53,6687.51,5545.99,2036.24,7195.88,9351.41,1063.07,4217.32,4669.45,6738.52,9207.14,2964.54,9254.67
275.6,2172.1,6173.55,3300.8,488.921,6688.91,5547.38,2037.61,7197.27,9352.8,1064.47,4218.73,4670.84,6739.91,9208.53,2965.93,9256.06
275.65,2173.49,6174.94,3302.19,490.312,6690.32,5548.78,2038.98,7198.66,9354.19,1065.86,4220.13,4672.24,6741.3,9209.92,2967.33,9257.44
275.7,2174.87,6176.33,3303.58,491.703,6691.72,5550.17,2040.36,7200.05,9355.58,1067.25,4221.54,4673.63,6742.69,9211.31,2968.72,9258.83
275.75,2176.26,6177.71,3304.97,493.094,6693.12,5551.56,2041.73,7201.45,9356.97,1068.64,4222.95,4675.02,6744.08,9212.7,2970.11,9260.21
275.8,2177.65,6179.1,3306.36,494.485,6694.52,5552.95,2043.1,7202.84,9358.36,1070.03,4224.35,4676.41,6745.47,9214.09,2971.5,9261.59
275.85,2179.04,6180.49,3307.75,495.876,6695.92,5554.34,2044.48,7204.23,9359.75,1071.43,4225.76,4677.81,6746.86,9215.48,2972.89,9262.98
275.9,2180.43,6181.88,3309.14,497.267,6697.33,5555.74,2045.85,7205.62,9361.14,1072.82,4227.17,4679.2,6748.25,9216.87,2974.28,9264.36
275.95,2181.82,6183.27,3310.52,498.658,6698.73,5557.13,2047.22,7207.01,9362.52,1074.21,4228.57,4680.59,6749.63,9218.26,2975.68,9265.75
276,2183.21,6184.66,3311.91,500.049,6700.13,5558.52,2048.6,7208.4,9363.91,1075.6,4229.98,4681.98,6751.02,9219.66,2977.07,9267.13
276.05,2184.6,6186.05,3313.3,501.44,6701.53,5559.91,2049.97,7209.8,9365.3,1076.99,4231.39,4683.37,6752.41,9221.05,2978.46,9268.52
276.1,2185.99,6187.44,3314.69,502.83,6702.93,5561.3,2051.34,7211.19,9366.69,1078.39,4232.79,4684.77,6753.8,9222.44,2979.85,9269.9
276.15,2187.37,6188.83,3316.08,504.221,6704.34,5562.7,2052.72,7212.58,9368.08,1079.78,4234.2,4686.16,6755.19,9223.83,2981.24,9271.29
276.2,2188.76,6190.21,3317.47,505.612,6705.74,5564.09,2054.09,7213.97,9369.47,1081.17,4235.61,4687.55,6756.58,9225.22,2982.64,9272.67
276.25,2190.15,6191.6,3318.86,507.003,6707.14,5565.48,2055.46,7215.36,9370.86,1082.56,4237.02,4688.94,6757.97,9226.61,2984.03,9274.06
276.3,2191.54,6192.99,3320.25,508.394,6708.54,5566.87,2056.84,7216.75,9372.25,1083.95,4238.42,4690.34,6759.36,9228,2985.42,9275.44
276.35,2192.93,6194.38,3321.64,509.785,6709.94,5568.26,2058.21,7218.14,9373.64,1085.35,4239.83,4691.73,6760.75,9229.39,2986.81,9276.83
276.4,2194.32,6195.77,3323.02,511.176,6711.35,5569.66,2059.59,7219.54,9375.02,1086.74,4241.24,4693.12,6762.13,9230.78,2988.2,9278.21
276.45,2195.71,6197.16,3324.41,512.567,6712.75,5571.05,2060.96,7220.93,9376.41,1088.13,4242.64,4694.51,6763.52,9232.17,2989.6,9279.6
276.5,2197.1,6198.55,3325.8,513.958,6714.15,5572.44,2062.33,7222.32,9377.8,1089.52,4244.05,4695.9,6764.91,9233.56,2990.99,9280.98
276.55,2198.49,6199.94,3327.19,515.349,6715.55,5573.83,2063.71,7223.71,9379.19,1090.91,4245.46,4697.3,6766.3,9234.95,2992.38,9282.37
276.6,2199.87,6201.33,3328.58,516.74,6716.95,5575.23,2065.08,7225.1,9380.58,1092.31,4246.86,4698.69,6767.69,9236.34,2993.77,9283.75
276.65,2201.26,6202.71,3329.97,518.131,6718.36,5576.62,2066.45,7226.49,9381.97,1093.7,4248.27,4700.08,6769.08,9237.73,2995.16,9285.14
276.7,2202.65,6204.1,3331.36,519.522,6719.76,5578.01,2067.83,7227.89,9383.36,1095.09,4249.68,4701.47,6770.47,9239.12,2996.55,9286.52
276.75,2204.04,6205.49,3332.75,520.913,6721.16,5579.4,2069.2,7229.28,9384.75,1096.48,4251.08,4702.86,6771.86,9240.51,2997.95,9287.91
276.8,2205.43,6206.88,3334.14,522.303,6722.56,5580.79,2070.57,7230.67,9386.14,1097.87,4252.49,4704.26,6773.25,9241.9,2999.34,9289.29
276.85,2206.82,6208.27,3335.52,523.694,6723.96,5582.19,2071.95,7232.06,9387.52,1099.26,4253.9,4705.65,6774.63,9243.29,3000.73,9290.68
276.9,2208.21,6209.66,3336.91,525.085,6725.37,5583.58,2073.32,7233.45,9388.91,1100.66,4255.3,4707.04,6776.02,9244.68,3002.12,9292.06
276.95,2209.6,6211.05,3338.3,526.476,6726.77,5584.97,2074.69,7234.84,9390.3,1102.05,4256.71,4708.43,6777.41,9246.07,3003.51,9293.45
277,2210.99,6212.44,3339.69,527.867,6728.17,5586.36,2076.07,7236.24,9391.69,1103.44,4258.12,4709.83,6778.8,9247.46,3004.91,9294.83
277.05,2212.37,6213.83,3341.08,529.258,6729.57,5587.75,2077.44,7237.63,9393.08,1104.83,4259.52,4711.22,6780.19,9248.85,3006.3,9296.22
277.1,2213.76,6215.21,3342.47,530.649,6730.97,5589.15,2078.82,7239.02,9394.47,1106.22,4260.93,4712.61,6781.58,9250.24,3007.69,9297.6
277.15,2215.15,6216.6,3343.86,532.04,6732.38,5590.54,2080.19,7240.41,9395.86,1107.62,4262.34,4714,6782.97,9251.63,3009.08,9298.99
277.2,2216.54,6217.99,3345.25,533.431,6733.78,5591.93,2081.56,7241.8,9397.25,1109.01,4263.75,4715.39,6784.36,9253.02,3010.47,9300.37
277.25,2217.93,6219.38,3346.64,534.822,6735.18,5593.32,2082.94,7243.19,9398.64,1110.4,4265.15,4716.79,6785.75,9254.41,3011.87,9301.76
277.3,2219.32,6220.77,3348.02,536.213,6736.58,5594.71,2084.31,7244.58,9400.02,1111.79,4266.56,4718.18,6787.13,9255.8,3013.26,9303.14
277.35,2220.71,6222.16,3349.41,537.604,6737.98,5596.11,2085.68,7245.98,9401.41,1113.18,4267.97,4719.57,6788.52,9257.19,3014.65,9304.53
277.4,2222.1,6223.55,3350.8,538.995,6739.39,5597.5,2087.06,7247.37,9402.8,1114.58,4269.37,4720.96,6789.91,9258.58,3016.04,9305.91
277.45,2223.49,6224.94,3352.19,540.385,6740.79,5598.89,2088.43,7248.76,9404.19,1115.97,4270.78,4722.35,6791.3,9259.97,3017.43,9307.3
277.5,2224.87,6226.33,3353.58,541.776,6742.19,5600.28,2089.8,7250.15,9405.58,1117.36,4272.19,4723.75,6792.69,9261.36,3018.83,9308.68
277.55,2226.26,6227.71,3354.97,543.167,6743.59,5601.67,2091.18,7251.54,9406.97,1118.75,4273.59,4725.14,6794.08,9262.75,3020.22,9310.07
277.6,2227.65,6229.1,3356.36,544.558,6744.99,5603.07,2092.55,7252.93,9408.36,1120.14,4275,4726.53,6795.47,9264.14,3021.61,9311.45
277.65,2229.04,6230.49,3357.75,545.949,6746.4,5604.46,2093.92,7254.33,9409.75,1121.54,4276.41,4727.92,6796.86,9265.53,3023,9312.84
277.7,2230.43,6231.88,3359.14,547.34,6747.8,5605.85,2095.3,7255.72,9411.14,1122.93,4277.81,4729.32,6798.25,9266.92,3024.39,9314.22
277.75,2231.82,6233.27,3360.52,548.731,6749.2,5607.24,2096.67,7257.11,9412.52,1124.32,4279.22,4730.71,6799.63,9268.31,3025.78,9315.6
277.8,2233.21,6234.66,3361.91,550.122,6750.6,5608.63,2098.05,7258.5,9413.91,1125.71,4280.63,4732.1,6801.02,9269.7,3027.18,9316.99
277.85,2234.6,6236.05,3363.3,551.513,6752,5610.03,2099.42,7259.89,9415.3,1127.1,4282.03,4733.49,6802.41,9271.09,3028.57,9318.37
277.9,2235.99,6237.44,3364.69,552.904,6753.41,5611.42,2100.79,7261.28,9416.69,1128.5,4283.44,4734.88,6803.8,9272.48,3029.96,9319.76
277.95,2237.37,6238.83,3366.08,554.295,6754.81,5612.81,2102.17,7262.67,9418.08,1129.89,4284.85,4736.28,6805.19,9273.87,3031.35,9321.14
278,2238.76,6240.21,3367.47,555.686,6756.21,5614.2,2103.54,7264.07,9419.47,1131.28,4286.25,4737.67,6806.58,9275.26,3032.74,9322.53
278.05,2240.15,6241.6,3368.86,557.077,6757.61,5615.59,2104.91,7265.46,9420.86,1132.67,4287.66,4739.06,6807.97,9276.65,3034.14,9323.91
278.1,2241.54,6242.99,3370.25,558.468,6759.01,5616.99,2106.29,7266.85,9422.25,1134.06,4289.07,4740.45,6809.36,9278.04,3035.53,9325.3
278.15,2242.93,6244.38,3371.64,559.858,6760.42,5618.38,2107.66,7268.24,9423.64,1135.45,4290.47,4741.85,6810.75,9279.43,3036.92,9326.68
278.2,2244.32,6245.77,3373.02,561.249,6761.82,5619.77,2109.03,7269.63,9425.02,1136.85,4291.88,4743.24,6812.13,9280.82,3038.31,9328.07
278.25,2245.71,6247.16,3374.41,562.64,6763.22,5621.16,2110.41,7271.02,9426.41,1138.24,4293.29,4744.63,6813.52,9282.21,3039.7,9329.45
278.3,2247.1,6248.55,3375.8,564.031,6764.62,5622.55,2111.78,7272.42,9427.8,1139.63,4294.7,4746.02,6814.91,9283.6,3041.1,9330.84
278.35,2248.49,6249.94,3377.19,565.422,6766.02,5623.95,2113.15,7273.81,9429.19,1141.02,4296.1,4747.41,6816.3,9284.99,3042.49,9332.22
278.4,2249.87,6251.33,3378.58,566.813,6767.43,5625.34,2114.53,7275.2,9430.58,1142.41,4297.51,4748.81,6817.69,9286.38,3043.88,9333.61
278.45,2251.26,6252.71,3379.97,568.204,6768.83,5626.73,2115.9,7276.59,9431.97,1143.81,4298.92,4750.2,6819.08,9287.77,3045.27,9334.99
278.5,2252.65,6254.1,3381.36,569.595,6770.23,5628.12,2117.28,7277.98,9433.36,1145.2,4300.32,4751.59,6820.47,9289.16,3046.66,9336.38
278.55,2254.04,6255.49,3382.75,570.986,6771.63,5629.52,2118.65,7279.37,9434.75,1146.59,4301.73,4752.98,6821.86,9290.55,3048.05,9337.76
278.6,2255.43,6256.88,3384.14,572.377,6773.03,5630.91,2120.02,7280.76,9436.14,1147.98,4303.14,4754.37,6823.25,9291.94,3049.45,9339.15
278.65,2256.82,6258.27,3385.52,573.768,6774.44,5632.3,2121.4,7282.16,9437.52,1149.37,4304.54,4755.77,6824.63,9293.33,3050.84,9340.53
278.7,2258.21,6259.66,3386.91,575.159,6775.84,5633.69,2122.77,7283.55,9438.91,1150.77,4305.95,4757.16,6826.02,9294.72,3052.23,9341.92
278.75,2259.6,6261.05,3388.3,576.55,6777.24,5635.08,2124.14,7284.94,9440.3,1152.16,4307.36,4758.55,6827.41,9296.11,3053.62,9343.3
278.8,2260.99,6262.44,3389.69,577.941,6778.64,5636.48,2125.52,7286.33,9441.69,1153.55,4308.76,4759.94,6828.8,9297.5,3055.01,9344.69
278.85,2262.37,6263.83,3391.08,579.331,6780.04,5637.87,2126.89,7287.72,9443.08,1154.94,4310.17,4761.34,6830.19,9298.89,3056.41,9346.07
278.9,2263.76,6265.21,3392.47,580.722,6781.44,5639.26,2128.26,7289.11,9444.47,1156.33,4311.58,4762.73,6831.58,9300.28,3057.8,9347.46
278.95,2265.15,6266.6,3393.86,582.113,6782.85,5640.65,2129.64,7290.51,9445.86,1157.73,4312.98,4764.12,6832.97,9301.67,3059.19,9348.84
279,2266.54,6267.99,3395.25,583.504,6784.25,5642.04,2131.01,7291.9,9447.25,1159.12,4314.39,4765.51,6834.36,9303.06,3060.58,9350.23
279.05,2267.93,6269.38,3396.64,584.895,6785.65,5643.44,2132.39,7293.29,9448.64,1160.51,4315.8,4766.9,6835.75,9304.45,3061.97,9351.61
279.1,2269.32,6270.77,3398.02,586.286,6787.05,5644.83,2133.76,7294.68,9450.02,1161.9,4317.2,4768.3,6837.13,9305.84,3063.37,9353
279.15,2270.71,6272.16,3399.41,587.677,6788.45,5646.22,2135.13,7296.07,9451.41,1163.29,4318.61,4769.69,6838.52,9307.23,3064.76,9354.38
279.2,2272.1,6273.55,3400.8,589.068,6789.86,5647.61,2136.51,7297.46,9452.8,1164.69,4320.02,4771.08,6839.91,9308.62,3066.15,9355.77
279.25,2273.49,6274.94,3402.19,590.459,6791.26,5649,2137.88,7298.86,9454.19,1166.08,4321.43,4772.47,6841.3,9310.01,3067.54,9357.15
279.3,2274.87,6276.33,3403.58,591.85,6792.66,5650.4,2139.25,7300.25,9455.58,1167.47,4322.83,4773.87,6842.69,9311.4,3068.93,9358.54
279.35,2276.26,6277.71,3404.97,593.241,6794.06,5651.79,2140.63,7301.64,9456.97,1168.86,4324.24,4775.26,6844.08,9312.79,3070.32,9359.92
279.4,2277.65,6279.1,3406.36,594.632,6795.46,5653.18,2142,7303.03,9458.36,1170.25,4325.65,4776.65,6845.47,9314.18,3071.72,9361.31
279.45,2279.04,6280.49,3407.75,596.023,6796.87,5654.57,2143.37,7304.42,9459.75,1171.64,4327.05,4778.04,6846.86,9315.57,3073.11,9362.69
279.5,2280.43,6281.88,3409.14,597.413,6798.27,5655.96,2144.75,7305.81,9461.14,1173.04,4328.46,4779.43,6848.25,9316.96,3074.5,9364.08
279.55,2281.82,6283.27,3410.52,598.804,6799.67,5657.36,2146.12,7307.2,9462.52,1174.43,4329.87,4780.83,6849.63,9318.35,3075.89,9365.46
279.6,2283.21,6284.66,3411.91,600.195,6801.07,5658.75,2147.5,7308.6,9463.91,1175.82,4331.27,4782.22,6851.02,9319.74,3077.28,9366.85
279.65,2284.6,6286.05,3413.3,601.586,6802.47,5660.14,2148.87,7309.99,9465.3,1177.21,4332.68,4783.61,6852.41,9321.13,3078.68,9368.23
279.7,2285.99,6287.44,3414.69,602.977,6803.88,5661.53,2150.24,7311.38,9466.69,1178.6,4334.09,4785,6853.8,9322.52,3080.07,9369.62
279.75,2287.37,6288.83,3416.08,604.368,6805.28,5662.92,2151.62,7312.77,9468.08,1180,4335.49,4786.39,6855.19,9323.91,3081.46,9371
279.8,2288.76,6290.21,3417.47,605.759,6806.68,5664.32,2152.99,7314.16,9469.47,1181.39,4336.9,4787.79,6856.58,9325.3,3082.85,9372.38
279.85,2290.15,6291.6,3418.86,607.15,6808.08,5665.71,2154.36,7315.55,9470.86,1182.78,4338.31,4789.18,6857.97,9326.69,3084.24,9373.77
279.9,2291.54,6292.99,3420.25,608.541,6809.48,5667.1,2155.74,7316.95,9472.25,1184.17,4339.71,4790.57,6859.36,9328.08,3085.64,9375.15
279.95,2292.93,6294.38,3421.64,609.932,6810.89,5668.49,2157.11,7318.34,9473.64,1185.56,4341.12,4791.96,6860.75,9329.47,3087.03,9376.54
280,2294.32,6295.77,3423.02,611.323,6812.29,5669.88,2158.48,7319.73,9475.02,1186.96,4342.53,4793.36,6862.13,9330.86,3088.42,9377.92
280.05,2295.71,6297.16,3424.41,612.714,6813.69,5671.28,2159.86,7321.12,9476.41,1188.35,4343.93,4794.75,6863.52,9332.25,3089.81,9379.31
280.1,2297.1,6298.55,3425.8,614.105,6815.09,5672.67,2161.23,7322.51,9477.8,1189.74,4345.34,4796.14,6864.91,9333.64,3091.2,9380.69
280.15,2298.49,6299.94,3427.19,615.496,6816.49,5674.06,2162.61,7323.9,9479.19,1191.13,4346.75,4797.53,6866.3,9335.03,3092.59,9382.08
280.2,2299.87,6301.33,3428.58,616.886,6817.9,5675.45,2163.98,7325.29,9480.58,1192.52,4348.16,4798.92,6867.69,9336.42,3093.99,9383.46
280.25,2301.26,6302.71,3429.97,618.277,6819.3,5676.85,2165.35,7326.69,9481.97,1193.92,4349.56,4800.32,6869.08,9337.81,3095.38,9384.85
280.3,2302.65,6304.1,3431.36,619.668,6820.7,5678.24,2166.73,7328.08,9483.36,1195.31,4350.97,4801.71,6870.47,9339.2,3096.77,9386.23
280.35,2304.04,6305.49,3432.75,621.059,6822.1,5679.63,2168.1,7329.47,9484.75,1196.7,4352.38,4803.1,6871.86,9340.59,3098.16,9387.62
280.4,2305.43,6306.88,3434.14,622.45,6823.5,5681.02,2169.47,7330.86,9486.14,1198.09,4353.78,4804.49,6873.25,9341.98,3099.55,9389
280.45,2306.82,6308.27,3435.52,623.841,6824.91,5682.41,2170.85,7332.25,9487.52,1199.48,4355.19,4805.89,6874.63,9343.37,3100.95,9390.39
280.5,2308.21,6309.66,3436.91,625.232,6826.31,5683.81,2172.22,7333.64,9488.91,1200.88,4356.6,4807.28,6876.02,9344.76,3102.34,9391.77
280.55,2309.6,6311.05,3438.3,626.623,6827.71,5685.2,2173.6,7335.04,9490.3,1202.27,4358,4808.67,6877.41,9346.15,3103.73,9393.16
280.6,2310.99,6312.44,3439.69,628.014,6829.11,5686.59,2174.97,7336.43,9491.69,1203.66,4359.41,4810.06,6878.8,9347.54,3105.12,9394.54
280.65,2312.37,6313.83,3441.08,629.405,6830.51,5687.98,2176.34,7337.82,9493.08,1205.05,4360.82,4811.45,6880.19,9348.93,3106.51,9395.93
280.7,2313.76,6315.21,3442.47,630.796,6831.92,5689.37,2177.72,7339.21,9494.47,1206.44,4362.22,4812.85,6881.58,9350.32,3107.91,9397.31
