time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19
251.35,1266.63,1154.23,7453.07,8929.17,5771.2,2139.09,2334.32,4661.59,8970.82,779.105,2904.35,6393.14,440.642,2696.31,7370.01,5146.95,3175.34,4800.49,8625.87
251.4,1268.02,1155.6,7454.46,8930.56,5772.59,2140.48,2335.71,4662.98,8972.21,780.495,2905.74,6394.53,442.032,2697.69,7371.37,5148.34,3176.73,4801.88,8627.29
251.45,1269.41,1156.97,7455.84,8931.95,5773.98,2141.87,2337.1,4664.37,8973.6,781.884,2907.14,6395.92,443.421,2699.08,7372.74,5149.74,3178.12,4803.27,8628.71
251.5,1270.79,1158.34,7457.23,8933.35,5775.37,2143.25,2338.49,4665.76,8974.99,783.274,2908.53,6397.31,444.811,2700.47,7374.1,5151.14,3179.51,4804.66,8630.13
251.55,1272.18,1159.71,7458.62,8934.74,5776.76,2144.64,2339.88,4667.15,8976.38,784.664,2909.92,6398.7,446.201,2701.85,7375.47,5152.53,3180.89,4806.05,8631.55
251.6,1273.57,1161.08,7460.01,8936.13,5778.15,2146.03,2341.27,4668.55,8977.77,786.053,2911.31,6400.09,447.591,2703.24,7376.83,5153.93,3182.28,4807.44,8632.97
251.65,1274.96,1162.46,7461.4,8937.53,5779.54,2147.42,2342.65,4669.94,8979.16,787.443,2912.7,6401.49,448.981,2704.63,7378.2,5155.33,3183.67,4808.83,8634.39
251.7,1276.35,1163.83,7462.79,8938.92,5780.93,2148.8,2344.04,4671.33,8980.55,788.832,2914.09,6402.88,450.371,2706.01,7379.56,5156.73,3185.06,4810.21,8635.81
251.75,1277.73,1165.2,7464.18,8940.31,5782.32,2150.19,2345.43,4672.72,8981.95,790.222,2915.49,6404.27,451.761,2707.4,7380.93,5158.12,3186.45,4811.6,8637.23
251.8,1279.12,1166.57,7465.57,8941.71,5783.7,2151.58,2346.82,4674.11,8983.34,791.611,2916.88,6405.66,453.15,2708.79,7382.29,5159.52,3187.84,4812.99,8638.65
251.85,1280.51,1167.94,7466.96,8943.1,5785.09,2152.97,2348.21,4675.5,8984.73,793.001,2918.27,6407.05,454.54,2710.18,7383.66,5160.92,3189.23,4814.38,8640.07
251.9,1281.9,1169.31,7468.34,8944.49,5786.48,2154.36,2349.6,4676.89,8986.12,794.39,2919.66,6408.44,455.93,2711.56,7385.02,5162.31,3190.62,4815.77,8641.49
251.95,1283.29,1170.69,7469.73,8945.89,5787.87,2155.74,2350.98,4678.28,8987.51,795.78,2921.05,6409.83,457.32,2712.95,7386.39,5163.71,3192.01,4817.16,8642.9
252,1284.67,1172.06,7471.12,8947.28,5789.26,2157.13,2352.37,4679.68,8988.9,797.169,2922.44,6411.22,458.71,2714.34,7387.75,5165.11,3193.39,4818.55,8644.32
252.05,1286.06,1173.43,7472.51,8948.67,5790.65,2158.52,2353.76,4681.07,8990.29,798.559,2923.84,6412.61,460.1,2715.72,7389.12,5166.5,3194.78,4819.94,8645.74
252.1,1287.45,1174.8,7473.9,8950.07,5792.04,2159.91,2355.15,4682.46,8991.68,799.948,2925.23,6414.01,461.489,2717.11,7390.48,5167.9,3196.17,4821.33,8647.16
252.15,1288.84,1176.17,7475.29,8951.46,5793.43,2161.29,2356.54,4683.85,8993.07,801.338,2926.62,6415.4,462.879,2718.5,7391.85,5169.3,3197.56,4822.71,8648.58
252.2,1290.23,1177.54,7476.68,8952.85,5794.82,2162.68,2357.93,4685.24,8994.47,802.727,2928.01,6416.79,464.269,2719.89,7393.21,5170.7,3198.95,4824.1,8650
252.25,1291.61,1178.91,7478.07,8954.24,5796.2,2164.07,2359.31,4686.63,8995.86,804.117,2929.4,6418.18,465.659,2721.27,7394.58,5172.09,3200.34,4825.49,8651.42
252.3,1293,1180.29,7479.46,8955.64,5797.59,2165.46,2360.7,4688.02,8997.25,805.507,2930.79,6419.57,467.049,2722.66,7395.94,5173.49,3201.73,4826.88,8652.84
252.35,1294.39,1181.66,7480.84,8957.03,5798.98,2166.84,2362.09,4689.41,8998.64,806.896,2932.19,6420.96,468.439,2724.05,7397.31,5174.89,3203.12,4828.27,8654.26
252.4,1295.78,1183.03,7482.23,8958.42,5800.37,2168.23,2363.48,4690.81,9000.03,808.286,2933.58,6422.35,469.828,2725.43,7398.67,5176.28,3204.51,4829.66,8655.68
252.45,1297.17,1184.4,7483.62,8959.82,5801.76,2169.62,2364.87,4692.2,9001.42,809.675,2934.97,6423.74,471.218,2726.82,7400.04,5177.68,3205.89,4831.05,8657.1
252.5,1298.56,1185.77,7485.01,8961.21,5803.15,2171.01,2366.25,4693.59,9002.81,811.065,2936.36,6425.14,472.608,2728.21,7401.4,5179.08,3207.28,4832.44,8658.52
252.55,1299.94,1187.14,7486.4,8962.6,5804.54,2172.4,2367.64,4694.98,9004.2,812.454,2937.75,6426.53,473.998,2729.6,7402.77,5180.47,3208.67,4833.83,8659.94
252.6,1301.33,1188.52,7487.79,8964,5805.93,2173.78,2369.03,4696.37,9005.59,813.844,2939.14,6427.92,475.388,2730.98,7404.13,5181.87,3210.06,4835.21,8661.36
252.65,1302.72,1189.89,7489.18,8965.39,5807.32,2175.17,2370.42,4697.76,9006.98,815.233,2940.54,6429.31,476.778,2732.37,7405.5,5183.27,3211.45,4836.6,8662.78
252.7,1304.11,1191.26,7490.57,8966.78,5808.7,2176.56,2371.81,4699.15,9008.38,816.623,2941.93,6430.7,478.167,2733.76,7406.86,5184.66,3212.84,4837.99,8664.2
252.75,1305.5,1192.63,7491.96,8968.18,5810.09,2177.95,2373.2,4700.54,9009.77,818.012,2943.32,6432.09,479.557,2735.14,7408.23,5186.06,3214.23,4839.38,8665.61
252.8,1306.88,1194,7493.34,8969.57,5811.48,2179.33,2374.58,4701.93,9011.16,819.402,2944.71,6433.48,480.947,2736.53,7409.6,5187.46,3215.62,4840.77,8667.03
252.85,1308.27,1195.37,7494.73,8970.96,5812.87,2180.72,2375.97,4703.33,9012.55,820.791,2946.1,6434.87,482.337,2737.92,7410.96,5188.86,3217.01,4842.16,8668.45
252.9,1309.66,1196.75,7496.12,8972.36,5814.26,2182.11,2377.36,4704.72,9013.94,822.181,2947.5,6436.27,483.727,2739.3,7412.33,5190.25,3218.39,4843.55,8669.87
252.95,1311.05,1198.12,7497.51,8973.75,5815.65,2183.5,2378.75,4706.11,9015.33,823.571,2948.89,6437.66,485.117,2740.69,7413.69,5191.65,3219.78,4844.94,8671.29
253,1312.44,1199.49,7498.9,8975.14,5817.04,2184.88,2380.14,4707.5,9016.72,824.96,2950.28,6439.05,486.506,2742.08,7415.06,5193.05,3221.17,4846.33,8672.71
253.05,1313.82,1200.86,7500.29,8976.54,5818.43,2186.27,2381.53,4708.89,9018.11,826.35,2951.67,6440.44,487.896,2743.47,7416.42,5194.44,3222.56,4847.71,8674.13
253.1,1315.21,1202.23,7501.68,8977.93,5819.82,2187.66,2382.91,4710.28,9019.5,827.739,2953.06,6441.83,489.286,2744.85,7417.79,5195.84,3223.95,4849.1,8675.55
253.15,1316.6,1203.6,7503.07,8979.32,5821.2,2189.05,2384.3,4711.67,9020.9,829.129,2954.45,6443.22,490.676,2746.24,7419.15,5197.24,3225.34,4850.49,8676.97
253.2,1317.99,1204.97,7504.46,8980.72,5822.59,2190.44,2385.69,4713.06,9022.29,830.518,2955.85,6444.61,492.066,2747.63,7420.52,5198.63,3226.73,4851.88,8678.39
253.25,1319.38,1206.35,7505.84,8982.11,5823.98,2191.82,2387.08,4714.46,9023.68,831.908,2957.24,6446,493.456,2749.01,7421.88,5200.03,3228.12,4853.27,8679.81
253.3,1320.77,1207.72,7507.23,8983.5,5825.37,2193.21,2388.47,4715.85,9025.07,833.297,2958.63,6447.4,494.846,2750.4,7423.25,5201.43,3229.51,4854.66,8681.23
253.35,1322.15,1209.09,7508.62,8984.9,5826.76,2194.6,2389.86,4717.24,9026.46,834.687,2960.02,6448.79,496.235,2751.79,7424.61,5202.83,3230.89,4856.05,8682.65
253.4,1323.54,1210.46,7510.01,8986.29,5828.15,2195.99,2391.24,4718.63,9027.85,836.076,2961.41,6450.18,497.625,2753.18,7425.98,5204.22,3232.28,4857.44,8684.07
253.45,1324.93,1211.83,7511.4,8987.68,5829.54,2197.37,2392.63,4720.02,9029.24,837.466,2962.8,6451.57,499.015,2754.56,7427.34,5205.62,3233.67,4858.83,8685.49
253.5,1326.32,1213.2,7512.79,8989.08,5830.93,2198.76,2394.02,4721.41,9030.63,838.856,2964.2,6452.96,500.405,2755.95,7428.71,5207.02,3235.06,4860.21,8686.91
253.55,1327.71,1214.58,7514.18,8990.47,5832.32,2200.15,2395.41,4722.8,9032.02,840.245,2965.59,6454.35,501.795,2757.34,7430.07,5208.41,3236.45,4861.6,8688.32
253.6,1329.09,1215.95,7515.57,8991.86,5833.7,2201.54,2396.8,4724.19,9033.41,841.635,2966.98,6455.74,503.185,2758.72,7431.44,5209.81,3237.84,4862.99,8689.74
253.65,1330.48,1217.32,7516.96,8993.26,5835.09,2202.92,2398.18,4725.59,9034.81,843.024,2968.37,6457.13,504.574,2760.11,7432.8,5211.21,3239.23,4864.38,8691.16
253.7,1331.87,1218.69,7518.34,8994.65,5836.48,2204.31,2399.57,4726.98,9036.2,844.414,2969.76,6458.53,505.964,2761.5,7434.17,5212.6,3240.62,4865.77,8692.58
253.75,1333.26,1220.06,7519.73,8996.04,5837.87,2205.7,2400.96,4728.37,9037.59,845.803,2971.15,6459.92,507.354,2762.89,7435.53,5214,3242.01,4867.16,8694
253.8,1334.65,1221.43,7521.12,8997.44,5839.26,2207.09,2402.35,4729.76,9038.98,847.193,2972.55,6461.31,508.744,2764.27,7436.9,5215.4,3243.39,4868.55,8695.42
253.85,1336.03,1222.81,7522.51,8998.83,5840.65,2208.48,2403.74,4731.15,9040.37,848.582,2973.94,6462.7,510.134,2765.66,7438.27,5216.8,3244.78,4869.94,8696.84
253.9,1337.42,1224.18,7523.9,9000.22,5842.04,2209.86,2405.13,4732.54,9041.76,849.972,2975.33,6464.09,511.524,2767.05,7439.63,5218.19,3246.17,4871.33,8698.26
253.95,1338.81,1225.55,7525.29,9001.62,5843.43,2211.25,2406.51,4733.93,9043.15,851.361,2976.72,6465.48,512.913,2768.43,7441,5219.59,3247.56,4872.71,8699.68
254,1340.2,1226.92,7526.68,9003.01,5844.82,2212.64,2407.9,4735.32,9044.54,852.751,2978.11,6466.87,514.303,2769.82,7442.36,5220.99,3248.95,4874.1,8701.1
254.05,1341.59,1228.29,7528.07,9004.4,5846.2,2214.03,2409.29,4736.71,9045.93,854.14,2979.5,6468.26,515.693,2771.21,7443.73,5222.38,3250.34,4875.49,8702.52
254.1,1342.97,1229.66,7529.46,9005.79,5847.59,2215.41,2410.68,4738.11,9047.33,855.53,2980.9,6469.66,517.083,2772.59,7445.09,5223.78,3251.73,4876.88,8703.94
254.15,1344.36,1231.04,7530.84,9007.19,5848.98,2216.8,2412.07,4739.5,9048.72,856.92,2982.29,6471.05,518.473,2773.98,7446.46,5225.18,3253.12,4878.27,8705.36
254.2,1345.75,1232.41,7532.23,9008.58,5850.37,2218.19,2413.46,4740.89,9050.11,858.309,2983.68,6472.44,519.863,2775.37,7447.82,5226.57,3254.51,4879.66,8706.78
254.25,1347.14,1233.78,7533.62,9009.97,5851.76,2219.58,2414.84,4742.28,9051.5,859.699,2985.07,6473.83,521.252,2776.76,7449.19,5227.97,3255.89,4881.05,8708.2
254.3,1348.53,1235.15,7535.01,9011.37,5853.15,2220.96,2416.23,4743.67,9052.89,861.088,2986.46,6475.22,522.642,2778.14,7450.55,5229.37,3257.28,4882.44,8709.62
254.35,1349.92,1236.52,7536.4,9012.76,5854.54,2222.35,2417.62,4745.06,9054.28,862.478,2987.85,6476.61,524.032,2779.53,7451.92,5230.77,3258.67,4883.83,8711.04
254.4,1351.3,1237.89,7537.79,9014.15,5855.93,2223.74,2419.01,4746.45,9055.67,863.867,2989.25,6478,525.422,2780.92,7453.28,5232.16,3260.06,4885.21,8712.45
254.45,1352.69,1239.27,7539.18,9015.55,5857.32,2225.13,2420.4,4747.84,9057.06,865.257,2990.64,6479.39,526.812,2782.3,7454.65,5233.56,3261.45,4886.6,8713.87
254.5,1354.08,1240.64,7540.57,9016.94,5858.7,2226.52,2421.79,4749.24,9058.45,866.646,2992.03,6480.79,528.202,2783.69,7456.02,5234.96,3262.84,4887.99,8715.29
254.55,1355.47,1242.01,7541.96,9018.33,5860.09,2227.9,2423.17,4750.63,9059.84,868.036,2993.42,6482.18,529.591,2785.08,7457.38,5236.35,3264.23,4889.38,8716.71
254.6,1356.86,1243.38,7543.34,9019.73,5861.48,2229.29,2424.56,4752.02,9061.24,869.425,2994.81,6483.57,530.981,2786.47,7458.75,5237.75,3265.62,4890.77,8718.13
254.65,1358.24,1244.75,7544.73,9021.12,5862.87,2230.68,2425.95,4753.41,9062.63,870.815,2996.2,6484.96,532.371,2787.85,7460.11,5239.15,3267.01,4892.16,8719.55
254.7,1359.63,1246.12,7546.12,9022.51,5864.26,2232.07,2427.34,4754.8,9064.02,872.205,2997.6,6486.35,533.761,2789.24,7461.48,5240.54,3268.39,4893.55,8720.97
254.75,1361.02,1247.5,7547.51,9023.91,5865.65,2233.45,2428.73,4756.19,9065.41,873.594,2998.99,6487.74,535.151,2790.63,7462.84,5241.94,3269.78,4894.94,8722.39
254.8,1362.41,1248.87,7548.9,9025.3,5867.04,2234.84,2430.12,4757.58,9066.8,874.984,3000.38,6489.13,536.541,2792.01,7464.21,5243.34,3271.17,4896.33,8723.81
254.85,1363.8,1250.24,7550.29,9026.69,5868.43,2236.23,2431.5,4758.97,9068.19,876.373,3001.77,6490.52,537.93,2793.4,7465.57,5244.74,3272.56,4897.71,8725.23
254.9,1365.18,1251.61,7551.68,9028.09,5869.82,2237.62,2432.89,4760.36,9069.58,877.763,3003.16,6491.92,539.32,2794.79,7466.94,5246.13,3273.95,4899.1,8726.65
254.95,1366.57,1252.98,7553.07,9029.48,5871.2,2239,2434.28,4761.76,9070.97,879.152,3004.55,6493.31,540.71,2796.18,7468.3,5247.53,3275.34,4900.49,8728.07
255,1367.96,1254.35,7554.46,9030.87,5872.59,2240.39,2435.67,4763.15,9072.36,880.542,3005.95,6494.7,542.1,2797.56,7469.67,5248.93,3276.73,4901.88,8729.49
255.05,1369.35,1255.73,7555.84,9032.27,5873.98,2241.78,2437.06,4764.54,9073.76,881.931,3007.34,6496.09,543.49,2798.95,7471.03,5250.32,3278.12,4903.27,8730.91
255.1,1370.74,1257.1,7557.23,9033.66,5875.37,2243.17,2438.44,4765.93,9075.15,883.321,3008.73,6497.48,544.88,2800.34,7472.4,5251.72,3279.51,4904.66,8732.33
255.15,1372.13,1258.47,7558.62,9035.05,5876.76,2244.56,2439.83,4767.32,9076.54,884.71,3010.12,6498.87,546.269,2801.72,7473.77,5253.12,3280.89,4906.05,8733.75
255.2,1373.51,1259.84,7560.01,9036.45,5878.15,2245.94,2441.22,4768.71,9077.93,886.1,3011.51,6500.26,547.659,2803.11,7475.13,5254.51,3282.28,4907.44,8735.16
255.25,1374.9,1261.21,7561.4,9037.84,5879.54,2247.33,2442.61,4770.1,9079.32,887.49,3012.91,6501.65,549.049,2804.5,7476.5,5255.91,3283.67,4908.83,8736.58
255.3,1376.29,1262.58,7562.79,9039.23,5880.93,2248.72,2444,4771.49,9080.71,888.879,3014.3,6503.04,550.439,2805.88,7477.86,5257.31,3285.06,4910.21,8738
255.35,1377.68,1263.96,7564.18,9040.63,5882.32,2250.11,2445.39,4772.89,9082.1,890.269,3015.69,6504.44,551.829,2807.27,7479.23,5258.7,3286.45,4911.6,8739.42
255.4,1379.07,1265.33,7565.57,9042.02,5883.7,2251.49,2446.77,4774.28,9083.49,891.658,3017.08,6505.83,553.219,2808.66,7480.59,5260.1,3287.84,4912.99,8740.84
255.45,1380.45,1266.7,7566.96,9043.41,5885.09,2252.88,2448.16,4775.67,9084.88,893.048,3018.47,6507.22,554.609,2810.05,7481.96,5261.5,3289.23,4914.38,8742.26
255.5,1381.84,1268.07,7568.34,9044.81,5886.48,2254.27,2449.55,4777.06,9086.27,894.437,3019.86,6508.61,555.998,2811.43,7483.32,5262.9,3290.62,4915.77,8743.68
255.55,1383.23,1269.44,7569.73,9046.2,5887.87,2255.66,2450.94,4778.45,9087.67,895.827,3021.26,6510,557.388,2812.82,7484.69,5264.29,3292.01,4917.16,8745.1
255.6,1384.62,1270.81,7571.12,9047.59,5889.26,2257.04,2452.33,4779.84,9089.06,897.216,3022.65,6511.39,558.778,2814.21,7486.05,5265.69,3293.39,4918.55,8746.52
255.65,1386.01,1272.19,7572.51,9048.98,5890.65,2258.43,2453.72,4781.23,9090.45,898.606,3024.04,6512.78,560.168,2815.59,7487.42,5267.09,3294.78,4919.94,8747.94
255.7,1387.39,1273.56,7573.9,9050.38,5892.04,2259.82,2455.1,4782.62,9091.84,899.996,3025.43,6514.17,561.558,2816.98,7488.79,5268.48,3296.17,4921.33,8749.36
255.75,1388.78,1274.93,7575.29,9051.77,5893.43,2261.21,2456.49,4784.02,9093.23,901.385,3026.82,6515.57,562.948,2818.37,7490.15,5269.88,3297.56,4922.71,8750.78
255.8,1390.17,1276.3,7576.68,9053.16,5894.82,2262.6,2457.88,4785.41,9094.62,902.775,3028.21,6516.96,564.337,2819.76,7491.52,5271.28,3298.95,4924.1,8752.2
255.85,1391.56,1277.67,7578.07,9054.56,5896.2,2263.98,2459.27,4786.8,9096.01,904.164,3029.61,6518.35,565.727,2821.14,7492.88,5272.67,3300.34,4925.49,8753.62
255.9,1392.95,1279.04,7579.46,9055.95,5897.59,2265.37,2460.66,4788.19,9097.4,905.554,3031,6519.74,567.117,2822.53,7494.25,5274.07,3301.73,4926.88,8755.04
255.95,1394.33,1280.42,7580.84,9057.34,5898.98,2266.76,2462.05,4789.58,9098.79,906.943,3032.39,6521.13,568.507,2823.92,7495.61,5275.47,3303.12,4928.27,8756.46
256,1395.72,1281.79,7582.23,9058.74,5900.37,2268.15,2463.43,4790.97,9100.19,908.333,3033.78,6522.52,569.897,2825.3,7496.98,5276.87,3304.51,4929.66,8757.88
256.05,1397.11,1283.16,7583.62,9060.13,5901.76,2269.53,2464.82,4792.36,9101.58,909.722,3035.17,6523.91,571.287,2826.69,7498.34,5278.26,3305.89,4931.05,8759.29
256.1,1398.5,1284.53,7585.01,9061.52,5903.15,2270.92,2466.21,4793.75,9102.97,911.112,3036.56,6525.3,572.676,2828.08,7499.71,5279.66,3307.28,4932.44,8760.71
256.15,1399.89,1285.9,7586.4,9062.92,5904.54,2272.31,2467.6,4795.14,9104.36,912.502,3037.96,6526.7,574.066,2829.47,7501.08,5281.06,3308.67,4933.83,8762.13
256.2,1401.28,1287.28,7587.79,9064.31,5905.93,2273.7,2468.99,4796.54,9105.75,913.891,3039.35,6528.09,575.456,2830.85,7502.44,5282.45,3310.06,4935.21,8763.55
256.25,1402.66,1288.65,7589.18,9065.7,5907.32,2275.08,2470.37,4797.93,9107.14,915.281,3040.74,6529.48,576.846,2832.24,7503.81,5283.85,3311.45,4936.6,8764.97
256.3,1404.05,1290.02,7590.57,9067.1,5908.7,2276.47,2471.76,4799.32,9108.53,916.67,3042.13,6530.87,578.236,2833.63,7505.17,5285.25,3312.84,4937.99,8766.39
256.35,1405.44,1291.39,7591.96,9068.49,5910.09,2277.86,2473.15,4800.71,9109.92,918.06,3043.52,6532.26,579.626,2835.01,7506.54,5286.64,3314.23,4939.38,8767.81
256.4,1406.83,1292.76,7593.34,9069.88,5911.48,2279.25,2474.54,4802.1,9111.31,919.449,3044.91,6533.65,581.015,2836.4,7507.9,5288.04,3315.62,4940.77,8769.23
256.45,1408.22,1294.13,7594.73,9071.28,5912.87,2280.64,2475.93,4803.49,9112.7,920.839,3046.31,6535.04,582.405,2837.79,7509.27,5289.44,3317.01,4942.16,8770.65
256.5,1409.6,1295.51,7596.12,9072.67,5914.26,2282.02,2477.32,4804.88,9114.1,922.228,3047.7,6536.43,583.795,2839.18,7510.63,5290.84,3318.39,4943.55,8772.07
256.55,1410.99,1296.88,7597.51,9074.06,5915.65,2283.41,2478.7,4806.27,9115.49,923.618,3049.09,6537.83,585.185,2840.56,7512,5292.23,3319.78,4944.94,8773.49
256.6,1412.38,1298.25,7598.9,9075.46,5917.04,2284.8,2480.09,4807.67,9116.88,925.007,3050.48,6539.22,586.575,2841.95,7513.37,5293.63,3321.17,4946.33,8774.91
256.65,1413.77,1299.62,7600.29,9076.85,5918.43,2286.19,2481.48,4809.06,9118.27,926.397,3051.87,6540.61,587.965,2843.34,7514.73,5295.03,3322.56,4947.71,8776.33
256.7,1415.16,1300.99,7601.68,9078.24,5919.82,2287.57,2482.87,4810.45,9119.66,927.787,3053.26,6542,589.354,2844.72,7516.1,5296.42,3323.95,4949.1,8777.75
256.75,1416.54,1302.36,7603.07,9079.64,5921.2,2288.96,2484.26,4811.84,9121.05,929.176,3054.66,6543.39,590.744,2846.11,7517.46,5297.82,3325.34,4950.49,8779.17
256.8,1417.93,1303.74,7604.46,9081.03,5922.59,2290.35,2485.65,4813.23,9122.44,930.566,3056.05,6544.78,592.134,2847.5,7518.83,5299.22,3326.73,4951.88,8780.59
256.85,1419.32,1305.11,7605.84,9082.42,5923.98,2291.74,2487.03,4814.62,9123.83,931.955,3057.44,6546.17,593.524,2848.88,7520.19,5300.61,3328.12,4953.27,8782.01
256.9,1420.71,1306.48,7607.23,9083.81,5925.37,2293.12,2488.42,4816.01,9125.22,933.345,3058.83,6547.56,594.914,2850.27,7521.56,5302.01,3329.51,4954.66,8783.42
256.95,1422.1,1307.85,7608.62,9085.21,5926.76,2294.51,2489.81,4817.4,9126.62,934.734,3060.22,6548.96,596.304,2851.66,7522.93,5303.41,3330.89,4956.05,8784.84
257,1423.48,1309.22,7610.01,9086.6,5928.15,2295.9,2491.2,4818.8,9128.01,936.124,3061.61,6550.35,597.693,2853.05,7524.29,5304.81,3332.28,4957.44,8786.26
257.05,1424.87,1310.6,7611.4,9087.99,5929.54,2297.29,2492.59,4820.19,9129.4,937.513,3063.01,6551.74,599.083,2854.43,7525.66,5306.2,3333.67,4958.83,8787.68
257.1,1426.26,1311.97,7612.79,9089.39,5930.93,2298.68,2493.98,4821.58,9130.79,938.903,3064.4,6553.13,600.473,2855.82,7527.02,5307.6,3335.06,4960.21,8789.1
257.15,1427.65,1313.34,7614.18,9090.78,5932.32,2300.06,2495.36,4822.97,9132.18,940.293,3065.79,6554.52,601.863,2857.21,7528.39,5309,3336.45,4961.6,8790.52
257.2,1429.04,1314.71,7615.57,9092.17,5933.7,2301.45,2496.75,4824.36,9133.57,941.682,3067.18,6555.91,603.253,2858.59,7529.75,5310.39,3337.84,4962.99,8791.94
257.25,1430.43,1316.08,7616.96,9093.57,5935.09,2302.84,2498.14,4825.75,9134.96,943.072,3068.57,6557.3,604.643,2859.98,7531.12,5311.79,3339.23,4964.38,8793.36
257.3,1431.81,1317.45,7618.34,9094.96,5936.48,2304.23,2499.53,4827.14,9136.35,944.461,3069.97,6558.69,606.032,2861.37,7532.48,5313.19,3340.62,4965.77,8794.78
257.35,1433.2,1318.83,7619.73,9096.35,5937.87,2305.61,2500.92,4828.53,9137.74,945.851,3071.36,6560.09,607.422,2862.76,7533.85,5314.58,3342.01,4967.16,8796.2
257.4,1434.59,1320.2,7621.12,9097.75,5939.26,2307,2502.3,4829.92,9139.13,947.24,3072.75,6561.48,608.812,2864.14,7535.22,5315.98,3343.39,4968.55,8797.62
257.45,1435.98,1321.57,7622.51,9099.14,5940.65,2308.39,2503.69,4831.32,9140.53,948.63,3074.14,6562.87,610.202,2865.53,7536.58,5317.38,3344.78,4969.94,8799.04
257.5,1437.37,1322.94,7623.9,9100.53,5942.04,2309.78,2505.08,4832.71,9141.92,950.019,3075.53,6564.26,611.592,2866.92,7537.95,5318.78,3346.17,4971.33,8800.46
257.55,1438.75,1324.31,7625.29,9101.93,5943.43,2311.16,2506.47,4834.1,9143.31,951.409,3076.92,6565.65,612.982,2868.3,7539.31,5320.17,3347.56,4972.71,8801.88
257.6,1440.14,1325.68,7626.68,9103.32,5944.82,2312.55,2507.86,4835.49,9144.7,952.799,3078.32,6567.04,614.371,2869.69,7540.68,5321.57,3348.95,4974.1,8803.3
257.65,1441.53,1327.06,7628.07,9104.71,5946.2,2313.94,2509.25,4836.88,9146.09,954.188,3079.71,6568.43,615.761,2871.08,7542.04,5322.97,3350.34,4975.49,8804.72
257.7,1442.92,1328.43,7629.46,9106.11,5947.59,2315.33,2510.63,4838.27,9147.48,955.578,3081.1,6569.82,617.151,2872.47,7543.41,5324.36,3351.73,4976.88,8806.14
257.75,1444.31,1329.8,7630.84,9107.5,5948.98,2316.72,2512.02,4839.66,9148.87,956.967,3082.49,6571.22,618.541,2873.85,7544.78,5325.76,3353.12,4978.27,8807.56
257.8,1445.69,1331.17,7632.23,9108.89,5950.37,2318.1,2513.41,4841.05,9150.26,958.357,3083.88,6572.61,619.931,2875.24,7546.14,5327.16,3354.51,4979.66,8808.97
257.85,1447.08,1332.54,7633.62,9110.29,5951.76,2319.49,2514.8,4842.45,9151.65,959.746,3085.27,6574,621.321,2876.63,7547.51,5328.55,3355.89,4981.05,8810.39
257.9,1448.47,1333.92,7635.01,9111.68,5953.15,2320.88,2516.19,4843.84,9153.05,961.136,3086.67,6575.39,622.71,2878.01,7548.87,5329.95,3357.28,4982.44,8811.81
257.95,1449.86,1335.29,7636.4,9113.07,5954.54,2322.27,2517.58,4845.23,9154.44,962.525,3088.06,6576.78,624.1,2879.4,7550.24,5331.35,3358.67,4983.83,8813.23
258,1451.25,1336.66,7637.79,9114.46,5955.93,2323.65,2518.96,4846.62,9155.83,963.915,3089.45,6578.17,625.49,2880.79,7551.61,5332.75,3360.06,4985.21,8814.65
258.05,1452.64,1338.03,7639.18,9115.86,5957.32,2325.04,2520.35,4848.01,9157.22,965.305,3090.84,6579.56,626.88,2882.18,7552.97,5334.14,3361.45,4986.6,8816.07
258.1,1454.02,1339.4,7640.57,9117.25,5958.7,2326.43,2521.74,4849.4,9158.61,966.694,3092.23,6580.95,628.27,2883.56,7554.34,5335.54,3362.84,4987.99,8817.49
258.15,1455.41,1340.77,7641.96,9118.64,5960.09,2327.82,2523.13,4850.79,9160,968.084,3093.62,6582.34,629.66,2884.95,7555.7,5336.94,3364.23,4989.38,8818.91
258.2,1456.8,1342.15,7643.34,9120.04,5961.48,2329.2,2524.52,4852.18,9161.39,969.473,3095.02,6583.74,631.049,2886.34,7557.07,5338.33,3365.62,4990.77,8820.33
258.25,1458.19,1343.52,7644.73,9121.43,5962.87,2330.59,2525.91,4853.57,9162.78,970.863,3096.41,6585.13,632.439,2887.72,7558.43,5339.73,3367.01,4992.16,8821.75
258.3,1459.58,1344.89,7646.12,9122.82,5964.26,2331.98,2527.29,4854.97,9164.17,972.252,3097.8,6586.52,633.829,2889.11,7559.8,5341.13,3368.39,4993.55,8823.17
258.35,1460.96,1346.26,7647.51,9124.22,5965.65,2333.37,2528.68,4856.36,9165.57,973.642,3099.19,6587.91,635.219,2890.5,7561.17,5342.52,3369.78,4994.94,8824.59
258.4,1462.35,1347.63,7648.9,9125.61,5967.04,2334.76,2530.07,4857.75,9166.96,975.032,3100.58,6589.3,636.609,2891.89,7562.53,5343.92,3371.17,4996.33,8826.01
258.45,1463.74,1349.01,7650.29,9127,5968.43,2336.14,2531.46,4859.14,9168.35,976.421,3101.97,6590.69,637.999,2893.27,7563.9,5345.32,3372.56,4997.71,8827.43
258.5,1465.13,1350.38,7651.68,9128.4,5969.82,2337.53,2532.85,4860.53,9169.74,977.811,3103.37,6592.08,639.388,2894.66,7565.26,5346.72,3373.95,4999.1,8828.85
