time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21
174.95,7653.59,2306.74,7327.55,3522.07,2037.31,7691.38,5512.86,8301.39,5961.46,7957.81,6359.65,6556.88,261.335,2624.88,1743.94,142.334,7095.14,910.226,8337.77,4986.95,3865.56
175,7654.98,2308.13,7328.94,3523.46,2038.7,7692.77,5514.25,8302.78,5962.85,7959.19,6361.04,6558.27,262.743,2626.26,1745.35,143.73,7096.53,911.615,8339.15,4988.34,3866.96
175.05,7656.38,2309.53,7330.33,3524.86,2040.09,7694.15,5515.64,8304.18,5964.25,7960.58,6362.44,6559.66,264.15,2627.65,1746.76,145.127,7097.92,913.004,8340.54,4989.73,3868.35
175.1,7657.77,2310.93,7331.72,3526.25,2041.47,7695.54,5517.03,8305.57,5965.64,7961.97,6363.83,6561.06,265.557,2629.04,1748.18,146.523,7099.31,914.393,8341.93,4991.13,3869.74
175.15,7659.16,2312.32,7333.11,3527.64,2042.86,7696.93,5518.42,8306.96,5967.03,7963.36,6365.22,6562.45,266.965,2630.43,1749.59,147.92,7100.69,915.782,8343.32,4992.52,3871.13
175.2,7660.55,2313.72,7334.5,3529.03,2044.25,7698.32,5519.82,8308.36,5968.42,7964.75,6366.61,6563.84,268.372,2631.82,1751,149.316,7102.08,917.171,8344.71,4993.91,3872.53
175.25,7661.95,2315.12,7335.89,3530.43,2045.64,7699.7,5521.21,8309.75,5969.81,7966.14,6368,6565.23,269.78,2633.21,1752.41,150.712,7103.47,918.56,8346.1,4995.3,3873.92
175.3,7663.34,2316.51,7337.28,3531.82,2047.03,7701.09,5522.6,8311.14,5971.21,7967.53,6369.39,6566.62,271.187,2634.6,1753.82,152.109,7104.86,919.949,8347.49,4996.7,3875.31
175.35,7664.73,2317.91,7338.67,3533.21,2048.42,7702.48,5523.99,8312.53,5972.6,7968.92,6370.79,6568.01,272.595,2635.99,1755.24,153.505,7106.25,921.338,8348.88,4998.09,3876.7
175.4,7666.13,2319.3,7340.06,3534.6,2049.81,7703.86,5525.39,8313.93,5973.99,7970.31,6372.18,6569.4,274.002,2637.38,1756.65,154.901,7107.64,922.726,8350.27,4999.48,3878.1
175.45,7667.52,2320.7,7341.45,3536,2051.2,7705.25,5526.78,8315.32,5975.38,7971.69,6373.57,6570.8,275.41,2638.76,1758.06,156.298,7109.03,924.115,8351.65,5000.87,3879.49
175.5,7668.91,2322.1,7342.84,3537.39,2052.59,7706.64,5528.17,8316.71,5976.77,7973.08,6374.96,6572.19,276.817,2640.15,1759.47,157.694,7110.42,925.504,8353.04,5002.27,3880.88
175.55,7670.3,2323.49,7344.22,3538.78,2053.97,7708.02,5529.56,8318.11,5978.16,7974.47,6376.35,6573.58,278.225,2641.54,1760.88,159.09,7111.81,926.893,8354.43,5003.66,3882.27
175.6,7671.7,2324.89,7345.61,3540.17,2055.36,7709.41,5530.96,8319.5,5979.56,7975.86,6377.75,6574.97,279.632,2642.93,1762.3,160.487,7113.2,928.282,8355.82,5005.05,3883.67
175.65,7673.09,2326.29,7347,3541.57,2056.75,7710.8,5532.35,8320.89,5980.95,7977.25,6379.14,6576.36,281.04,2644.32,1763.71,161.883,7114.59,929.671,8357.21,5006.44,3885.06
175.7,7674.48,2327.68,7348.39,3542.96,2058.14,7712.18,5533.74,8322.29,5982.34,7978.64,6380.53,6577.75,282.447,2645.71,1765.12,163.28,7115.98,931.06,8358.6,5007.84,3886.45
175.75,7675.88,2329.08,7349.78,3544.35,2059.53,7713.57,5535.13,8323.68,5983.73,7980.03,6381.92,6579.15,283.855,2647.1,1766.53,164.676,7117.37,932.449,8359.99,5009.23,3887.84
175.8,7677.27,2330.47,7351.17,3545.74,2060.92,7714.96,5536.53,8325.07,5985.12,7981.42,6383.31,6580.54,285.262,2648.49,1767.94,166.072,7118.76,933.838,8361.38,5010.62,3889.24
175.85,7678.66,2331.87,7352.56,3547.14,2062.31,7716.34,5537.92,8326.46,5986.52,7982.81,6384.7,6581.93,286.67,2649.88,1769.36,167.469,7120.15,935.226,8362.77,5012.01,3890.63
175.9,7680.05,2333.27,7353.95,3548.53,2063.7,7717.73,5539.31,8327.86,5987.91,7984.19,6386.1,6583.32,288.077,2651.26,1770.77,168.865,7121.54,936.615,8364.15,5013.41,3892.02
175.95,7681.45,2334.66,7355.34,3549.92,2065.09,7719.12,5540.7,8329.25,5989.3,7985.58,6387.49,6584.71,289.485,2652.65,1772.18,170.261,7122.93,938.004,8365.54,5014.8,3893.41
176,7682.84,2336.06,7356.73,3551.31,2066.47,7720.51,5542.1,8330.64,5990.69,7986.97,6388.88,6586.1,290.892,2654.04,1773.59,171.658,7124.32,939.393,8366.93,5016.19,3894.81
176.05,7684.23,2337.45,7358.12,3552.71,2067.86,7721.89,5543.49,8332.04,5992.08,7988.36,6390.27,6587.5,292.3,2655.43,1775,173.054,7125.71,940.782,8368.32,5017.58,3896.2
176.1,7685.63,2338.85,7359.51,3554.1,2069.25,7723.28,5544.88,8333.43,5993.48,7989.75,6391.66,6588.89,293.707,2656.82,1776.42,174.451,7127.1,942.171,8369.71,5018.98,3897.59
176.15,7687.02,2340.25,7360.9,3555.49,2070.64,7724.67,5546.27,8334.82,5994.87,7991.14,6393.06,6590.28,295.115,2658.21,1777.83,175.847,7128.49,943.56,8371.1,5020.37,3898.98
176.2,7688.41,2341.64,7362.29,3556.88,2072.03,7726.05,5547.67,8336.21,5996.26,7992.53,6394.45,6591.67,296.522,2659.6,1779.24,177.243,7129.88,944.949,8372.49,5021.76,3900.38
176.25,7689.8,2343.04,7363.68,3558.28,2073.42,7727.44,5549.06,8337.61,5997.65,7993.92,6395.84,6593.06,297.93,2660.99,1780.65,178.64,7131.27,946.338,8373.88,5023.15,3901.77
176.3,7691.2,2344.44,7365.06,3559.67,2074.81,7728.83,5550.45,8339,5999.04,7995.31,6397.23,6594.45,299.337,2662.38,1782.06,180.036,7132.66,947.726,8375.27,5024.55,3903.16
176.35,7692.59,2345.83,7366.45,3561.06,2076.2,7730.21,5551.84,8340.39,6000.44,7996.69,6398.62,6595.85,300.745,2663.76,1783.48,181.432,7134.05,949.115,8376.65,5025.94,3904.55
176.4,7693.98,2347.23,7367.84,3562.45,2077.59,7731.6,5553.24,8341.79,6001.83,7998.08,6400.02,6597.24,302.152,2665.15,1784.89,182.829,7135.44,950.504,8378.04,5027.33,3905.95
176.45,7695.37,2348.62,7369.23,3563.85,2078.97,7732.99,5554.63,8343.18,6003.22,7999.47,6401.41,6598.63,303.559,2666.54,1786.3,184.225,7136.83,951.893,8379.43,5028.72,3907.34
176.5,7696.77,2350.02,7370.62,3565.24,2080.36,7734.37,5556.02,8344.57,6004.61,8000.86,6402.8,6600.02,304.967,2667.93,1787.71,185.621,7138.22,953.282,8380.82,5030.12,3908.73
176.55,7698.16,2351.42,7372.01,3566.63,2081.75,7735.76,5557.41,8345.97,6006,8002.25,6404.19,6601.41,306.374,2669.32,1789.12,187.018,7139.61,954.671,8382.21,5031.51,3910.12
176.6,7699.55,2352.81,7373.4,3568.02,2083.14,7737.15,5558.81,8347.36,6007.39,8003.64,6405.58,6602.8,307.782,2670.71,1790.54,188.414,7140.99,956.06,8383.6,5032.9,3911.52
176.65,7700.95,2354.21,7374.79,3569.42,2084.53,7738.53,5560.2,8348.75,6008.79,8005.03,6406.97,6604.2,309.189,2672.1,1791.95,189.811,7142.38,957.449,8384.99,5034.29,3912.91
176.7,7702.34,2355.61,7376.18,3570.81,2085.92,7739.92,5561.59,8350.14,6010.18,8006.42,6408.37,6605.59,310.597,2673.49,1793.36,191.207,7143.77,958.838,8386.38,5035.69,3914.3
176.75,7703.73,2357,7377.57,3572.2,2087.31,7741.31,5562.98,8351.54,6011.57,8007.81,6409.76,6606.98,312.004,2674.88,1794.77,192.603,7145.16,960.226,8387.77,5037.08,3915.69
176.8,7705.12,2358.4,7378.96,3573.59,2088.7,7742.69,5564.37,8352.93,6012.96,8009.19,6411.15,6608.37,313.412,2676.26,1796.18,194,7146.55,961.615,8389.15,5038.47,3917.09
176.85,7706.52,2359.79,7380.35,3574.99,2090.09,7744.08,5565.77,8354.32,6014.35,8010.58,6412.54,6609.76,314.819,2677.65,1797.6,195.396,7147.94,963.004,8390.54,5039.86,3918.48
176.9,7707.91,2361.19,7381.74,3576.38,2091.47,7745.47,5567.16,8355.72,6015.75,8011.97,6413.93,6611.15,316.227,2679.04,1799.01,196.792,7149.33,964.393,8391.93,5041.26,3919.87
176.95,7709.3,2362.59,7383.13,3577.77,2092.86,7746.86,5568.55,8357.11,6017.14,8013.36,6415.33,6612.55,317.634,2680.43,1800.42,198.189,7150.72,965.782,8393.32,5042.65,3921.26
177,7710.7,2363.98,7384.52,3579.16,2094.25,7748.24,5569.94,8358.5,6018.53,8014.75,6416.72,6613.94,319.042,2681.82,1801.83,199.585,7152.11,967.171,8394.71,5044.04,3922.66
177.05,7712.09,2365.38,7385.9,3580.56,2095.64,7749.63,5571.34,8359.89,6019.92,8016.14,6418.11,6615.33,320.449,2683.21,1803.24,200.981,7153.5,968.56,8396.1,5045.43,3924.05
177.1,7713.48,2366.77,7387.29,3581.95,2097.03,7751.02,5572.73,8361.29,6021.31,8017.53,6419.5,6616.72,321.857,2684.6,1804.66,202.378,7154.89,969.949,8397.49,5046.82,3925.44
177.15,7714.87,2368.17,7388.68,3583.34,2098.42,7752.4,5574.12,8362.68,6022.71,8018.92,6420.89,6618.11,323.264,2685.99,1806.07,203.774,7156.28,971.338,8398.88,5048.22,3926.83
177.2,7716.27,2369.57,7390.07,3584.73,2099.81,7753.79,5575.51,8364.07,6024.1,8020.31,6422.28,6619.5,324.672,2687.38,1807.48,205.17,7157.67,972.726,8400.27,5049.61,3928.23
177.25,7717.66,2370.96,7391.46,3586.13,2101.2,7755.18,5576.91,8365.47,6025.49,8021.69,6423.68,6620.89,326.079,2688.76,1808.89,206.567,7159.06,974.115,8401.65,5051,3929.62
177.3,7719.05,2372.36,7392.85,3587.52,2102.59,7756.56,5578.3,8366.86,6026.88,8023.08,6425.07,6622.29,327.487,2690.15,1810.31,207.963,7160.45,975.504,8403.04,5052.39,3931.01
177.35,7720.44,2373.76,7394.24,3588.91,2103.97,7757.95,5579.69,8368.25,6028.27,8024.47,6426.46,6623.68,328.894,2691.54,1811.72,209.36,7161.84,976.893,8404.43,5053.79,3932.4
177.4,7721.84,2375.15,7395.63,3590.31,2105.36,7759.34,5581.08,8369.64,6029.66,8025.86,6427.85,6625.07,330.302,2692.93,1813.13,210.756,7163.23,978.282,8405.82,5055.18,3933.8
177.45,7723.23,2376.55,7397.02,3591.7,2106.75,7760.72,5582.48,8371.04,6031.06,8027.25,6429.24,6626.46,331.709,2694.32,1814.54,212.152,7164.62,979.671,8407.21,5056.57,3935.19
177.5,7724.62,2377.94,7398.41,3593.09,2108.14,7762.11,5583.87,8372.43,6032.45,8028.64,6430.64,6627.85,333.117,2695.71,1815.95,213.549,7166.01,981.06,8408.6,5057.96,3936.58
177.55,7726.02,2379.34,7399.8,3594.48,2109.53,7763.5,5585.26,8373.82,6033.84,8030.03,6432.03,6629.24,334.524,2697.1,1817.37,214.945,7167.4,982.449,8409.99,5059.36,3937.97
177.6,7727.41,2380.74,7401.19,3595.88,2110.92,7764.89,5586.65,8375.22,6035.23,8031.42,6433.42,6630.64,335.932,2698.49,1818.78,216.341,7168.79,983.838,8411.38,5060.75,3939.37
177.65,7728.8,2382.13,7402.58,3597.27,2112.31,7766.27,5588.05,8376.61,6036.62,8032.81,6434.81,6632.03,337.339,2699.88,1820.19,217.738,7170.18,985.226,8412.77,5062.14,3940.76
177.7,7730.19,2383.53,7403.97,3598.66,2113.7,7767.66,5589.44,8378,6038.02,8034.19,6436.2,6633.42,338.747,2701.26,1821.6,219.134,7171.57,986.615,8414.15,5063.53,3942.15
177.75,7731.59,2384.93,7405.36,3600.05,2115.09,7769.05,5590.83,8379.4,6039.41,8035.58,6437.6,6634.81,340.154,2702.65,1823.01,220.53,7172.96,988.004,8415.54,5064.93,3943.54
177.8,7732.98,2386.32,7406.74,3601.45,2116.47,7770.43,5592.22,8380.79,6040.8,8036.97,6438.99,6636.2,341.562,2704.04,1824.43,221.927,7174.35,989.393,8416.93,5066.32,3944.94
177.85,7734.37,2387.72,7408.13,3602.84,2117.86,7771.82,5593.62,8382.18,6042.19,8038.36,6440.38,6637.59,342.969,2705.43,1825.84,223.323,7175.74,990.782,8418.32,5067.71,3946.33
177.9,7735.77,2389.11,7409.52,3604.23,2119.25,7773.21,5595.01,8383.57,6043.58,8039.75,6441.77,6638.99,344.377,2706.82,1827.25,224.72,7177.13,992.171,8419.71,5069.1,3947.72
177.95,7737.16,2390.51,7410.91,3605.62,2120.64,7774.59,5596.4,8384.97,6044.98,8041.14,6443.16,6640.38,345.784,2708.21,1828.66,226.116,7178.52,993.56,8421.1,5070.5,3949.11
178,7738.55,2391.91,7412.3,3607.02,2122.03,7775.98,5597.79,8386.36,6046.37,8042.53,6444.55,6641.77,347.192,2709.6,1830.07,227.512,7179.91,994.949,8422.49,5071.89,3950.51
178.05,7739.94,2393.3,7413.69,3608.41,2123.42,7777.37,5599.19,8387.75,6047.76,8043.92,6445.95,6643.16,348.599,2710.99,1831.49,228.909,7181.3,996.338,8423.88,5073.28,3951.9
178.1,7741.34,2394.7,7415.08,3609.8,2124.81,7778.75,5600.58,8389.15,6049.15,8045.31,6447.34,6644.55,350.007,2712.38,1832.9,230.305,7182.68,997.726,8425.27,5074.67,3953.29
178.15,7742.73,2396.09,7416.47,3611.19,2126.2,7780.14,5601.97,8390.54,6050.54,8046.69,6448.73,6645.94,351.414,2713.76,1834.31,231.701,7184.07,999.115,8426.65,5076.07,3954.68
178.2,7744.12,2397.49,7417.86,3612.59,2127.59,7781.53,5603.36,8391.93,6051.93,8048.08,6450.12,6647.34,352.822,2715.15,1835.72,233.098,7185.46,1000.5,8428.04,5077.46,3956.08
178.25,7745.51,2398.89,7419.25,3613.98,2128.97,7782.91,5604.76,8393.32,6053.33,8049.47,6451.51,6648.73,354.229,2716.54,1837.13,234.494,7186.85,1001.89,8429.43,5078.85,3957.47
178.3,7746.91,2400.28,7420.64,3615.37,2130.36,7784.3,5606.15,8394.72,6054.72,8050.86,6452.91,6650.12,355.637,2717.93,1838.55,235.89,7188.24,1003.28,8430.82,5080.24,3958.86
178.35,7748.3,2401.68,7422.03,3616.76,2131.75,7785.69,5607.54,8396.11,6056.11,8052.25,6454.3,6651.51,357.044,2719.32,1839.96,237.287,7189.63,1004.67,8432.21,5081.64,3960.25
178.4,7749.69,2403.08,7423.42,3618.16,2133.14,7787.08,5608.93,8397.5,6057.5,8053.64,6455.69,6652.9,358.452,2720.71,1841.37,238.683,7191.02,1006.06,8433.6,5083.03,3961.65
178.45,7751.09,2404.47,7424.81,3619.55,2134.53,7788.46,5610.32,8398.9,6058.89,8055.03,6457.08,6654.29,359.859,2722.1,1842.78,240.08,7192.41,1007.45,8434.99,5084.42,3963.04
178.5,7752.48,2405.87,7426.19,3620.94,2135.92,7789.85,5611.72,8400.29,6060.29,8056.42,6458.47,6655.69,361.267,2723.49,1844.19,241.476,7193.8,1008.84,8436.38,5085.81,3964.43
178.55,7753.87,2407.26,7427.58,3622.33,2137.31,7791.24,5613.11,8401.68,6061.68,8057.81,6459.87,6657.08,362.674,2724.88,1845.61,242.872,7195.19,1010.23,8437.77,5087.21,3965.82
178.6,7755.26,2408.66,7428.97,3623.73,2138.7,7792.62,5614.5,8403.07,6063.07,8059.19,6461.26,6658.47,364.082,2726.26,1847.02,244.269,7196.58,1011.62,8439.15,5088.6,3967.22
178.65,7756.66,2410.06,7430.36,3625.12,2140.09,7794.01,5615.89,8404.47,6064.46,8060.58,6462.65,6659.86,365.489,2727.65,1848.43,245.665,7197.97,1013,8440.54,5089.99,3968.61
178.7,7758.05,2411.45,7431.75,3626.51,2141.47,7795.4,5617.29,8405.86,6065.85,8061.97,6464.04,6661.25,366.897,2729.04,1849.84,247.061,7199.36,1014.39,8441.93,5091.38,3970
178.75,7759.44,2412.85,7433.14,3627.9,2142.86,7796.78,5618.68,8407.25,6067.25,8063.36,6465.43,6662.64,368.304,2730.43,1851.25,248.458,7200.75,1015.78,8443.32,5092.78,3971.39
178.8,7760.83,2414.25,7434.53,3629.3,2144.25,7798.17,5620.07,8408.65,6068.64,8064.75,6466.82,6664.04,369.712,2731.82,1852.67,249.854,7202.14,1017.17,8444.71,5094.17,3972.79
178.85,7762.23,2415.64,7435.92,3630.69,2145.64,7799.56,5621.46,8410.04,6070.03,8066.14,6468.22,6665.43,371.119,2733.21,1854.08,251.25,7203.53,1018.56,8446.1,5095.56,3974.18
178.9,7763.62,2417.04,7437.31,3632.08,2147.03,7800.94,5622.86,8411.43,6071.42,8067.53,6469.61,6666.82,372.527,2734.6,1855.49,252.647,7204.92,1019.95,8447.49,5096.95,3975.57
178.95,7765.01,2418.43,7438.7,3633.47,2148.42,7802.33,5624.25,8412.82,6072.81,8068.92,6471,6668.21,373.934,2735.99,1856.9,254.043,7206.31,1021.34,8448.88,5098.35,3976.96
179,7766.41,2419.83,7440.09,3634.87,2149.81,7803.72,5625.64,8414.22,6074.2,8070.31,6472.39,6669.6,375.342,2737.38,1858.32,255.439,7207.7,1022.73,8450.27,5099.74,3978.36
179.05,7767.8,2421.23,7441.48,3636.26,2151.2,7805.1,5627.03,8415.61,6075.6,8071.69,6473.78,6670.99,376.749,2738.76,1859.73,256.836,7209.09,1024.12,8451.65,5101.13,3979.75
179.1,7769.19,2422.62,7442.87,3637.65,2152.59,7806.49,5628.43,8417,6076.99,8073.08,6475.18,6672.38,378.157,2740.15,1861.14,258.232,7210.48,1025.5,8453.04,5102.52,3981.14
179.15,7770.58,2424.02,7444.26,3639.04,2153.97,7807.88,5629.82,8418.4,6078.38,8074.47,6476.57,6673.78,379.564,2741.54,1862.55,259.629,7211.87,1026.89,8454.43,5103.92,3982.53
179.2,7771.98,2425.41,7445.65,3640.44,2155.36,7809.27,5631.21,8419.79,6079.77,8075.86,6477.96,6675.17,380.972,2742.93,1863.96,261.025,7213.26,1028.28,8455.82,5105.31,3983.93
179.25,7773.37,2426.81,7447.03,3641.83,2156.75,7810.65,5632.6,8421.18,6081.16,8077.25,6479.35,6676.56,382.379,2744.32,1865.38,262.421,7214.65,1029.67,8457.21,5106.7,3985.32
179.3,7774.76,2428.21,7448.42,3643.22,2158.14,7812.04,5634,8422.58,6082.56,8078.64,6480.74,6677.95,383.787,2745.71,1866.79,263.818,7216.04,1031.06,8458.6,5108.09,3986.71
179.35,7776.15,2429.6,7449.81,3644.61,2159.53,7813.43,5635.39,8423.97,6083.95,8080.03,6482.13,6679.34,385.195,2747.1,1868.2,265.214,7217.43,1032.45,8459.99,5109.49,3988.1
179.4,7777.55,2431,7451.2,3646.01,2160.92,7814.81,5636.78,8425.36,6085.34,8081.42,6483.53,6680.73,386.602,2748.49,1869.61,266.61,7218.82,1033.84,8461.38,5110.88,3989.5
179.45,7778.94,2432.4,7452.59,3647.4,2162.31,7816.2,5638.17,8426.75,6086.73,8082.81,6484.92,6682.13,388.01,2749.88,1871.02,268.007,7220.21,1035.23,8462.77,5112.27,3990.89
179.5,7780.33,2433.79,7453.98,3648.79,2163.7,7817.59,5639.57,8428.15,6088.12,8084.19,6486.31,6683.52,389.417,2751.26,1872.44,269.403,7221.6,1036.62,8464.15,5113.66,3992.28
179.55,7781.73,2435.19,7455.37,3650.18,2165.09,7818.97,5640.96,8429.54,6089.52,8085.58,6487.7,6684.91,390.825,2752.65,1873.85,270.799,7222.98,1038,8465.54,5115.06,3993.67
179.6,7783.12,2436.58,7456.76,3651.58,2166.47,7820.36,5642.35,8430.93,6090.91,8086.97,6489.09,6686.3,392.232,2754.04,1875.26,272.196,7224.37,1039.39,8466.93,5116.45,3995.07
179.65,7784.51,2437.98,7458.15,3652.97,2167.86,7821.75,5643.74,8432.33,6092.3,8088.36,6490.49,6687.69,393.64,2755.43,1876.67,273.592,7225.76,1040.78,8468.32,5117.84,3996.46
179.7,7785.9,2439.38,7459.54,3654.36,2169.25,7823.13,5645.14,8433.72,6093.69,8089.75,6491.88,6689.08,395.047,2756.82,1878.08,274.988,7227.15,1042.17,8469.71,5119.23,3997.85
179.75,7787.3,2440.77,7460.93,3655.75,2170.64,7824.52,5646.53,8435.11,6095.08,8091.14,6493.27,6690.48,396.455,2758.21,1879.5,276.385,7228.54,1043.56,8471.1,5120.63,3999.24
179.8,7788.69,2442.17,7462.32,3657.15,2172.03,7825.91,5647.92,8436.5,6096.47,8092.53,6494.66,6691.87,397.862,2759.6,1880.91,277.781,7229.93,1044.95,8472.49,5122.02,4000.64
179.85,7790.08,2443.57,7463.71,3658.54,2173.42,7827.29,5649.31,8437.9,6097.87,8093.92,6496.05,6693.26,399.27,2760.99,1882.32,279.178,7231.32,1046.34,8473.88,5123.41,4002.03
179.9,7791.48,2444.96,7465.1,3659.93,2174.81,7828.68,5650.71,8439.29,6099.26,8095.31,6497.45,6694.65,400.677,2762.38,1883.73,280.574,7232.71,1047.73,8475.27,5124.8,4003.42
179.95,7792.87,2446.36,7466.49,3661.32,2176.2,7830.07,5652.1,8440.68,6100.65,8096.69,6498.84,6696.04,402.085,2763.76,1885.14,281.97,7234.1,1049.12,8476.65,5126.2,4004.81
180,7794.26,2447.75,7467.87,3662.72,2177.59,7831.46,5653.49,8442.08,6102.04,8098.08,6500.23,6697.43,403.492,2765.15,1886.56,283.367,7235.49,1050.5,8478.04,5127.59,4006.21
180.05,7795.65,2449.15,7469.26,3664.11,2178.97,7832.84,5654.88,8443.47,6103.43,8099.47,6501.62,6698.83,404.9,2766.54,1887.97,284.763,7236.88,1051.89,8479.43,5128.98,4007.6
180.1,7797.05,2450.55,7470.65,3665.5,2180.36,7834.23,5656.27,8444.86,6104.83,8100.86,6503.01,6700.22,406.307,2767.93,1889.38,286.159,7238.27,1053.28,8480.82,5130.37,4008.99
180.15,7798.44,2451.94,7472.04,3666.89,2181.75,7835.62,5657.67,8446.25,6106.22,8102.25,6504.4,6701.61,407.715,2769.32,1890.79,287.556,7239.66,1054.67,8482.21,5131.77,4010.38
180.2,7799.83,2453.34,7473.43,3668.29,2183.14,7837,5659.06,8447.65,6107.61,8103.64,6505.8,6703,409.122,2770.71,1892.2,288.952,7241.05,1056.06,8483.6,5133.16,4011.78
180.25,7801.22,2454.73,7474.82,3669.68,2184.53,7838.39,5660.45,8449.04,6109,8105.03,6507.19,6704.39,410.53,2772.1,1893.62,290.348,7242.44,1057.45,8484.99,5134.55,4013.17
180.3,7802.62,2456.13,7476.21,3671.07,2185.92,7839.78,5661.84,8450.43,6110.39,8106.42,6508.58,6705.78,411.937,2773.49,1895.03,291.745,7243.83,1058.84,8486.38,5135.94,4014.56
180.35,7804.01,2457.53,7477.6,3672.46,2187.31,7841.16,5663.24,8451.83,6111.79,8107.81,6509.97,6707.18,413.345,2774.88,1896.44,293.141,7245.22,1060.23,8487.77,5137.34,4015.95
180.4,7805.4,2458.92,7478.99,3673.86,2188.7,7842.55,5664.63,8453.22,6113.18,8109.19,6511.36,6708.57,414.752,2776.26,1897.85,294.537,7246.61,1061.62,8489.15,5138.73,4017.35
180.45,7806.8,2460.32,7480.38,3675.25,2190.09,7843.94,5666.02,8454.61,6114.57,8110.58,6512.76,6709.96,416.16,2777.65,1899.27,295.934,7248,1063,8490.54,5140.12,4018.74
180.5,7808.19,2461.72,7481.77,3676.64,2191.47,7845.32,5667.41,8456,6115.96,8111.97,6514.15,6711.35,417.567,2779.04,1900.68,297.33,7249.39,1064.39,8491.93,5141.51,4020.13
180.55,7809.58,2463.11,7483.16,3678.03,2192.86,7846.71,5668.81,8457.4,6117.35,8113.36,6515.54,6712.74,418.975,2780.43,1902.09,298.727,7250.78,1065.78,8493.32,5142.91,4021.52
180.6,7810.97,2464.51,7484.55,3679.43,2194.25,7848.1,5670.2,8458.79,6118.75,8114.75,6516.93,6714.13,420.382,2781.82,1903.5,300.123,7252.17,1067.17,8494.71,5144.3,4022.92
180.65,7812.37,2465.9,7485.94,3680.82,2195.64,7849.49,5671.59,8460.18,6120.14,8116.14,6518.32,6715.52,421.79,2783.21,1904.91,301.519,7253.56,1068.56,8496.1,5145.69,4024.31
180.7,7813.76,2467.3,7487.33,3682.21,2197.03,7850.87,5672.98,8461.58,6121.53,8117.53,6519.71,6716.92,423.197,2784.6,1906.33,302.916,7254.95,1069.95,8497.49,5147.08,4025.7
180.75,7815.15,2468.7,7488.71,3683.61,2198.42,7852.26,5674.38,8462.97,6122.92,8118.92,6521.11,6718.31,424.605,2785.99,1907.74,304.312,7256.34,1071.34,8498.88,5148.48,4027.09
180.8,7816.54,2470.09,7490.1,3685,2199.81,7853.65,5675.77,8464.36,6124.31,8120.31,6522.5,6719.7,426.013,2787.38,1909.15,305.708,7257.73,1072.73,8500.27,5149.87,4028.49
180.85,7817.94,2471.49,7491.49,3686.39,2201.2,7855.03,5677.16,8465.75,6125.7,8121.69,6523.89,6721.09,427.42,2788.76,1910.56,307.105,7259.12,1074.12,8501.65,5151.26,4029.88
180.9,7819.33,2472.89,7492.88,3687.78,2202.59,7856.42,5678.55,8467.15,6127.1,8123.08,6525.28,6722.48,428.828,2790.15,1911.97,308.501,7260.51,1075.5,8503.04,5152.65,4031.27
180.95,7820.72,2474.28,7494.27,3689.18,2203.97,7857.81,5679.95,8468.54,6128.49,8124.47,6526.67,6723.87,430.235,2791.54,1913.39,309.897,7261.9,1076.89,8504.43,5154.04,4032.66
181,7822.12,2475.68,7495.66,3690.57,2205.36,7859.19,5681.34,8469.93,6129.88,8125.86,6528.07,6725.27,431.643,2792.93,1914.8,311.294,7263.28,1078.28,8505.82,5155.44,4034.06
181.05,7823.51,2477.07,7497.05,3691.96,2206.75,7860.58,5682.73,8471.33,6131.27,8127.25,6529.46,6726.66,433.05,2794.32,1916.21,312.69,7264.67,1079.67,8507.21,5156.83,4035.45
181.1,7824.9,2478.47,7498.44,3693.35,2208.14,7861.97,5684.12,8472.72,6132.66,8128.64,6530.85,6728.05,434.458,2795.71,1917.62,314.086,7266.06,1081.06,8508.6,5158.22,4036.84
181.15,7826.29,2479.87,7499.83,3694.75,2209.53,7863.35,5685.52,8474.11,6134.06,8130.03,6532.24,6729.44,435.865,2797.1,1919.03,315.483,7267.45,1082.45,8509.99,5159.61,4038.23
181.2,7827.69,2481.26,7501.22,3696.14,2210.92,7864.74,5686.91,8475.5,6135.45,8131.42,6533.63,6730.83,437.273,2798.49,1920.45,316.879,7268.84,1083.84,8511.38,5161.01,4039.63
181.25,7829.08,2482.66,7502.61,3697.53,2212.31,7866.13,5688.3,8476.9,6136.84,8132.81,6535.03,6732.22,438.68,2799.88,1921.86,318.276,7270.23,1085.23,8512.77,5162.4,4041.02
181.3,7830.47,2484.06,7504,3698.92,2213.7,7867.51,5689.69,8478.29,6138.23,8134.19,6536.42,6733.62,440.088,2801.26,1923.27,319.672,7271.62,1086.62,8514.15,5163.79,4042.41
181.35,7831.86,2485.45,7505.39,3700.32,2215.09,7868.9,5691.09,8479.68,6139.62,8135.58,6537.81,6735.01,441.495,2802.65,1924.68,321.068,7273.01,1088,8515.54,5165.18,4043.8
181.4,7833.26,2486.85,7506.78,3701.71,2216.47,7870.29,5692.48,8481.08,6141.02,8136.97,6539.2,6736.4,442.903,2804.04,1926.1,322.465,7274.4,1089.39,8516.93,5166.58,4045.2
181.45,7834.65,2488.24,7508.17,3703.1,2217.86,7871.68,5693.87,8482.47,6142.41,8138.36,6540.59,6737.79,444.31,2805.43,1927.51,323.861,7275.79,1090.78,8518.32,5167.97,4046.59
