time,N1,N2,N3,N4,N5,N6
162.25,8955.7,3182.03,2268.81,1804.8,8783.51,5617.16
162.3,8957.09,3183.43,2270.2,1806.2,8784.91,5618.55
162.35,8958.48,3184.82,2271.59,1807.59,8786.31,5619.94
162.4,8959.87,3186.21,2272.98,1808.98,8787.71,5621.33
162.45,8961.25,3187.61,2274.37,1810.37,8789.1,5622.72
162.5,8962.64,3189,2275.76,1811.76,8790.5,5624.11
162.55,8964.03,3190.39,2277.15,1813.15,8791.9,5625.5
162.6,8965.42,3191.79,2278.54,1814.54,8793.3,5626.88
162.65,8966.81,3193.18,2279.93,1815.93,8794.7,5628.27
162.7,8968.2,3194.57,2281.32,1817.32,8796.09,5629.66
162.75,8969.59,3195.97,2282.71,1818.71,8797.49,5631.05
162.8,8970.98,3197.36,2284.1,1820.1,8798.89,5632.44
162.85,8972.37,3198.76,2285.49,1821.5,8800.29,5633.83
162.9,8973.75,3200.15,2286.87,1822.89,8801.69,5635.22
162.95,8975.14,3201.54,2288.26,1824.28,8803.08,5636.61
163,8976.53,3202.94,2289.65,1825.67,8804.48,5638
163.05,8977.92,3204.33,2291.04,1827.06,8805.88,5639.38
163.1,8979.31,3205.72,2292.43,1828.45,8807.28,5640.77
163.15,8980.7,3207.12,2293.82,1829.84,8808.67,5642.16
163.2,8982.09,3208.51,2295.21,1831.23,8810.07,5643.55
163.25,8983.48,3209.9,2296.6,1832.62,8811.47,5644.94
163.3,8984.87,3211.3,2297.99,1834.01,8812.87,5646.33
163.35,8986.25,3212.69,2299.38,1835.4,8814.27,5647.72
163.4,8987.64,3214.08,2300.77,1836.79,8815.66,5649.11
163.45,8989.03,3215.48,2302.16,1838.19,8817.06,5650.5
163.5,8990.42,3216.87,2303.55,1839.58,8818.46,5651.88
163.55,8991.81,3218.27,2304.93,1840.97,8819.86,5653.27
163.6,8993.2,3219.66,2306.32,1842.36,8821.26,5654.66
163.65,8994.59,3221.05,2307.71,1843.75,8822.65,5656.05
163.7,8995.98,3222.45,2309.1,1845.14,8824.05,5657.44
163.75,8997.37,3223.84,2310.49,1846.53,8825.45,5658.83
163.8,8998.75,3225.23,2311.88,1847.92,8826.85,5660.22
163.85,9000.14,3226.63,2313.27,1849.31,8828.24,5661.61
163.9,9001.53,3228.02,2314.66,1850.7,8829.64,5663
163.95,9002.92,3229.41,2316.05,1852.09,8831.04,5664.38
164,9004.31,3230.81,2317.44,1853.49,8832.44,5665.77
164.05,9005.7,3232.2,2318.83,1854.88,8833.84,5667.16
164.1,9007.09,3233.59,2320.22,1856.27,8835.23,5668.55
164.15,9008.48,3234.99,2321.61,1857.66,8836.63,5669.94
164.2,9009.87,3236.38,2322.99,1859.05,8838.03,5671.33
164.25,9011.25,3237.78,2324.38,1860.44,8839.43,5672.72
164.3,9012.64,3239.17,2325.77,1861.83,8840.83,5674.11
164.35,9014.03,3240.56,2327.16,1863.22,8842.22,5675.5
164.4,9015.42,3241.96,2328.55,1864.61,8843.62,5676.88
164.45,9016.81,3243.35,2329.94,1866,8845.02,5678.27
164.5,9018.2,3244.74,2331.33,1867.39,8846.42,5679.66
164.55,9019.59,3246.14,2332.72,1868.78,8847.82,5681.05
164.6,9020.98,3247.53,2334.11,1870.18,8849.21,5682.44
164.65,9022.37,3248.92,2335.5,1871.57,8850.61,5683.83
164.7,9023.75,3250.32,2336.89,1872.96,8852.01,5685.22
164.75,9025.14,3251.71,2338.28,1874.35,8853.41,5686.61
164.8,9026.53,3253.11,2339.67,1875.74,8854.8,5688
164.85,9027.92,3254.5,2341.05,1877.13,8856.2,5689.39
164.9,9029.31,3255.89,2342.44,1878.52,8857.6,5690.77
164.95,9030.7,3257.29,2343.83,1879.91,8859,5692.16
165,9032.09,3258.68,2345.22,1881.3,8860.4,5693.55
165.05,9033.48,3260.07,2346.61,1882.69,8861.79,5694.94
165.1,9034.87,3261.47,2348,1884.08,8863.19,5696.33
165.15,9036.25,3262.86,2349.39,1885.48,8864.59,5697.72
165.2,9037.64,3264.25,2350.78,1886.87,8865.99,5699.11
165.25,9039.03,3265.65,2352.17,1888.26,8867.39,5700.5
165.3,9040.42,3267.04,2353.56,1889.65,8868.78,5701.89
165.35,9041.81,3268.43,2354.95,1891.04,8870.18,5703.27
165.4,9043.2,3269.83,2356.34,1892.43,8871.58,5704.66
165.45,9044.59,3271.22,2357.73,1893.82,8872.98,5706.05
165.5,9045.98,3272.62,2359.11,1895.21,8874.38,5707.44
165.55,9047.37,3274.01,2360.5,1896.6,8875.77,5708.83
165.6,9048.75,3275.4,2361.89,1897.99,8877.17,5710.22
165.65,9050.14,3276.8,2363.28,1899.38,8878.57,5711.61
165.7,9051.53,3278.19,2364.67,1900.77,8879.97,5713
165.75,9052.92,3279.58,2366.06,1902.17,8881.36,5714.39
165.8,9054.31,3280.98,2367.45,1903.56,8882.76,5715.77
165.85,9055.7,3282.37,2368.84,1904.95,8884.16,5717.16
165.9,9057.09,3283.76,2370.23,1906.34,8885.56,5718.55
165.95,9058.48,3285.16,2371.62,1907.73,8886.96,5719.94
166,9059.87,3286.55,2373.01,1909.12,8888.35,5721.33
166.05,9061.25,3287.95,2374.4,1910.51,8889.75,5722.72
166.1,9062.64,3289.34,2375.79,1911.9,8891.15,5724.11
166.15,9064.03,3290.73,2377.17,1913.29,8892.55,5725.5
166.2,9065.42,3292.13,2378.56,1914.68,8893.95,5726.89
166.25,9066.81,3293.52,2379.95,1916.07,8895.34,5728.27
166.3,9068.2,3294.91,2381.34,1917.47,8896.74,5729.66
166.35,9069.59,3296.31,2382.73,1918.86,8898.14,5731.05
166.4,9070.98,3297.7,2384.12,1920.25,8899.54,5732.44
166.45,9072.37,3299.09,2385.51,1921.64,8900.94,5733.83
166.5,9073.75,3300.49,2386.9,1923.03,8902.33,5735.22
166.55,9075.14,3301.88,2388.29,1924.42,8903.73,5736.61
166.6,9076.53,3303.27,2389.68,1925.81,8905.13,5738
166.65,9077.92,3304.67,2391.07,1927.2,8906.53,5739.39
166.7,9079.31,3306.06,2392.46,1928.59,8907.92,5740.77
166.75,9080.7,3307.46,2393.85,1929.98,8909.32,5742.16
166.8,9082.09,3308.85,2395.23,1931.37,8910.72,5743.55
166.85,9083.48,3310.24,2396.62,1932.76,8912.12,5744.94
166.9,9084.87,3311.64,2398.01,1934.16,8913.52,5746.33
166.95,9086.25,3313.03,2399.4,1935.55,8914.91,5747.72
167,9087.64,3314.42,2400.79,1936.94,8916.31,5749.11
167.05,9089.03,3315.82,2402.18,1938.33,8917.71,5750.5
167.1,9090.42,3317.21,2403.57,1939.72,8919.11,5751.89
167.15,9091.81,3318.6,2404.96,1941.11,8920.51,5753.27
167.2,9093.2,3320,2406.35,1942.5,8921.9,5754.66
167.25,9094.59,3321.39,2407.74,1943.89,8923.3,5756.05
167.3,9095.98,3322.79,2409.13,1945.28,8924.7,5757.44
167.35,9097.37,3324.18,2410.52,1946.67,8926.1,5758.83
167.4,9098.75,3325.57,2411.91,1948.06,8927.5,5760.22
167.45,9100.14,3326.97,2413.29,1949.46,8928.89,5761.61
167.5,9101.53,3328.36,2414.68,1950.85,8930.29,5763
167.55,9102.92,3329.75,2416.07,1952.24,8931.69,5764.39
167.6,9104.31,3331.15,2417.46,1953.63,8933.09,5765.77
167.65,9105.7,3332.54,2418.85,1955.02,8934.48,5767.16
167.7,9107.09,3333.93,2420.24,1956.41,8935.88,5768.55
167.75,9108.48,3335.33,2421.63,1957.8,8937.28,5769.94
167.8,9109.87,3336.72,2423.02,1959.19,8938.68,5771.33
167.85,9111.25,3338.12,2424.41,1960.58,8940.08,5772.72
167.9,9112.64,3339.51,2425.8,1961.97,8941.47,5774.11
167.95,9114.03,3340.9,2427.19,1963.36,8942.87,5775.5
168,9115.42,3342.3,2428.58,1964.75,8944.27,5776.89
168.05,9116.81,3343.69,2429.96,1966.15,8945.67,5778.27
168.1,9118.2,3345.08,2431.35,1967.54,8947.07,5779.66
168.15,9119.59,3346.48,2432.74,1968.93,8948.46,5781.05
168.2,9120.98,3347.87,2434.13,1970.32,8949.86,5782.44
168.25,9122.37,3349.26,2435.52,1971.71,8951.26,5783.83
168.3,9123.75,3350.66,2436.91,1973.1,8952.66,5785.22
168.35,9125.14,3352.05,2438.3,1974.49,8954.06,5786.61
168.4,9126.53,3353.44,2439.69,1975.88,8955.45,5788
168.45,9127.92,3354.84,2441.08,1977.27,8956.85,5789.39
168.5,9129.31,3356.23,2442.47,1978.66,8958.25,5790.77
168.55,9130.7,3357.63,2443.86,1980.05,8959.65,5792.16
168.6,9132.09,3359.02,2445.25,1981.45,8961.05,5793.55
168.65,9133.48,3360.41,2446.64,1982.84,8962.44,5794.94
168.7,9134.87,3361.81,2448.02,1984.23,8963.84,5796.33
168.75,9136.25,3363.2,2449.41,1985.62,8965.24,5797.72
168.8,9137.64,3364.59,2450.8,1987.01,8966.64,5799.11
168.85,9139.03,3365.99,2452.19,1988.4,8968.03,5800.5
168.9,9140.42,3367.38,2453.58,1989.79,8969.43,5801.89
168.95,9141.81,3368.77,2454.97,1991.18,8970.83,5803.27
169,9143.2,3370.17,2456.36,1992.57,8972.23,5804.66
169.05,9144.59,3371.56,2457.75,1993.96,8973.63,5806.05
169.1,9145.98,3372.96,2459.14,1995.35,8975.02,5807.44
169.15,9147.37,3374.35,2460.53,1996.74,8976.42,5808.83
169.2,9148.75,3375.74,2461.92,1998.14,8977.82,5810.22
169.25,9150.14,3377.14,2463.31,1999.53,8979.22,5811.61
169.3,9151.53,3378.53,2464.7,2000.92,8980.62,5813
169.35,9152.92,3379.92,2466.08,2002.31,8982.01,5814.39
169.4,9154.31,3381.32,2467.47,2003.7,8983.41,5815.77
169.45,9155.7,3382.71,2468.86,2005.09,8984.81,5817.16
169.5,9157.09,3384.1,2470.25,2006.48,8986.21,5818.55
169.55,9158.48,3385.5,2471.64,2007.87,8987.61,5819.94
169.6,9159.87,3386.89,2473.03,2009.26,8989,5821.33
169.65,9161.25,3388.29,2474.42,2010.65,8990.4,5822.72
169.7,9162.64,3389.68,2475.81,2012.04,8991.8,5824.11
169.75,9164.03,3391.07,2477.2,2013.44,8993.2,5825.5
169.8,9165.42,3392.47,2478.59,2014.83,8994.59,5826.89
169.85,9166.81,3393.86,2479.98,2016.22,8995.99,5828.27
169.9,9168.2,3395.25,2481.37,2017.61,8997.39,5829.66
169.95,9169.59,3396.65,2482.76,2019,8998.79,5831.05
170,9170.98,3398.04,2484.14,2020.39,9000.19,5832.44
170.05,9172.37,3399.43,2485.53,2021.78,9001.58,5833.83
170.1,9173.75,3400.83,2486.92,2023.17,9002.98,5835.22
170.15,9175.14,3402.22,2488.31,2024.56,9004.38,5836.61
170.2,9176.53,3403.62,2489.7,2025.95,9005.78,5838
170.25,9177.92,3405.01,2491.09,2027.34,9007.18,5839.39
170.3,9179.31,3406.4,2492.48,2028.73,9008.57,5840.77
170.35,9180.7,3407.8,2493.87,2030.13,9009.97,5842.16
170.4,9182.09,3409.19,2495.26,2031.52,9011.37,5843.55
170.45,9183.48,3410.58,2496.65,2032.91,9012.77,5844.94
170.5,9184.87,3411.98,2498.04,2034.3,9014.17,5846.33
170.55,9186.25,3413.37,2499.43,2035.69,9015.56,5847.72
170.6,9187.64,3414.76,2500.82,2037.08,9016.96,5849.11
170.65,9189.03,3416.16,2502.2,2038.47,9018.36,5850.5
170.7,9190.42,3417.55,2503.59,2039.86,9019.76,5851.89
170.75,9191.81,3418.94,2504.98,2041.25,9021.16,5853.27
170.8,9193.2,3420.34,2506.37,2042.64,9022.55,5854.66
170.85,9194.59,3421.73,2507.76,2044.03,9023.95,5856.05
170.9,9195.98,3423.13,2509.15,2045.42,9025.35,5857.44
170.95,9197.37,3424.52,2510.54,2046.82,9026.75,5858.83
171,9198.75,3425.91,2511.93,2048.21,9028.14,5860.22
171.05,9200.14,3427.31,2513.32,2049.6,9029.54,5861.61
171.1,9201.53,3428.7,2514.71,2050.99,9030.94,5863
171.15,9202.92,3430.09,2516.1,2052.38,9032.34,5864.39
171.2,9204.31,3431.49,2517.49,2053.77,9033.74,5865.77
171.25,9205.7,3432.88,2518.88,2055.16,9035.13,5867.16
171.3,9207.09,3434.27,2520.26,2056.55,9036.53,5868.55
171.35,9208.48,3435.67,2521.65,2057.94,9037.93,5869.94
171.4,9209.87,3437.06,2523.04,2059.33,9039.33,5871.33
171.45,9211.25,3438.46,2524.43,2060.72,9040.73,5872.72
171.5,9212.64,3439.85,2525.82,2062.12,9042.12,5874.11
171.55,9214.03,3441.24,2527.21,2063.51,9043.52,5875.5
171.6,9215.42,3442.64,2528.6,2064.9,9044.92,5876.89
171.65,9216.81,3444.03,2529.99,2066.29,9046.32,5878.27
171.7,9218.2,3445.42,2531.38,2067.68,9047.72,5879.66
171.75,9219.59,3446.82,2532.77,2069.07,9049.11,5881.05
171.8,9220.98,3448.21,2534.16,2070.46,9050.51,5882.44
171.85,9222.37,3449.6,2535.55,2071.85,9051.91,5883.83
171.9,9223.75,3451,2536.94,2073.24,9053.31,5885.22
171.95,9225.14,3452.39,2538.32,2074.63,9054.71,5886.61
172,9226.53,3453.79,2539.71,2076.02,9056.1,5888
172.05,9227.92,3455.18,2541.1,2077.41,9057.5,5889.39
172.1,9229.31,3456.57,2542.49,2078.81,9058.9,5890.77
172.15,9230.7,3457.97,2543.88,2080.2,9060.3,5892.16
172.2,9232.09,3459.36,2545.27,2081.59,9061.69,5893.55
172.25,9233.48,3460.75,2546.66,2082.98,9063.09,5894.94
172.3,9234.87,3462.15,2548.05,2084.37,9064.49,5896.33
172.35,9236.25,3463.54,2549.44,2085.76,9065.89,5897.72
172.4,9237.64,3464.93,2550.83,2087.15,9067.29,5899.11
172.45,9239.03,3466.33,2552.22,2088.54,9068.68,5900.5
172.5,9240.42,3467.72,2553.61,2089.93,9070.08,5901.89
172.55,9241.81,3469.12,2555,2091.32,9071.48,5903.27
172.6,9243.2,3470.51,2556.38,2092.71,9072.88,5904.66
172.65,9244.59,3471.9,2557.77,2094.11,9074.28,5906.05
172.7,9245.98,3473.3,2559.16,2095.5,9075.67,5907.44
172.75,9247.37,3474.69,2560.55,2096.89,9077.07,5908.83
172.8,9248.75,3476.08,2561.94,2098.28,9078.47,5910.22
172.85,9250.14,3477.48,2563.33,2099.67,9079.87,5911.61
172.9,9251.53,3478.87,2564.72,2101.06,9081.27,5913
172.95,9252.92,3480.26,2566.11,2102.45,9082.66,5914.39
173,9254.31,3481.66,2567.5,2103.84,9084.06,5915.77
173.05,9255.7,3483.05,2568.89,2105.23,9085.46,5917.16
173.1,9257.09,3484.45,2570.28,2106.62,9086.86,5918.55
173.15,9258.48,3485.84,2571.67,2108.01,9088.26,5919.94
173.2,9259.87,3487.23,2573.06,2109.4,9089.65,5921.33
173.25,9261.25,3488.63,2574.44,2110.8,9091.05,5922.72
173.3,9262.64,3490.02,2575.83,2112.19,9092.45,5924.11
173.35,9264.03,3491.41,2577.22,2113.58,9093.85,5925.5
173.4,9265.42,3492.81,2578.61,2114.97,9095.24,5926.89
173.45,9266.81,3494.2,2580,2116.36,9096.64,5928.27
173.5,9268.2,3495.59,2581.39,2117.75,9098.04,5929.66
173.55,9269.59,3496.99,2582.78,2119.14,9099.44,5931.05
173.6,9270.98,3498.38,2584.17,2120.53,9100.84,5932.44
173.65,9272.37,3499.78,2585.56,2121.92,9102.23,5933.83
173.7,9273.75,3501.17,2586.95,2123.31,9103.63,5935.22
173.75,9275.14,3502.56,2588.34,2124.7,9105.03,5936.61
173.8,9276.53,3503.96,2589.73,2126.09,9106.43,5938
173.85,9277.92,3505.35,2591.12,2127.49,9107.83,5939.39
173.9,9279.31,3506.74,2592.5,2128.88,9109.22,5940.77
173.95,9280.7,3508.14,2593.89,2130.27,9110.62,5942.16
174,9282.09,3509.53,2595.28,2131.66,9112.02,5943.55
174.05,9283.48,3510.92,2596.67,2133.05,9113.42,5944.94
174.1,9284.87,3512.32,2598.06,2134.44,9114.82,5946.33
174.15,9286.25,3513.71,2599.45,2135.83,9116.21,5947.72
174.2,9287.64,3515.11,2600.84,2137.22,9117.61,5949.11
174.25,9289.03,3516.5,2602.23,2138.61,9119.01,5950.5
174.3,9290.42,3517.89,2603.62,2140,9120.41,5951.89
174.35,9291.81,3519.29,2605.01,2141.39,9121.81,5953.27
174.4,9293.2,3520.68,2606.4,2142.79,9123.2,5954.66
174.45,9294.59,3522.07,2607.79,2144.18,9124.6,5956.05
174.5,9295.98,3523.47,2609.17,2145.57,9126,5957.44
174.55,9297.37,3524.86,2610.56,2146.96,9127.4,5958.83
174.6,9298.75,3526.25,2611.95,2148.35,9128.79,5960.22
174.65,9300.14,3527.65,2613.34,2149.74,9130.19,5961.61
174.7,9301.53,3529.04,2614.73,2151.13,9131.59,5963
174.75,9302.92,3530.44,2616.12,2152.52,9132.99,5964.39
174.8,9304.31,3531.83,2617.51,2153.91,9134.39,5965.77
174.85,9305.7,3533.22,2618.9,2155.3,9135.78,5967.16
174.9,9307.09,3534.62,2620.29,2156.69,9137.18,5968.55
174.95,9308.48,3536.01,2621.68,2158.08,9138.58,5969.94
175,9309.87,3537.4,2623.07,2159.48,9139.98,5971.33
175.05,9311.25,3538.8,2624.46,2160.87,9141.38,5972.72
175.1,9312.64,3540.19,2625.85,2162.26,9142.77,5974.11
175.15,9314.03,3541.58,2627.23,2163.65,9144.17,5975.5
175.2,9315.42,3542.98,2628.62,2165.04,9145.57,5976.89
175.25,9316.81,3544.37,2630.01,2166.43,9146.97,5978.27
175.3,9318.2,3545.77,2631.4,2167.82,9148.37,5979.66
175.35,9319.59,3547.16,2632.79,2169.21,9149.76,5981.05
175.4,9320.98,3548.55,2634.18,2170.6,9151.16,5982.44
175.45,9322.37,3549.95,2635.57,2171.99,9152.56,5983.83
175.5,9323.75,3551.34,2636.96,2173.38,9153.96,5985.22
175.55,9325.14,3552.73,2638.35,2174.77,9155.36,5986.61
175.6,9326.53,3554.13,2639.74,2176.17,9156.75,5988
175.65,9327.92,3555.52,2641.13,2177.56,9158.15,5989.39
175.7,9329.31,3556.91,2642.52,2178.95,9159.55,5990.77
175.75,9330.7,3558.31,2643.91,2180.34,9160.95,5992.16
175.8,9332.09,3559.7,2645.29,2181.73,9162.35,5993.55
175.85,9333.48,3561.1,2646.68,2183.12,9163.74,5994.94
175.9,9334.87,3562.49,2648.07,2184.51,9165.14,5996.33
175.95,9336.25,3563.88,2649.46,2185.9,9166.54,5997.72
176,9337.64,3565.28,2650.85,2187.29,9167.94,5999.11
176.05,9339.03,3566.67,2652.24,2188.68,9169.33,6000.5
176.1,9340.42,3568.06,2653.63,2190.07,9170.73,6001.89
176.15,9341.81,3569.46,2655.02,2191.47,9172.13,6003.27
176.2,9343.2,3570.85,2656.41,2192.86,9173.53,6004.66
176.25,9344.59,3572.24,2657.8,2194.25,9174.93,6006.05
176.3,9345.98,3573.64,2659.19,2195.64,9176.32,6007.44
176.35,9347.37,3575.03,2660.58,2197.03,9177.72,6008.83
176.4,9348.75,3576.43,2661.97,2198.42,9179.12,6010.22
176.45,9350.14,3577.82,2663.35,2199.81,9180.52,6011.61
176.5,9351.53,3579.21,2664.74,2201.2,9181.92,6013
176.55,9352.92,3580.61,2666.13,2202.59,9183.31,6014.39
176.6,9354.31,3582,2667.52,2203.98,9184.71,6015.77
176.65,9355.7,3583.39,2668.91,2205.37,9186.11,6017.16
176.7,9357.09,3584.79,2670.3,2206.76,9187.51,6018.55
176.75,9358.48,3586.18,2671.69,2208.16,9188.91,6019.94
176.8,9359.87,3587.57,2673.08,2209.55,9190.3,6021.33
176.85,9361.25,3588.97,2674.47,2210.94,9191.7,6022.72
176.9,9362.64,3590.36,2675.86,2212.33,9193.1,6024.11
176.95,9364.03,3591.76,2677.25,2213.72,9194.5,6025.5
177,9365.42,3593.15,2678.64,2215.11,9195.9,6026.89
177.05,9366.81,3594.54,2680.03,2216.5,9197.29,6028.27
177.1,9368.2,3595.94,2681.41,2217.89,9198.69,6029.66
177.15,9369.59,3597.33,2682.8,2219.28,9200.09,6031.05
177.2,9370.98,3598.72,2684.19,2220.67,9201.49,6032.44
177.25,9372.37,3600.12,2685.58,2222.06,9202.89,6033.83
177.3,9373.75,3601.51,2686.97,2223.45,9204.28,6035.22
177.35,9375.14,3602.9,2688.36,2224.85,9205.68,6036.61
177.4,9376.53,3604.3,2689.75,2226.24,9207.08,6038
177.45,9377.92,3605.69,2691.14,2227.63,9208.48,6039.39
177.5,9379.31,3607.09,2692.53,2229.02,9209.88,6040.77
177.55,9380.7,3608.48,2693.92,2230.41,9211.27,6042.16
177.6,9382.09,3609.87,2695.31,2231.8,9212.67,6043.55
177.65,9383.48,3611.27,2696.7,2233.19,9214.07,6044.94
177.7,9384.87,3612.66,2698.09,2234.58,9215.47,6046.33
177.75,9386.25,3614.05,2699.47,2235.97,9216.86,6047.72
177.8,9387.64,3615.45,2700.86,2237.36,9218.26,6049.11
177.85,9389.03,3616.84,2702.25,2238.75,9219.66,6050.5
177.9,9390.42,3618.23,2703.64,2240.15,9221.06,6051.89
177.95,9391.81,3619.63,2705.03,2241.54,9222.46,6053.27
178,9393.2,3621.02,2706.42,2242.93,9223.85,6054.66
178.05,9394.59,3622.42,2707.81,2244.32,9225.25,6056.05
178.1,9395.98,3623.81,2709.2,2245.71,9226.65,6057.44
178.15,9397.37,3625.2,2710.59,2247.1,9228.05,6058.83
178.2,9398.75,3626.6,2711.98,2248.49,9229.45,6060.22
178.25,9400.14,3627.99,2713.37,2249.88,9230.84,6061.61
178.3,9401.53,3629.38,2714.76,2251.27,9232.24,6063
178.35,9402.92,3630.78,2716.14,2252.66,9233.64,6064.39
178.4,9404.31,3632.17,2717.53,2254.05,9235.04,6065.77
178.45,9405.7,3633.56,2718.92,2255.44,9236.44,6067.16
178.5,9407.09,3634.96,2720.31,2256.84,9237.83,6068.55
178.55,9408.48,3636.35,2721.7,2258.23,9239.23,6069.94
178.6,9409.87,3637.75,2723.09,2259.62,9240.63,6071.33
178.65,9411.25,3639.14,2724.48,2261.01,9242.03,6072.72
178.7,9412.64,3640.53,2725.87,2262.4,9243.43,6074.11
178.75,9414.03,3641.93,2727.26,2263.79,9244.82,6075.5
178.8,9415.42,3643.32,2728.65,2265.18,9246.22,6076.89
178.85,9416.81,3644.71,2730.04,2266.57,9247.62,6078.27
178.9,9418.2,3646.11,2731.43,2267.96,9249.02,6079.66
178.95,9419.59,3647.5,2732.82,2269.35,9250.42,6081.05
179,9420.98,3648.89,2734.2,2270.74,9251.81,6082.44
179.05,9422.37,3650.29,2735.59,2272.13,9253.21,6083.83
179.1,9423.75,3651.68,2736.98,2273.53,9254.61,6085.22
179.15,9425.14,3653.08,2738.37,2274.92,9256.01,6086.61
179.2,9426.53,3654.47,2739.76,2276.31,9257.41,6088
179.25,9427.92,3655.86,2741.15,2277.7,9258.8,6089.39
179.3,9429.31,3657.26,2742.54,2279.09,9260.2,6090.77
179.35,9430.7,3658.65,2743.93,2280.48,9261.6,6092.16
179.4,9432.09,3660.04,2745.32,2281.87,9263,6093.55
179.45,9433.48,3661.44,2746.71,2283.26,9264.39,6094.94
179.5,9434.87,3662.83,2748.1,2284.65,9265.79,6096.33
179.55,9436.25,3664.23,2749.49,2286.04,9267.19,6097.72
179.6,9437.64,3665.62,2750.88,2287.43,9268.59,6099.11
179.65,9439.03,3667.01,2752.26,2288.83,9269.99,6100.5
179.7,9440.42,3668.41,2753.65,2290.22,9271.38,6101.89
179.75,9441.81,3669.8,2755.04,2291.61,9272.78,6103.27
179.8,9443.2,3671.19,2756.43,2293,9274.18,6104.66
179.85,9444.59,3672.59,2757.82,2294.39,9275.58,6106.05
179.9,9445.98,3673.98,2759.21,2295.78,9276.98,6107.44
179.95,9447.37,3675.37,2760.6,2297.17,9278.37,6108.83
180,9448.75,3676.77,2761.99,2298.56,9279.77,6110.22
180.05,9450.14,3678.16,2763.38,2299.95,9281.17,6111.61
180.1,9451.53,3679.56,2764.77,2301.34,9282.57,6113
180.15,9452.92,3680.95,2766.16,2302.73,9283.97,6114.39
180.2,9454.31,3682.34,2767.55,2304.12,9285.36,6115.77
180.25,9455.7,3683.74,2768.94,2305.52,9286.76,6117.16
180.3,9457.09,3685.13,2770.32,2306.91,9288.16,6118.55
180.35,9458.48,3686.52,2771.71,2308.3,9289.56,6119.94
180.4,9459.87,3687.92,2773.1,2309.69,9290.96,6121.33
180.45,9461.25,3689.31,2774.49,2311.08,9292.35,6122.72
180.5,9462.64,3690.7,2775.88,2312.47,9293.75,6124.11
180.55,9464.03,3692.1,2777.27,2313.86,9295.15,6125.5
180.6,9465.42,3693.49,2778.66,2315.25,9296.55,6126.89
180.65,9466.81,3694.89,2780.05,2316.64,9297.95,6128.27
180.7,9468.2,3696.28,2781.44,2318.03,9299.34,6129.66
180.75,9469.59,3697.67,2782.83,2319.42,9300.74,6131.05
180.8,9470.98,3699.07,2784.22,2320.81,9302.14,6132.44
180.85,9472.37,3700.46,2785.61,2322.21,9303.54,6133.83
180.9,9473.75,3701.85,2787,2323.6,9304.94,6135.22
180.95,9475.14,3703.25,2788.38,2324.99,9306.33,6136.61
181,9476.53,3704.64,2789.77,2326.38,9307.73,6138
181.05,9477.92,3706.03,2791.16,2327.77,9309.13,6139.39
181.1,9479.31,3707.43,2792.55,2329.16,9310.53,6140.77
181.15,9480.7,3708.82,2793.94,2330.55,9311.93,6142.16
181.2,9482.09,3710.22,2795.33,2331.94,9313.32,6143.55
181.25,9483.48,3711.61,2796.72,2333.33,9314.72,6144.94
181.3,9484.87,3713,2798.11,2334.72,9316.12,6146.33
181.35,9486.25,3714.4,2799.5,2336.11,9317.52,6147.72
181.4,9487.64,3715.79,2800.89,2337.51,9318.91,6149.11
181.45,9489.03,3717.18,2802.28,2338.9,9320.31,6150.5
181.5,9490.42,3718.58,2803.67,2340.29,9321.71,6151.89
181.55,9491.81,3719.97,2805.06,2341.68,9323.11,6153.27
181.6,9493.2,3721.37,2806.44,2343.07,9324.51,6154.66
181.65,9494.59,3722.76,2807.83,2344.46,9325.9,6156.05
181.7,9495.98,3724.15,2809.22,2345.85,9327.3,6157.44
181.75,9497.37,3725.55,2810.61,2347.24,9328.7,6158.83
181.8,9498.75,3726.94,2812,2348.63,9330.1,6160.22
181.85,9500.14,3728.33,2813.39,2350.02,9331.5,6161.61
181.9,9501.53,3729.73,2814.78,2351.41,9332.89,6163
181.95,9502.92,3731.12,2816.17,2352.8,9334.29,6164.39
182,9504.31,3732.51,2817.56,2354.2,9335.69,6165.77
182.05,9505.7,3733.91,2818.95,2355.59,9337.09,6167.16
182.1,9507.09,3735.3,2820.34,2356.98,9338.49,6168.55
182.15,9508.48,3736.7,2821.73,2358.37,9339.88,6169.94
182.2,9509.87,3738.09,2823.11,2359.76,9341.28,6171.33
182.25,9511.25,3739.48,2824.5,2361.15,9342.68,6172.72
182.3,9512.64,3740.88,2825.89,2362.54,9344.08,6174.11
182.35,9514.03,3742.27,2827.28,2363.93,9345.48,6175.5
182.4,9515.42,3743.66,2828.67,2365.32,9346.87,6176.89
182.45,9516.81,3745.06,2830.06,2366.71,9348.27,6178.27
182.5,9518.2,3746.45,2831.45,2368.1,9349.67,6179.66
182.55,9519.59,3747.84,2832.84,2369.49,9351.07,6181.05
182.6,9520.98,3749.24,2834.23,2370.89,9352.47,6182.44
182.65,9522.37,3750.63,2835.62,2372.28,9353.86,6183.83
182.7,9523.75,3752.03,2837.01,2373.67,9355.26,6185.22
182.75,9525.14,3753.42,2838.4,2375.06,9356.66,6186.61
182.8,9526.53,3754.81,2839.79,2376.45,9358.06,6188
182.85,9527.92,3756.21,2841.17,2377.84,9359.46,6189.39
182.9,9529.31,3757.6,2842.56,2379.23,9360.85,6190.77
