time,N1,N2,N3,N4,N5,N6,N7,N8,N9
168.95,9833.67,8715.06,7557.11,180.068,3328.23,2427.62,3058.06,5396.98,6120.08
169,9835.08,8716.45,7558.5,181.46,3329.62,2429.01,3059.45,5398.37,6121.48
169.05,9836.49,8717.84,7559.9,182.853,3331.01,2430.4,3060.83,5399.76,6122.89
169.1,9837.89,8719.22,7561.29,184.245,3332.4,2431.79,3062.22,5401.15,6124.3
169.15,9839.3,8720.61,7562.69,185.637,3333.79,2433.17,3063.61,5402.54,6125.7
169.2,9840.71,8722,7564.09,187.029,3335.17,2434.56,3064.99,5403.93,6127.11
169.25,9842.11,8723.39,7565.48,188.421,3336.56,2435.95,3066.38,5405.32,6128.52
169.3,9843.52,8724.78,7566.88,189.813,3337.95,2437.34,3067.76,5406.71,6129.92
169.35,9844.92,8726.17,7568.27,191.206,3339.34,2438.73,3069.15,5408.1,6131.33
169.4,9846.33,8727.56,7569.67,192.598,3340.73,2440.11,3070.54,5409.49,6132.74
169.45,9847.74,8728.95,7571.07,193.99,3342.12,2441.5,3071.92,5410.88,6134.14
169.5,9849.14,8730.34,7572.46,195.382,3343.51,2442.89,3073.31,5412.27,6135.55
169.55,9850.55,8731.72,7573.86,196.774,3344.9,2444.28,3074.7,5413.66,6136.96
169.6,9851.96,8733.11,7575.25,198.166,3346.29,2445.67,3076.08,5415.05,6138.36
169.65,9853.36,8734.5,7576.65,199.559,3347.67,2447.06,3077.47,5416.44,6139.77
169.7,9854.77,8735.89,7578.05,200.951,3349.06,2448.44,3078.85,5417.83,6141.18
169.75,9856.17,8737.28,7579.44,202.343,3350.45,2449.83,3080.24,5419.21,6142.58
169.8,9857.58,8738.67,7580.84,203.735,3351.84,2451.22,3081.63,5420.6,6143.99
169.85,9858.99,8740.06,7582.23,205.127,3353.23,2452.61,3083.01,5421.99,6145.4
169.9,9860.39,8741.45,7583.63,206.519,3354.62,2454,3084.4,5423.38,6146.8
169.95,9861.8,8742.84,7585.02,207.911,3356.01,2455.38,3085.79,5424.77,6148.21
170,9863.21,8744.22,7586.42,209.304,3357.4,2456.77,3087.17,5426.16,6149.62
170.05,9864.61,8745.61,7587.82,210.696,3358.79,2458.16,3088.56,5427.55,6151.02
170.1,9866.02,8747,7589.21,212.088,3360.17,2459.55,3089.94,5428.94,6152.43
170.15,9867.42,8748.39,7590.61,213.48,3361.56,2460.94,3091.33,5430.33,6153.84
170.2,9868.83,8749.78,7592,214.872,3362.95,2462.32,3092.72,5431.72,6155.24
170.25,9870.24,8751.17,7593.4,216.264,3364.34,2463.71,3094.1,5433.11,6156.65
170.3,9871.64,8752.56,7594.8,217.657,3365.73,2465.1,3095.49,5434.5,6158.06
170.35,9873.05,8753.95,7596.19,219.049,3367.12,2466.49,3096.88,5435.89,6159.46
170.4,9874.46,8755.34,7597.59,220.441,3368.51,2467.88,3098.26,5437.28,6160.87
170.45,9875.86,8756.72,7598.98,221.833,3369.9,2469.27,3099.65,5438.67,6162.28
170.5,9877.27,8758.11,7600.38,223.225,3371.29,2470.65,3101.04,5440.06,6163.68
170.55,9878.67,8759.5,7601.78,224.617,3372.67,2472.04,3102.42,5441.45,6165.09
170.6,9880.08,8760.89,7603.17,226.01,3374.06,2473.43,3103.81,5442.84,6166.5
170.65,9881.49,8762.28,7604.57,227.402,3375.45,2474.82,3105.19,5444.23,6167.9
170.7,9882.89,8763.67,7605.96,228.794,3376.84,2476.21,3106.58,5445.62,6169.31
170.75,9884.3,8765.06,7607.36,230.186,3378.23,2477.59,3107.97,5447.01,6170.72
170.8,9885.71,8766.45,7608.76,231.578,3379.62,2478.98,3109.35,5448.4,6172.12
170.85,9887.11,8767.84,7610.15,232.97,3381.01,2480.37,3110.74,5449.79,6173.53
170.9,9888.52,8769.22,7611.55,234.362,3382.4,2481.76,3112.13,5451.18,6174.94
170.95,9889.92,8770.61,7612.94,235.755,3383.79,2483.15,3113.51,5452.57,6176.34
171,9891.33,8772,7614.34,237.147,3385.17,2484.53,3114.9,5453.96,6177.75
171.05,9892.74,8773.39,7615.73,238.539,3386.56,2485.92,3116.28,5455.35,6179.16
171.1,9894.14,8774.78,7617.13,239.931,3387.95,2487.31,3117.67,5456.74,6180.56
171.15,9895.55,8776.17,7618.53,241.323,3389.34,2488.7,3119.06,5458.13,6181.97
171.2,9896.96,8777.56,7619.92,242.715,3390.73,2490.09,3120.44,5459.52,6183.38
171.25,9898.36,8778.95,7621.32,244.108,3392.12,2491.48,3121.83,5460.91,6184.78
171.3,9899.77,8780.34,7622.71,245.5,3393.51,2492.86,3123.22,5462.3,6186.19
171.35,9901.17,8781.72,7624.11,246.892,3394.9,2494.25,3124.6,5463.69,6187.6
171.4,9902.58,8783.11,7625.51,248.284,3396.29,2495.64,3125.99,5465.08,6189
171.45,9903.99,8784.5,7626.9,249.676,3397.67,2497.03,3127.37,5466.47,6190.41
171.5,9905.39,8785.89,7628.3,251.068,3399.06,2498.42,3128.76,5467.86,6191.82
171.55,9906.8,8787.28,7629.69,252.46,3400.45,2499.8,3130.15,5469.25,6193.22
171.6,9908.2,8788.67,7631.09,253.853,3401.84,2501.19,3131.53,5470.64,6194.63
171.65,9909.61,8790.06,7632.49,255.245,3403.23,2502.58,3132.92,5472.03,6196.04
171.7,9911.02,8791.45,7633.88,256.637,3404.62,2503.97,3134.31,5473.42,6197.44
171.75,9912.42,8792.84,7635.28,258.029,3406.01,2505.36,3135.69,5474.81,6198.85
171.8,9913.83,8794.22,7636.67,259.421,3407.4,2506.74,3137.08,5476.2,6200.26
171.85,9915.24,8795.61,7638.07,260.813,3408.79,2508.13,3138.46,5477.59,6201.66
171.9,9916.64,8797,7639.47,262.206,3410.17,2509.52,3139.85,5478.98,6203.07
171.95,9918.05,8798.39,7640.86,263.598,3411.56,2510.91,3141.24,5480.37,6204.48
172,9919.45,8799.78,7642.26,264.99,3412.95,2512.3,3142.62,5481.76,6205.89
172.05,9920.86,8801.17,7643.65,266.382,3414.34,2513.69,3144.01,5483.15,6207.29
172.1,9922.27,8802.56,7645.05,267.774,3415.73,2515.07,3145.4,5484.54,6208.7
172.15,9923.67,8803.95,7646.44,269.166,3417.12,2516.46,3146.78,5485.93,6210.11
172.2,9925.08,8805.34,7647.84,270.559,3418.51,2517.85,3148.17,5487.32,6211.51
172.25,9926.49,8806.72,7649.24,271.951,3419.9,2519.24,3149.55,5488.71,6212.92
172.3,9927.89,8808.11,7650.63,273.343,3421.29,2520.63,3150.94,5490.1,6214.33
172.35,9929.3,8809.5,7652.03,274.735,3422.67,2522.01,3152.33,5491.49,6215.73
172.4,9930.7,8810.89,7653.42,276.127,3424.06,2523.4,3153.71,5492.88,6217.14
172.45,9932.11,8812.28,7654.82,277.519,3425.45,2524.79,3155.1,5494.27,6218.55
172.5,9933.52,8813.67,7656.22,278.911,3426.84,2526.18,3156.49,5495.66,6219.95
172.55,9934.92,8815.06,7657.61,280.304,3428.23,2527.57,3157.87,5497.05,6221.36
172.6,9936.33,8816.45,7659.01,281.696,3429.62,2528.95,3159.26,5498.44,6222.77
172.65,9937.74,8817.84,7660.4,283.088,3431.01,2530.34,3160.64,5499.83,6224.17
172.7,9939.14,8819.22,7661.8,284.48,3432.4,2531.73,3162.03,5501.22,6225.58
172.75,9940.55,8820.61,7663.2,285.872,3433.79,2533.12,3163.42,5502.61,6226.99
172.8,9941.95,8822,7664.59,287.264,3435.17,2534.51,3164.8,5504,6228.39
172.85,9943.36,8823.39,7665.99,288.657,3436.56,2535.9,3166.19,5505.39,6229.8
172.9,9944.77,8824.78,7667.38,290.049,3437.95,2537.28,3167.58,5506.78,6231.21
172.95,9946.17,8826.17,7668.78,291.441,3439.34,2538.67,3168.96,5508.17,6232.61
173,9947.58,8827.56,7670.18,292.833,3440.73,2540.06,3170.35,5509.56,6234.02
173.05,9948.99,8828.95,7671.57,294.225,3442.12,2541.45,3171.73,5510.95,6235.43
173.1,9950.39,8830.34,7672.97,295.617,3443.51,2542.84,3173.12,5512.34,6236.83
173.15,9951.8,8831.72,7674.36,297.009,3444.9,2544.22,3174.51,5513.73,6238.24
173.2,9953.2,8833.11,7675.76,298.402,3446.29,2545.61,3175.89,5515.12,6239.65
173.25,9954.61,8834.5,7677.16,299.794,3447.67,2547,3177.28,5516.51,6241.05
173.3,9956.02,8835.89,7678.55,301.186,3449.06,2548.39,3178.67,5517.9,6242.46
173.35,9957.42,8837.28,7679.95,302.578,3450.45,2549.78,3180.05,5519.29,6243.87
173.4,9958.83,8838.67,7681.34,303.97,3451.84,2551.16,3181.44,5520.68,6245.27
173.45,9960.24,8840.06,7682.74,305.362,3453.23,2552.55,3182.83,5522.07,6246.68
173.5,9961.64,8841.45,7684.13,306.755,3454.62,2553.94,3184.21,5523.46,6248.09
173.55,9963.05,8842.84,7685.53,308.147,3456.01,2555.33,3185.6,5524.85,6249.49
173.6,9964.45,8844.22,7686.93,309.539,3457.4,2556.72,3186.98,5526.24,6250.9
173.65,9965.86,8845.61,7688.32,310.931,3458.79,2558.11,3188.37,5527.63,6252.31
173.7,9967.27,8847,7689.72,312.323,3460.17,2559.49,3189.76,5529.02,6253.71
173.75,9968.67,8848.39,7691.11,313.715,3461.56,2560.88,3191.14,5530.41,6255.12
173.8,9970.08,8849.78,7692.51,315.107,3462.95,2562.27,3192.53,5531.8,6256.53
173.85,9971.49,8851.17,7693.91,316.5,3464.34,2563.66,3193.92,5533.19,6257.93
173.9,9972.89,8852.56,7695.3,317.892,3465.73,2565.05,3195.3,5534.58,6259.34
173.95,9974.3,8853.95,7696.7,319.284,3467.12,2566.43,3196.69,5535.97,6260.75
174,9975.7,8855.34,7698.09,320.676,3468.51,2567.82,3198.07,5537.36,6262.15
174.05,9977.11,8856.72,7699.49,322.068,3469.9,2569.21,3199.46,5538.75,6263.56
174.1,9978.52,8858.11,7700.89,323.46,3471.29,2570.6,3200.85,5540.14,6264.97
174.15,9979.92,8859.5,7702.28,324.853,3472.67,2571.99,3202.23,5541.53,6266.37
174.2,9981.33,8860.89,7703.68,326.245,3474.06,2573.37,3203.62,5542.92,6267.78
174.25,9982.74,8862.28,7705.07,327.637,3475.45,2574.76,3205.01,5544.31,6269.19
174.3,9984.14,8863.67,7706.47,329.029,3476.84,2576.15,3206.39,5545.7,6270.59
174.35,9985.55,8865.06,7707.87,330.421,3478.23,2577.54,3207.78,5547.09,6272
174.4,9986.95,8866.45,7709.26,331.813,3479.62,2578.93,3209.16,5548.48,6273.41
174.45,9988.36,8867.84,7710.66,333.205,3481.01,2580.32,3210.55,5549.87,6274.81
174.5,9989.77,8869.22,7712.05,334.598,3482.4,2581.7,3211.94,5551.26,6276.22
174.55,9991.17,8870.61,7713.45,335.99,3483.79,2583.09,3213.32,5552.65,6277.63
174.6,9992.58,8872,7714.85,337.382,3485.17,2584.48,3214.71,5554.04,6279.03
174.65,9993.99,8873.39,7716.24,338.774,3486.56,2585.87,3216.1,5555.43,6280.44
174.7,9995.39,8874.78,7717.64,340.166,3487.95,2587.26,3217.48,5556.82,6281.85
174.75,9996.8,8876.17,7719.03,341.558,3489.34,2588.64,3218.87,5558.21,6283.25
174.8,9998.2,8877.56,7720.43,342.95,3490.73,2590.03,3220.25,5559.6,6284.66
174.85,9999.61,8878.95,7721.82,344.343,3492.12,2591.42,3221.64,5560.99,6286.07
174.9,1.01681,8880.34,7723.22,345.735,3493.51,2592.81,3223.03,5562.38,6287.47
174.95,2.42306,8881.72,7724.62,347.127,3494.9,2594.2,3224.41,5563.77,6288.88
175,3.82931,8883.11,7726.01,348.519,3496.29,2595.58,3225.8,5565.16,6290.29
175.05,5.23555,8884.5,7727.41,349.911,3497.67,2596.97,3227.19,5566.55,6291.69
175.1,6.6418,8885.89,7728.8,351.303,3499.06,2598.36,3228.57,5567.94,6293.1
175.15,8.04805,8887.28,7730.2,352.696,3500.45,2599.75,3229.96,5569.33,6294.51
175.2,9.4543,8888.67,7731.6,354.088,3501.84,2601.14,3231.35,5570.72,6295.91
175.25,10.8605,8890.06,7732.99,355.48,3503.23,2602.53,3232.73,5572.11,6297.32
175.3,12.2668,8891.45,7734.39,356.872,3504.62,2603.91,3234.12,5573.5,6298.73
175.35,13.673,8892.84,7735.78,358.264,3506.01,2605.3,3235.5,5574.89,6300.13
175.4,15.0793,8894.22,7737.18,359.656,3507.4,2606.69,3236.89,5576.28,6301.54
175.45,16.4855,8895.61,7738.58,361.048,3508.79,2608.08,3238.28,5577.67,6302.95
175.5,17.8918,8897,7739.97,362.441,3510.17,2609.47,3239.66,5579.06,6304.35
175.55,19.298,8898.39,7741.37,363.833,3511.56,2610.85,3241.05,5580.45,6305.76
175.6,20.7043,8899.78,7742.76,365.225,3512.95,2612.24,3242.44,5581.84,6307.17
175.65,22.1105,8901.17,7744.16,366.617,3514.34,2613.63,3243.82,5583.23,6308.58
175.7,23.5168,8902.56,7745.56,368.009,3515.73,2615.02,3245.21,5584.62,6309.98
175.75,24.9231,8903.95,7746.95,369.401,3517.12,2616.41,3246.59,5586.01,6311.39
175.8,26.3293,8905.34,7748.35,370.794,3518.51,2617.79,3247.98,5587.4,6312.8
175.85,27.7356,8906.72,7749.74,372.186,3519.9,2619.18,3249.37,5588.79,6314.2
175.9,29.1418,8908.11,7751.14,373.578,3521.29,2620.57,3250.75,5590.18,6315.61
175.95,30.5481,8909.5,7752.54,374.97,3522.67,2621.96,3252.14,5591.57,6317.02
176,31.9543,8910.89,7753.93,376.362,3524.06,2623.35,3253.53,5592.96,6318.42
176.05,33.3606,8912.28,7755.33,377.754,3525.45,2624.74,3254.91,5594.35,6319.83
176.1,34.7668,8913.67,7756.72,379.146,3526.84,2626.12,3256.3,5595.74,6321.24
176.15,36.1731,8915.06,7758.12,380.539,3528.23,2627.51,3257.68,5597.13,6322.64
176.2,37.5793,8916.45,7759.51,381.931,3529.62,2628.9,3259.07,5598.52,6324.05
176.25,38.9856,8917.84,7760.91,383.323,3531.01,2630.29,3260.46,5599.91,6325.46
176.3,40.3918,8919.22,7762.31,384.715,3532.4,2631.68,3261.84,5601.3,6326.86
176.35,41.7981,8920.61,7763.7,386.107,3533.79,2633.06,3263.23,5602.69,6328.27
176.4,43.2043,8922,7765.1,387.499,3535.17,2634.45,3264.62,5604.08,6329.68
176.45,44.6106,8923.39,7766.49,388.891,3536.56,2635.84,3266,5605.47,6331.08
176.5,46.0168,8924.78,7767.89,390.284,3537.95,2637.23,3267.39,5606.86,6332.49
176.55,47.4231,8926.17,7769.29,391.676,3539.34,2638.62,3268.78,5608.25,6333.9
176.6,48.8294,8927.56,7770.68,393.068,3540.73,2640,3270.16,5609.64,6335.3
176.65,50.2356,8928.95,7772.08,394.46,3542.12,2641.39,3271.55,5611.03,6336.71
176.7,51.6419,8930.34,7773.47,395.852,3543.51,2642.78,3272.93,5612.42,6338.12
176.75,53.0481,8931.72,7774.87,397.244,3544.9,2644.17,3274.32,5613.81,6339.52
176.8,54.4544,8933.11,7776.27,398.637,3546.29,2645.56,3275.71,5615.2,6340.93
176.85,55.8606,8934.5,7777.66,400.029,3547.67,2646.95,3277.09,5616.59,6342.34
176.9,57.2669,8935.89,7779.06,401.421,3549.06,2648.33,3278.48,5617.98,6343.74
176.95,58.6732,8937.28,7780.45,402.813,3550.45,2649.72,3279.87,5619.37,6345.15
177,60.0794,8938.67,7781.85,404.205,3551.84,2651.11,3281.25,5620.76,6346.56
177.05,61.4857,8940.06,7783.25,405.597,3553.23,2652.5,3282.64,5622.15,6347.96
177.1,62.8919,8941.45,7784.64,406.989,3554.62,2653.89,3284.02,5623.54,6349.37
177.15,64.2982,8942.84,7786.04,408.382,3556.01,2655.27,3285.41,5624.93,6350.78
177.2,65.7044,8944.22,7787.43,409.774,3557.4,2656.66,3286.8,5626.32,6352.18
177.25,67.1107,8945.61,7788.83,411.166,3558.79,2658.05,3288.18,5627.71,6353.59
177.3,68.517,8947,7790.23,412.558,3560.17,2659.44,3289.57,5629.1,6355
177.35,69.9232,8948.39,7791.62,413.95,3561.56,2660.83,3290.96,5630.49,6356.4
177.4,71.3295,8949.78,7793.02,415.342,3562.95,2662.21,3292.34,5631.88,6357.81
177.45,72.7357,8951.17,7794.41,416.734,3564.34,2663.6,3293.73,5633.27,6359.22
177.5,74.142,8952.56,7795.81,418.127,3565.73,2664.99,3295.12,5634.66,6360.62
177.55,75.5483,8953.95,7797.21,419.519,3567.12,2666.38,3296.5,5636.05,6362.03
177.6,76.9545,8955.34,7798.6,420.911,3568.51,2667.77,3297.89,5637.43,6363.44
177.65,78.3608,8956.72,7800,422.303,3569.9,2669.16,3299.27,5638.82,6364.84
177.7,79.767,8958.11,7801.39,423.695,3571.29,2670.54,3300.66,5640.21,6366.25
177.75,81.1733,8959.5,7802.79,425.087,3572.67,2671.93,3302.05,5641.6,6367.66
177.8,82.5796,8960.89,7804.18,426.479,3574.06,2673.32,3303.43,5642.99,6369.06
177.85,83.9858,8962.28,7805.58,427.872,3575.45,2674.71,3304.82,5644.38,6370.47
177.9,85.3921,8963.67,7806.98,429.264,3576.84,2676.1,3306.21,5645.77,6371.88
177.95,86.7983,8965.06,7808.37,430.656,3578.23,2677.48,3307.59,5647.16,6373.28
178,88.2046,8966.45,7809.77,432.048,3579.62,2678.87,3308.98,5648.55,6374.69
178.05,89.6109,8967.84,7811.16,433.44,3581.01,2680.26,3310.36,5649.94,6376.1
178.1,91.0171,8969.22,7812.56,434.832,3582.4,2681.65,3311.75,5651.33,6377.51
178.15,92.4234,8970.61,7813.96,436.225,3583.79,2683.04,3313.14,5652.72,6378.91
178.2,93.8296,8972,7815.35,437.617,3585.17,2684.42,3314.52,5654.11,6380.32
178.25,95.2359,8973.39,7816.75,439.009,3586.56,2685.81,3315.91,5655.5,6381.73
178.3,96.6422,8974.78,7818.14,440.401,3587.95,2687.2,3317.3,5656.89,6383.13
178.35,98.0484,8976.17,7819.54,441.793,3589.34,2688.59,3318.68,5658.28,6384.54
178.4,99.4547,8977.56,7820.94,443.185,3590.73,2689.98,3320.07,5659.67,6385.95
178.45,100.861,8978.95,7822.33,444.577,3592.12,2691.37,3321.45,5661.06,6387.35
178.5,102.267,8980.34,7823.73,445.97,3593.51,2692.75,3322.84,5662.45,6388.76
178.55,103.673,8981.72,7825.12,447.362,3594.9,2694.14,3324.23,5663.84,6390.17
178.6,105.08,8983.11,7826.52,448.754,3596.29,2695.53,3325.61,5665.23,6391.57
178.65,106.486,8984.5,7827.92,450.146,3597.67,2696.92,3327,5666.62,6392.98
178.7,107.892,8985.89,7829.31,451.538,3599.06,2698.31,3328.39,5668.01,6394.39
178.75,109.299,8987.28,7830.71,452.93,3600.45,2699.69,3329.77,5669.4,6395.79
178.8,110.705,8988.67,7832.1,454.322,3601.84,2701.08,3331.16,5670.79,6397.2
178.85,112.111,8990.06,7833.5,455.715,3603.23,2702.47,3332.55,5672.18,6398.61
178.9,113.517,8991.45,7834.9,457.107,3604.62,2703.86,3333.93,5673.57,6400.01
178.95,114.924,8992.84,7836.29,458.499,3606.01,2705.25,3335.32,5674.96,6401.42
179,116.33,8994.22,7837.69,459.891,3607.4,2706.63,3336.7,5676.35,6402.83
179.05,117.736,8995.61,7839.08,461.283,3608.79,2708.02,3338.09,5677.74,6404.23
179.1,119.142,8997,7840.48,462.675,3610.17,2709.41,3339.48,5679.13,6405.64
179.15,120.549,8998.39,7841.88,464.067,3611.56,2710.8,3340.86,5680.52,6407.05
179.2,121.955,8999.78,7843.27,465.46,3612.95,2712.19,3342.25,5681.91,6408.45
179.25,123.361,9001.17,7844.67,466.852,3614.34,2713.58,3343.64,5683.3,6409.86
179.3,124.767,9002.56,7846.06,468.244,3615.73,2714.96,3345.02,5684.69,6411.27
179.35,126.174,9003.95,7847.46,469.636,3617.12,2716.35,3346.41,5686.08,6412.67
179.4,127.58,9005.34,7848.85,471.028,3618.51,2717.74,3347.79,5687.47,6414.08
179.45,128.986,9006.72,7850.25,472.42,3619.9,2719.13,3349.18,5688.86,6415.49
179.5,130.393,9008.11,7851.65,473.812,3621.29,2720.52,3350.57,5690.25,6416.89
179.55,131.799,9009.5,7853.04,475.205,3622.67,2721.9,3351.95,5691.64,6418.3
179.6,133.205,9010.89,7854.44,476.597,3624.06,2723.29,3353.34,5693.03,6419.71
179.65,134.611,9012.28,7855.83,477.989,3625.45,2724.68,3354.73,5694.42,6421.11
179.7,136.018,9013.67,7857.23,479.381,3626.84,2726.07,3356.11,5695.81,6422.52
179.75,137.424,9015.06,7858.63,480.773,3628.23,2727.46,3357.5,5697.2,6423.93
179.8,138.83,9016.45,7860.02,482.165,3629.62,2728.84,3358.89,5698.59,6425.33
179.85,140.236,9017.84,7861.42,483.557,3631.01,2730.23,3360.27,5699.98,6426.74
179.9,141.643,9019.22,7862.81,484.95,3632.4,2731.62,3361.66,5701.37,6428.15
179.95,143.049,9020.61,7864.21,486.342,3633.79,2733.01,3363.04,5702.76,6429.56
180,144.455,9022,7865.61,487.734,3635.17,2734.4,3364.43,5704.15,6430.96
180.05,145.862,9023.39,7867,489.126,3636.56,2735.79,3365.82,5705.54,6432.37
180.1,147.268,9024.78,7868.4,490.518,3637.95,2737.17,3367.2,5706.93,6433.78
180.15,148.674,9026.17,7869.79,491.91,3639.34,2738.56,3368.59,5708.32,6435.18
180.2,150.08,9027.56,7871.19,493.303,3640.73,2739.95,3369.98,5709.71,6436.59
180.25,151.487,9028.95,7872.59,494.695,3642.12,2741.34,3371.36,5711.1,6438
180.3,152.893,9030.34,7873.98,496.087,3643.51,2742.73,3372.75,5712.49,6439.4
180.35,154.299,9031.72,7875.38,497.479,3644.9,2744.11,3374.13,5713.88,6440.81
180.4,155.705,9033.11,7876.77,498.871,3646.29,2745.5,3375.52,5715.27,6442.22
180.45,157.112,9034.5,7878.17,500.263,3647.67,2746.89,3376.91,5716.66,6443.62
180.5,158.518,9035.89,7879.57,501.655,3649.06,2748.28,3378.29,5718.05,6445.03
180.55,159.924,9037.28,7880.96,503.048,3650.45,2749.67,3379.68,5719.44,6446.44
180.6,161.331,9038.67,7882.36,504.44,3651.84,2751.05,3381.07,5720.83,6447.84
180.65,162.737,9040.06,7883.75,505.832,3653.23,2752.44,3382.45,5722.22,6449.25
180.7,164.143,9041.45,7885.15,507.224,3654.62,2753.83,3383.84,5723.61,6450.66
180.75,165.549,9042.84,7886.55,508.616,3656.01,2755.22,3385.23,5725,6452.06
180.8,166.956,9044.22,7887.94,510.008,3657.4,2756.61,3386.61,5726.39,6453.47
180.85,168.362,9045.61,7889.34,511.4,3658.79,2758,3388,5727.78,6454.88
180.9,169.768,9047,7890.73,512.793,3660.17,2759.38,3389.38,5729.17,6456.28
180.95,171.174,9048.39,7892.13,514.185,3661.56,2760.77,3390.77,5730.56,6457.69
181,172.581,9049.78,7893.53,515.577,3662.95,2762.16,3392.16,5731.95,6459.1
181.05,173.987,9051.17,7894.92,516.969,3664.34,2763.55,3393.54,5733.34,6460.5
181.1,175.393,9052.56,7896.32,518.361,3665.73,2764.94,3394.93,5734.73,6461.91
181.15,176.8,9053.95,7897.71,519.753,3667.12,2766.32,3396.32,5736.12,6463.32
181.2,178.206,9055.34,7899.11,521.145,3668.51,2767.71,3397.7,5737.51,6464.72
181.25,179.612,9056.72,7900.51,522.538,3669.9,2769.1,3399.09,5738.9,6466.13
181.3,181.018,9058.11,7901.9,523.93,3671.29,2770.49,3400.48,5740.29,6467.54
181.35,182.425,9059.5,7903.3,525.322,3672.67,2771.88,3401.86,5741.68,6468.94
181.4,183.831,9060.89,7904.69,526.714,3674.06,2773.26,3403.25,5743.07,6470.35
181.45,185.237,9062.28,7906.09,528.106,3675.45,2774.65,3404.63,5744.46,6471.76
181.5,186.643,9063.67,7907.48,529.498,3676.84,2776.04,3406.02,5745.85,6473.16
181.55,188.05,9065.06,7908.88,530.89,3678.23,2777.43,3407.41,5747.24,6474.57
181.6,189.456,9066.45,7910.28,532.283,3679.62,2778.82,3408.79,5748.63,6475.98
181.65,190.862,9067.84,7911.67,533.675,3681.01,2780.21,3410.18,5750.02,6477.39
181.7,192.269,9069.22,7913.07,535.067,3682.4,2781.59,3411.57,5751.41,6478.79
181.75,193.675,9070.61,7914.46,536.459,3683.79,2782.98,3412.95,5752.8,6480.2
181.8,195.081,9072,7915.86,537.851,3685.17,2784.37,3414.34,5754.19,6481.61
181.85,196.487,9073.39,7917.26,539.243,3686.56,2785.76,3415.72,5755.58,6483.01
181.9,197.894,9074.78,7918.65,540.635,3687.95,2787.15,3417.11,5756.97,6484.42
181.95,199.3,9076.17,7920.05,542.028,3689.34,2788.53,3418.5,5758.36,6485.83
182,200.706,9077.56,7921.44,543.42,3690.73,2789.92,3419.88,5759.75,6487.23
182.05,202.113,9078.95,7922.84,544.812,3692.12,2791.31,3421.27,5761.14,6488.64
182.1,203.519,9080.34,7924.24,546.204,3693.51,2792.7,3422.66,5762.53,6490.05
182.15,204.925,9081.72,7925.63,547.596,3694.9,2794.09,3424.04,5763.92,6491.45
182.2,206.331,9083.11,7927.03,548.988,3696.29,2795.47,3425.43,5765.31,6492.86
182.25,207.738,9084.5,7928.42,550.38,3697.67,2796.86,3426.82,5766.7,6494.27
182.3,209.144,9085.89,7929.82,551.773,3699.06,2798.25,3428.2,5768.09,6495.67
182.35,210.55,9087.28,7931.22,553.165,3700.45,2799.64,3429.59,5769.48,6497.08
182.4,211.957,9088.67,7932.61,554.557,3701.84,2801.03,3430.97,5770.87,6498.49
182.45,213.363,9090.06,7934.01,555.949,3703.23,2802.42,3432.36,5772.26,6499.89
182.5,214.769,9091.45,7935.4,557.341,3704.62,2803.8,3433.75,5773.65,6501.3
182.55,216.175,9092.84,7936.8,558.733,3706.01,2805.19,3435.13,5775.04,6502.71
182.6,217.582,9094.22,7938.2,560.125,3707.4,2806.58,3436.52,5776.43,6504.11
182.65,218.988,9095.61,7939.59,561.518,3708.79,2807.97,3437.91,5777.82,6505.52
182.7,220.394,9097,7940.99,562.91,3710.17,2809.36,3439.29,5779.21,6506.93
182.75,221.801,9098.39,7942.38,564.302,3711.56,2810.74,3440.68,5780.6,6508.33
182.8,223.207,9099.78,7943.78,565.694,3712.95,2812.13,3442.06,5781.99,6509.74
182.85,224.613,9101.17,7945.18,567.086,3714.34,2813.52,3443.45,5783.38,6511.15
182.9,226.019,9102.56,7946.57,568.478,3715.73,2814.91,3444.84,5784.77,6512.55
182.95,227.426,9103.95,7947.97,569.87,3717.12,2816.3,3446.22,5786.16,6513.96
183,228.832,9105.34,7949.36,571.263,3718.51,2817.68,3447.61,5787.55,6515.37
183.05,230.238,9106.72,7950.76,572.655,3719.9,2819.07,3449,5788.94,6516.77
183.1,231.645,9108.11,7952.16,574.047,3721.29,2820.46,3450.38,5790.33,6518.18
183.15,233.051,9109.5,7953.55,575.439,3722.67,2821.85,3451.77,5791.72,6519.59
183.2,234.457,9110.89,7954.95,576.831,3724.06,2823.24,3453.16,5793.11,6521
183.25,235.863,9112.28,7956.34,578.223,3725.45,2824.63,3454.54,5794.5,6522.4
183.3,237.27,9113.67,7957.74,579.615,3726.84,2826.01,3455.93,5795.89,6523.81
183.35,238.676,9115.06,7959.14,581.008,3728.23,2827.4,3457.31,5797.28,6525.22
183.4,240.082,9116.45,7960.53,582.4,3729.62,2828.79,3458.7,5798.67,6526.62
183.45,241.489,9117.84,7961.93,583.792,3731.01,2830.18,3460.09,5800.06,6528.03
183.5,242.895,9119.22,7963.32,585.184,3732.4,2831.57,3461.47,5801.45,6529.44
183.55,244.301,9120.61,7964.72,586.576,3733.79,2832.95,3462.86,5802.84,6530.84
183.6,245.707,9122,7966.11,587.968,3735.17,2834.34,3464.25,5804.23,6532.25
183.65,247.114,9123.39,7967.51,589.36,3736.56,2835.73,3465.63,5805.62,6533.66
