time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10
122.05,3843.41,7960.94,4861.04,8874.1,5962.58,8645,5601.88,3034.81,1884.63,2867.69
122.1,3844.8,7962.39,4862.44,8875.49,5963.97,8646.4,5603.28,3036.2,1886.02,2869.1
122.15,3846.2,7963.83,4863.84,8876.88,5965.36,8647.79,5604.68,3037.59,1887.41,2870.51
122.2,3847.59,7965.27,4865.24,8878.27,5966.75,8649.18,5606.08,3038.99,1888.8,2871.92
122.25,3848.99,7966.71,4866.64,8879.66,5968.14,8650.57,5607.48,3040.38,1890.19,2873.33
122.3,3850.38,7968.15,4868.03,8881.05,5969.52,8651.96,5608.87,3041.78,1891.58,2874.73
122.35,3851.77,7969.6,4869.43,8882.44,5970.91,8653.35,5610.27,3043.17,1892.97,2876.14
122.4,3853.17,7971.04,4870.83,8883.83,5972.3,8654.74,5611.67,3044.56,1894.36,2877.55
122.45,3854.56,7972.48,4872.23,8885.21,5973.69,8656.13,5613.07,3045.96,1895.75,2878.96
122.5,3855.95,7973.92,4873.62,8886.6,5975.08,8657.52,5614.46,3047.35,1897.14,2880.37
122.55,3857.35,7975.37,4875.02,8887.99,5976.47,8658.91,5615.86,3048.74,1898.53,2881.78
122.6,3858.74,7976.81,4876.42,8889.38,5977.86,8660.3,5617.26,3050.14,1899.92,2883.18
122.65,3860.13,7978.25,4877.82,8890.77,5979.25,8661.69,5618.66,3051.53,1901.31,2884.59
122.7,3861.53,7979.69,4879.22,8892.16,5980.64,8663.08,5620.05,3052.92,1902.7,2886
122.75,3862.92,7981.14,4880.61,8893.55,5982.02,8664.47,5621.45,3054.32,1904.09,2887.41
122.8,3864.32,7982.58,4882.01,8894.94,5983.41,8665.86,5622.85,3055.71,1905.48,2888.82
122.85,3865.71,7984.02,4883.41,8896.33,5984.8,8667.25,5624.25,3057.1,1906.87,2890.23
122.9,3867.1,7985.46,4884.81,8897.71,5986.19,8668.64,5625.64,3058.5,1908.26,2891.64
122.95,3868.5,7986.9,4886.2,8899.1,5987.58,8670.04,5627.04,3059.89,1909.65,2893.04
123,3869.89,7988.35,4887.6,8900.49,5988.97,8671.43,5628.44,3061.29,1911.04,2894.45
123.05,3871.28,7989.79,4889,8901.88,5990.36,8672.82,5629.84,3062.68,1912.43,2895.86
123.1,3872.68,7991.23,4890.4,8903.27,5991.75,8674.21,5631.23,3064.07,1913.82,2897.27
123.15,3874.07,7992.67,4891.79,8904.66,5993.14,8675.6,5632.63,3065.47,1915.21,2898.68
123.2,3875.46,7994.12,4893.19,8906.05,5994.52,8676.99,5634.03,3066.86,1916.6,2900.09
123.25,3876.86,7995.56,4894.59,8907.44,5995.91,8678.38,5635.43,3068.25,1917.99,2901.49
123.3,3878.25,7997,4895.99,8908.83,5997.3,8679.77,5636.83,3069.65,1919.38,2902.9
123.35,3879.65,7998.44,4897.39,8910.21,5998.69,8681.16,5638.22,3071.04,1920.77,2904.31
123.4,3881.04,7999.89,4898.78,8911.6,6000.08,8682.55,5639.62,3072.43,1922.16,2905.72
123.45,3882.43,8001.33,4900.18,8912.99,6001.47,8683.94,5641.02,3073.83,1923.55,2907.13
123.5,3883.83,8002.77,4901.58,8914.38,6002.86,8685.33,5642.42,3075.22,1924.94,2908.54
123.55,3885.22,8004.21,4902.98,8915.77,6004.25,8686.72,5643.81,3076.62,1926.33,2909.94
123.6,3886.61,8005.65,4904.37,8917.16,6005.64,8688.11,5645.21,3078.01,1927.72,2911.35
123.65,3888.01,8007.1,4905.77,8918.55,6007.02,8689.5,5646.61,3079.4,1929.11,2912.76
123.7,3889.4,8008.54,4907.17,8919.94,6008.41,8690.89,5648.01,3080.8,1930.5,2914.17
123.75,3890.8,8009.98,4908.57,8921.33,6009.8,8692.29,5649.4,3082.19,1931.89,2915.58
123.8,3892.19,8011.42,4909.97,8922.71,6011.19,8693.68,5650.8,3083.58,1933.28,2916.99
123.85,3893.58,8012.87,4911.36,8924.1,6012.58,8695.07,5652.2,3084.98,1934.67,2918.39
123.9,3894.98,8014.31,4912.76,8925.49,6013.97,8696.46,5653.6,3086.37,1936.06,2919.8
123.95,3896.37,8015.75,4914.16,8926.88,6015.36,8697.85,5654.99,3087.76,1937.45,2921.21
124,3897.76,8017.19,4915.56,8928.27,6016.75,8699.24,5656.39,3089.16,1938.84,2922.62
124.05,3899.16,8018.64,4916.95,8929.66,6018.14,8700.63,5657.79,3090.55,1940.23,2924.03
124.1,3900.55,8020.08,4918.35,8931.05,6019.52,8702.02,5659.19,3091.94,1941.62,2925.44
124.15,3901.94,8021.52,4919.75,8932.44,6020.91,8703.41,5660.59,3093.34,1943.01,2926.84
124.2,3903.34,8022.96,4921.15,8933.83,6022.3,8704.8,5661.98,3094.73,1944.4,2928.25
124.25,3904.73,8024.4,4922.54,8935.21,6023.69,8706.19,5663.38,3096.13,1945.79,2929.66
124.3,3906.13,8025.85,4923.94,8936.6,6025.08,8707.58,5664.78,3097.52,1947.18,2931.07
124.35,3907.52,8027.29,4925.34,8937.99,6026.47,8708.97,5666.18,3098.91,1948.57,2932.48
124.4,3908.91,8028.73,4926.74,8939.38,6027.86,8710.36,5667.57,3100.31,1949.96,2933.89
124.45,3910.31,8030.17,4928.14,8940.77,6029.25,8711.75,5668.97,3101.7,1951.35,2935.29
124.5,3911.7,8031.62,4929.53,8942.16,6030.64,8713.14,5670.37,3103.09,1952.74,2936.7
124.55,3913.09,8033.06,4930.93,8943.55,6032.02,8714.53,5671.77,3104.49,1954.13,2938.11
124.6,3914.49,8034.5,4932.33,8944.94,6033.41,8715.93,5673.16,3105.88,1955.52,2939.52
124.65,3915.88,8035.94,4933.73,8946.33,6034.8,8717.32,5674.56,3107.27,1956.91,2940.93
124.7,3917.28,8037.39,4935.12,8947.71,6036.19,8718.71,5675.96,3108.67,1958.3,2942.34
124.75,3918.67,8038.83,4936.52,8949.1,6037.58,8720.1,5677.36,3110.06,1959.69,2943.74
124.8,3920.06,8040.27,4937.92,8950.49,6038.97,8721.49,5678.75,3111.46,1961.08,2945.15
124.85,3921.46,8041.71,4939.32,8951.88,6040.36,8722.88,5680.15,3112.85,1962.47,2946.56
124.9,3922.85,8043.15,4940.72,8953.27,6041.75,8724.27,5681.55,3114.24,1963.86,2947.97
124.95,3924.24,8044.6,4942.11,8954.66,6043.14,8725.66,5682.95,3115.64,1965.25,2949.38
125,3925.64,8046.04,4943.51,8956.05,6044.52,8727.05,5684.34,3117.03,1966.64,2950.79
125.05,3927.03,8047.48,4944.91,8957.44,6045.91,8728.44,5685.74,3118.42,1968.03,2952.19
125.1,3928.42,8048.92,4946.31,8958.83,6047.3,8729.83,5687.14,3119.82,1969.42,2953.6
125.15,3929.82,8050.37,4947.7,8960.21,6048.69,8731.22,5688.54,3121.21,1970.81,2955.01
125.2,3931.21,8051.81,4949.1,8961.6,6050.08,8732.61,5689.94,3122.6,1972.2,2956.42
125.25,3932.61,8053.25,4950.5,8962.99,6051.47,8734,5691.33,3124,1973.59,2957.83
125.3,3934,8054.69,4951.9,8964.38,6052.86,8735.39,5692.73,3125.39,1974.98,2959.24
125.35,3935.39,8056.14,4953.3,8965.77,6054.25,8736.78,5694.13,3126.78,1976.37,2960.64
125.4,3936.79,8057.58,4954.69,8967.16,6055.64,8738.18,5695.53,3128.18,1977.76,2962.05
125.45,3938.18,8059.02,4956.09,8968.55,6057.02,8739.57,5696.92,3129.57,1979.15,2963.46
125.5,3939.57,8060.46,4957.49,8969.94,6058.41,8740.96,5698.32,3130.97,1980.54,2964.87
125.55,3940.97,8061.9,4958.89,8971.33,6059.8,8742.35,5699.72,3132.36,1981.93,2966.28
125.6,3942.36,8063.35,4960.28,8972.71,6061.19,8743.74,5701.12,3133.75,1983.32,2967.69
125.65,3943.75,8064.79,4961.68,8974.1,6062.58,8745.13,5702.51,3135.15,1984.71,2969.09
125.7,3945.15,8066.23,4963.08,8975.49,6063.97,8746.52,5703.91,3136.54,1986.1,2970.5
125.75,3946.54,8067.67,4964.48,8976.88,6065.36,8747.91,5705.31,3137.93,1987.49,2971.91
125.8,3947.94,8069.12,4965.87,8978.27,6066.75,8749.3,5706.71,3139.33,1988.88,2973.32
125.85,3949.33,8070.56,4967.27,8979.66,6068.14,8750.69,5708.1,3140.72,1990.27,2974.73
125.9,3950.72,8072,4968.67,8981.05,6069.52,8752.08,5709.5,3142.11,1991.66,2976.14
125.95,3952.12,8073.44,4970.07,8982.44,6070.91,8753.47,5710.9,3143.51,1993.05,2977.55
126,3953.51,8074.89,4971.47,8983.83,6072.3,8754.86,5712.3,3144.9,1994.44,2978.95
126.05,3954.9,8076.33,4972.86,8985.21,6073.69,8756.25,5713.7,3146.29,1995.83,2980.36
126.1,3956.3,8077.77,4974.26,8986.6,6075.08,8757.64,5715.09,3147.69,1997.22,2981.77
126.15,3957.69,8079.21,4975.66,8987.99,6076.47,8759.03,5716.49,3149.08,1998.61,2983.18
126.2,3959.09,8080.66,4977.06,8989.38,6077.86,8760.42,5717.89,3150.48,2000,2984.59
126.25,3960.48,8082.1,4978.45,8990.77,6079.25,8761.82,5719.29,3151.87,2001.39,2986
126.3,3961.87,8083.54,4979.85,8992.16,6080.64,8763.21,5720.68,3153.26,2002.78,2987.4
126.35,3963.27,8084.98,4981.25,8993.55,6082.02,8764.6,5722.08,3154.66,2004.17,2988.81
126.4,3964.66,8086.42,4982.65,8994.94,6083.41,8765.99,5723.48,3156.05,2005.56,2990.22
126.45,3966.05,8087.87,4984.05,8996.33,6084.8,8767.38,5724.88,3157.44,2006.95,2991.63
126.5,3967.45,8089.31,4985.44,8997.71,6086.19,8768.77,5726.27,3158.84,2008.34,2993.04
126.55,3968.84,8090.75,4986.84,8999.1,6087.58,8770.16,5727.67,3160.23,2009.73,2994.45
126.6,3970.23,8092.19,4988.24,9000.49,6088.97,8771.55,5729.07,3161.62,2011.12,2995.85
126.65,3971.63,8093.64,4989.64,9001.88,6090.36,8772.94,5730.47,3163.02,2012.51,2997.26
126.7,3973.02,8095.08,4991.03,9003.27,6091.75,8774.33,5731.86,3164.41,2013.9,2998.67
126.75,3974.42,8096.52,4992.43,9004.66,6093.14,8775.72,5733.26,3165.81,2015.29,3000.08
126.8,3975.81,8097.96,4993.83,9006.05,6094.52,8777.11,5734.66,3167.2,2016.68,3001.49
126.85,3977.2,8099.41,4995.23,9007.44,6095.91,8778.5,5736.06,3168.59,2018.07,3002.9
126.9,3978.6,8100.85,4996.63,9008.83,6097.3,8779.89,5737.45,3169.99,2019.46,3004.3
126.95,3979.99,8102.29,4998.02,9010.21,6098.69,8781.28,5738.85,3171.38,2020.85,3005.71
127,3981.38,8103.73,4999.42,9011.6,6100.08,8782.67,5740.25,3172.77,2022.24,3007.12
127.05,3982.78,8105.18,5000.82,9012.99,6101.47,8784.07,5741.65,3174.17,2023.63,3008.53
127.1,3984.17,8106.62,5002.22,9014.38,6102.86,8785.46,5743.05,3175.56,2025.02,3009.94
127.15,3985.56,8108.06,5003.61,9015.77,6104.25,8786.85,5744.44,3176.95,2026.41,3011.35
127.2,3986.96,8109.5,5005.01,9017.16,6105.64,8788.24,5745.84,3178.35,2027.8,3012.75
127.25,3988.35,8110.94,5006.41,9018.55,6107.02,8789.63,5747.24,3179.74,2029.19,3014.16
127.3,3989.75,8112.39,5007.81,9019.94,6108.41,8791.02,5748.64,3181.13,2030.58,3015.57
127.35,3991.14,8113.83,5009.21,9021.33,6109.8,8792.41,5750.03,3182.53,2031.97,3016.98
127.4,3992.53,8115.27,5010.6,9022.71,6111.19,8793.8,5751.43,3183.92,2033.36,3018.39
127.45,3993.93,8116.71,5012,9024.1,6112.58,8795.19,5752.83,3185.32,2034.75,3019.8
127.5,3995.32,8118.16,5013.4,9025.49,6113.97,8796.58,5754.23,3186.71,2036.14,3021.2
127.55,3996.71,8119.6,5014.8,9026.88,6115.36,8797.97,5755.62,3188.1,2037.53,3022.61
127.6,3998.11,8121.04,5016.19,9028.27,6116.75,8799.36,5757.02,3189.5,2038.92,3024.02
127.65,3999.5,8122.48,5017.59,9029.66,6118.14,8800.75,5758.42,3190.89,2040.31,3025.43
127.7,4000.9,8123.93,5018.99,9031.05,6119.52,8802.14,5759.82,3192.28,2041.7,3026.84
127.75,4002.29,8125.37,5020.39,9032.44,6120.91,8803.53,5761.21,3193.68,2043.09,3028.25
127.8,4003.68,8126.81,5021.78,9033.83,6122.3,8804.92,5762.61,3195.07,2044.48,3029.66
127.85,4005.08,8128.25,5023.18,9035.21,6123.69,8806.31,5764.01,3196.46,2045.87,3031.06
127.9,4006.47,8129.7,5024.58,9036.6,6125.08,8807.71,5765.41,3197.86,2047.26,3032.47
127.95,4007.86,8131.14,5025.98,9037.99,6126.47,8809.1,5766.81,3199.25,2048.65,3033.88
128,4009.26,8132.58,5027.38,9039.38,6127.86,8810.49,5768.2,3200.65,2050.04,3035.29
128.05,4010.65,8134.02,5028.77,9040.77,6129.25,8811.88,5769.6,3202.04,2051.43,3036.7
128.1,4012.04,8135.46,5030.17,9042.16,6130.64,8813.27,5771,3203.43,2052.82,3038.11
128.15,4013.44,8136.91,5031.57,9043.55,6132.02,8814.66,5772.4,3204.83,2054.21,3039.51
128.2,4014.83,8138.35,5032.97,9044.94,6133.41,8816.05,5773.79,3206.22,2055.6,3040.92
128.25,4016.23,8139.79,5034.36,9046.33,6134.8,8817.44,5775.19,3207.61,2056.99,3042.33
128.3,4017.62,8141.23,5035.76,9047.71,6136.19,8818.83,5776.59,3209.01,2058.38,3043.74
128.35,4019.01,8142.68,5037.16,9049.1,6137.58,8820.22,5777.99,3210.4,2059.77,3045.15
128.4,4020.41,8144.12,5038.56,9050.49,6138.97,8821.61,5779.38,3211.79,2061.16,3046.56
128.45,4021.8,8145.56,5039.96,9051.88,6140.36,8823,5780.78,3213.19,2062.55,3047.96
128.5,4023.19,8147,5041.35,9053.27,6141.75,8824.39,5782.18,3214.58,2063.94,3049.37
128.55,4024.59,8148.45,5042.75,9054.66,6143.14,8825.78,5783.58,3215.97,2065.33,3050.78
128.6,4025.98,8149.89,5044.15,9056.05,6144.52,8827.17,5784.97,3217.37,2066.72,3052.19
128.65,4027.37,8151.33,5045.55,9057.44,6145.91,8828.56,5786.37,3218.76,2068.11,3053.6
128.7,4028.77,8152.77,5046.94,9058.83,6147.3,8829.95,5787.77,3220.16,2069.5,3055.01
128.75,4030.16,8154.22,5048.34,9060.21,6148.69,8831.35,5789.17,3221.55,2070.89,3056.41
128.8,4031.56,8155.66,5049.74,9061.6,6150.08,8832.74,5790.57,3222.94,2072.28,3057.82
128.85,4032.95,8157.1,5051.14,9062.99,6151.47,8834.13,5791.96,3224.34,2073.67,3059.23
128.9,4034.34,8158.54,5052.54,9064.38,6152.86,8835.52,5793.36,3225.73,2075.06,3060.64
128.95,4035.74,8159.99,5053.93,9065.77,6154.25,8836.91,5794.76,3227.12,2076.45,3062.05
129,4037.13,8161.43,5055.33,9067.16,6155.64,8838.3,5796.16,3228.52,2077.84,3063.46
129.05,4038.52,8162.87,5056.73,9068.55,6157.02,8839.69,5797.55,3229.91,2079.23,3064.86
129.1,4039.92,8164.31,5058.13,9069.94,6158.41,8841.08,5798.95,3231.3,2080.62,3066.27
129.15,4041.31,8165.76,5059.52,9071.33,6159.8,8842.47,5800.35,3232.7,2082.01,3067.68
129.2,4042.71,8167.2,5060.92,9072.71,6161.19,8843.86,5801.75,3234.09,2083.4,3069.09
129.25,4044.1,8168.64,5062.32,9074.1,6162.58,8845.25,5803.14,3235.48,2084.79,3070.5
129.3,4045.49,8170.08,5063.72,9075.49,6163.97,8846.64,5804.54,3236.88,2086.18,3071.91
129.35,4046.89,8171.52,5065.12,9076.88,6165.36,8848.03,5805.94,3238.27,2087.57,3073.32
129.4,4048.28,8172.97,5066.51,9078.27,6166.75,8849.42,5807.34,3239.67,2088.96,3074.72
129.45,4049.67,8174.41,5067.91,9079.66,6168.14,8850.81,5808.73,3241.06,2090.35,3076.13
129.5,4051.07,8175.85,5069.31,9081.05,6169.52,8852.2,5810.13,3242.45,2091.74,3077.54
129.55,4052.46,8177.29,5070.71,9082.44,6170.91,8853.6,5811.53,3243.85,2093.13,3078.95
129.6,4053.85,8178.74,5072.1,9083.83,6172.3,8854.99,5812.93,3245.24,2094.52,3080.36
129.65,4055.25,8180.18,5073.5,9085.21,6173.69,8856.38,5814.33,3246.63,2095.91,3081.77
129.7,4056.64,8181.62,5074.9,9086.6,6175.08,8857.77,5815.72,3248.03,2097.3,3083.17
129.75,4058.04,8183.06,5076.3,9087.99,6176.47,8859.16,5817.12,3249.42,2098.69,3084.58
129.8,4059.43,8184.51,5077.7,9089.38,6177.86,8860.55,5818.52,3250.81,2100.08,3085.99
129.85,4060.82,8185.95,5079.09,9090.77,6179.25,8861.94,5819.92,3252.21,2101.47,3087.4
129.9,4062.22,8187.39,5080.49,9092.16,6180.64,8863.33,5821.31,3253.6,2102.86,3088.81
129.95,4063.61,8188.83,5081.89,9093.55,6182.02,8864.72,5822.71,3255,2104.25,3090.22
130,4065,8190.28,5083.29,9094.94,6183.41,8866.11,5824.11,3256.39,2105.64,3091.62
130.05,4066.4,8191.72,5084.68,9096.33,6184.8,8867.5,5825.51,3257.78,2107.03,3093.03
130.1,4067.79,8193.16,5086.08,9097.71,6186.19,8868.89,5826.9,3259.18,2108.42,3094.44
130.15,4069.18,8194.6,5087.48,9099.1,6187.58,8870.28,5828.3,3260.57,2109.81,3095.85
130.2,4070.58,8196.05,5088.88,9100.49,6188.97,8871.67,5829.7,3261.96,2111.2,3097.26
130.25,4071.97,8197.49,5090.28,9101.88,6190.36,8873.06,5831.1,3263.36,2112.59,3098.67
130.3,4073.37,8198.93,5091.67,9103.27,6191.75,8874.45,5832.49,3264.75,2113.98,3100.07
130.35,4074.76,8200.37,5093.07,9104.66,6193.14,8875.84,5833.89,3266.14,2115.37,3101.48
130.4,4076.15,8201.82,5094.47,9106.05,6194.52,8877.24,5835.29,3267.54,2116.76,3102.89
130.45,4077.55,8203.26,5095.87,9107.44,6195.91,8878.63,5836.69,3268.93,2118.15,3104.3
130.5,4078.94,8204.7,5097.26,9108.83,6197.3,8880.02,5838.09,3270.32,2119.54,3105.71
130.55,4080.33,8206.14,5098.66,9110.21,6198.69,8881.41,5839.48,3271.72,2120.93,3107.12
130.6,4081.73,8207.59,5100.06,9111.6,6200.08,8882.8,5840.88,3273.11,2122.32,3108.52
130.65,4083.12,8209.03,5101.46,9112.99,6201.47,8884.19,5842.28,3274.51,2123.71,3109.93
130.7,4084.51,8210.47,5102.85,9114.38,6202.86,8885.58,5843.68,3275.9,2125.1,3111.34
130.75,4085.91,8211.91,5104.25,9115.77,6204.25,8886.97,5845.07,3277.29,2126.49,3112.75
130.8,4087.3,8213.35,5105.65,9117.16,6205.64,8888.36,5846.47,3278.69,2127.88,3114.16
130.85,4088.7,8214.8,5107.05,9118.55,6207.02,8889.75,5847.87,3280.08,2129.27,3115.57
130.9,4090.09,8216.24,5108.45,9119.94,6208.41,8891.14,5849.27,3281.47,2130.66,3116.98
130.95,4091.48,8217.68,5109.84,9121.33,6209.8,8892.53,5850.66,3282.87,2132.05,3118.38
131,4092.88,8219.12,5111.24,9122.71,6211.19,8893.92,5852.06,3284.26,2133.44,3119.79
131.05,4094.27,8220.57,5112.64,9124.1,6212.58,8895.31,5853.46,3285.65,2134.83,3121.2
131.1,4095.66,8222.01,5114.04,9125.49,6213.97,8896.7,5854.86,3287.05,2136.22,3122.61
131.15,4097.06,8223.45,5115.43,9126.88,6215.36,8898.09,5856.25,3288.44,2137.61,3124.02
131.2,4098.45,8224.89,5116.83,9128.27,6216.75,8899.48,5857.65,3289.83,2139,3125.43
131.25,4099.85,8226.34,5118.23,9129.66,6218.14,8900.88,5859.05,3291.23,2140.39,3126.83
131.3,4101.24,8227.78,5119.63,9131.05,6219.52,8902.27,5860.45,3292.62,2141.78,3128.24
131.35,4102.63,8229.22,5121.03,9132.44,6220.91,8903.66,5861.85,3294.02,2143.17,3129.65
131.4,4104.03,8230.66,5122.42,9133.83,6222.3,8905.05,5863.24,3295.41,2144.56,3131.06
131.45,4105.42,8232.11,5123.82,9135.21,6223.69,8906.44,5864.64,3296.8,2145.95,3132.47
131.5,4106.81,8233.55,5125.22,9136.6,6225.08,8907.83,5866.04,3298.2,2147.34,3133.88
131.55,4108.21,8234.99,5126.62,9137.99,6226.47,8909.22,5867.44,3299.59,2148.73,3135.28
131.6,4109.6,8236.43,5128.01,9139.38,6227.86,8910.61,5868.83,3300.98,2150.12,3136.69
131.65,4110.99,8237.88,5129.41,9140.77,6229.25,8912,5870.23,3302.38,2151.51,3138.1
131.7,4112.39,8239.32,5130.81,9142.16,6230.64,8913.39,5871.63,3303.77,2152.9,3139.51
131.75,4113.78,8240.76,5132.21,9143.55,6232.02,8914.78,5873.03,3305.16,2154.29,3140.92
131.8,4115.18,8242.2,5133.61,9144.94,6233.41,8916.17,5874.42,3306.56,2155.68,3142.33
131.85,4116.57,8243.65,5135,9146.33,6234.8,8917.56,5875.82,3307.95,2157.07,3143.74
131.9,4117.96,8245.09,5136.4,9147.71,6236.19,8918.95,5877.22,3309.35,2158.46,3145.14
131.95,4119.36,8246.53,5137.8,9149.1,6237.58,8920.34,5878.62,3310.74,2159.85,3146.55
132,4120.75,8247.97,5139.2,9150.49,6238.97,8921.73,5880.01,3312.13,2161.24,3147.96
132.05,4122.14,8249.42,5140.59,9151.88,6240.36,8923.13,5881.41,3313.53,2162.63,3149.37
132.1,4123.54,8250.86,5141.99,9153.27,6241.75,8924.52,5882.81,3314.92,2164.02,3150.78
132.15,4124.93,8252.3,5143.39,9154.66,6243.14,8925.91,5884.21,3316.31,2165.41,3152.19
132.2,4126.32,8253.74,5144.79,9156.05,6244.52,8927.3,5885.61,3317.71,2166.8,3153.59
132.25,4127.72,8255.19,5146.19,9157.44,6245.91,8928.69,5887,3319.1,2168.19,3155
132.3,4129.11,8256.63,5147.58,9158.83,6247.3,8930.08,5888.4,3320.49,2169.58,3156.41
132.35,4130.51,8258.07,5148.98,9160.21,6248.69,8931.47,5889.8,3321.89,2170.97,3157.82
132.4,4131.9,8259.51,5150.38,9161.6,6250.08,8932.86,5891.2,3323.28,2172.36,3159.23
132.45,4133.29,8260.96,5151.78,9162.99,6251.47,8934.25,5892.59,3324.67,2173.75,3160.64
132.5,4134.69,8262.4,5153.17,9164.38,6252.86,8935.64,5893.99,3326.07,2175.14,3162.04
132.55,4136.08,8263.84,5154.57,9165.77,6254.25,8937.03,5895.39,3327.46,2176.53,3163.45
132.6,4137.47,8265.28,5155.97,9167.16,6255.64,8938.42,5896.79,3328.86,2177.92,3164.86
132.65,4138.87,8266.73,5157.37,9168.55,6257.02,8939.81,5898.18,3330.25,2179.31,3166.27
132.7,4140.26,8268.17,5158.77,9169.94,6258.41,8941.2,5899.58,3331.64,2180.7,3167.68
132.75,4141.66,8269.61,5160.16,9171.33,6259.8,8942.59,5900.98,3333.04,2182.09,3169.09
132.8,4143.05,8271.05,5161.56,9172.71,6261.19,8943.98,5902.38,3334.43,2183.48,3170.49
132.85,4144.44,8272.49,5162.96,9174.1,6262.58,8945.37,5903.78,3335.82,2184.87,3171.9
132.9,4145.84,8273.94,5164.36,9175.49,6263.97,8946.77,5905.17,3337.22,2186.26,3173.31
132.95,4147.23,8275.38,5165.75,9176.88,6265.36,8948.16,5906.57,3338.61,2187.65,3174.72
133,4148.62,8276.82,5167.15,9178.27,6266.75,8949.55,5907.97,3340,2189.04,3176.13
133.05,4150.02,8278.26,5168.55,9179.66,6268.14,8950.94,5909.37,3341.4,2190.43,3177.54
133.1,4151.41,8279.71,5169.95,9181.05,6269.52,8952.33,5910.76,3342.79,2191.82,3178.95
133.15,4152.8,8281.15,5171.35,9182.44,6270.91,8953.72,5912.16,3344.18,2193.21,3180.35
133.2,4154.2,8282.59,5172.74,9183.83,6272.3,8955.11,5913.56,3345.58,2194.6,3181.76
133.25,4155.59,8284.03,5174.14,9185.21,6273.69,8956.5,5914.96,3346.97,2195.99,3183.17
133.3,4156.99,8285.48,5175.54,9186.6,6275.08,8957.89,5916.35,3348.37,2197.38,3184.58
133.35,4158.38,8286.92,5176.94,9187.99,6276.47,8959.28,5917.75,3349.76,2198.77,3185.99
133.4,4159.77,8288.36,5178.33,9189.38,6277.86,8960.67,5919.15,3351.15,2200.16,3187.4
133.45,4161.17,8289.8,5179.73,9190.77,6279.25,8962.06,5920.55,3352.55,2201.55,3188.8
133.5,4162.56,8291.25,5181.13,9192.16,6280.64,8963.45,5921.94,3353.94,2202.94,3190.21
133.55,4163.95,8292.69,5182.53,9193.55,6282.02,8964.84,5923.34,3355.33,2204.33,3191.62
133.6,4165.35,8294.13,5183.93,9194.94,6283.41,8966.23,5924.74,3356.73,2205.72,3193.03
133.65,4166.74,8295.57,5185.32,9196.33,6284.8,8967.62,5926.14,3358.12,2207.11,3194.44
133.7,4168.13,8297.02,5186.72,9197.71,6286.19,8969.01,5927.54,3359.51,2208.5,3195.85
133.75,4169.53,8298.46,5188.12,9199.1,6287.58,8970.41,5928.93,3360.91,2209.89,3197.25
133.8,4170.92,8299.9,5189.52,9200.49,6288.97,8971.8,5930.33,3362.3,2211.28,3198.66
133.85,4172.32,8301.34,5190.91,9201.88,6290.36,8973.19,5931.73,3363.69,2212.67,3200.07
133.9,4173.71,8302.79,5192.31,9203.27,6291.75,8974.58,5933.13,3365.09,2214.06,3201.48
133.95,4175.1,8304.23,5193.71,9204.66,6293.14,8975.97,5934.52,3366.48,2215.45,3202.89
134,4176.5,8305.67,5195.11,9206.05,6294.52,8977.36,5935.92,3367.88,2216.84,3204.3
134.05,4177.89,8307.11,5196.51,9207.44,6295.91,8978.75,5937.32,3369.27,2218.23,3205.71
134.1,4179.28,8308.56,5197.9,9208.83,6297.3,8980.14,5938.72,3370.66,2219.62,3207.11
134.15,4180.68,8310,5199.3,9210.21,6298.69,8981.53,5940.11,3372.06,2221.01,3208.52
134.2,4182.07,8311.44,5200.7,9211.6,6300.08,8982.92,5941.51,3373.45,2222.4,3209.93
134.25,4183.46,8312.88,5202.1,9212.99,6301.47,8984.31,5942.91,3374.84,2223.79,3211.34
134.3,4184.86,8314.33,5203.49,9214.38,6302.86,8985.7,5944.31,3376.24,2225.18,3212.75
134.35,4186.25,8315.77,5204.89,9215.77,6304.25,8987.09,5945.71,3377.63,2226.57,3214.16
134.4,4187.65,8317.21,5206.29,9217.16,6305.64,8988.48,5947.1,3379.02,2227.96,3215.56
134.45,4189.04,8318.65,5207.69,9218.55,6307.02,8989.87,5948.5,3380.42,2229.35,3216.97
134.5,4190.43,8320.1,5209.09,9219.94,6308.41,8991.26,5949.9,3381.81,2230.74,3218.38
134.55,4191.83,8321.54,5210.48,9221.33,6309.8,8992.65,5951.3,3383.21,2232.13,3219.79
134.6,4193.22,8322.98,5211.88,9222.71,6311.19,8994.05,5952.69,3384.6,2233.52,3221.2
134.65,4194.61,8324.42,5213.28,9224.1,6312.58,8995.44,5954.09,3385.99,2234.91,3222.61
134.7,4196.01,8325.87,5214.68,9225.49,6313.97,8996.83,5955.49,3387.39,2236.3,3224.01
134.75,4197.4,8327.31,5216.07,9226.88,6315.36,8998.22,5956.89,3388.78,2237.69,3225.42
134.8,4198.8,8328.75,5217.47,9228.27,6316.75,8999.61,5958.28,3390.17,2239.08,3226.83
134.85,4200.19,8330.19,5218.87,9229.66,6318.14,9001,5959.68,3391.57,2240.47,3228.24
134.9,4201.58,8331.64,5220.27,9231.05,6319.52,9002.39,5961.08,3392.96,2241.85,3229.65
134.95,4202.98,8333.08,5221.67,9232.44,6320.91,9003.78,5962.48,3394.35,2243.24,3231.06
135,4204.37,8334.52,5223.06,9233.83,6322.3,9005.17,5963.87,3395.75,2244.63,3232.47
