time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14
122,9154.92,9215.84,2373.13,3950.06,4345.52,6247.76,1236.94,6388.65,7352.68,2003.99,2551.28,8427.1,5421.33,8281.44
122.05,9156.31,9217.23,2374.52,3951.45,4346.9,6249.16,1238.33,6390.04,7354.07,2005.38,2552.67,8428.49,5422.72,8282.83
122.1,9157.7,9218.62,2375.91,3952.84,4348.29,6250.56,1239.72,6391.43,7355.46,2006.77,2554.06,8429.88,5424.11,8284.22
122.15,9159.08,9220.01,2377.3,3954.23,4349.68,6251.96,1241.11,6392.82,7356.86,2008.16,2555.45,8431.27,5425.5,8285.61
122.2,9160.47,9221.4,2378.68,3955.62,4351.07,6253.36,1242.5,6394.21,7358.25,2009.55,2556.84,8432.66,5426.89,8287
122.25,9161.86,9222.79,2380.07,3957.01,4352.46,6254.76,1243.9,6395.6,7359.64,2010.93,2558.23,8434.05,5428.28,8288.39
122.3,9163.24,9224.18,2381.46,3958.4,4353.85,6256.16,1245.29,6396.99,7361.03,2012.32,2559.62,8435.45,5429.67,8289.78
122.35,9164.63,9225.56,2382.85,3959.79,4355.24,6257.56,1246.68,6398.38,7362.42,2013.71,2561.01,8436.84,5431.06,8291.17
122.4,9166.01,9226.95,2384.23,3961.18,4356.63,6258.95,1248.07,6399.77,7363.82,2015.1,2562.4,8438.23,5432.45,8292.55
122.45,9167.4,9228.34,2385.62,3962.57,4358.02,6260.35,1249.46,6401.15,7365.21,2016.49,2563.79,8439.62,5433.84,8293.94
122.5,9168.79,9229.73,2387.01,3963.96,4359.4,6261.75,1250.85,6402.54,7366.6,2017.88,2565.18,8441.01,5435.23,8295.33
122.55,9170.17,9231.12,2388.4,3965.35,4360.79,6263.15,1252.24,6403.93,7367.99,2019.27,2566.57,8442.4,5436.63,8296.72
122.6,9171.56,9232.51,2389.79,3966.74,4362.18,6264.55,1253.63,6405.32,7369.38,2020.65,2567.96,8443.79,5438.02,8298.11
122.65,9172.94,9233.9,2391.17,3968.13,4363.57,6265.95,1255.02,6406.71,7370.78,2022.04,2569.35,8445.18,5439.41,8299.5
122.7,9174.33,9235.29,2392.56,3969.52,4364.96,6267.35,1256.41,6408.1,7372.17,2023.43,2570.74,8446.57,5440.8,8300.89
122.75,9175.72,9236.68,2393.95,3970.91,4366.35,6268.75,1257.8,6409.49,7373.56,2024.82,2572.13,8447.97,5442.19,8302.28
122.8,9177.1,9238.06,2395.34,3972.3,4367.74,6270.15,1259.19,6410.88,7374.95,2026.21,2573.52,8449.36,5443.58,8303.67
122.85,9178.49,9239.45,2396.72,3973.69,4369.13,6271.55,1260.58,6412.27,7376.34,2027.6,2574.91,8450.75,5444.97,8305.05
122.9,9179.88,9240.84,2398.11,3975.08,4370.52,6272.95,1261.97,6413.65,7377.74,2028.98,2576.3,8452.14,5446.36,8306.44
122.95,9181.26,9242.23,2399.5,3976.46,4371.9,6274.35,1263.37,6415.04,7379.13,2030.37,2577.69,8453.53,5447.75,8307.83
123,9182.65,9243.62,2400.89,3977.85,4373.29,6275.74,1264.76,6416.43,7380.52,2031.76,2579.08,8454.92,5449.14,8309.22
123.05,9184.03,9245.01,2402.28,3979.24,4374.68,6277.14,1266.15,6417.82,7381.91,2033.15,2580.47,8456.31,5450.53,8310.61
123.1,9185.42,9246.4,2403.66,3980.63,4376.07,6278.54,1267.54,6419.21,7383.3,2034.54,2581.86,8457.7,5451.92,8312
123.15,9186.81,9247.79,2405.05,3982.02,4377.46,6279.94,1268.93,6420.6,7384.7,2035.93,2583.25,8459.09,5453.31,8313.39
123.2,9188.19,9249.18,2406.44,3983.41,4378.85,6281.34,1270.32,6421.99,7386.09,2037.31,2584.64,8460.49,5454.7,8314.78
123.25,9189.58,9250.56,2407.83,3984.8,4380.24,6282.74,1271.71,6423.38,7387.48,2038.7,2586.03,8461.88,5456.09,8316.17
123.3,9190.97,9251.95,2409.21,3986.19,4381.63,6284.14,1273.1,6424.77,7388.87,2040.09,2587.42,8463.27,5457.48,8317.55
123.35,9192.35,9253.34,2410.6,3987.58,4383.02,6285.54,1274.49,6426.15,7390.27,2041.48,2588.81,8464.66,5458.87,8318.94
123.4,9193.74,9254.73,2411.99,3988.97,4384.4,6286.94,1275.88,6427.54,7391.66,2042.87,2590.2,8466.05,5460.26,8320.33
123.45,9195.12,9256.12,2413.38,3990.36,4385.79,6288.34,1277.27,6428.93,7393.05,2044.26,2591.59,8467.44,5461.66,8321.72
123.5,9196.51,9257.51,2414.76,3991.75,4387.18,6289.74,1278.66,6430.32,7394.44,2045.65,2592.98,8468.83,5463.05,8323.11
123.55,9197.9,9258.9,2416.15,3993.14,4388.57,6291.14,1280.05,6431.71,7395.83,2047.03,2594.37,8470.22,5464.44,8324.5
123.6,9199.28,9260.29,2417.54,3994.53,4389.96,6292.53,1281.44,6433.1,7397.23,2048.42,2595.76,8471.61,5465.83,8325.89
123.65,9200.67,9261.68,2418.93,3995.92,4391.35,6293.93,1282.84,6434.49,7398.62,2049.81,2597.15,8473.01,5467.22,8327.28
123.7,9202.05,9263.06,2420.32,3997.31,4392.74,6295.33,1284.23,6435.88,7400.01,2051.2,2598.54,8474.4,5468.61,8328.67
123.75,9203.44,9264.45,2421.7,3998.7,4394.13,6296.73,1285.62,6437.27,7401.4,2052.59,2599.93,8475.79,5470,8330.05
123.8,9204.83,9265.84,2423.09,4000.09,4395.52,6298.13,1287.01,6438.65,7402.79,2053.98,2601.32,8477.18,5471.39,8331.44
123.85,9206.21,9267.23,2424.48,4001.48,4396.9,6299.53,1288.4,6440.04,7404.19,2055.36,2602.71,8478.57,5472.78,8332.83
123.9,9207.6,9268.62,2425.87,4002.87,4398.29,6300.93,1289.79,6441.43,7405.58,2056.75,2604.1,8479.96,5474.17,8334.22
123.95,9208.99,9270.01,2427.25,4004.26,4399.68,6302.33,1291.18,6442.82,7406.97,2058.14,2605.49,8481.35,5475.56,8335.61
124,9210.37,9271.4,2428.64,4005.65,4401.07,6303.73,1292.57,6444.21,7408.36,2059.53,2606.88,8482.74,5476.95,8337
124.05,9211.76,9272.79,2430.03,4007.04,4402.46,6305.13,1293.96,6445.6,7409.75,2060.92,2608.27,8484.13,5478.34,8338.39
124.1,9213.14,9274.18,2431.42,4008.43,4403.85,6306.53,1295.35,6446.99,7411.15,2062.31,2609.66,8485.53,5479.73,8339.78
124.15,9214.53,9275.56,2432.81,4009.82,4405.24,6307.93,1296.74,6448.38,7412.54,2063.69,2611.05,8486.92,5481.12,8341.17
124.2,9215.92,9276.95,2434.19,4011.21,4406.63,6309.32,1298.13,6449.77,7413.93,2065.08,2612.44,8488.31,5482.51,8342.55
124.25,9217.3,9278.34,2435.58,4012.6,4408.02,6310.72,1299.52,6451.15,7415.32,2066.47,2613.83,8489.7,5483.9,8343.94
124.3,9218.69,9279.73,2436.97,4013.99,4409.4,6312.12,1300.91,6452.54,7416.71,2067.86,2615.22,8491.09,5485.29,8345.33
124.35,9220.07,9281.12,2438.36,4015.38,4410.79,6313.52,1302.31,6453.93,7418.11,2069.25,2616.61,8492.48,5486.69,8346.72
124.4,9221.46,9282.51,2439.74,4016.77,4412.18,6314.92,1303.7,6455.32,7419.5,2070.64,2618,8493.87,5488.08,8348.11
124.45,9222.85,9283.9,2441.13,4018.16,4413.57,6316.32,1305.09,6456.71,7420.89,2072.03,2619.39,8495.26,5489.47,8349.5
124.5,9224.23,9285.29,2442.52,4019.55,4414.96,6317.72,1306.48,6458.1,7422.28,2073.41,2620.78,8496.65,5490.86,8350.89
124.55,9225.62,9286.68,2443.91,4020.94,4416.35,6319.12,1307.87,6459.49,7423.68,2074.8,2622.17,8498.05,5492.25,8352.28
124.6,9227.01,9288.06,2445.3,4022.33,4417.74,6320.52,1309.26,6460.88,7425.07,2076.19,2623.55,8499.44,5493.64,8353.67
124.65,9228.39,9289.45,2446.68,4023.72,4419.13,6321.92,1310.65,6462.27,7426.46,2077.58,2624.94,8500.83,5495.03,8355.05
124.7,9229.78,9290.84,2448.07,4025.11,4420.52,6323.32,1312.04,6463.65,7427.85,2078.97,2626.33,8502.22,5496.42,8356.44
124.75,9231.16,9292.23,2449.46,4026.5,4421.9,6324.72,1313.43,6465.04,7429.24,2080.36,2627.72,8503.61,5497.81,8357.83
124.8,9232.55,9293.62,2450.85,4027.89,4423.29,6326.12,1314.82,6466.43,7430.64,2081.74,2629.11,8505,5499.2,8359.22
124.85,9233.94,9295.01,2452.23,4029.28,4424.68,6327.51,1316.21,6467.82,7432.03,2083.13,2630.5,8506.39,5500.59,8360.61
124.9,9235.32,9296.4,2453.62,4030.67,4426.07,6328.91,1317.6,6469.21,7433.42,2084.52,2631.89,8507.78,5501.98,8362
124.95,9236.71,9297.79,2455.01,4032.06,4427.46,6330.31,1318.99,6470.6,7434.81,2085.91,2633.28,8509.17,5503.37,8363.39
125,9238.1,9299.18,2456.4,4033.45,4428.85,6331.71,1320.38,6471.99,7436.2,2087.3,2634.67,8510.56,5504.76,8364.78
125.05,9239.48,9300.56,2457.78,4034.84,4430.24,6333.11,1321.78,6473.38,7437.6,2088.69,2636.06,8511.96,5506.15,8366.17
125.1,9240.87,9301.95,2459.17,4036.23,4431.63,6334.51,1323.17,6474.77,7438.99,2090.07,2637.45,8513.35,5507.54,8367.55
125.15,9242.25,9303.34,2460.56,4037.62,4433.02,6335.91,1324.56,6476.15,7440.38,2091.46,2638.84,8514.74,5508.93,8368.94
125.2,9243.64,9304.73,2461.95,4039.01,4434.4,6337.31,1325.95,6477.54,7441.77,2092.85,2640.23,8516.13,5510.33,8370.33
125.25,9245.03,9306.12,2463.34,4040.4,4435.79,6338.71,1327.34,6478.93,7443.16,2094.24,2641.62,8517.52,5511.72,8371.72
125.3,9246.41,9307.51,2464.72,4041.79,4437.18,6340.11,1328.73,6480.32,7444.56,2095.63,2643.01,8518.91,5513.11,8373.11
125.35,9247.8,9308.9,2466.11,4043.17,4438.57,6341.51,1330.12,6481.71,7445.95,2097.02,2644.4,8520.3,5514.5,8374.5
125.4,9249.18,9310.29,2467.5,4044.56,4439.96,6342.91,1331.51,6483.1,7447.34,2098.4,2645.79,8521.69,5515.89,8375.89
125.45,9250.57,9311.68,2468.89,4045.95,4441.35,6344.3,1332.9,6484.49,7448.73,2099.79,2647.18,8523.08,5517.28,8377.28
125.5,9251.96,9313.06,2470.27,4047.34,4442.74,6345.7,1334.29,6485.88,7450.12,2101.18,2648.57,8524.48,5518.67,8378.67
125.55,9253.34,9314.45,2471.66,4048.73,4444.13,6347.1,1335.68,6487.27,7451.52,2102.57,2649.96,8525.87,5520.06,8380.05
125.6,9254.73,9315.84,2473.05,4050.12,4445.52,6348.5,1337.07,6488.65,7452.91,2103.96,2651.35,8527.26,5521.45,8381.44
125.65,9256.12,9317.23,2474.44,4051.51,4446.9,6349.9,1338.46,6490.04,7454.3,2105.35,2652.74,8528.65,5522.84,8382.83
125.7,9257.5,9318.62,2475.83,4052.9,4448.29,6351.3,1339.86,6491.43,7455.69,2106.74,2654.13,8530.04,5524.23,8384.22
125.75,9258.89,9320.01,2477.21,4054.29,4449.68,6352.7,1341.25,6492.82,7457.09,2108.12,2655.52,8531.43,5525.62,8385.61
125.8,9260.27,9321.4,2478.6,4055.68,4451.07,6354.1,1342.64,6494.21,7458.48,2109.51,2656.91,8532.82,5527.01,8387
125.85,9261.66,9322.79,2479.99,4057.07,4452.46,6355.5,1344.03,6495.6,7459.87,2110.9,2658.3,8534.21,5528.4,8388.39
125.9,9263.05,9324.18,2481.38,4058.46,4453.85,6356.9,1345.42,6496.99,7461.26,2112.29,2659.69,8535.6,5529.79,8389.78
125.95,9264.43,9325.56,2482.76,4059.85,4455.24,6358.3,1346.81,6498.38,7462.65,2113.68,2661.08,8537,5531.18,8391.17
126,9265.82,9326.95,2484.15,4061.24,4456.63,6359.7,1348.2,6499.77,7464.05,2115.07,2662.47,8538.39,5532.57,8392.55
126.05,9267.21,9328.34,2485.54,4062.63,4458.02,6361.09,1349.59,6501.15,7465.44,2116.45,2663.86,8539.78,5533.96,8393.94
126.1,9268.59,9329.73,2486.93,4064.02,4459.4,6362.49,1350.98,6502.54,7466.83,2117.84,2665.25,8541.17,5535.36,8395.33
126.15,9269.98,9331.12,2488.32,4065.41,4460.79,6363.89,1352.37,6503.93,7468.22,2119.23,2666.64,8542.56,5536.75,8396.72
126.2,9271.36,9332.51,2489.7,4066.8,4462.18,6365.29,1353.76,6505.32,7469.61,2120.62,2668.03,8543.95,5538.14,8398.11
126.25,9272.75,9333.9,2491.09,4068.19,4463.57,6366.69,1355.15,6506.71,7471.01,2122.01,2669.42,8545.34,5539.53,8399.5
126.3,9274.14,9335.29,2492.48,4069.58,4464.96,6368.09,1356.54,6508.1,7472.4,2123.4,2670.81,8546.73,5540.92,8400.89
126.35,9275.52,9336.68,2493.87,4070.97,4466.35,6369.49,1357.93,6509.49,7473.79,2124.78,2672.2,8548.12,5542.31,8402.28
126.4,9276.91,9338.06,2495.25,4072.36,4467.74,6370.89,1359.33,6510.88,7475.18,2126.17,2673.59,8549.52,5543.7,8403.67
126.45,9278.29,9339.45,2496.64,4073.75,4469.13,6372.29,1360.72,6512.27,7476.57,2127.56,2674.98,8550.91,5545.09,8405.05
126.5,9279.68,9340.84,2498.03,4075.14,4470.52,6373.69,1362.11,6513.65,7477.97,2128.95,2676.37,8552.3,5546.48,8406.44
126.55,9281.07,9342.23,2499.42,4076.53,4471.9,6375.09,1363.5,6515.04,7479.36,2130.34,2677.76,8553.69,5547.87,8407.83
126.6,9282.45,9343.62,2500.81,4077.92,4473.29,6376.49,1364.89,6516.43,7480.75,2131.73,2679.15,8555.08,5549.26,8409.22
126.65,9283.84,9345.01,2502.19,4079.31,4474.68,6377.89,1366.28,6517.82,7482.14,2133.12,2680.54,8556.47,5550.65,8410.61
126.7,9285.23,9346.4,2503.58,4080.7,4476.07,6379.28,1367.67,6519.21,7483.53,2134.5,2681.93,8557.86,5552.04,8412
126.75,9286.61,9347.79,2504.97,4082.09,4477.46,6380.68,1369.06,6520.6,7484.93,2135.89,2683.32,8559.25,5553.43,8413.39
126.8,9288,9349.18,2506.36,4083.48,4478.85,6382.08,1370.45,6521.99,7486.32,2137.28,2684.71,8560.64,5554.82,8414.78
126.85,9289.38,9350.56,2507.74,4084.87,4480.24,6383.48,1371.84,6523.38,7487.71,2138.67,2686.1,8562.04,5556.21,8416.17
126.9,9290.77,9351.95,2509.13,4086.26,4481.63,6384.88,1373.23,6524.77,7489.1,2140.06,2687.49,8563.43,5557.6,8417.55
126.95,9292.16,9353.34,2510.52,4087.65,4483.02,6386.28,1374.62,6526.15,7490.5,2141.45,2688.88,8564.82,5558.99,8418.94
127,9293.54,9354.73,2511.91,4089.04,4484.4,6387.68,1376.01,6527.54,7491.89,2142.83,2690.27,8566.21,5560.39,8420.33
127.05,9294.93,9356.12,2513.29,4090.43,4485.79,6389.08,1377.4,6528.93,7493.28,2144.22,2691.66,8567.6,5561.78,8421.72
127.1,9296.32,9357.51,2514.68,4091.82,4487.18,6390.48,1378.8,6530.32,7494.67,2145.61,2693.05,8568.99,5563.17,8423.11
127.15,9297.7,9358.9,2516.07,4093.21,4488.57,6391.88,1380.19,6531.71,7496.06,2147,2694.44,8570.38,5564.56,8424.5
127.2,9299.09,9360.29,2517.46,4094.6,4489.96,6393.28,1381.58,6533.1,7497.46,2148.39,2695.83,8571.77,5565.95,8425.89
127.25,9300.47,9361.68,2518.85,4095.99,4491.35,6394.68,1382.97,6534.49,7498.85,2149.78,2697.22,8573.16,5567.34,8427.28
127.3,9301.86,9363.06,2520.23,4097.38,4492.74,6396.07,1384.36,6535.88,7500.24,2151.16,2698.61,8574.56,5568.73,8428.67
127.35,9303.25,9364.45,2521.62,4098.77,4494.13,6397.47,1385.75,6537.27,7501.63,2152.55,2700,8575.95,5570.12,8430.05
127.4,9304.63,9365.84,2523.01,4100.16,4495.52,6398.87,1387.14,6538.65,7503.02,2153.94,2701.39,8577.34,5571.51,8431.44
127.45,9306.02,9367.23,2524.4,4101.55,4496.9,6400.27,1388.53,6540.04,7504.42,2155.33,2702.78,8578.73,5572.9,8432.83
127.5,9307.4,9368.62,2525.78,4102.94,4498.29,6401.67,1389.92,6541.43,7505.81,2156.72,2704.17,8580.12,5574.29,8434.22
127.55,9308.79,9370.01,2527.17,4104.33,4499.68,6403.07,1391.31,6542.82,7507.2,2158.11,2705.56,8581.51,5575.68,8435.61
127.6,9310.18,9371.4,2528.56,4105.72,4501.07,6404.47,1392.7,6544.21,7508.59,2159.49,2706.95,8582.9,5577.07,8437
127.65,9311.56,9372.79,2529.95,4107.11,4502.46,6405.87,1394.09,6545.6,7509.98,2160.88,2708.34,8584.29,5578.46,8438.39
127.7,9312.95,9374.18,2531.34,4108.5,4503.85,6407.27,1395.48,6546.99,7511.38,2162.27,2709.73,8585.68,5579.85,8439.78
127.75,9314.34,9375.56,2532.72,4109.89,4505.24,6408.67,1396.87,6548.38,7512.77,2163.66,2711.12,8587.08,5581.24,8441.17
127.8,9315.72,9376.95,2534.11,4111.28,4506.63,6410.07,1398.27,6549.77,7514.16,2165.05,2712.51,8588.47,5582.63,8442.55
127.85,9317.11,9378.34,2535.5,4112.66,4508.02,6411.47,1399.66,6551.15,7515.55,2166.44,2713.9,8589.86,5584.02,8443.94
127.9,9318.49,9379.73,2536.89,4114.05,4509.4,6412.87,1401.05,6552.54,7516.94,2167.83,2715.29,8591.25,5585.42,8445.33
127.95,9319.88,9381.12,2538.27,4115.44,4510.79,6414.26,1402.44,6553.93,7518.34,2169.21,2716.68,8592.64,5586.81,8446.72
128,9321.27,9382.51,2539.66,4116.83,4512.18,6415.66,1403.83,6555.32,7519.73,2170.6,2718.07,8594.03,5588.2,8448.11
128.05,9322.65,9383.9,2541.05,4118.22,4513.57,6417.06,1405.22,6556.71,7521.12,2171.99,2719.46,8595.42,5589.59,8449.5
128.1,9324.04,9385.29,2542.44,4119.61,4514.96,6418.46,1406.61,6558.1,7522.51,2173.38,2720.85,8596.81,5590.98,8450.89
128.15,9325.43,9386.68,2543.83,4121,4516.35,6419.86,1408,6559.49,7523.9,2174.77,2722.24,8598.2,5592.37,8452.28
128.2,9326.81,9388.06,2545.21,4122.39,4517.74,6421.26,1409.39,6560.88,7525.3,2176.16,2723.63,8599.6,5593.76,8453.67
128.25,9328.2,9389.45,2546.6,4123.78,4519.13,6422.66,1410.78,6562.27,7526.69,2177.54,2725.02,8600.99,5595.15,8455.05
128.3,9329.58,9390.84,2547.99,4125.17,4520.52,6424.06,1412.17,6563.65,7528.08,2178.93,2726.41,8602.38,5596.54,8456.44
128.35,9330.97,9392.23,2549.38,4126.56,4521.9,6425.46,1413.56,6565.04,7529.47,2180.32,2727.8,8603.77,5597.93,8457.83
128.4,9332.36,9393.62,2550.76,4127.95,4523.29,6426.86,1414.95,6566.43,7530.87,2181.71,2729.19,8605.16,5599.32,8459.22
128.45,9333.74,9395.01,2552.15,4129.34,4524.68,6428.26,1416.34,6567.82,7532.26,2183.1,2730.58,8606.55,5600.71,8460.61
128.5,9335.13,9396.4,2553.54,4130.73,4526.07,6429.66,1417.74,6569.21,7533.65,2184.49,2731.97,8607.94,5602.1,8462
128.55,9336.51,9397.79,2554.93,4132.12,4527.46,6431.05,1419.13,6570.6,7535.04,2185.87,2733.36,8609.33,5603.49,8463.39
128.6,9337.9,9399.18,2556.32,4133.51,4528.85,6432.45,1420.52,6571.99,7536.43,2187.26,2734.75,8610.72,5604.88,8464.78
128.65,9339.29,9400.56,2557.7,4134.9,4530.24,6433.85,1421.91,6573.38,7537.83,2188.65,2736.14,8612.12,5606.27,8466.17
128.7,9340.67,9401.95,2559.09,4136.29,4531.63,6435.25,1423.3,6574.77,7539.22,2190.04,2737.53,8613.51,5607.66,8467.55
128.75,9342.06,9403.34,2560.48,4137.68,4533.02,6436.65,1424.69,6576.15,7540.61,2191.43,2738.92,8614.9,5609.05,8468.94
128.8,9343.45,9404.73,2561.87,4139.07,4534.4,6438.05,1426.08,6577.54,7542,2192.82,2740.31,8616.29,5610.45,8470.33
128.85,9344.83,9406.12,2563.25,4140.46,4535.79,6439.45,1427.47,6578.93,7543.39,2194.21,2741.7,8617.68,5611.84,8471.72
128.9,9346.22,9407.51,2564.64,4141.85,4537.18,6440.85,1428.86,6580.32,7544.79,2195.59,2743.09,8619.07,5613.23,8473.11
128.95,9347.6,9408.9,2566.03,4143.24,4538.57,6442.25,1430.25,6581.71,7546.18,2196.98,2744.48,8620.46,5614.62,8474.5
129,9348.99,9410.29,2567.42,4144.63,4539.96,6443.65,1431.64,6583.1,7547.57,2198.37,2745.87,8621.85,5616.01,8475.89
129.05,9350.38,9411.68,2568.81,4146.02,4541.35,6445.05,1433.03,6584.49,7548.96,2199.76,2747.26,8623.25,5617.4,8477.28
129.1,9351.76,9413.06,2570.19,4147.41,4542.74,6446.45,1434.42,6585.88,7550.35,2201.15,2748.65,8624.64,5618.79,8478.67
129.15,9353.15,9414.45,2571.58,4148.8,4544.13,6447.85,1435.81,6587.27,7551.75,2202.54,2750.04,8626.03,5620.18,8480.05
129.2,9354.54,9415.84,2572.97,4150.19,4545.52,6449.24,1437.21,6588.65,7553.14,2203.92,2751.43,8627.42,5621.57,8481.44
129.25,9355.92,9417.23,2574.36,4151.58,4546.9,6450.64,1438.6,6590.04,7554.53,2205.31,2752.82,8628.81,5622.96,8482.83
129.3,9357.31,9418.62,2575.74,4152.97,4548.29,6452.04,1439.99,6591.43,7555.92,2206.7,2754.21,8630.2,5624.35,8484.22
129.35,9358.69,9420.01,2577.13,4154.36,4549.68,6453.44,1441.38,6592.82,7557.31,2208.09,2755.6,8631.59,5625.74,8485.61
129.4,9360.08,9421.4,2578.52,4155.75,4551.07,6454.84,1442.77,6594.21,7558.71,2209.48,2756.99,8632.98,5627.13,8487
129.45,9361.47,9422.79,2579.91,4157.14,4552.46,6456.24,1444.16,6595.6,7560.1,2210.87,2758.38,8634.37,5628.52,8488.39
129.5,9362.85,9424.18,2581.3,4158.53,4553.85,6457.64,1445.55,6596.99,7561.49,2212.25,2759.77,8635.77,5629.91,8489.78
129.55,9364.24,9425.56,2582.68,4159.92,4555.24,6459.04,1446.94,6598.38,7562.88,2213.64,2761.16,8637.16,5631.3,8491.17
129.6,9365.63,9426.95,2584.07,4161.31,4556.63,6460.44,1448.33,6599.77,7564.27,2215.03,2762.55,8638.55,5632.69,8492.55
129.65,9367.01,9428.34,2585.46,4162.7,4558.02,6461.84,1449.72,6601.15,7565.67,2216.42,2763.94,8639.94,5634.09,8493.94
129.7,9368.4,9429.73,2586.85,4164.09,4559.4,6463.24,1451.11,6602.54,7567.06,2217.81,2765.33,8641.33,5635.48,8495.33
129.75,9369.78,9431.12,2588.23,4165.48,4560.79,6464.64,1452.5,6603.93,7568.45,2219.2,2766.72,8642.72,5636.87,8496.72
129.8,9371.17,9432.51,2589.62,4166.87,4562.18,6466.03,1453.89,6605.32,7569.84,2220.59,2768.11,8644.11,5638.26,8498.11
129.85,9372.56,9433.9,2591.01,4168.26,4563.57,6467.43,1455.28,6606.71,7571.24,2221.97,2769.5,8645.5,5639.65,8499.5
129.9,9373.94,9435.29,2592.4,4169.65,4564.96,6468.83,1456.68,6608.1,7572.63,2223.36,2770.89,8646.89,5641.04,8500.89
129.95,9375.33,9436.68,2593.79,4171.04,4566.35,6470.23,1458.07,6609.49,7574.02,2224.75,2772.28,8648.29,5642.43,8502.28
130,9376.71,9438.06,2595.17,4172.43,4567.74,6471.63,1459.46,6610.88,7575.41,2226.14,2773.67,8649.68,5643.82,8503.67
130.05,9378.1,9439.45,2596.56,4173.82,4569.13,6473.03,1460.85,6612.27,7576.8,2227.53,2775.06,8651.07,5645.21,8505.05
130.1,9379.49,9440.84,2597.95,4175.21,4570.52,6474.43,1462.24,6613.65,7578.2,2228.92,2776.45,8652.46,5646.6,8506.44
130.15,9380.87,9442.23,2599.34,4176.6,4571.9,6475.83,1463.63,6615.04,7579.59,2230.3,2777.84,8653.85,5647.99,8507.83
130.2,9382.26,9443.62,2600.72,4177.99,4573.29,6477.23,1465.02,6616.43,7580.98,2231.69,2779.23,8655.24,5649.38,8509.22
130.25,9383.65,9445.01,2602.11,4179.38,4574.68,6478.63,1466.41,6617.82,7582.37,2233.08,2780.62,8656.63,5650.77,8510.61
130.3,9385.03,9446.4,2603.5,4180.77,4576.07,6480.03,1467.8,6619.21,7583.76,2234.47,2782.01,8658.02,5652.16,8512
130.35,9386.42,9447.79,2604.89,4182.16,4577.46,6481.43,1469.19,6620.6,7585.16,2235.86,2783.4,8659.41,5653.55,8513.39
130.4,9387.8,9449.18,2606.27,4183.55,4578.85,6482.83,1470.58,6621.99,7586.55,2237.25,2784.79,8660.81,5654.94,8514.78
130.45,9389.19,9450.56,2607.66,4184.93,4580.24,6484.22,1471.97,6623.38,7587.94,2238.63,2786.18,8662.2,5656.33,8516.17
130.5,9390.58,9451.95,2609.05,4186.32,4581.63,6485.62,1473.36,6624.77,7589.33,2240.02,2787.57,8663.59,5657.72,8517.55
130.55,9391.96,9453.34,2610.44,4187.71,4583.02,6487.02,1474.75,6626.15,7590.72,2241.41,2788.95,8664.98,5659.12,8518.94
130.6,9393.35,9454.73,2611.83,4189.1,4584.4,6488.42,1476.15,6627.54,7592.12,2242.8,2790.34,8666.37,5660.51,8520.33
130.65,9394.74,9456.12,2613.21,4190.49,4585.79,6489.82,1477.54,6628.93,7593.51,2244.19,2791.73,8667.76,5661.9,8521.72
130.7,9396.12,9457.51,2614.6,4191.88,4587.18,6491.22,1478.93,6630.32,7594.9,2245.58,2793.12,8669.15,5663.29,8523.11
130.75,9397.51,9458.9,2615.99,4193.27,4588.57,6492.62,1480.32,6631.71,7596.29,2246.96,2794.51,8670.54,5664.68,8524.5
130.8,9398.89,9460.29,2617.38,4194.66,4589.96,6494.02,1481.71,6633.1,7597.68,2248.35,2795.9,8671.93,5666.07,8525.89
130.85,9400.28,9461.68,2618.76,4196.05,4591.35,6495.42,1483.1,6634.49,7599.08,2249.74,2797.29,8673.33,5667.46,8527.28
130.9,9401.67,9463.06,2620.15,4197.44,4592.74,6496.82,1484.49,6635.88,7600.47,2251.13,2798.68,8674.72,5668.85,8528.67
130.95,9403.05,9464.45,2621.54,4198.83,4594.13,6498.22,1485.88,6637.27,7601.86,2252.52,2800.07,8676.11,5670.24,8530.05
131,9404.44,9465.84,2622.93,4200.22,4595.52,6499.62,1487.27,6638.65,7603.25,2253.91,2801.46,8677.5,5671.63,8531.44
131.05,9405.83,9467.23,2624.32,4201.61,4596.9,6501.02,1488.66,6640.04,7604.64,2255.3,2802.85,8678.89,5673.02,8532.83
131.1,9407.21,9468.62,2625.7,4203,4598.29,6502.41,1490.05,6641.43,7606.04,2256.68,2804.24,8680.28,5674.41,8534.22
131.15,9408.6,9470.01,2627.09,4204.39,4599.68,6503.81,1491.44,6642.82,7607.43,2258.07,2805.63,8681.67,5675.8,8535.61
131.2,9409.98,9471.4,2628.48,4205.78,4601.07,6505.21,1492.83,6644.21,7608.82,2259.46,2807.02,8683.06,5677.19,8537
131.25,9411.37,9472.79,2629.87,4207.17,4602.46,6506.61,1494.22,6645.6,7610.21,2260.85,2808.41,8684.45,5678.58,8538.39
131.3,9412.76,9474.18,2631.25,4208.56,4603.85,6508.01,1495.62,6646.99,7611.61,2262.24,2809.8,8685.85,5679.97,8539.78
131.35,9414.14,9475.56,2632.64,4209.95,4605.24,6509.41,1497.01,6648.38,7613,2263.63,2811.19,8687.24,5681.36,8541.17
131.4,9415.53,9476.95,2634.03,4211.34,4606.63,6510.81,1498.4,6649.77,7614.39,2265.01,2812.58,8688.63,5682.75,8542.55
